Wavelength (nm),Sum(calc),Si I (3.4e-1),Si II (6.6e-1),Si III (3.0e-5)
786.91,1.050e-10,2.252e-14,1.050e-10,1.873e-26
786.94,4.891e-11,2.242e-14,4.891e-11,1.871e-26
786.96,2.921e-11,2.236e-14,2.921e-11,1.870e-26
786.99,1.335e-11,2.227e-14,1.335e-11,1.868e-26
787.01,7.868e-12,2.220e-14,7.868e-12,1.867e-26
787.04,3.527e-12,2.211e-14,3.527e-12,1.865e-26
787.06,2.052e-12,2.205e-14,2.052e-12,1.864e-26
787.09,9.022e-13,2.195e-14,9.022e-13,1.862e-26
787.11,5.182e-13,2.189e-14,5.182e-13,1.861e-26
787.14,2.235e-13,2.179e-14,2.235e-13,1.859e-26
787.16,1.267e-13,2.173e-14,1.267e-13,1.858e-26
787.19,5.359e-14,2.164e-14,5.359e-14,1.857e-26
787.21,3.000e-14,2.157e-14,3.000e-14,1.855e-26
787.23,1.671e-14,2.151e-14,1.671e-14,1.854e-26
787.26,6.588e-15,2.141e-14,6.588e-15,1.853e-26
787.28,3.625e-15,2.135e-14,3.625e-15,1.851e-26
787.31,1.465e-15,2.126e-14,1.465e-15,1.850e-26
787.33,7.960e-16,2.119e-14,7.960e-16,1.849e-26
788.76,1.591e-17,1.668e-14,1.591e-17,1.767e-26
788.79,3.960e-17,1.659e-14,3.960e-17,1.765e-26
788.81,7.227e-17,1.653e-14,7.227e-17,1.764e-26
788.84,1.765e-16,1.643e-14,1.765e-16,1.763e-26
788.86,3.180e-16,1.637e-14,3.180e-16,1.761e-26
788.89,7.618e-16,1.627e-14,7.618e-16,1.760e-26
788.91,1.355e-15,1.621e-14,1.355e-15,1.759e-26
788.94,3.185e-15,1.612e-14,3.185e-15,1.757e-26
788.96,5.594e-15,1.605e-14,5.594e-15,1.756e-26
788.99,1.290e-14,1.596e-14,1.290e-14,1.754e-26
789.01,2.236e-14,1.590e-14,2.236e-14,1.753e-26
789.04,5.058e-14,1.580e-14,5.058e-14,1.751e-26
789.06,8.659e-14,1.574e-14,8.659e-14,1.750e-26
789.09,1.921e-13,1.564e-14,1.921e-13,1.748e-26
789.11,3.248e-13,1.558e-14,3.248e-13,1.747e-26
789.13,5.462e-13,1.552e-14,5.462e-13,1.746e-26
789.16,1.180e-12,1.542e-14,1.180e-12,1.744e-26
789.18,1.959e-12,1.536e-14,1.959e-12,1.743e-26
789.21,4.151e-12,1.527e-14,4.151e-12,1.742e-26
789.23,6.804e-12,1.520e-14,6.804e-12,1.740e-26
789.26,1.414e-11,1.511e-14,1.414e-11,1.739e-26
789.28,2.289e-11,1.504e-14,2.289e-11,1.738e-26
789.31,4.668e-11,1.495e-14,4.668e-11,1.736e-26
789.33,7.460e-11,1.489e-14,7.460e-11,1.735e-26
789.36,1.492e-10,1.479e-14,1.492e-10,1.733e-26
789.38,2.354e-10,1.473e-14,2.354e-10,1.732e-26
789.41,4.621e-10,1.464e-14,4.621e-10,1.730e-26
789.43,7.198e-10,1.457e-14,7.198e-10,1.729e-26
789.46,1.386e-9,3.645e-14,1.386e-9,1.727e-26
789.48,2.131e-9,6.673e-14,2.131e-9,1.726e-26
789.5,3.261e-9,1.215e-13,3.261e-9,1.725e-26
789.53,6.112e-9,2.960e-13,6.112e-9,1.723e-26
789.55,9.233e-9,5.323e-13,9.232e-9,1.722e-26
789.58,1.698e-8,1.271e-12,1.698e-8,1.720e-26
789.6,2.532e-8,2.258e-12,2.532e-8,1.719e-26
789.63,4.568e-8,5.291e-12,4.567e-8,1.718e-26
789.65,6.726e-8,9.276e-12,6.725e-8,1.716e-26
789.68,1.190e-7,2.133e-11,1.190e-7,1.715e-26
789.7,1.731e-7,3.691e-11,1.730e-7,1.714e-26
789.73,3.005e-7,8.326e-11,3.004e-7,1.712e-26
789.75,4.313e-7,1.423e-10,4.311e-7,1.711e-26
789.78,7.346e-7,3.148e-10,7.342e-7,1.709e-26
789.8,1.041e-6,5.312e-10,1.040e-6,1.708e-26
789.83,1.740e-6,1.153e-9,1.738e-6,1.706e-26
789.85,2.434e-6,1.921e-9,2.432e-6,1.705e-26
789.87,3.389e-6,3.184e-9,3.385e-6,1.704e-26
789.9,5.513e-6,6.729e-9,5.507e-6,1.702e-26
789.92,7.579e-6,1.101e-8,7.568e-6,1.701e-26
789.95,1.210e-5,2.283e-8,1.208e-5,1.699e-26
789.97,1.642e-5,3.689e-8,1.638e-5,1.698e-26
790,2.572e-5,7.503e-8,2.565e-5,1.696e-26
790.02,3.448e-5,1.197e-7,3.436e-5,1.695e-26
790.05,5.300e-5,2.388e-7,5.276e-5,1.694e-26
790.07,7.016e-5,3.762e-7,6.979e-5,1.692e-26
790.1,1.059e-4,7.364e-7,1.051e-4,1.691e-26
790.12,1.384e-4,1.145e-6,1.373e-4,1.690e-26
790.15,2.051e-4,2.199e-6,2.029e-4,1.688e-26
790.17,2.650e-4,3.376e-6,2.616e-4,1.687e-26
790.2,3.856e-4,6.362e-6,3.793e-4,1.685e-26
790.22,4.924e-4,9.643e-6,4.827e-4,1.684e-26
790.24,6.259e-4,1.454e-5,6.113e-4,1.683e-26
790.27,8.895e-4,2.668e-5,8.629e-4,1.681e-26
790.29,1.119e-3,3.972e-5,1.079e-3,1.680e-26
790.32,1.565e-3,7.148e-5,1.494e-3,1.678e-26
790.34,1.949e-3,1.051e-4,1.844e-3,1.677e-26
790.37,2.690e-3,1.855e-4,2.505e-3,1.675e-26
790.39,3.322e-3,2.693e-4,3.053e-3,1.674e-26
790.42,4.535e-3,4.664e-4,4.068e-3,1.673e-26
790.44,5.564e-3,6.683e-4,4.895e-3,1.671e-26
790.47,7.535e-3,1.136e-3,6.400e-3,1.670e-26
790.49,9.210e-3,1.607e-3,7.603e-3,1.669e-26
790.52,1.243e-2,2.678e-3,9.751e-3,1.667e-26
790.54,1.518e-2,3.742e-3,1.144e-2,1.666e-26
790.57,2.051e-2,6.119e-3,1.439e-2,1.664e-26
790.59,2.510e-2,8.439e-3,1.666e-2,1.663e-26
790.62,3.411e-2,1.354e-2,2.057e-2,1.661e-26
790.64,4.195e-2,1.844e-2,2.351e-2,1.660e-26
790.66,5.173e-2,2.498e-2,2.675e-2,1.659e-26
790.69,7.116e-2,3.902e-2,3.214e-2,1.657e-26
790.71,8.828e-2,5.219e-2,3.609e-2,1.656e-26
790.74,1.225e-1,7.997e-2,4.255e-2,1.654e-26
790.76,1.528e-1,1.056e-1,4.718e-2,1.653e-26
790.79,2.133e-1,1.588e-1,5.455e-2,1.651e-26
790.81,2.668e-1,2.070e-1,5.972e-2,1.650e-26
790.84,3.731e-1,3.053e-1,6.775e-2,1.649e-26
790.86,4.663e-1,3.931e-1,7.323e-2,1.647e-26
790.89,6.502e-1,5.687e-1,8.150e-2,1.646e-26
790.91,8.098e-1,7.229e-1,8.696e-2,1.645e-26
790.94,1.121e+0,1.026e+0,9.495e-2,1.643e-26
790.96,1.388e+0,1.288e+0,1.000e-1,1.642e-26
790.99,1.900e+0,1.793e+0,1.071e-1,1.640e-26
791.01,2.333e+0,2.222e+0,1.114e-1,1.639e-26
791.03,2.854e+0,2.739e+0,1.153e-1,1.638e-26
791.06,3.833e+0,3.713e+0,1.203e-1,1.636e-26
791.08,4.642e+0,4.519e+0,1.229e-1,1.635e-26
791.11,6.136e+0,6.010e+0,1.257e-1,1.633e-26
791.13,7.349e+0,7.223e+0,1.268e-1,1.632e-26
791.16,9.551e+0,9.424e+0,1.272e-1,1.630e-26
791.18,1.131e+1,1.118e+1,1.267e-1,1.629e-26
791.21,1.444e+1,1.431e+1,1.247e-1,1.628e-26
791.23,1.689e+1,1.677e+1,1.227e-1,1.626e-26
791.26,2.117e+1,2.105e+1,1.185e-1,1.625e-26
791.28,2.446e+1,2.435e+1,1.150e-1,1.624e-26
791.31,3.011e+1,3.000e+1,1.090e-1,1.622e-26
791.33,3.436e+1,3.425e+1,1.044e-1,1.621e-26
791.36,4.150e+1,4.140e+1,9.707e-2,1.619e-26
791.38,4.677e+1,4.668e+1,9.186e-2,1.618e-26
791.4,5.244e+1,5.235e+1,8.649e-2,1.617e-26
791.43,6.168e+1,6.160e+1,7.826e-2,1.615e-26
791.45,6.830e+1,6.822e+1,7.274e-2,1.614e-26
791.48,7.882e+1,7.875e+1,6.457e-2,1.612e-26
791.5,8.617e+1,8.611e+1,5.926e-2,1.611e-26
791.53,9.757e+1,9.752e+1,5.160e-2,1.609e-26
791.55,1.053e+2,1.053e+2,4.676e-2,1.608e-26
791.58,1.170e+2,1.170e+2,3.994e-2,1.606e-26
791.6,1.247e+2,1.247e+2,3.573e-2,1.605e-26
791.63,1.359e+2,1.359e+2,2.995e-2,1.604e-26
791.65,1.430e+2,1.430e+2,2.645e-2,1.602e-26
791.68,1.529e+2,1.529e+2,2.175e-2,1.601e-26
791.7,1.589e+2,1.589e+2,1.896e-2,1.600e-26
791.73,1.667e+2,1.667e+2,1.530e-2,1.598e-26
791.75,1.710e+2,1.710e+2,1.317e-2,1.597e-26
791.77,1.745e+2,1.745e+2,1.128e-2,1.596e-26
791.8,1.782e+2,1.782e+2,8.857e-3,1.594e-26
791.82,1.796e+2,1.796e+2,7.490e-3,1.593e-26
791.85,1.799e+2,1.799e+2,5.769e-3,1.591e-26
791.87,1.790e+2,1.790e+2,4.817e-3,1.590e-26
791.9,1.759e+2,1.759e+2,3.640e-3,1.588e-26
791.92,1.728e+2,1.728e+2,3.001e-3,1.587e-26
791.95,1.667e+2,1.667e+2,2.225e-3,1.585e-26
791.97,1.616e+2,1.616e+2,1.811e-3,1.584e-26
792,1.529e+2,1.529e+2,1.317e-3,1.583e-26
792.02,1.464e+2,1.464e+2,1.058e-3,1.581e-26
792.05,1.359e+2,1.359e+2,7.549e-4,1.580e-26
792.07,1.285e+2,1.285e+2,5.989e-4,1.579e-26
792.1,1.170e+2,1.170e+2,4.191e-4,1.577e-26
792.12,1.093e+2,1.093e+2,3.283e-4,1.576e-26
792.15,9.767e+1,9.767e+1,2.254e-4,1.574e-26
792.17,9.007e+1,9.007e+1,1.743e-4,1.573e-26
792.19,8.266e+1,8.266e+1,1.341e-4,1.572e-26
792.22,7.203e+1,7.203e+1,8.965e-5,1.570e-26
792.24,6.535e+1,6.535e+1,6.810e-5,1.569e-26
792.27,5.604e+1,5.604e+1,4.466e-5,1.567e-26
792.29,5.036e+1,5.036e+1,3.349e-5,1.566e-26
792.32,4.267e+1,4.267e+1,2.155e-5,1.564e-26
792.34,3.813e+1,3.813e+1,1.595e-5,1.563e-26
792.37,3.222e+1,3.222e+1,1.007e-5,1.561e-26
792.39,2.890e+1,2.890e+1,7.361e-6,1.560e-26
792.42,2.484e+1,2.484e+1,4.557e-6,1.559e-26
792.44,2.275e+1,2.275e+1,3.289e-6,1.557e-26
792.47,2.055e+1,2.055e+1,1.998e-6,1.556e-26
792.49,1.970e+1,1.970e+1,1.424e-6,1.555e-26
792.52,1.937e+1,1.937e+1,8.482e-7,1.553e-26
792.54,1.979e+1,1.979e+1,5.968e-7,1.552e-26
792.56,2.072e+1,2.072e+1,4.177e-7,1.551e-26
792.59,2.311e+1,2.311e+1,2.423e-7,1.549e-26
792.61,2.539e+1,2.539e+1,1.675e-7,1.548e-26
792.64,2.985e+1,2.985e+1,9.529e-8,1.546e-26
792.66,3.354e+1,3.354e+1,6.502e-8,1.545e-26
792.69,4.019e+1,4.019e+1,3.630e-8,1.543e-26
792.71,4.538e+1,4.538e+1,2.445e-8,1.542e-26
792.74,5.430e+1,5.430e+1,1.339e-8,1.540e-26
792.76,6.100e+1,6.100e+1,8.906e-9,1.539e-26
792.79,7.217e+1,7.217e+1,4.785e-9,1.537e-26
792.81,8.031e+1,8.031e+1,3.142e-9,1.536e-26
792.84,9.352e+1,9.352e+1,1.656e-9,1.535e-26
792.86,1.029e+2,1.029e+2,1.074e-9,1.533e-26
792.89,1.177e+2,1.177e+2,5.551e-10,1.532e-26
792.91,1.280e+2,1.280e+2,3.553e-10,1.531e-26
792.93,1.384e+2,1.384e+2,2.263e-10,1.530e-26
792.96,1.543e+2,1.543e+2,1.139e-10,1.528e-26
792.98,1.648e+2,1.648e+2,7.161e-11,1.527e-26
793.01,1.802e+2,1.802e+2,3.536e-11,1.525e-26
793.03,1.901e+2,1.901e+2,2.195e-11,1.524e-26
793.06,2.040e+2,2.040e+2,1.063e-11,1.522e-26
793.08,2.125e+2,2.125e+2,6.517e-12,1.521e-26
793.11,2.237e+2,2.237e+2,3.097e-12,1.519e-26
793.13,2.300e+2,2.300e+2,1.874e-12,1.518e-26
793.16,2.376e+2,2.376e+2,8.737e-13,1.516e-26
793.18,2.413e+2,2.413e+2,5.220e-13,1.515e-26
793.21,2.446e+2,2.446e+2,2.387e-13,1.514e-26
793.23,2.452e+2,2.452e+2,1.408e-13,1.512e-26
793.26,2.438e+2,2.438e+2,6.318e-14,1.511e-26
793.28,2.414e+2,2.414e+2,3.679e-14,1.510e-26
793.3,2.378e+2,2.378e+2,2.132e-14,1.508e-26
793.33,2.303e+2,2.303e+2,9.311e-15,1.507e-26
793.35,2.240e+2,2.240e+2,5.326e-15,1.506e-26
793.38,2.129e+2,2.129e+2,2.282e-15,1.504e-26
793.4,2.046e+2,2.046e+2,1.289e-15,1.503e-26
793.43,1.910e+2,1.910e+2,5.418e-16,1.501e-26
793.45,1.813e+2,1.813e+2,3.021e-16,1.500e-26
793.48,1.664e+2,1.664e+2,1.246e-16,1.498e-26
793.5,1.563e+2,1.563e+2,6.859e-17,1.497e-26
793.53,1.412e+2,1.412e+2,2.775e-17,1.495e-26
793.55,1.314e+2,1.314e+2,1.508e-17,1.494e-26
793.58,1.174e+2,1.174e+2,1.510e-17,1.492e-26
793.6,1.086e+2,1.086e+2,1.512e-17,1.491e-26
793.63,9.671e+1,9.671e+1,1.514e-17,1.490e-26
793.65,8.964e+1,8.964e+1,1.516e-17,1.488e-26
793.68,8.058e+1,8.058e+1,1.518e-17,1.487e-26
793.7,7.566e+1,7.566e+1,1.520e-17,1.486e-26
793.72,7.171e+1,7.171e+1,1.521e-17,1.484e-26
793.75,6.768e+1,6.768e+1,1.523e-17,1.483e-26
793.77,6.632e+1,6.632e+1,1.525e-17,1.482e-26
793.8,6.635e+1,6.635e+1,1.527e-17,1.480e-26
793.82,6.778e+1,6.778e+1,1.529e-17,1.479e-26
793.85,7.208e+1,7.208e+1,1.531e-17,1.477e-26
793.87,7.638e+1,7.638e+1,1.533e-17,1.476e-26
793.9,8.497e+1,8.497e+1,1.535e-17,1.474e-26
793.92,9.210e+1,9.210e+1,1.536e-17,1.473e-26
793.95,1.048e+2,1.048e+2,1.539e-17,1.471e-26
793.97,1.146e+2,1.146e+2,1.540e-17,1.470e-26
794,1.310e+2,1.310e+2,1.542e-17,1.469e-26
794.02,1.430e+2,1.430e+2,1.544e-17,1.467e-26
794.05,1.624e+2,1.624e+2,1.546e-17,1.466e-26
794.07,1.760e+2,1.760e+2,1.548e-17,1.465e-26
794.09,1.901e+2,1.901e+2,1.549e-17,1.463e-26
794.12,2.118e+2,2.118e+2,1.552e-17,1.462e-26
794.14,2.264e+2,2.264e+2,1.553e-17,1.461e-26
794.17,2.480e+2,2.480e+2,1.555e-17,1.459e-26
794.19,2.620e+2,2.620e+2,1.557e-17,1.458e-26
794.22,2.819e+2,2.819e+2,1.559e-17,1.456e-26
794.24,2.941e+2,2.941e+2,1.561e-17,1.455e-26
794.27,3.107e+2,3.107e+2,1.563e-17,1.453e-26
794.29,3.202e+2,3.202e+2,1.565e-17,1.452e-26
794.32,3.319e+2,3.319e+2,1.567e-17,1.450e-26
794.34,3.378e+2,3.378e+2,1.568e-17,1.449e-26
794.37,3.436e+2,3.436e+2,1.571e-17,1.447e-26
794.39,3.453e+2,3.453e+2,1.572e-17,1.446e-26
794.42,3.447e+2,3.447e+2,1.574e-17,1.445e-26
794.44,3.421e+2,3.421e+2,1.576e-17,1.443e-26
794.46,3.377e+2,3.377e+2,1.578e-17,1.442e-26
794.49,3.282e+2,3.282e+2,1.580e-17,1.441e-26
794.51,3.200e+2,3.200e+2,1.581e-17,1.439e-26
794.54,3.052e+2,3.052e+2,1.584e-17,1.438e-26
794.56,2.938e+2,2.938e+2,1.585e-17,1.437e-26
794.59,2.748e+2,2.748e+2,1.587e-17,1.435e-26
794.61,2.613e+2,2.613e+2,1.589e-17,1.434e-26
794.64,2.398e+2,2.398e+2,1.591e-17,1.432e-26
794.66,2.251e+2,2.251e+2,1.593e-17,1.431e-26
794.69,2.028e+2,2.028e+2,1.595e-17,1.429e-26
794.71,1.879e+2,1.879e+2,1.597e-17,1.428e-26
794.74,1.661e+2,1.661e+2,1.599e-17,1.426e-26
794.76,1.520e+2,1.520e+2,1.600e-17,1.425e-26
794.79,1.318e+2,1.318e+2,1.603e-17,1.424e-26
794.81,1.191e+2,1.191e+2,1.604e-17,1.422e-26
794.83,1.070e+2,1.070e+2,1.606e-17,1.421e-26
794.86,9.036e+1,9.036e+1,1.608e-17,1.420e-26
794.88,8.021e+1,8.021e+1,1.610e-17,1.418e-26
794.91,6.645e+1,6.645e+1,1.612e-17,1.417e-26
794.93,5.824e+1,5.824e+1,1.613e-17,1.416e-26
794.96,4.734e+1,4.734e+1,1.616e-17,1.414e-26
794.98,4.097e+1,4.097e+1,1.617e-17,1.413e-26
795.01,3.267e+1,3.267e+1,1.619e-17,1.411e-26
795.03,2.792e+1,2.792e+1,1.621e-17,1.410e-26
795.06,2.185e+1,2.185e+1,1.623e-17,1.408e-26
795.08,1.843e+1,1.843e+1,1.625e-17,1.407e-26
795.11,1.415e+1,1.415e+1,1.627e-17,1.405e-26
795.13,1.179e+1,1.179e+1,1.629e-17,1.404e-26
795.16,8.881e+0,8.881e+0,1.631e-17,1.402e-26
795.18,7.306e+0,7.306e+0,1.632e-17,1.401e-26
795.2,5.980e+0,5.980e+0,1.634e-17,1.400e-26
795.23,4.386e+0,4.386e+0,1.636e-17,1.398e-26
795.25,3.545e+0,3.545e+0,1.638e-17,1.397e-26
795.28,2.551e+0,2.551e+0,1.640e-17,1.396e-26
795.3,2.036e+0,2.036e+0,1.642e-17,1.394e-26
795.33,1.438e+0,1.438e+0,1.644e-17,1.393e-26
795.35,1.133e+0,1.133e+0,1.645e-17,1.392e-26
795.38,7.848e-1,7.848e-1,1.648e-17,1.390e-26
795.4,6.106e-1,6.106e-1,1.649e-17,1.389e-26
795.43,4.150e-1,4.150e-1,1.651e-17,1.387e-26
795.45,3.188e-1,3.188e-1,1.653e-17,1.386e-26
795.48,2.127e-1,2.127e-1,1.655e-17,1.384e-26
795.5,1.613e-1,1.613e-1,1.657e-17,1.383e-26
795.53,1.056e-1,1.056e-1,1.659e-17,1.381e-26
795.55,7.906e-2,7.906e-2,1.661e-17,1.380e-26
795.58,5.076e-2,5.076e-2,1.663e-17,1.378e-26
795.6,3.754e-2,3.754e-2,1.664e-17,1.377e-26
795.62,2.762e-2,2.762e-2,1.666e-17,1.376e-26
795.65,1.727e-2,1.727e-2,1.668e-17,1.374e-26
795.67,1.255e-2,1.255e-2,1.670e-17,1.373e-26
795.7,7.697e-3,7.697e-3,1.672e-17,1.372e-26
795.72,5.522e-3,5.522e-3,1.674e-17,1.371e-26
795.75,3.323e-3,3.323e-3,1.676e-17,1.369e-26
795.77,2.354e-3,2.354e-3,1.677e-17,1.368e-26
795.8,1.390e-3,1.390e-3,1.680e-17,1.366e-26
795.82,9.724e-4,9.724e-4,1.681e-17,1.365e-26
795.85,5.634e-4,5.634e-4,1.683e-17,1.363e-26
795.87,3.891e-4,3.891e-4,1.685e-17,1.362e-26
795.9,2.212e-4,2.212e-4,1.687e-17,1.360e-26
795.92,1.508e-4,1.508e-4,1.689e-17,1.359e-26
795.95,8.414e-5,8.414e-5,1.691e-17,1.357e-26
795.97,5.665e-5,5.665e-5,1.693e-17,1.356e-26
795.99,3.795e-5,3.795e-5,1.694e-17,1.355e-26
796.02,2.061e-5,2.061e-5,1.696e-17,1.353e-26
796.04,1.364e-5,1.364e-5,1.698e-17,1.352e-26
796.07,7.267e-6,7.267e-6,1.700e-17,1.351e-26
796.09,4.746e-6,4.746e-6,1.702e-17,1.349e-26
796.12,2.482e-6,2.482e-6,1.704e-17,1.348e-26
796.14,1.601e-6,1.601e-6,1.706e-17,1.347e-26
796.17,8.211e-7,8.211e-7,1.708e-17,1.345e-26
796.19,5.229e-7,5.229e-7,1.709e-17,1.344e-26
796.22,2.632e-7,2.632e-7,1.712e-17,1.342e-26
796.24,1.655e-7,1.655e-7,1.713e-17,1.341e-26
796.27,8.173e-8,8.173e-8,1.715e-17,1.339e-26
796.29,5.074e-8,5.074e-8,1.717e-17,1.338e-26
796.32,2.459e-8,2.459e-8,1.719e-17,1.336e-26
796.34,1.507e-8,1.507e-8,1.721e-17,1.335e-26
796.36,9.194e-9,9.194e-9,1.722e-17,1.334e-26
796.39,4.338e-9,4.338e-9,1.725e-17,1.332e-26
796.41,2.613e-9,2.613e-9,1.726e-17,1.331e-26
796.44,1.210e-9,1.210e-9,1.728e-17,1.329e-26
796.46,7.193e-10,7.193e-10,1.730e-17,1.328e-26
796.49,3.267e-10,3.267e-10,1.732e-17,1.327e-26
796.51,1.919e-10,1.919e-10,1.734e-17,1.325e-26
796.54,8.551e-11,8.551e-11,1.736e-17,1.324e-26
796.56,4.958e-11,4.958e-11,1.738e-17,1.323e-26
796.59,2.168e-11,2.168e-11,1.740e-17,1.321e-26
796.61,1.241e-11,1.241e-11,1.741e-17,1.320e-26
796.64,5.325e-12,5.325e-12,1.744e-17,1.318e-26
796.66,3.010e-12,3.010e-12,1.745e-17,1.317e-26
796.69,1.267e-12,1.267e-12,1.747e-17,1.315e-26
796.71,7.072e-13,7.072e-13,1.749e-17,1.314e-26
796.73,3.927e-13,3.927e-13,1.750e-17,1.313e-26
796.76,1.610e-13,1.610e-13,1.753e-17,1.311e-26
796.78,8.827e-14,8.827e-14,1.754e-17,1.310e-26
802.02,2.154e-17,8.624e-14,2.154e-17,1.011e-26
802.04,3.916e-17,8.623e-14,3.916e-17,1.010e-26
802.07,9.516e-17,8.622e-14,9.516e-17,1.009e-26
802.09,1.709e-16,8.621e-14,1.709e-16,1.007e-26
802.11,3.055e-16,8.620e-14,3.055e-16,1.006e-26
802.14,7.233e-16,8.619e-14,7.233e-16,1.005e-26
802.16,1.277e-15,8.618e-14,1.277e-15,1.003e-26
802.19,2.968e-15,8.617e-14,2.968e-15,1.002e-26
802.21,5.175e-15,8.616e-14,5.175e-15,1.001e-26
802.24,1.181e-14,8.615e-14,1.181e-14,9.989e-27
802.26,2.034e-14,8.614e-14,2.034e-14,9.978e-27
802.29,4.555e-14,8.613e-14,4.555e-14,9.961e-27
802.31,7.748e-14,8.612e-14,7.748e-14,9.950e-27
802.34,1.703e-13,8.611e-14,1.703e-13,9.932e-27
802.36,2.862e-13,8.610e-14,2.862e-13,9.921e-27
802.39,6.178e-13,8.609e-14,6.178e-13,9.904e-27
802.41,1.025e-12,8.608e-14,1.025e-12,9.893e-27
802.44,2.172e-12,8.607e-14,2.172e-12,9.875e-27
802.46,3.561e-12,8.607e-14,3.561e-12,9.864e-27
802.48,5.809e-12,8.606e-14,5.809e-12,9.853e-27
802.51,1.199e-11,8.605e-14,1.199e-11,9.836e-27
802.53,1.932e-11,8.604e-14,1.932e-11,9.824e-27
802.56,3.916e-11,8.603e-14,3.916e-11,9.807e-27
802.58,6.232e-11,8.602e-14,6.232e-11,9.796e-27
802.61,1.240e-10,8.601e-14,1.240e-10,9.779e-27
802.63,1.949e-10,8.600e-14,1.949e-10,9.767e-27
802.66,3.806e-10,8.599e-14,3.806e-10,9.750e-27
802.68,5.909e-10,8.598e-14,5.909e-10,9.739e-27
802.71,1.133e-9,8.597e-14,1.133e-9,9.722e-27
802.73,1.737e-9,8.596e-14,1.737e-9,9.710e-27
802.76,3.269e-9,8.595e-14,3.269e-9,9.693e-27
802.78,4.952e-9,8.594e-14,4.952e-9,9.682e-27
802.81,9.147e-9,8.593e-14,9.147e-9,9.665e-27
802.83,1.369e-8,8.592e-14,1.369e-8,9.653e-27
802.85,2.038e-8,8.591e-14,2.038e-8,9.642e-27
802.88,3.668e-8,8.590e-14,3.668e-8,9.625e-27
802.9,5.394e-8,8.589e-14,5.394e-8,9.613e-27
802.93,9.530e-8,8.588e-14,9.530e-8,9.596e-27
802.95,1.384e-7,8.587e-14,1.384e-7,9.585e-27
802.98,2.401e-7,8.586e-14,2.401e-7,9.568e-27
803,3.445e-7,8.586e-14,3.445e-7,9.556e-27
803.03,5.866e-7,8.584e-14,5.866e-7,9.539e-27
803.05,8.312e-7,8.584e-14,8.312e-7,9.528e-27
803.08,1.389e-6,8.582e-14,1.389e-6,9.511e-27
803.1,1.945e-6,8.582e-14,1.945e-6,9.499e-27
803.13,3.191e-6,8.580e-14,3.191e-6,9.482e-27
803.15,4.411e-6,8.580e-14,4.411e-6,9.471e-27
803.18,7.105e-6,8.579e-14,7.105e-6,9.454e-27
803.2,9.703e-6,8.578e-14,9.703e-6,9.442e-27
803.22,1.318e-5,8.577e-14,1.318e-5,9.431e-27
803.25,2.069e-5,8.576e-14,2.069e-5,9.414e-27
803.27,2.777e-5,8.575e-14,2.777e-5,9.402e-27
803.3,4.279e-5,8.574e-14,4.279e-5,9.385e-27
803.32,5.672e-5,8.573e-14,5.672e-5,9.374e-27
803.35,8.579e-5,8.572e-14,8.579e-5,9.357e-27
803.37,1.123e-4,8.571e-14,1.123e-4,9.345e-27
803.4,1.668e-4,8.570e-14,1.668e-4,9.328e-27
803.42,2.157e-4,8.569e-14,2.157e-4,9.317e-27
803.45,3.143e-4,8.568e-14,3.143e-4,9.300e-27
803.47,4.016e-4,8.567e-14,4.016e-4,9.288e-27
803.5,5.745e-4,8.566e-14,5.745e-4,9.271e-27
803.52,7.249e-4,8.565e-14,7.249e-4,9.260e-27
803.55,1.018e-3,8.564e-14,1.018e-3,9.243e-27
803.57,1.269e-3,8.563e-14,1.269e-3,9.231e-27
803.6,1.749e-3,8.562e-14,1.749e-3,9.214e-27
803.62,2.153e-3,8.561e-14,2.153e-3,9.203e-27
803.64,2.638e-3,8.561e-14,2.638e-3,9.192e-27
803.67,3.543e-3,8.559e-14,3.543e-3,9.174e-27
803.69,4.287e-3,8.559e-14,4.287e-3,9.163e-27
803.72,5.654e-3,8.558e-14,5.654e-3,9.146e-27
803.74,6.757e-3,8.557e-14,6.757e-3,9.135e-27
803.77,8.746e-3,8.556e-14,8.746e-3,9.117e-27
803.79,1.032e-2,8.555e-14,1.032e-2,9.106e-27
803.82,1.312e-2,8.554e-14,1.312e-2,9.089e-27
803.84,1.530e-2,8.553e-14,1.530e-2,9.078e-27
803.87,1.908e-2,8.552e-14,1.908e-2,9.060e-27
803.89,2.197e-2,8.551e-14,2.197e-2,9.049e-27
803.92,2.691e-2,8.550e-14,2.691e-2,9.032e-27
803.94,3.061e-2,8.549e-14,3.061e-2,9.021e-27
803.97,3.679e-2,8.548e-14,3.679e-2,9.003e-27
803.99,4.134e-2,8.547e-14,4.134e-2,8.992e-27
804.01,4.622e-2,8.546e-14,4.622e-2,8.981e-27
804.04,5.413e-2,8.545e-14,5.413e-2,8.964e-27
804.06,5.978e-2,8.544e-14,5.978e-2,8.952e-27
804.09,6.873e-2,8.543e-14,6.873e-2,8.935e-27
804.11,7.497e-2,8.542e-14,7.497e-2,8.924e-27
804.14,8.462e-2,8.541e-14,8.462e-2,8.907e-27
804.16,9.116e-2,8.540e-14,9.116e-2,8.895e-27
804.19,1.010e-1,8.539e-14,1.010e-1,8.878e-27
804.21,1.075e-1,8.538e-14,1.075e-1,8.867e-27
804.24,1.169e-1,8.537e-14,1.169e-1,8.850e-27
804.26,1.229e-1,8.537e-14,1.229e-1,8.838e-27
