Wavelength (nm),Sum(calc),K I (3.1e-2),K II (9.7e-1),K III (2.7e-11)
644.19,2.994e-12,1.997e-14,2.994e-12,
644.22,1.324e-12,1.997e-14,1.324e-12,
644.24,7.610e-13,1.997e-14,7.610e-13,
644.27,3.268e-13,1.997e-14,3.268e-13,
644.29,1.843e-13,1.997e-14,1.843e-13,
644.32,7.687e-14,1.997e-14,7.687e-14,
644.34,4.251e-14,1.997e-14,4.251e-14,
644.37,1.723e-14,1.998e-14,1.723e-14,
644.39,9.343e-15,1.998e-14,9.343e-15,
644.42,3.678e-15,1.998e-14,3.678e-15,
644.44,1.957e-15,1.998e-14,1.957e-15,
644.47,7.482e-16,1.998e-14,7.482e-16,
644.49,3.904e-16,1.998e-14,3.904e-16,
644.52,1.450e-16,1.998e-14,1.450e-16,
644.54,7.421e-17,1.998e-14,7.421e-17,
644.57,2.677e-17,1.998e-14,2.677e-17,
644.59,1.344e-17,1.999e-14,1.344e-17,
644.62,4.710e-18,1.999e-14,4.710e-18,
644.64,2.319e-18,1.999e-14,2.319e-18,
644.67,7.895e-19,1.999e-14,7.895e-19,
644.69,3.812e-19,1.999e-14,3.812e-19,
644.72,1.261e-19,1.999e-14,1.261e-19,
644.74,5.971e-20,1.999e-14,5.971e-20,
688.99,2.199e-14,2.199e-14,,
689.01,4.459e-14,4.459e-14,,
689.04,1.271e-13,1.271e-13,,
689.06,2.535e-13,2.535e-13,,
689.09,7.047e-13,7.047e-13,,
689.11,1.382e-12,1.382e-12,,
689.14,3.746e-12,3.746e-12,,
689.16,7.223e-12,7.223e-12,,
689.19,1.910e-11,1.910e-11,,
689.21,3.621e-11,3.621e-11,,
689.24,9.337e-11,9.337e-11,,
689.26,1.741e-10,1.741e-10,,
689.29,4.378e-10,4.378e-10,,
689.31,8.028e-10,8.028e-10,,
689.34,1.968e-9,1.968e-9,,
689.36,3.549e-9,3.549e-9,,
689.39,8.488e-9,8.488e-9,,
689.41,1.505e-8,1.505e-8,,
689.44,3.510e-8,3.510e-8,,
689.46,6.120e-8,6.120e-8,,
689.49,1.392e-7,1.392e-7,,
689.51,2.387e-7,2.387e-7,,
689.54,5.293e-7,5.293e-7,,
689.56,8.925e-7,8.925e-7,,
689.59,1.930e-6,1.930e-6,,
689.61,3.201e-6,3.201e-6,,
689.64,6.751e-6,6.751e-6,,
689.66,1.101e-5,1.101e-5,,
689.69,2.264e-5,2.264e-5,,
689.71,3.631e-5,3.631e-5,,
689.73,5.784e-5,5.784e-5,,
689.76,1.149e-4,1.149e-4,,
689.78,1.799e-4,1.799e-4,,
689.81,3.484e-4,3.484e-4,,
689.83,5.367e-4,5.367e-4,,
689.86,1.013e-3,1.013e-3,,
689.88,1.535e-3,1.535e-3,,
689.91,2.827e-3,2.827e-3,,
689.93,4.212e-3,4.212e-3,,
689.96,7.563e-3,7.563e-3,,
689.98,1.108e-2,1.108e-2,,
690.01,1.940e-2,1.940e-2,,
690.03,2.795e-2,2.795e-2,,
690.06,4.773e-2,4.773e-2,,
690.08,6.763e-2,6.763e-2,,
690.11,1.126e-1,1.126e-1,,
690.13,1.569e-1,1.569e-1,,
690.16,2.548e-1,2.548e-1,,
690.18,3.491e-1,3.491e-1,,
690.21,5.529e-1,5.529e-1,,
690.23,7.450e-1,7.450e-1,,
690.26,1.151e+0,1.151e+0,,
690.28,1.524e+0,1.524e+0,,
690.31,2.296e+0,2.296e+0,,
690.33,2.992e+0,2.992e+0,,
690.36,4.394e+0,4.394e+0,,
690.38,5.630e+0,5.630e+0,,
690.41,8.064e+0,8.064e+0,,
690.43,1.016e+1,1.016e+1,,
690.46,1.419e+1,1.419e+1,,
690.48,1.759e+1,1.759e+1,,
690.51,2.395e+1,2.395e+1,,
690.53,2.919e+1,2.919e+1,,
690.56,3.877e+1,3.877e+1,,
690.58,4.646e+1,4.646e+1,,
690.61,6.018e+1,6.018e+1,,
690.63,7.091e+1,7.091e+1,,
690.66,8.958e+1,8.958e+1,,
690.68,1.038e+2,1.038e+2,,
690.71,1.279e+2,1.279e+2,,
690.73,1.457e+2,1.457e+2,,
690.76,1.751e+2,1.751e+2,,
690.78,1.962e+2,1.962e+2,,
690.81,2.298e+2,2.298e+2,,
690.83,2.533e+2,2.533e+2,,
690.86,2.893e+2,2.893e+2,,
690.88,3.135e+2,3.135e+2,,
690.91,3.493e+2,3.493e+2,,
690.93,3.723e+2,3.723e+2,,
690.96,4.045e+2,4.045e+2,,
690.98,4.239e+2,4.239e+2,,
691.01,4.491e+2,4.491e+2,,
691.03,4.628e+2,4.628e+2,,
691.06,4.782e+2,4.782e+2,,
691.08,4.847e+2,4.847e+2,,
691.11,4.883e+2,4.883e+2,,
691.13,4.867e+2,4.867e+2,,
691.16,4.782e+2,4.782e+2,,
691.18,4.687e+2,4.687e+2,,
691.21,4.491e+2,4.491e+2,,
691.23,4.328e+2,4.328e+2,,
691.26,4.045e+2,4.045e+2,,
691.28,3.833e+2,3.833e+2,,
691.31,3.493e+2,3.493e+2,,
691.33,3.256e+2,3.256e+2,,
691.36,2.893e+2,2.893e+2,,
691.38,2.652e+2,2.652e+2,,
691.41,2.298e+2,2.298e+2,,
691.43,2.071e+2,2.071e+2,,
691.46,1.751e+2,1.751e+2,,
691.48,1.552e+2,1.552e+2,,
691.51,1.279e+2,1.279e+2,,
691.53,1.115e+2,1.115e+2,,
691.56,8.958e+1,8.958e+1,,
691.58,7.678e+1,7.678e+1,,
691.61,6.018e+1,6.018e+1,,
691.63,5.073e+1,5.073e+1,,
691.66,3.877e+1,3.877e+1,,
691.68,3.214e+1,3.214e+1,,
691.71,2.395e+1,2.395e+1,,
691.73,1.953e+1,1.953e+1,,
691.76,1.419e+1,1.419e+1,,
691.78,1.138e+1,1.138e+1,,
691.81,8.064e+0,8.064e+0,,
691.83,6.357e+0,6.357e+0,,
691.85,4.978e+0,4.978e+0,,
691.88,3.406e+0,3.406e+0,,
691.9,2.623e+0,2.623e+0,,
691.93,1.750e+0,1.750e+0,,
691.95,1.326e+0,1.326e+0,,
691.98,8.626e-1,8.626e-1,,
692,6.424e-1,6.424e-1,,
692.03,4.076e-1,4.076e-1,,
692.05,2.985e-1,2.985e-1,,
692.08,1.847e-1,1.847e-1,,
692.1,1.330e-1,1.330e-1,,
692.13,8.030e-2,8.030e-2,,
692.15,5.686e-2,5.686e-2,,
692.18,3.347e-2,3.347e-2,,
692.2,2.331e-2,2.331e-2,,
692.23,1.338e-2,1.338e-2,,
692.25,9.162e-3,9.162e-3,,
692.28,5.128e-3,5.128e-3,,
692.3,3.454e-3,3.454e-3,,
692.33,1.887e-3,1.887e-3,,
692.35,1.252e-3,1.252e-3,,
692.38,6.718e-4,6.718e-4,,
692.4,4.448e-4,4.448e-4,,
692.43,2.496e-4,2.496e-4,,
692.45,1.842e-4,1.842e-4,,
692.48,1.545e-4,1.545e-4,,
692.5,1.755e-4,1.755e-4,,
692.53,2.787e-4,2.787e-4,,
692.55,4.138e-4,4.138e-4,,
692.58,7.767e-4,7.767e-4,,
692.6,1.186e-3,1.186e-3,,
692.63,2.223e-3,2.223e-3,,
692.65,3.354e-3,3.354e-3,,
692.68,6.145e-3,6.145e-3,,
692.7,9.125e-3,9.125e-3,,
692.73,1.631e-2,1.631e-2,,
692.75,2.382e-2,2.382e-2,,
692.78,4.153e-2,4.153e-2,,
692.8,5.966e-2,5.966e-2,,
692.83,1.014e-1,1.014e-1,,
692.85,1.433e-1,1.433e-1,,
692.88,2.377e-1,2.377e-1,,
692.9,3.303e-1,3.303e-1,,
692.93,5.344e-1,5.344e-1,,
692.95,7.303e-1,7.303e-1,,
692.98,1.152e+0,1.152e+0,,
693,1.549e+0,1.549e+0,,
693.03,2.384e+0,2.384e+0,,
693.05,3.152e+0,3.152e+0,,
693.08,4.731e+0,4.731e+0,,
693.1,6.152e+0,6.152e+0,,
693.13,9.007e+0,9.007e+0,,
693.15,1.152e+1,1.152e+1,,
693.18,1.645e+1,1.645e+1,,
693.2,2.069e+1,2.069e+1,,
693.23,2.882e+1,2.882e+1,,
693.25,3.565e+1,3.565e+1,,
693.28,4.844e+1,4.844e+1,,
693.3,5.894e+1,5.894e+1,,
693.33,7.811e+1,7.811e+1,,
693.35,9.346e+1,9.346e+1,,
693.38,1.208e+2,1.208e+2,,
693.4,1.422e+2,1.422e+2,,
693.43,1.793e+2,1.793e+2,,
693.45,2.075e+2,2.075e+2,,
693.48,2.552e+2,2.552e+2,,
693.5,2.905e+2,2.905e+2,,
693.53,3.485e+2,3.485e+2,,
693.55,3.902e+2,3.902e+2,,
693.58,4.565e+2,4.565e+2,,
693.6,5.027e+2,5.027e+2,,
693.63,5.737e+2,5.737e+2,,
693.65,6.213e+2,6.213e+2,,
693.68,6.916e+2,6.916e+2,,
693.7,7.366e+2,7.366e+2,,
693.73,7.998e+2,7.998e+2,,
693.75,8.379e+2,8.379e+2,,
693.78,8.873e+2,8.873e+2,,
693.8,9.143e+2,9.143e+2,,
693.83,9.444e+2,9.444e+2,,
693.85,9.570e+2,9.570e+2,,
693.88,9.642e+2,9.642e+2,,
693.9,9.610e+2,9.610e+2,,
693.93,9.444e+2,9.444e+2,,
693.95,9.257e+2,9.257e+2,,
693.98,8.873e+2,8.873e+2,,
694,8.555e+2,8.555e+2,,
694.02,8.193e+2,8.193e+2,,
694.05,7.584e+2,7.584e+2,,
694.07,7.143e+2,7.143e+2,,
694.1,6.450e+2,6.450e+2,,
694.12,5.975e+2,5.975e+2,,
694.15,5.262e+2,5.262e+2,,
694.17,4.794e+2,4.794e+2,,
694.2,4.118e+2,4.118e+2,,
694.22,3.690e+2,3.690e+2,,
694.25,3.092e+2,3.092e+2,,
694.27,2.725e+2,2.725e+2,,
694.3,2.227e+2,2.227e+2,,
694.32,1.930e+2,1.930e+2,,
694.35,1.539e+2,1.539e+2,,
694.37,1.312e+2,1.312e+2,,
694.4,1.020e+2,1.020e+2,,
694.42,8.551e+1,8.551e+1,,
694.45,6.485e+1,6.485e+1,,
694.47,5.348e+1,5.348e+1,,
694.5,3.955e+1,3.955e+1,,
694.52,3.208e+1,3.208e+1,,
694.55,2.315e+1,2.315e+1,,
694.57,1.846e+1,1.846e+1,,
694.6,1.299e+1,1.299e+1,,
694.62,1.019e+1,1.019e+1,,
694.65,6.997e+0,6.997e+0,,
694.67,5.399e+0,5.399e+0,,
694.7,3.615e+0,3.615e+0,,
694.72,2.743e+0,2.743e+0,,
694.75,1.791e+0,1.791e+0,,
694.77,1.337e+0,1.337e+0,,
694.8,8.516e-1,8.516e-1,,
694.82,6.252e-1,6.252e-1,,
694.85,3.884e-1,3.884e-1,,
694.87,2.804e-1,2.804e-1,,
694.9,1.699e-1,1.699e-1,,
694.92,1.207e-1,1.207e-1,,
694.95,7.132e-2,7.132e-2,,
694.97,4.982e-2,4.982e-2,,
695,2.872e-2,2.872e-2,,
695.02,1.973e-2,1.973e-2,,
695.05,1.109e-2,1.109e-2,,
695.07,7.494e-3,7.494e-3,,
695.1,4.110e-3,4.110e-3,,
695.12,2.731e-3,2.731e-3,,
695.15,1.461e-3,1.461e-3,,
695.17,9.548e-4,9.548e-4,,
695.2,4.982e-4,4.982e-4,,
695.22,3.202e-4,3.202e-4,,
695.25,1.630e-4,1.630e-4,,
695.27,1.030e-4,1.030e-4,,
695.3,5.114e-5,5.114e-5,,
695.32,3.180e-5,3.180e-5,,
695.35,1.540e-5,1.540e-5,,
695.37,9.414e-6,9.414e-6,,
695.4,4.446e-6,4.446e-6,,
695.42,2.674e-6,2.674e-6,,
695.45,1.232e-6,1.232e-6,,
695.47,7.286e-7,7.286e-7,,
695.5,3.274e-7,3.274e-7,,
695.52,1.904e-7,1.904e-7,,
695.55,8.346e-8,8.346e-8,,
695.57,4.776e-8,4.776e-8,,
695.6,2.041e-8,2.041e-8,,
695.62,1.149e-8,1.149e-8,,
695.65,4.790e-9,4.790e-9,,
695.67,2.651e-9,2.651e-9,,
695.7,1.078e-9,1.078e-9,,
695.72,5.869e-10,5.869e-10,,
695.75,2.328e-10,2.328e-10,,
695.77,1.246e-10,1.246e-10,,
695.8,4.822e-11,4.822e-11,,
695.82,2.539e-11,2.539e-11,,
695.85,9.582e-12,9.582e-12,,
695.87,4.962e-12,4.962e-12,,
695.9,1.826e-12,1.826e-12,,
695.92,9.303e-13,9.303e-13,,
695.95,3.340e-13,3.340e-13,,
695.97,1.673e-13,1.673e-13,,
696,5.859e-14,5.859e-14,,
764.14,4.978e-12,4.978e-12,,
764.16,9.414e-12,9.414e-12,,
764.19,2.424e-11,2.424e-11,,
764.21,4.522e-11,4.522e-11,,
764.24,1.141e-10,1.141e-10,,
764.26,2.099e-10,2.099e-10,,
764.29,5.189e-10,5.189e-10,,
764.31,9.421e-10,9.421e-10,,
764.34,2.281e-9,2.281e-9,,
764.36,4.086e-9,4.086e-9,,
764.39,9.695e-9,9.695e-9,,
764.41,1.713e-8,1.713e-8,,
764.44,3.982e-8,3.982e-8,,
764.46,6.940e-8,6.940e-8,,
764.48,1.203e-7,1.203e-7,,
764.51,2.718e-7,2.718e-7,,
764.53,4.647e-7,4.647e-7,,
764.56,1.029e-6,1.029e-6,,
764.58,1.735e-6,1.735e-6,,
764.61,3.763e-6,3.763e-6,,
764.63,6.262e-6,6.262e-6,,
764.66,1.331e-5,1.331e-5,,
764.68,2.184e-5,2.184e-5,,
764.71,4.547e-5,4.547e-5,,
764.73,7.364e-5,7.364e-5,,
764.76,1.502e-4,1.502e-4,,
764.78,2.400e-4,2.400e-4,,
764.81,4.796e-4,4.796e-4,,
764.83,7.557e-4,7.557e-4,,
764.86,1.480e-3,1.480e-3,,
764.88,2.300e-3,2.300e-3,,
764.91,4.414e-3,4.414e-3,,
764.93,6.768e-3,6.768e-3,,
764.96,1.272e-2,1.272e-2,,
764.98,1.925e-2,1.925e-2,,
765.01,3.545e-2,3.545e-2,,
765.03,5.290e-2,5.290e-2,,
765.06,9.546e-2,9.546e-2,,
765.08,1.405e-1,1.405e-1,,
765.11,2.485e-1,2.485e-1,,
765.13,3.608e-1,3.608e-1,,
765.16,6.250e-1,6.250e-1,,
765.18,8.954e-1,8.954e-1,,
765.21,1.520e+0,1.520e+0,,
765.23,2.148e+0,2.148e+0,,
765.26,3.572e+0,3.572e+0,,
765.28,4.979e+0,4.979e+0,,
765.31,8.113e+0,8.113e+0,,
765.33,1.116e+1,1.116e+1,,
765.36,1.781e+1,1.781e+1,,
765.38,2.416e+1,2.416e+1,,
765.41,3.779e+1,3.779e+1,,
765.43,5.058e+1,5.058e+1,,
765.46,7.751e+1,7.751e+1,,
765.48,1.023e+2,1.023e+2,,
765.51,1.536e+2,1.536e+2,,
765.53,2.001e+2,2.001e+2,,
765.56,2.944e+2,2.944e+2,,
765.58,3.782e+2,3.782e+2,,
765.61,5.451e+2,5.451e+2,,
765.63,6.909e+2,6.909e+2,,
765.66,9.757e+2,9.757e+2,,
765.68,1.220e+3,1.220e+3,,
765.71,1.688e+3,1.688e+3,,
765.73,2.082e+3,2.082e+3,,
765.76,2.822e+3,2.822e+3,,
765.78,3.434e+3,3.434e+3,,
765.81,4.561e+3,4.561e+3,,
765.83,5.474e+3,5.474e+3,,
765.86,7.124e+3,7.124e+3,,
765.88,8.434e+3,8.434e+3,,
765.91,1.076e+4,1.076e+4,,
765.93,1.256e+4,1.256e+4,,
765.96,1.569e+4,1.569e+4,,
765.98,1.808e+4,1.808e+4,,
766.01,2.213e+4,2.213e+4,,
766.03,2.516e+4,2.516e+4,,
766.06,3.017e+4,3.017e+4,,
766.08,3.383e+4,3.383e+4,,
766.11,3.975e+4,3.975e+4,,
766.13,4.396e+4,4.396e+4,,
766.16,5.062e+4,5.062e+4,,
766.18,5.523e+4,5.523e+4,,
766.21,6.230e+4,6.230e+4,,
766.23,6.705e+4,6.705e+4,,
766.26,7.411e+4,7.411e+4,,
766.28,7.869e+4,7.869e+4,,
766.31,8.521e+4,8.521e+4,,
766.33,8.925e+4,8.925e+4,,
766.36,9.470e+4,9.470e+4,,
766.38,9.784e+4,9.784e+4,,
766.41,1.017e+5,1.017e+5,,
766.43,1.037e+5,1.037e+5,,
766.46,1.056e+5,1.056e+5,,
766.48,1.062e+5,1.062e+5,,
766.51,1.060e+5,1.060e+5,,
766.53,1.051e+5,1.051e+5,,
766.56,1.028e+5,1.028e+5,,
766.58,1.005e+5,1.005e+5,,
766.6,9.784e+4,9.784e+4,,
766.63,9.297e+4,9.297e+4,,
766.65,8.925e+4,8.925e+4,,
766.68,8.309e+4,8.309e+4,,
766.7,7.869e+4,7.869e+4,,
766.73,7.178e+4,7.178e+4,,
766.75,6.705e+4,6.705e+4,,
766.78,5.993e+4,5.993e+4,,
766.8,5.523e+4,5.523e+4,,
766.83,4.836e+4,4.836e+4,,
766.85,4.396e+4,4.396e+4,,
766.88,3.772e+4,3.772e+4,,
766.9,3.383e+4,3.383e+4,,
766.93,2.843e+4,2.843e+4,,
766.95,2.516e+4,2.516e+4,,
766.98,2.072e+4,2.072e+4,,
767,1.808e+4,1.808e+4,,
767.03,1.459e+4,1.459e+4,,
767.05,1.256e+4,1.256e+4,,
767.08,9.932e+3,9.932e+3,,
767.1,8.434e+3,8.434e+3,,
767.13,6.534e+3,6.534e+3,,
767.15,5.474e+3,5.474e+3,,
767.18,4.155e+3,4.155e+3,,
767.2,3.434e+3,3.434e+3,,
767.23,2.553e+3,2.553e+3,,
767.25,2.082e+3,2.082e+3,,
767.28,1.517e+3,1.517e+3,,
767.3,1.220e+3,1.220e+3,,
767.33,8.708e+2,8.708e+2,,
767.35,6.909e+2,6.909e+2,,
767.38,4.832e+2,4.832e+2,,
767.4,3.782e+2,3.782e+2,,
767.43,2.592e+2,2.592e+2,,
767.45,2.001e+2,2.001e+2,,
767.48,1.344e+2,1.344e+2,,
767.5,1.023e+2,1.023e+2,,
767.53,6.732e+1,6.732e+1,,
767.55,5.058e+1,5.058e+1,,
767.58,3.260e+1,3.260e+1,,
767.6,2.416e+1,2.416e+1,,
767.63,1.526e+1,1.526e+1,,
767.65,1.116e+1,1.116e+1,,
767.68,6.904e+0,6.904e+0,,
767.7,4.979e+0,4.979e+0,,
767.73,3.019e+0,3.019e+0,,
767.75,2.148e+0,2.148e+0,,
767.78,1.276e+0,1.276e+0,,
767.8,8.954e-1,8.954e-1,,
767.83,5.211e-1,5.211e-1,,
767.85,3.608e-1,3.608e-1,,
767.88,2.058e-1,2.058e-1,,
767.9,1.405e-1,1.405e-1,,
767.93,7.851e-2,7.851e-2,,
767.95,5.290e-2,5.290e-2,,
767.98,2.896e-2,2.896e-2,,
768,1.925e-2,1.925e-2,,
768.03,1.033e-2,1.033e-2,,
768.05,6.773e-3,6.773e-3,,
768.08,3.567e-3,3.567e-3,,
768.1,2.317e-3,2.317e-3,,
768.13,1.219e-3,1.219e-3,,
768.15,8.115e-4,8.115e-4,,
768.18,4.938e-4,4.938e-4,,
768.2,4.186e-4,4.186e-4,,
768.23,4.719e-4,4.719e-4,,
768.25,6.267e-4,6.267e-4,,
768.28,1.108e-3,1.108e-3,,
768.3,1.678e-3,1.678e-3,,
768.33,3.156e-3,3.156e-3,,
768.35,4.799e-3,4.799e-3,,
768.38,8.926e-3,8.926e-3,,
768.4,1.342e-2,1.342e-2,,
768.43,2.447e-2,2.447e-2,,
768.45,3.630e-2,3.630e-2,,
768.48,6.489e-2,6.489e-2,,
768.5,9.495e-2,9.495e-2,,
768.53,1.663e-1,1.663e-1,,
768.55,2.401e-1,2.401e-1,,
768.58,4.123e-1,4.123e-1,,
768.6,5.872e-1,5.872e-1,,
768.63,9.880e-1,9.880e-1,,
768.65,1.388e+0,1.388e+0,,
768.68,2.289e+0,2.289e+0,,
768.7,3.173e+0,3.173e+0,,
768.72,4.375e+0,4.375e+0,,
768.75,7.012e+0,7.012e+0,,
768.77,9.538e+0,9.538e+0,,
768.8,1.498e+1,1.498e+1,,
768.82,2.011e+1,2.011e+1,,
768.85,3.095e+1,3.095e+1,,
768.87,4.097e+1,4.097e+1,,
768.9,6.180e+1,6.180e+1,,
768.92,8.073e+1,8.073e+1,,
768.95,1.193e+2,1.193e+2,,
768.97,1.538e+2,1.538e+2,,
769,2.228e+2,2.228e+2,,
769.02,2.833e+2,2.833e+2,,
769.05,4.021e+2,4.021e+2,,
769.07,5.044e+2,5.044e+2,,
769.1,7.016e+2,7.016e+2,,
769.12,8.683e+2,8.683e+2,,
769.15,1.184e+3,1.184e+3,,
769.17,1.445e+3,1.445e+3,,
769.2,1.931e+3,1.931e+3,,
769.22,2.326e+3,2.326e+3,,
769.25,3.044e+3,3.044e+3,,
769.27,3.619e+3,3.619e+3,,
769.3,4.642e+3,4.642e+3,,
769.32,5.443e+3,5.443e+3,,
769.35,6.842e+3,6.842e+3,,
769.37,7.916e+3,7.916e+3,,
769.4,9.751e+3,9.751e+3,,
769.42,1.113e+4,1.113e+4,,
769.45,1.344e+4,1.344e+4,,
769.47,1.513e+4,1.513e+4,,
769.5,1.790e+4,1.790e+4,,
769.52,1.989e+4,1.989e+4,,
769.55,2.305e+4,2.305e+4,,
769.57,2.527e+4,2.527e+4,,
769.6,2.871e+4,2.871e+4,,
769.62,3.104e+4,3.104e+4,,
769.65,3.456e+4,3.456e+4,,
769.67,3.687e+4,3.687e+4,,
769.7,4.023e+4,4.023e+4,,
769.72,4.234e+4,4.234e+4,,
769.75,4.527e+4,4.527e+4,,
769.77,4.701e+4,4.701e+4,,
769.8,4.925e+4,4.925e+4,,
769.82,5.047e+4,5.047e+4,,
769.85,5.181e+4,5.181e+4,,
769.87,5.237e+4,5.237e+4,,
769.9,5.269e+4,5.269e+4,,
769.92,5.255e+4,5.255e+4,,
769.95,5.181e+4,5.181e+4,,
769.97,5.098e+4,5.098e+4,,
770,4.925e+4,4.925e+4,,
770.02,4.781e+4,4.781e+4,,
770.05,4.527e+4,4.527e+4,,
770.07,4.336e+4,4.336e+4,,
770.1,4.023e+4,4.023e+4,,
770.12,3.801e+4,3.801e+4,,
770.15,3.456e+4,3.456e+4,,
770.17,3.222e+4,3.222e+4,,
770.2,2.871e+4,2.871e+4,,
770.22,2.640e+4,2.640e+4,,
770.25,2.305e+4,2.305e+4,,
770.27,2.092e+4,2.092e+4,,
770.3,1.790e+4,1.790e+4,,
770.32,1.602e+4,1.602e+4,,
770.35,1.344e+4,1.344e+4,,
770.37,1.187e+4,1.187e+4,,
770.4,9.751e+3,9.751e+3,,
770.42,8.497e+3,8.497e+3,,
770.45,6.842e+3,6.842e+3,,
770.47,5.882e+3,5.882e+3,,
770.5,4.642e+3,4.642e+3,,
770.52,3.937e+3,3.937e+3,,
770.55,3.044e+3,3.044e+3,,
770.57,2.548e+3,2.548e+3,,
770.6,1.931e+3,1.931e+3,,
770.62,1.594e+3,1.594e+3,,
770.65,1.184e+3,1.184e+3,,
770.67,9.641e+2,9.641e+2,,
770.7,7.016e+2,7.016e+2,,
770.72,5.638e+2,5.638e+2,,
770.75,4.021e+2,4.021e+2,,
770.77,3.188e+2,3.188e+2,,
770.8,2.228e+2,2.228e+2,,
770.82,1.742e+2,1.742e+2,,
770.85,1.193e+2,1.193e+2,,
770.87,9.209e+1,9.209e+1,,
770.89,7.068e+1,7.068e+1,,
770.92,4.705e+1,4.705e+1,,
770.94,3.563e+1,3.563e+1,,
770.97,2.325e+1,2.325e+1,,
770.99,1.737e+1,1.737e+1,,
771.02,1.110e+1,1.110e+1,,
771.04,8.184e+0,8.184e+0,,
771.07,5.127e+0,5.127e+0,,
771.09,3.728e+0,3.728e+0,,
771.12,2.289e+0,2.289e+0,,
771.14,1.642e+0,1.642e+0,,
771.17,9.880e-1,9.880e-1,,
771.19,6.993e-1,6.993e-1,,
771.22,4.123e-1,4.123e-1,,
771.24,2.879e-1,2.879e-1,,
771.27,1.663e-1,1.663e-1,,
771.29,1.146e-1,1.146e-1,,
771.32,6.489e-2,6.489e-2,,
771.34,4.411e-2,4.411e-2,,
771.37,2.447e-2,2.447e-2,,
771.39,1.641e-2,1.641e-2,,
771.42,8.924e-3,8.924e-3,,
771.44,5.904e-3,5.904e-3,,
771.47,3.146e-3,3.146e-3,,
771.49,2.054e-3,2.054e-3,,
771.52,1.072e-3,1.072e-3,,
771.54,6.905e-4,6.905e-4,,
771.57,3.533e-4,3.533e-4,,
771.59,2.245e-4,2.245e-4,,
771.62,1.126e-4,1.126e-4,,
771.64,7.057e-5,7.057e-5,,
771.67,3.467e-5,3.467e-5,,
771.69,2.144e-5,2.144e-5,,
771.72,1.033e-5,1.033e-5,,
771.74,6.301e-6,6.301e-6,,
771.77,2.973e-6,2.973e-6,,
771.79,1.790e-6,1.790e-6,,
771.82,8.276e-7,8.276e-7,,
771.84,4.915e-7,4.915e-7,,
771.87,2.227e-7,2.227e-7,,
771.89,1.305e-7,1.305e-7,,
771.92,5.796e-8,5.796e-8,,
771.94,3.351e-8,3.351e-8,,
771.97,1.458e-8,1.458e-8,,
771.99,8.316e-9,8.316e-9,,
772.02,3.546e-9,3.546e-9,,
772.04,1.996e-9,1.996e-9,,
772.07,8.339e-10,8.339e-10,,
772.09,4.630e-10,4.630e-10,,
772.12,1.896e-10,1.896e-10,,
772.14,1.038e-10,1.038e-10,,
772.17,4.167e-11,4.167e-11,,
772.19,2.252e-11,2.252e-11,,
772.22,8.856e-12,8.856e-12,,
772.24,4.722e-12,4.722e-12,,
822.5,1.593e-14,1.593e-14,,
822.52,2.874e-14,2.874e-14,,
822.55,6.902e-14,6.902e-14,,
822.57,1.231e-13,1.231e-13,,
822.6,2.904e-13,2.904e-13,,
822.62,5.117e-13,5.117e-13,,
822.65,1.198e-12,1.198e-12,,
822.67,2.087e-12,2.087e-12,,
822.7,4.756e-12,4.756e-12,,
822.72,8.189e-12,8.189e-12,,
822.75,1.834e-11,1.834e-11,,
822.77,3.121e-11,3.121e-11,,
822.8,6.868e-11,6.868e-11,,
822.82,1.155e-10,1.155e-10,,
822.85,2.497e-10,2.497e-10,,
822.87,4.152e-10,4.152e-10,,
822.9,8.820e-10,8.820e-10,,
822.92,1.449e-9,1.449e-9,,
822.95,3.025e-9,3.025e-9,,
822.97,4.912e-9,4.912e-9,,
823,1.008e-8,1.008e-8,,
823.02,1.617e-8,1.617e-8,,
823.05,3.260e-8,3.260e-8,,
823.07,5.171e-8,5.171e-8,,
823.1,1.024e-7,1.024e-7,,
823.12,1.606e-7,1.606e-7,,
823.15,3.124e-7,3.124e-7,,
823.17,4.842e-7,4.842e-7,,
823.2,9.258e-7,9.258e-7,,
823.22,1.418e-6,1.418e-6,,
823.25,2.665e-6,2.665e-6,,
823.27,4.034e-6,4.034e-6,,
823.3,7.448e-6,7.448e-6,,
823.32,1.114e-5,1.114e-5,,
823.35,2.022e-5,2.022e-5,,
823.37,2.990e-5,2.990e-5,,
823.4,5.332e-5,5.332e-5,,
823.42,7.794e-5,7.794e-5,,
823.45,1.366e-4,1.366e-4,,
823.47,1.973e-4,1.973e-4,,
823.5,3.397e-4,3.397e-4,,
823.52,4.852e-4,4.852e-4,,
823.55,8.208e-4,8.208e-4,,
823.57,1.159e-3,1.159e-3,,
823.6,1.927e-3,1.927e-3,,
823.62,2.688e-3,2.688e-3,,
823.65,4.393e-3,4.393e-3,,
823.67,6.059e-3,6.059e-3,,
823.7,9.729e-3,9.729e-3,,
823.72,1.326e-2,1.326e-2,,
823.75,2.093e-2,2.093e-2,,
823.77,2.821e-2,2.821e-2,,
823.8,4.375e-2,4.375e-2,,
823.82,5.829e-2,5.829e-2,,
823.85,8.885e-2,8.885e-2,,
823.87,1.170e-1,1.170e-1,,
823.9,1.753e-1,1.753e-1,,
823.92,2.282e-1,2.282e-1,,
823.95,3.360e-1,3.360e-1,,
823.97,4.324e-1,4.324e-1,,
