Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
217.85,4.398e-44,,,4.398e-44
217.87,1.721e-43,,,1.721e-43
217.89,6.575e-43,,,6.575e-43
217.92,4.347e-42,,,4.347e-42
217.94,1.408e-41,,,1.408e-41
217.97,7.236e-41,,,7.236e-41
217.99,1.982e-40,,,1.982e-40
218.02,7.917e-40,,,7.917e-40
218.04,1.833e-39,,,1.833e-39
218.07,5.693e-39,,,5.693e-39
218.09,1.114e-38,,,1.114e-38
218.12,2.690e-38,,,2.690e-38
218.14,4.452e-38,,,4.452e-38
218.17,8.356e-38,,,8.356e-38
218.19,1.169e-37,,,1.169e-37
218.22,1.706e-37,,,1.706e-37
218.24,2.018e-37,,,2.018e-37
218.27,2.288e-37,,,2.288e-37
218.29,2.288e-37,,,2.288e-37
218.31,2.140e-37,,,2.140e-37
218.34,1.706e-37,,,1.706e-37
218.36,1.348e-37,,,1.348e-37
218.39,8.357e-38,,,8.357e-38
218.41,5.586e-38,,,5.586e-38
218.44,2.692e-38,,,2.692e-38
218.46,1.522e-38,,,1.522e-38
218.49,5.719e-39,,,5.719e-39
218.51,2.749e-39,,,2.749e-39
218.54,8.235e-40,,,8.235e-40
218.56,3.504e-40,,,3.504e-40
218.59,9.811e-41,,,9.811e-41
218.61,4.580e-41,,,4.580e-41
218.64,1.817e-41,,,1.817e-41
218.66,1.086e-41,,,1.086e-41
218.69,5.095e-42,,,5.095e-42
218.71,2.958e-42,,,2.958e-42
218.73,1.657e-42,,,1.657e-42
218.76,7.731e-43,,,7.731e-43
218.78,7.158e-43,,,7.158e-43
218.81,1.448e-42,,,1.448e-42
218.83,2.702e-42,,,2.702e-42
218.86,6.419e-42,,,6.419e-42
218.88,1.058e-41,,,1.058e-41
218.91,1.977e-41,,,1.977e-41
218.93,2.759e-41,,,2.759e-41
218.96,4.016e-41,,,4.016e-41
218.98,4.744e-41,,,4.744e-41
219.01,5.376e-41,,,5.376e-41
219.03,5.376e-41,,,5.376e-41
219.06,4.744e-41,,,4.744e-41
219.08,4.016e-41,,,4.016e-41
219.11,2.759e-41,,,2.759e-41
219.13,1.977e-41,,,1.977e-41
219.15,1.325e-41,,,1.325e-41
219.18,6.412e-42,,,6.412e-42
219.2,3.637e-42,,,3.637e-42
219.23,1.372e-42,,,1.372e-42
219.25,6.621e-43,,,6.621e-43
219.28,2.151e-43,,,2.151e-43
219.3,1.418e-43,,,1.418e-43
219.33,2.926e-43,,,2.926e-43
219.35,6.789e-43,,,6.789e-43
219.38,2.278e-42,,,2.278e-42
219.4,4.724e-42,,,4.724e-42
219.43,1.246e-41,,,1.246e-41
219.45,2.191e-41,,,2.191e-41
219.48,4.508e-41,,,4.508e-41
219.5,6.712e-41,,,6.712e-41
219.53,1.077e-40,,,1.077e-40
219.55,1.358e-40,,,1.358e-40
219.57,1.604e-40,,,1.604e-40
219.6,1.816e-40,,,1.816e-40
219.62,1.816e-40,,,1.816e-40
219.65,1.604e-40,,,1.604e-40
219.67,1.358e-40,,,1.358e-40
219.7,9.353e-41,,,9.353e-41
219.72,6.712e-41,,,6.712e-41
219.75,3.604e-41,,,3.604e-41
219.77,2.191e-41,,,2.191e-41
219.8,9.186e-42,,,9.186e-42
219.82,4.796e-42,,,4.796e-42
219.85,2.196e-42,,,2.196e-42
219.87,3.287e-42,,,3.287e-42
219.9,1.861e-41,,,1.861e-41
219.92,6.253e-41,,,6.253e-41
219.94,1.981e-40,,,1.981e-40
219.97,9.885e-40,,,9.885e-40
219.99,2.658e-39,,,2.658e-39
220.02,1.036e-38,,,1.036e-38
220.04,2.362e-38,,,2.362e-38
220.07,7.187e-38,,,7.187e-38
220.09,1.390e-37,,,1.390e-37
220.12,3.303e-37,,,3.303e-37
220.14,5.416e-37,,,5.416e-37
220.17,1.005e-36,,,1.005e-36
220.19,1.398e-36,,,1.398e-36
220.22,2.025e-36,,,2.025e-36
220.24,2.388e-36,,,2.388e-36
220.27,2.702e-36,,,2.702e-36
220.29,2.702e-36,,,2.702e-36
220.32,2.388e-36,,,2.388e-36
220.34,2.025e-36,,,2.025e-36
220.36,1.608e-36,,,1.608e-36
220.39,1.005e-36,,,1.005e-36
220.41,6.766e-37,,,6.766e-37
220.44,3.303e-37,,,3.303e-37
220.46,1.886e-37,,,1.886e-37
220.49,7.187e-38,,,7.187e-38
220.51,3.480e-38,,,3.480e-38
220.54,1.036e-38,,,1.036e-38
220.56,4.255e-39,,,4.255e-39
220.59,9.971e-40,,,9.971e-40
220.61,3.612e-40,,,3.612e-40
220.64,1.049e-40,,,1.049e-40
220.66,9.024e-41,,,9.024e-41
220.69,1.422e-40,,,1.422e-40
220.71,2.009e-40,,,2.009e-40
220.74,3.043e-40,,,3.043e-40
220.76,3.705e-40,,,3.705e-40
220.78,4.224e-40,,,4.224e-40
220.81,4.548e-40,,,4.548e-40
220.83,4.401e-40,,,4.401e-40
220.86,3.704e-40,,,3.704e-40
220.88,3.042e-40,,,3.042e-40
220.91,2.002e-40,,,2.002e-40
220.93,1.396e-40,,,1.396e-40
220.96,7.185e-41,,,7.185e-41
220.98,4.262e-41,,,4.262e-41
221.01,1.789e-41,,,1.789e-41
221.03,1.113e-41,,,1.113e-41
221.06,1.675e-41,,,1.675e-41
221.08,4.328e-41,,,4.328e-41
221.11,2.002e-40,,,2.002e-40
221.13,5.264e-40,,,5.264e-40
221.16,2.006e-39,,,2.006e-39
221.18,4.524e-39,,,4.524e-39
221.2,9.570e-39,,,9.570e-39
221.23,2.608e-38,,,2.608e-38
221.25,4.691e-38,,,4.691e-38
221.28,1.002e-37,,,1.002e-37
221.3,1.531e-37,,,1.531e-37
221.33,2.559e-37,,,2.559e-37
221.35,3.323e-37,,,3.323e-37
221.38,4.349e-37,,,4.349e-37
221.4,4.797e-37,,,4.797e-37
221.43,4.915e-37,,,4.915e-37
221.45,4.605e-37,,,4.605e-37
221.48,3.694e-37,,,3.694e-37
221.5,2.940e-37,,,2.940e-37
221.53,1.847e-37,,,1.847e-37
221.55,1.248e-37,,,1.248e-37
221.58,6.138e-38,,,6.138e-38
221.6,3.525e-38,,,3.525e-38
221.62,1.896e-38,,,1.896e-38
221.65,6.623e-39,,,6.623e-39
221.67,3.031e-39,,,3.031e-39
221.7,8.362e-40,,,8.362e-40
221.72,3.316e-40,,,3.316e-40
221.75,7.973e-41,,,7.973e-41
221.77,3.303e-41,,,3.303e-41
221.8,1.215e-41,,,1.215e-41
221.82,7.715e-42,,,7.715e-42
221.85,4.324e-42,,,4.324e-42
221.87,2.865e-42,,,2.865e-42
221.9,1.399e-42,,,1.399e-42
221.92,8.032e-43,,,8.032e-43
221.95,3.098e-43,,,3.098e-43
221.97,1.514e-43,,,1.514e-43
222,4.579e-44,,,4.579e-44
222.02,1.903e-44,,,1.903e-44
222.04,7.490e-45,,,7.490e-45
222.07,2.785e-45,,,2.785e-45
222.09,6.729e-45,,,6.729e-45
222.12,6.509e-44,,,6.509e-44
222.14,2.871e-43,,,2.871e-43
222.17,2.361e-42,,,2.361e-42
222.19,8.874e-42,,,8.874e-42
222.22,5.728e-41,,,5.728e-41
222.24,1.832e-40,,,1.832e-40
222.27,9.281e-40,,,9.281e-40
222.29,2.526e-39,,,2.526e-39
222.32,1.004e-38,,,1.004e-38
222.34,2.326e-38,,,2.326e-38
222.37,7.259e-38,,,7.259e-38
222.39,1.430e-37,,,1.430e-37
222.42,3.504e-37,,,3.504e-37
222.44,5.874e-37,,,5.874e-37
222.46,9.232e-37,,,9.232e-37
222.49,1.611e-36,,,1.611e-36
222.51,2.155e-36,,,2.155e-36
222.54,2.952e-36,,,2.952e-36
222.56,3.360e-36,,,3.360e-36
222.59,3.613e-36,,,3.613e-36
222.61,3.498e-36,,,3.498e-36
222.64,2.953e-36,,,2.953e-36
222.66,2.433e-36,,,2.433e-36
222.69,1.613e-36,,,1.613e-36
222.71,1.134e-36,,,1.134e-36
222.74,6.066e-37,,,6.066e-37
222.76,3.976e-37,,,3.976e-37
222.79,3.047e-37,,,3.047e-37
222.81,4.113e-37,,,4.113e-37
222.84,9.340e-37,,,9.340e-37
222.86,1.635e-36,,,1.635e-36
222.88,2.723e-36,,,2.723e-36
222.91,5.216e-36,,,5.216e-36
222.93,7.430e-36,,,7.430e-36
222.96,1.120e-35,,,1.120e-35
222.98,1.359e-35,,,1.359e-35
223.01,1.613e-35,,,1.613e-35
223.03,1.670e-35,,,1.670e-35
223.06,1.567e-35,,,1.567e-35
223.08,1.395e-35,,,1.395e-35
223.11,1.061e-35,,,1.061e-35
223.13,8.379e-36,,,8.379e-36
223.16,5.631e-36,,,5.631e-36
223.18,4.322e-36,,,4.322e-36
223.21,3.035e-36,,,3.035e-36
223.23,2.475e-36,,,2.475e-36
223.26,1.840e-36,,,1.840e-36
223.28,1.475e-36,,,1.475e-36
223.3,1.138e-36,,,1.138e-36
223.33,7.023e-37,,,7.023e-37
223.35,4.740e-37,,,4.740e-37
223.38,2.344e-37,,,2.344e-37
223.4,1.356e-37,,,1.356e-37
223.43,5.294e-38,,,5.294e-38
223.45,2.611e-38,,,2.611e-38
223.48,8.020e-39,,,8.020e-39
223.5,3.370e-39,,,3.370e-39
223.53,8.160e-40,,,8.160e-40
223.55,2.997e-40,,,2.997e-40
223.58,1.086e-40,,,1.086e-40
223.6,1.851e-40,,,1.851e-40
223.63,8.387e-40,,,8.387e-40
223.65,2.249e-39,,,2.249e-39
223.68,8.792e-39,,,8.792e-39
223.7,2.015e-38,,,2.015e-38
223.72,4.334e-38,,,4.334e-38
223.75,1.212e-37,,,1.212e-37
223.77,2.223e-37,,,2.223e-37
223.8,4.896e-37,,,4.896e-37
223.82,7.652e-37,,,7.652e-37
223.85,1.327e-36,,,1.327e-36
223.87,1.768e-36,,,1.768e-36
223.9,2.413e-36,,,2.413e-36
223.92,2.742e-36,,,2.742e-36
223.95,2.946e-36,,,2.946e-36
223.97,2.853e-36,,,2.853e-36
224,2.413e-36,,,2.413e-36
224.02,1.993e-36,,,1.993e-36
224.05,1.327e-36,,,1.327e-36
224.07,9.341e-37,,,9.341e-37
224.1,4.896e-37,,,4.896e-37
224.12,2.939e-37,,,2.939e-37
224.14,1.655e-37,,,1.655e-37
224.17,6.205e-38,,,6.205e-38
224.19,2.979e-38,,,2.979e-38
224.22,8.793e-39,,,8.793e-39
224.24,3.602e-39,,,3.602e-39
224.27,8.627e-40,,,8.627e-40
224.29,3.832e-40,,,3.832e-40
224.32,5.716e-40,,,5.716e-40
224.34,1.538e-39,,,1.538e-39
224.37,6.810e-39,,,6.810e-39
224.39,1.707e-38,,,1.707e-38
224.42,6.018e-38,,,6.018e-38
224.44,1.288e-37,,,1.288e-37
224.47,3.579e-37,,,3.579e-37
224.49,6.537e-37,,,6.537e-37
224.52,1.432e-36,,,1.432e-36
224.54,2.232e-36,,,2.232e-36
224.56,3.266e-36,,,3.266e-36
224.59,5.130e-36,,,5.130e-36
224.61,6.405e-36,,,6.405e-36
224.64,7.933e-36,,,7.933e-36
224.66,8.452e-36,,,8.452e-36
224.69,8.253e-36,,,8.253e-36
224.71,7.505e-36,,,7.505e-36
224.74,5.778e-36,,,5.778e-36
224.76,4.484e-36,,,4.484e-36
224.79,2.722e-36,,,2.722e-36
224.81,1.803e-36,,,1.803e-36
224.84,8.642e-37,,,8.642e-37
224.86,4.918e-37,,,4.918e-37
224.89,1.997e-37,,,1.997e-37
224.91,1.233e-37,,,1.233e-37
224.94,1.268e-37,,,1.268e-37
224.96,1.996e-37,,,1.996e-37
224.98,3.373e-37,,,3.373e-37
225.01,6.947e-37,,,6.947e-37
225.03,1.046e-36,,,1.046e-36
225.06,1.719e-36,,,1.719e-36
225.08,2.213e-36,,,2.213e-36
225.11,2.871e-36,,,2.871e-36
225.13,3.157e-36,,,3.157e-36
225.16,3.232e-36,,,3.232e-36
225.18,3.034e-36,,,3.034e-36
225.21,2.452e-36,,,2.452e-36
225.23,1.966e-36,,,1.966e-36
225.26,1.254e-36,,,1.254e-36
225.28,8.585e-37,,,8.585e-37
225.31,4.321e-37,,,4.321e-37
225.33,2.527e-37,,,2.527e-37
225.36,1.004e-37,,,1.004e-37
225.38,5.012e-38,,,5.012e-38
225.4,2.350e-38,,,2.350e-38
225.43,6.701e-39,,,6.701e-39
225.45,2.683e-39,,,2.683e-39
225.48,6.039e-40,,,6.039e-40
225.5,2.065e-40,,,2.065e-40
225.53,3.667e-41,,,3.667e-41
225.55,1.071e-41,,,1.071e-41
225.58,1.501e-42,,,1.501e-42
225.6,3.744e-43,,,3.744e-43
225.63,4.142e-44,,,4.142e-44
225.65,8.820e-45,,,8.820e-45
225.68,7.701e-46,,,7.701e-46
225.7,1.401e-46,,,1.401e-46
225.73,9.651e-48,,,9.651e-48
225.75,1.499e-48,,,1.499e-48
225.78,8.152e-50,,,8.152e-50
225.8,1.081e-50,,,1.081e-50
225.82,1.347e-51,,,1.347e-51
225.85,5.257e-53,,,5.257e-53
227.11,1.638e-54,,,1.638e-54
227.13,1.507e-53,,,1.507e-53
227.16,3.745e-52,,,3.745e-52
227.18,2.954e-51,,,2.954e-51
227.21,5.826e-50,,,5.826e-50
227.23,3.938e-49,,,3.938e-49
227.26,6.166e-48,,,6.166e-48
227.28,3.572e-47,,,3.572e-47
227.31,4.438e-46,,,4.438e-46
227.33,2.204e-45,,,2.204e-45
227.36,2.174e-44,,,2.174e-44
227.38,9.253e-44,,,9.253e-44
227.41,7.241e-43,,,7.241e-43
227.43,2.642e-42,,,2.642e-42
227.46,1.641e-41,,,1.641e-41
227.48,5.133e-41,,,5.133e-41
227.5,1.510e-40,,,1.510e-40
227.53,6.783e-40,,,6.783e-40
227.55,1.710e-39,,,1.710e-39
227.58,6.097e-39,,,6.097e-39
227.6,1.318e-38,,,1.318e-38
227.63,3.728e-38,,,3.728e-38
227.65,6.906e-38,,,6.906e-38
227.68,1.551e-37,,,1.551e-37
227.7,2.463e-37,,,2.463e-37
227.73,4.389e-37,,,4.389e-37
227.75,5.974e-37,,,5.974e-37
227.78,8.450e-37,,,8.450e-37
227.8,9.858e-37,,,9.858e-37
227.83,1.107e-36,,,1.107e-36
227.85,1.107e-36,,,1.107e-36
227.88,9.860e-37,,,9.860e-37
227.9,8.453e-37,,,8.453e-37
227.92,6.814e-37,,,6.814e-37
227.95,4.393e-37,,,4.393e-37
227.97,3.036e-37,,,3.036e-37
228,1.555e-37,,,1.555e-37
228.02,9.218e-38,,,9.218e-38
228.05,3.757e-38,,,3.757e-38
228.07,1.918e-38,,,1.918e-38
228.1,6.334e-39,,,6.334e-39
228.12,2.887e-39,,,2.887e-39
228.15,9.098e-40,,,9.098e-40
228.17,4.772e-40,,,4.772e-40
228.2,2.595e-40,,,2.595e-40
228.22,2.291e-40,,,2.291e-40
228.25,3.488e-40,,,3.488e-40
228.27,6.832e-40,,,6.832e-40
228.3,2.263e-39,,,2.263e-39
228.32,4.943e-39,,,4.943e-39
228.34,1.026e-38,,,1.026e-38
228.37,2.752e-38,,,2.752e-38
228.39,4.924e-38,,,4.924e-38
228.42,1.051e-37,,,1.051e-37
228.44,1.613e-37,,,1.613e-37
228.47,2.736e-37,,,2.736e-37
228.49,3.604e-37,,,3.604e-37
228.52,4.858e-37,,,4.858e-37
228.54,5.491e-37,,,5.491e-37
228.57,5.883e-37,,,5.883e-37
228.59,5.706e-37,,,5.706e-37
228.62,4.858e-37,,,4.858e-37
228.64,4.043e-37,,,4.043e-37
228.67,2.736e-37,,,2.736e-37
228.69,1.953e-37,,,1.953e-37
228.72,1.051e-37,,,1.051e-37
228.74,6.436e-38,,,6.436e-38
228.76,3.709e-38,,,3.709e-38
228.79,1.446e-38,,,1.446e-38
228.81,7.150e-39,,,7.150e-39
228.84,2.216e-39,,,2.216e-39
228.86,9.399e-40,,,9.399e-40
228.89,2.315e-40,,,2.315e-40
228.91,8.427e-41,,,8.427e-41
228.94,1.650e-41,,,1.650e-41
228.96,5.152e-42,,,5.152e-42
228.99,8.015e-43,,,8.015e-43
229.01,2.148e-43,,,2.148e-43
229.04,2.656e-44,,,2.656e-44
229.06,6.106e-45,,,6.106e-45
229.09,6.001e-46,,,6.001e-46
229.11,1.184e-46,,,1.184e-46
229.14,9.246e-48,,,9.246e-48
229.16,1.565e-48,,,1.565e-48
229.18,2.491e-49,,,2.491e-49
229.21,1.411e-50,,,1.411e-50
229.23,1.927e-51,,,1.927e-51
229.26,8.673e-53,,,8.673e-53
229.28,1.017e-53,,,1.017e-53
230.25,7.019e-55,,,7.019e-55
230.27,6.455e-54,,,6.455e-54
230.3,1.609e-52,,,1.609e-52
230.32,1.274e-51,,,1.274e-51
230.35,2.535e-50,,,2.535e-50
230.37,1.728e-49,,,1.728e-49
230.4,2.746e-48,,,2.746e-48
230.42,1.611e-47,,,1.611e-47
230.44,8.899e-47,,,8.899e-47
230.47,1.033e-45,,,1.033e-45
230.49,4.910e-45,,,4.910e-45
230.52,4.550e-44,,,4.550e-44
230.54,1.862e-43,,,1.862e-43
230.57,1.378e-42,,,1.378e-42
230.59,4.855e-42,,,4.855e-42
230.62,2.869e-41,,,2.869e-41
230.64,8.701e-41,,,8.701e-41
230.67,4.107e-40,,,4.107e-40
230.69,1.072e-39,,,1.072e-39
230.72,4.040e-39,,,4.040e-39
230.74,9.079e-39,,,9.079e-39
230.77,2.733e-38,,,2.733e-38
230.79,5.286e-38,,,5.286e-38
230.82,1.271e-37,,,1.271e-37
230.84,2.115e-37,,,2.115e-37
230.86,3.317e-37,,,3.317e-37
230.89,5.819e-37,,,5.819e-37
230.91,7.854e-37,,,7.854e-37
230.94,1.101e-36,,,1.101e-36
230.96,1.279e-36,,,1.279e-36
230.99,1.431e-36,,,1.431e-36
231.01,1.431e-36,,,1.431e-36
231.04,1.279e-36,,,1.279e-36
231.06,1.101e-36,,,1.101e-36
231.09,7.854e-37,,,7.854e-37
231.11,5.819e-37,,,5.819e-37
231.14,3.317e-37,,,3.317e-37
231.16,2.115e-37,,,2.115e-37
231.19,9.628e-38,,,9.628e-38
231.21,5.286e-38,,,5.286e-38
231.23,2.733e-38,,,2.733e-38
231.26,9.079e-39,,,9.079e-39
231.28,4.040e-39,,,4.040e-39
231.31,1.072e-39,,,1.072e-39
231.33,4.107e-40,,,4.107e-40
231.36,8.701e-41,,,8.701e-41
231.38,2.869e-41,,,2.869e-41
231.41,4.855e-42,,,4.855e-42
231.43,1.378e-42,,,1.378e-42
231.46,1.862e-43,,,1.862e-43
231.48,4.550e-44,,,4.550e-44
231.51,4.910e-45,,,4.910e-45
231.53,1.033e-45,,,1.033e-45
231.56,8.899e-47,,,8.899e-47
231.58,1.611e-47,,,1.611e-47
231.61,1.109e-48,,,1.109e-48
231.63,1.728e-49,,,1.728e-49
231.65,2.535e-50,,,2.535e-50
231.68,1.274e-51,,,1.274e-51
231.7,1.609e-52,,,1.609e-52
231.73,6.455e-54,,,6.455e-54
237.93,1.424e-55,,,1.424e-55
237.95,1.204e-54,,,1.204e-54
237.98,2.661e-53,,,2.661e-53
238,1.954e-52,,,1.954e-52
238.03,3.500e-51,,,3.500e-51
238.05,2.233e-50,,,2.233e-50
238.08,3.240e-49,,,3.240e-49
238.1,1.797e-48,,,1.797e-48
238.13,2.112e-47,,,2.112e-47
238.15,1.018e-46,,,1.018e-46
238.18,9.690e-46,,,9.690e-46
238.2,4.058e-45,,,4.058e-45
238.23,3.130e-44,,,3.130e-44
238.25,1.139e-43,,,1.139e-43
238.28,7.117e-43,,,7.117e-43
238.3,2.251e-42,,,2.251e-42
238.33,1.139e-41,,,1.139e-41
238.35,3.131e-41,,,3.131e-41
238.37,8.134e-41,,,8.134e-41
238.4,3.066e-40,,,3.066e-40
238.42,6.921e-40,,,6.921e-40
238.45,2.113e-39,,,2.113e-39
238.47,4.146e-39,,,4.146e-39
238.5,1.026e-38,,,1.026e-38
238.52,1.749e-38,,,1.749e-38
238.55,3.504e-38,,,3.504e-38
238.57,5.191e-38,,,5.191e-38
238.6,8.426e-38,,,8.426e-38
238.62,1.085e-37,,,1.085e-37
238.65,1.427e-37,,,1.427e-37
238.67,1.596e-37,,,1.596e-37
238.7,1.700e-37,,,1.700e-37
238.72,1.653e-37,,,1.653e-37
238.75,1.427e-37,,,1.427e-37
238.77,1.205e-37,,,1.205e-37
238.79,9.629e-38,,,9.629e-38
238.82,6.187e-38,,,6.187e-38
238.84,4.295e-38,,,4.295e-38
238.87,2.236e-38,,,2.236e-38
238.89,1.349e-38,,,1.349e-38
238.92,5.687e-39,,,5.687e-39
238.94,2.981e-39,,,2.981e-39
238.97,1.019e-39,,,1.019e-39
238.99,4.655e-40,,,4.655e-40
239.02,1.363e-40,,,1.363e-40
239.04,7.235e-41,,,7.235e-41
239.07,9.778e-41,,,9.778e-41
239.09,2.080e-40,,,2.080e-40
239.12,6.715e-40,,,6.715e-40
239.14,1.387e-39,,,1.387e-39
239.17,3.729e-39,,,3.729e-39
239.19,6.741e-39,,,6.741e-39
239.21,1.155e-38,,,1.155e-38
239.24,2.339e-38,,,2.339e-38
239.26,3.499e-38,,,3.499e-38
239.29,5.781e-38,,,5.781e-38
239.31,7.548e-38,,,7.548e-38
239.34,1.016e-37,,,1.016e-37
239.36,1.157e-37,,,1.157e-37
239.39,1.269e-37,,,1.269e-37
239.41,1.259e-37,,,1.259e-37
239.44,1.123e-37,,,1.123e-37
239.46,9.708e-38,,,9.708e-38
239.49,7.038e-38,,,7.038e-38
239.51,5.300e-38,,,5.300e-38
239.54,3.122e-38,,,3.122e-38
239.56,2.047e-38,,,2.047e-38
239.59,9.793e-39,,,9.793e-39
239.61,5.589e-39,,,5.589e-39
239.63,3.017e-39,,,3.017e-39
239.66,1.078e-39,,,1.078e-39
239.68,5.065e-40,,,5.065e-40
239.71,1.469e-40,,,1.469e-40
239.73,6.006e-41,,,6.006e-41
239.76,1.414e-41,,,1.414e-41
239.78,5.028e-42,,,5.028e-42
239.81,9.604e-43,,,9.604e-43
239.83,2.971e-43,,,2.971e-43
239.86,4.605e-44,,,4.605e-44
239.88,1.239e-44,,,1.239e-44
239.91,1.558e-45,,,1.558e-45
239.93,3.647e-46,,,3.647e-46
239.96,3.720e-47,,,3.720e-47
239.98,7.586e-48,,,7.586e-48
240.01,8.075e-49,,,8.075e-49
240.03,1.170e-48,,,1.170e-48
240.05,5.890e-48,,,5.890e-48
240.08,6.912e-47,,,6.912e-47
240.1,3.338e-46,,,3.338e-46
240.13,3.193e-45,,,3.193e-45
240.15,1.343e-44,,,1.343e-44
240.18,1.045e-43,,,1.045e-43
240.2,3.827e-43,,,3.827e-43
240.23,2.420e-42,,,2.420e-42
240.25,7.720e-42,,,7.720e-42
240.28,3.967e-41,,,3.967e-41
240.3,1.103e-40,,,1.103e-40
240.33,4.606e-40,,,4.606e-40
240.35,1.115e-39,,,1.115e-39
240.38,3.786e-39,,,3.786e-39
240.4,7.981e-39,,,7.981e-39
240.43,2.203e-38,,,2.203e-38
240.45,4.045e-38,,,4.045e-38
240.47,7.029e-38,,,7.029e-38
240.5,1.452e-37,,,1.452e-37
240.52,2.197e-37,,,2.197e-37
240.55,3.688e-37,,,3.688e-37
240.57,4.861e-37,,,4.861e-37
240.6,6.633e-37,,,6.633e-37
240.62,7.616e-37,,,7.616e-37
240.65,8.447e-37,,,8.447e-37
240.67,8.447e-37,,,8.447e-37
240.7,7.616e-37,,,7.616e-37
240.72,6.633e-37,,,6.633e-37
240.75,4.861e-37,,,4.861e-37
240.77,3.688e-37,,,3.688e-37
240.8,2.197e-37,,,2.197e-37
240.82,1.452e-37,,,1.452e-37
240.85,7.029e-38,,,7.029e-38
240.87,4.045e-38,,,4.045e-38
240.89,2.203e-38,,,2.203e-38
240.92,7.981e-39,,,7.981e-39
240.94,3.786e-39,,,3.786e-39
240.97,1.115e-39,,,1.115e-39
240.99,4.606e-40,,,4.606e-40
241.02,1.103e-40,,,1.103e-40
241.04,3.967e-41,,,3.967e-41
241.07,7.720e-42,,,7.720e-42
241.09,2.420e-42,,,2.420e-42
241.12,3.827e-43,,,3.827e-43
241.14,1.045e-43,,,1.045e-43
241.17,1.343e-44,,,1.343e-44
241.19,3.193e-45,,,3.193e-45
241.22,3.338e-46,,,3.338e-46
241.24,6.911e-47,,,6.911e-47
241.27,5.872e-48,,,5.872e-48
241.29,1.059e-48,,,1.059e-48
241.31,1.807e-49,,,1.807e-49
241.34,1.149e-50,,,1.149e-50
241.36,1.708e-51,,,1.708e-51
241.39,8.824e-53,,,8.824e-53
241.41,1.142e-53,,,1.142e-53
245.14,6.402e-54,,,6.402e-54
245.17,1.386e-52,,,1.386e-52
245.19,1.008e-51,,,1.008e-51
245.22,1.790e-50,,,1.790e-50
245.24,1.141e-49,,,1.141e-49
245.27,1.661e-48,,,1.661e-48
245.29,9.273e-48,,,9.273e-48
245.32,1.107e-46,,,1.107e-46
245.34,5.415e-46,,,5.415e-46
245.37,5.303e-45,,,5.303e-45
245.39,2.272e-44,,,2.272e-44
245.42,1.825e-43,,,1.825e-43
245.44,6.849e-43,,,6.849e-43
245.46,2.438e-42,,,2.438e-42
245.49,1.483e-41,,,1.483e-41
245.51,4.626e-41,,,4.626e-41
245.54,2.308e-40,,,2.308e-40
245.56,6.306e-40,,,6.306e-40
245.59,2.579e-39,,,2.579e-39
245.61,6.175e-39,,,6.175e-39
245.64,2.071e-38,,,2.071e-38
245.66,4.345e-38,,,4.345e-38
245.69,1.195e-37,,,1.195e-37
245.71,2.196e-37,,,2.196e-37
245.74,4.954e-37,,,4.954e-37
245.76,7.975e-37,,,7.975e-37
245.79,1.475e-36,,,1.475e-36
245.81,2.081e-36,,,2.081e-36
245.84,3.156e-36,,,3.156e-36
245.86,3.900e-36,,,3.900e-36
245.88,4.571e-36,,,4.571e-36
245.91,5.252e-36,,,5.252e-36
245.93,5.393e-36,,,5.393e-36
245.96,5.081e-36,,,5.081e-36
245.98,4.571e-36,,,4.571e-36
246.01,3.532e-36,,,3.532e-36
246.03,2.784e-36,,,2.784e-36
246.06,1.764e-36,,,1.764e-36
246.08,1.218e-36,,,1.218e-36
246.11,6.327e-37,,,6.327e-37
246.13,3.828e-37,,,3.828e-37
246.16,1.631e-37,,,1.631e-37
246.18,8.643e-38,,,8.643e-38
246.21,3.020e-38,,,3.020e-38
246.23,1.402e-38,,,1.402e-38
246.26,4.018e-39,,,4.018e-39
246.28,1.634e-39,,,1.634e-39
246.3,6.306e-40,,,6.306e-40
246.33,1.369e-40,,,1.369e-40
246.35,4.627e-41,,,4.627e-41
246.38,8.326e-42,,,8.326e-42
246.4,2.782e-42,,,2.782e-42
246.43,2.588e-42,,,2.588e-42
246.45,7.367e-42,,,7.367e-42
246.48,3.879e-41,,,3.879e-41
246.5,1.108e-40,,,1.108e-40
246.53,4.851e-40,,,4.851e-40
246.55,1.216e-39,,,1.216e-39
246.58,4.371e-39,,,4.371e-39
246.6,9.608e-39,,,9.608e-39
246.63,2.837e-38,,,2.837e-38
246.65,5.469e-38,,,5.469e-38
246.68,1.326e-37,,,1.326e-37
246.7,2.242e-37,,,2.242e-37
246.72,3.596e-37,,,3.596e-37
246.75,6.621e-37,,,6.621e-37
246.77,9.314e-37,,,9.314e-37
246.8,1.408e-36,,,1.408e-36
246.82,1.737e-36,,,1.737e-36
246.85,2.157e-36,,,2.157e-36
246.87,2.334e-36,,,2.334e-36
246.9,2.381e-36,,,2.381e-36
246.92,2.259e-36,,,2.259e-36
246.95,1.892e-36,,,1.892e-36
246.97,1.574e-36,,,1.574e-36
247,1.083e-36,,,1.083e-36
247.02,7.904e-37,,,7.904e-37
247.05,4.466e-37,,,4.466e-37
247.07,2.860e-37,,,2.860e-37
247.1,1.333e-37,,,1.333e-37
247.12,7.625e-38,,,7.625e-38
