Wavelength (nm),Sum(calc),Mg I (1.1e-1),Mg II (8.9e-1),Mg III (5.4e-4)
789.88,3.218e+2,1.762e-14,3.218e+2,
789.91,2.913e+2,1.762e-14,2.913e+2,
789.93,2.709e+2,1.762e-14,2.709e+2,
789.96,2.405e+2,1.761e-14,2.405e+2,
789.98,2.208e+2,1.761e-14,2.208e+2,
790.01,1.924e+2,1.761e-14,1.924e+2,
790.03,1.743e+2,1.761e-14,1.743e+2,
790.06,1.490e+2,1.760e-14,1.490e+2,
790.08,1.333e+2,1.760e-14,1.333e+2,
790.1,1.187e+2,1.760e-14,1.187e+2,
790.13,9.873e+1,1.760e-14,9.873e+1,
790.15,8.677e+1,1.759e-14,8.677e+1,
790.18,7.081e+1,1.759e-14,7.081e+1,
790.2,6.144e+1,1.759e-14,6.144e+1,
790.23,4.918e+1,1.759e-14,4.918e+1,
790.25,4.213e+1,1.758e-14,4.213e+1,
790.28,3.309e+1,1.758e-14,3.309e+1,
790.3,2.798e+1,1.758e-14,2.798e+1,
790.33,2.156e+1,1.757e-14,2.156e+1,
790.35,1.800e+1,1.757e-14,1.800e+1,
790.38,1.360e+1,1.757e-14,1.360e+1,
790.4,1.121e+1,1.757e-14,1.121e+1,
790.43,8.311e+0,1.756e-14,8.311e+0,
790.45,6.764e+0,1.756e-14,6.764e+0,
790.48,4.919e+0,1.756e-14,4.919e+0,
790.5,3.952e+0,1.756e-14,3.952e+0,
790.52,3.159e+0,1.755e-14,3.159e+0,
790.55,2.236e+0,1.755e-14,2.236e+0,
790.57,1.765e+0,1.755e-14,1.765e+0,
790.6,1.226e+0,1.755e-14,1.226e+0,
790.62,9.549e-1,1.754e-14,9.549e-1,
790.65,6.504e-1,1.754e-14,6.504e-1,
790.67,5.003e-1,1.754e-14,5.003e-1,
790.7,3.343e-1,1.753e-14,3.343e-1,
790.72,2.539e-1,1.753e-14,2.539e-1,
790.75,1.664e-1,1.753e-14,1.664e-1,
790.77,1.248e-1,1.753e-14,1.248e-1,
790.8,8.024e-2,1.752e-14,8.024e-2,
790.82,5.939e-2,1.752e-14,5.939e-2,
790.85,3.746e-2,1.752e-14,3.746e-2,
790.87,2.738e-2,1.752e-14,2.738e-2,
790.89,1.990e-2,1.751e-14,1.990e-2,
790.92,1.222e-2,1.751e-14,1.222e-2,
790.94,8.772e-3,1.751e-14,8.772e-3,
790.97,5.284e-3,1.751e-14,5.284e-3,
790.99,3.744e-3,1.750e-14,3.744e-3,
791.02,2.212e-3,1.750e-14,2.212e-3,
791.04,1.548e-3,1.750e-14,1.548e-3,
791.07,8.971e-4,1.749e-14,8.971e-4,
791.09,6.197e-4,1.749e-14,6.197e-4,
791.12,3.523e-4,1.749e-14,3.523e-4,
791.14,2.402e-4,1.749e-14,2.402e-4,
791.17,1.340e-4,1.748e-14,1.340e-4,
791.19,9.021e-5,1.748e-14,9.021e-5,
791.22,4.935e-5,1.748e-14,4.935e-5,
791.24,3.280e-5,1.748e-14,3.280e-5,
791.26,2.169e-5,1.747e-14,2.169e-5,
791.29,1.155e-5,1.747e-14,1.155e-5,
791.31,7.542e-6,1.747e-14,7.542e-6,
791.34,3.940e-6,1.747e-14,3.940e-6,
791.36,2.540e-6,1.746e-14,2.540e-6,
791.39,1.301e-6,1.746e-14,1.301e-6,
791.41,8.282e-7,1.746e-14,8.282e-7,
791.44,4.163e-7,1.746e-14,4.163e-7,
791.46,2.615e-7,1.745e-14,2.615e-7,
791.49,1.290e-7,1.745e-14,1.290e-7,
791.51,7.999e-8,1.745e-14,7.999e-8,
791.54,3.870e-8,1.744e-14,3.870e-8,
791.56,2.370e-8,1.744e-14,2.370e-8,
791.59,1.124e-8,1.744e-14,1.124e-8,
791.61,6.797e-9,1.744e-14,6.797e-9,
791.64,3.164e-9,1.743e-14,3.164e-9,
791.66,1.888e-9,1.743e-14,1.888e-9,
791.68,1.121e-9,1.743e-14,1.121e-9,
791.71,5.081e-10,1.743e-14,5.081e-10,
791.73,2.978e-10,1.742e-14,2.978e-10,
791.76,1.324e-10,1.742e-14,1.324e-10,
791.78,7.662e-11,1.742e-14,7.662e-11,
791.81,3.341e-11,1.742e-14,3.341e-11,
791.83,1.909e-11,1.741e-14,1.909e-11,
791.86,8.164e-12,1.741e-14,8.164e-12,
791.88,4.605e-12,1.741e-14,4.605e-12,
791.91,1.932e-12,1.740e-14,1.932e-12,
791.93,1.076e-12,1.740e-14,1.076e-12,
791.96,4.429e-13,1.740e-14,4.429e-13,
791.98,2.435e-13,1.740e-14,2.435e-13,
792.01,9.832e-14,1.739e-14,9.832e-14,
792.03,5.336e-14,1.739e-14,5.336e-14,
792.05,2.793e-14,1.739e-14,2.793e-14,
818.76,1.451e-14,1.451e-14,1.309e-15,
818.78,2.644e-14,2.644e-14,1.289e-15,
818.81,6.447e-14,6.447e-14,1.259e-15,
818.83,1.161e-13,1.161e-13,1.239e-15,
818.86,2.793e-13,2.781e-13,1.209e-15,
818.88,4.971e-13,4.949e-13,2.204e-15,
818.91,1.170e-12,1.164e-12,5.372e-15,
818.93,2.057e-12,2.048e-12,9.672e-15,
818.96,4.757e-12,4.733e-12,2.316e-14,
818.98,8.267e-12,8.226e-12,4.122e-14,
819.01,1.878e-11,1.868e-11,9.696e-14,
819.03,3.225e-11,3.208e-11,1.705e-13,
819.06,7.196e-11,7.156e-11,3.940e-13,
819.08,1.221e-10,1.215e-10,6.847e-13,
819.11,2.677e-10,2.661e-10,1.554e-12,
819.13,4.490e-10,4.464e-10,2.669e-12,
819.16,9.669e-10,9.609e-10,5.953e-12,
819.18,1.603e-9,1.593e-9,1.010e-11,
819.2,2.644e-9,2.627e-9,1.706e-11,
819.23,5.553e-9,5.516e-9,3.712e-11,
819.25,9.054e-9,8.992e-9,6.195e-11,
819.28,1.868e-8,1.855e-8,1.324e-10,
819.3,3.010e-8,2.988e-8,2.184e-10,
819.33,6.100e-8,6.055e-8,4.585e-10,
819.35,9.713e-8,9.638e-8,7.472e-10,
819.38,1.934e-7,1.919e-7,1.541e-9,
819.4,3.043e-7,3.018e-7,2.482e-9,
819.43,5.953e-7,5.902e-7,5.029e-9,
819.45,9.255e-7,9.175e-7,8.005e-9,
819.48,1.779e-6,1.763e-6,1.593e-8,
819.5,2.733e-6,2.708e-6,2.506e-8,
819.53,5.159e-6,5.110e-6,4.900e-8,
819.55,7.834e-6,7.758e-6,7.617e-8,
819.57,1.184e-5,1.172e-5,1.178e-7,
819.6,2.180e-5,2.158e-5,2.247e-7,
819.62,3.256e-5,3.222e-5,3.436e-7,
819.65,5.890e-5,5.826e-5,6.437e-7,
819.67,8.694e-5,8.596e-5,9.725e-7,
819.7,1.545e-4,1.527e-4,1.790e-6,
819.72,2.253e-4,2.227e-4,2.672e-6,
819.75,3.934e-4,3.886e-4,4.832e-6,
819.77,5.670e-4,5.599e-4,7.129e-6,
819.8,9.726e-4,9.599e-4,1.266e-5,
819.82,1.385e-3,1.367e-3,1.846e-5,
819.85,2.334e-3,2.302e-3,3.221e-5,
819.87,3.286e-3,3.239e-3,4.641e-5,
819.9,5.438e-3,5.359e-3,7.956e-5,
819.92,7.565e-3,7.452e-3,1.133e-4,
819.94,1.047e-2,1.031e-2,1.605e-4,
819.97,1.691e-2,1.664e-2,2.684e-4,
819.99,2.314e-2,2.276e-2,3.758e-4,
820.02,3.670e-2,3.608e-2,6.173e-4,
820.04,4.962e-2,4.877e-2,8.543e-4,
820.07,7.733e-2,7.595e-2,1.378e-3,
820.09,1.033e-1,1.014e-1,1.885e-3,
820.12,1.582e-1,1.552e-1,2.988e-3,
820.14,2.089e-1,2.048e-1,4.038e-3,
820.17,3.141e-1,3.078e-1,6.288e-3,
820.19,4.099e-1,4.015e-1,8.398e-3,
820.22,6.056e-1,5.928e-1,1.285e-2,
820.24,7.810e-1,7.640e-1,1.695e-2,
820.27,1.134e+0,1.108e+0,2.548e-2,
820.29,1.445e+0,1.411e+0,3.323e-2,
820.32,2.060e+0,2.011e+0,4.905e-2,
820.34,2.594e+0,2.531e+0,6.322e-2,
820.36,3.252e+0,3.171e+0,8.110e-2,
820.39,4.523e+0,4.407e+0,1.168e-1,
820.41,5.603e+0,5.455e+0,1.480e-1,
820.44,7.657e+0,7.448e+0,2.094e-1,
820.46,9.374e+0,9.112e+0,2.623e-1,
820.49,1.258e+1,1.222e+1,3.645e-1,
820.51,1.522e+1,1.477e+1,4.512e-1,
820.54,2.008e+1,1.946e+1,6.160e-1,
820.56,2.401e+1,2.325e+1,7.536e-1,
820.59,3.111e+1,3.010e+1,1.011e+0,
820.61,3.676e+1,3.553e+1,1.222e+0,
820.64,4.679e+1,4.518e+1,1.610e+0,
820.66,5.463e+1,5.271e+1,1.923e+0,
820.69,6.833e+1,6.584e+1,2.488e+0,
820.71,7.885e+1,7.591e+1,2.938e+0,
820.73,9.055e+1,8.710e+1,3.452e+0,
820.76,1.105e+2,1.061e+2,4.358e+0,
820.78,1.254e+2,1.203e+2,5.060e+0,
820.81,1.503e+2,1.440e+2,6.275e+0,
820.83,1.686e+2,1.614e+2,7.200e+0,
820.86,1.985e+2,1.897e+2,8.771e+0,
820.88,2.201e+2,2.101e+2,9.946e+0,
820.91,2.546e+2,2.427e+2,1.190e+1,
820.93,2.789e+2,2.656e+2,1.334e+1,
820.96,3.170e+2,3.013e+2,1.568e+1,
820.98,3.432e+2,3.259e+2,1.737e+1,
821.01,3.833e+2,3.632e+2,2.006e+1,
821.03,4.101e+2,3.882e+2,2.195e+1,
821.06,4.499e+2,4.250e+2,2.490e+1,
821.08,4.758e+2,4.489e+2,2.693e+1,
821.1,5.008e+2,4.718e+2,2.898e+1,
821.13,5.360e+2,5.039e+2,3.208e+1,
821.15,5.575e+2,5.234e+2,3.412e+1,
821.18,5.862e+2,5.491e+2,3.709e+1,
821.2,6.026e+2,5.637e+2,3.898e+1,
821.23,6.226e+2,5.810e+2,4.164e+1,
821.25,6.325e+2,5.893e+2,4.325e+1,
821.28,6.420e+2,5.967e+2,4.537e+1,
821.3,6.447e+2,5.981e+2,4.657e+1,
821.33,6.429e+2,5.949e+2,4.800e+1,
821.35,6.380e+2,5.893e+2,4.869e+1,
821.38,6.251e+2,5.758e+2,4.930e+1,
821.4,6.131e+2,5.637e+2,4.942e+1,
821.43,5.902e+2,5.411e+2,4.915e+1,
821.45,5.721e+2,5.234e+2,4.869e+1,
821.48,5.411e+2,4.935e+2,4.758e+1,
821.5,5.184e+2,4.718e+2,4.657e+1,
821.52,4.942e+2,4.489e+2,4.537e+1,
821.55,4.561e+2,4.129e+2,4.325e+1,
821.57,4.298e+2,3.882e+2,4.164e+1,
821.6,3.897e+2,3.507e+2,3.898e+1,
821.62,3.630e+2,3.259e+2,3.709e+1,
821.65,3.234e+2,2.893e+2,3.412e+1,
821.67,2.977e+2,2.656e+2,3.208e+1,
821.7,2.606e+2,2.316e+2,2.898e+1,
821.72,2.371e+2,2.101e+2,2.693e+1,
821.75,2.039e+2,1.800e+2,2.390e+1,
821.77,1.833e+2,1.614e+2,2.195e+1,
821.8,1.549e+2,1.358e+2,1.914e+1,
821.82,1.377e+2,1.203e+2,1.737e+1,
821.85,1.144e+2,9.948e+1,1.488e+1,
821.87,1.004e+2,8.710e+1,1.334e+1,
821.89,8.781e+1,7.591e+1,1.190e+1,
821.92,7.115e+1,6.121e+1,9.946e+0,
821.94,6.148e+1,5.271e+1,8.772e+0,
821.97,4.895e+1,4.175e+1,7.200e+0,
821.99,4.181e+1,3.553e+1,6.275e+0,
822.02,3.271e+1,2.765e+1,5.060e+0,
822.04,2.761e+1,2.325e+1,4.358e+0,
822.07,2.123e+1,1.778e+1,3.453e+0,
822.09,1.771e+1,1.477e+1,2.939e+0,
822.12,1.338e+1,1.109e+1,2.289e+0,
822.14,1.104e+1,9.112e+0,1.926e+0,
822.17,8.197e+0,6.722e+0,1.475e+0,
822.19,6.684e+0,5.455e+0,1.229e+0,
822.22,4.882e+0,3.954e+0,9.288e-1,
822.24,3.940e+0,3.171e+0,7.687e-1,
822.26,3.167e+0,2.531e+0,6.361e-1,
822.29,2.271e+0,1.789e+0,4.819e-1,
822.31,1.816e+0,1.411e+0,4.048e-1,
822.34,1.303e+0,9.801e-1,3.225e-1,
822.36,1.052e+0,7.640e-1,2.876e-1,
822.39,7.840e-1,5.212e-1,2.628e-1,
822.41,6.657e-1,4.015e-1,2.642e-1,
822.44,5.628e-1,2.691e-1,2.937e-1,
822.46,5.379e-1,2.048e-1,3.331e-1,
822.49,5.604e-1,1.348e-1,4.255e-1,
822.51,6.143e-1,1.014e-1,5.129e-1,
822.54,7.556e-1,6.560e-2,6.900e-1,
822.56,8.934e-1,4.877e-2,8.447e-1,
822.59,1.174e+0,3.098e-2,1.143e+0,
822.61,1.418e+0,2.276e-2,1.395e+0,
822.64,1.883e+0,1.421e-2,1.869e+0,
822.66,2.271e+0,1.031e-2,2.260e+0,
822.68,2.729e+0,7.452e-3,2.722e+0,
822.71,3.570e+0,4.536e-3,3.566e+0,
822.73,4.249e+0,3.239e-3,4.245e+0,
822.76,5.469e+0,1.937e-3,5.467e+0,
822.78,6.435e+0,1.367e-3,6.433e+0,
822.81,8.141e+0,8.030e-4,8.140e+0,
822.83,9.467e+0,5.599e-4,9.467e+0,
822.86,1.177e+1,3.231e-4,1.177e+1,
822.88,1.353e+1,2.227e-4,1.353e+1,
822.91,1.652e+1,1.262e-4,1.652e+1,
822.93,1.877e+1,8.596e-5,1.877e+1,
822.96,2.252e+1,4.788e-5,2.252e+1,
822.98,2.528e+1,3.222e-5,2.528e+1,
823.01,2.980e+1,1.763e-5,2.980e+1,
823.03,3.306e+1,1.172e-5,3.306e+1,
823.05,3.650e+1,7.758e-6,3.650e+1,
823.08,4.198e+1,4.140e-6,4.198e+1,
823.1,4.581e+1,2.708e-6,4.581e+1,
823.13,5.176e+1,1.420e-6,5.176e+1,
823.15,5.582e+1,9.175e-7,5.582e+1,
823.18,6.196e+1,4.725e-7,6.196e+1,
823.2,6.604e+1,3.018e-7,6.604e+1,
823.23,7.202e+1,1.527e-7,7.202e+1,
823.25,7.586e+1,9.638e-8,7.586e+1,
823.28,8.128e+1,4.790e-8,8.128e+1,
823.3,8.461e+1,2.988e-8,8.461e+1,
823.33,8.906e+1,1.459e-8,8.906e+1,
823.35,9.162e+1,8.992e-9,9.162e+1,
823.38,9.475e+1,4.313e-9,9.475e+1,
823.4,9.633e+1,2.627e-9,9.633e+1,
823.42,9.747e+1,1.593e-9,9.747e+1,
823.45,9.834e+1,7.451e-10,9.834e+1,
823.47,9.834e+1,4.464e-10,9.834e+1,
823.5,9.747e+1,2.051e-10,9.747e+1,
823.52,9.633e+1,1.215e-10,9.633e+1,
823.55,9.381e+1,5.483e-11,9.381e+1,
823.57,9.162e+1,3.208e-11,9.162e+1,
823.6,8.766e+1,1.423e-11,8.766e+1,
823.62,8.461e+1,8.226e-12,8.461e+1,
823.65,7.953e+1,3.584e-12,7.953e+1,
823.67,7.586e+1,2.048e-12,7.586e+1,
823.7,7.005e+1,8.765e-13,7.005e+1,
823.72,6.604e+1,4.949e-13,6.604e+1,
823.75,5.992e+1,2.081e-13,5.992e+1,
823.77,5.582e+1,1.161e-13,5.582e+1,
823.8,4.976e+1,4.795e-14,4.976e+1,
823.82,4.581e+1,2.644e-14,4.581e+1,
823.84,4.198e+1,2.652e-14,4.198e+1,
823.87,3.650e+1,2.663e-14,3.650e+1,
823.89,3.306e+1,2.671e-14,3.306e+1,
823.92,2.824e+1,2.683e-14,2.824e+1,
823.94,2.528e+1,2.691e-14,2.528e+1,
823.97,2.122e+1,2.702e-14,2.122e+1,
823.99,1.877e+1,2.710e-14,1.877e+1,
824.02,1.547e+1,2.722e-14,1.547e+1,
824.04,1.353e+1,2.730e-14,1.353e+1,
824.07,1.096e+1,2.741e-14,1.096e+1,
824.09,9.466e+0,2.749e-14,9.466e+0,
824.12,7.534e+0,2.761e-14,7.534e+0,
824.14,6.433e+0,2.769e-14,6.433e+0,
824.17,5.030e+0,2.780e-14,5.030e+0,
824.19,4.244e+0,2.788e-14,4.244e+0,
824.21,3.564e+0,2.796e-14,3.564e+0,
824.24,2.719e+0,2.808e-14,2.719e+0,
824.26,2.256e+0,2.815e-14,2.256e+0,
824.29,1.691e+0,2.827e-14,1.691e+0,
824.31,1.387e+0,2.835e-14,1.387e+0,
824.34,1.021e+0,2.846e-14,1.021e+0,
824.36,8.277e-1,2.854e-14,8.277e-1,
824.39,5.987e-1,2.866e-14,5.987e-1,
824.41,4.796e-1,2.874e-14,4.796e-1,
824.44,3.409e-1,2.885e-14,3.409e-1,
824.46,2.699e-1,2.893e-14,2.699e-1,
824.49,1.884e-1,2.905e-14,1.884e-1,
824.51,1.474e-1,2.913e-14,1.474e-1,
824.54,1.011e-1,2.924e-14,1.011e-1,
824.56,7.819e-2,2.932e-14,7.819e-2,
824.58,6.017e-2,2.940e-14,6.017e-2,
824.61,4.027e-2,2.952e-14,4.027e-2,
824.63,3.062e-2,2.959e-14,3.062e-2,
824.66,2.013e-2,2.971e-14,2.013e-2,
824.68,1.513e-2,2.979e-14,1.513e-2,
824.71,9.774e-3,2.991e-14,9.774e-3,
824.73,7.261e-3,2.998e-14,7.261e-3,
824.76,4.607e-3,3.010e-14,4.607e-3,
824.78,3.382e-3,3.018e-14,3.382e-3,
824.81,2.109e-3,3.030e-14,2.109e-3,
824.83,1.530e-3,3.037e-14,1.530e-3,
824.86,9.370e-4,3.049e-14,9.370e-4,
824.88,6.718e-4,3.057e-14,6.718e-4,
824.91,4.043e-4,3.068e-14,4.043e-4,
824.93,2.865e-4,3.076e-14,2.865e-4,
824.96,1.694e-4,3.088e-14,1.694e-4,
824.98,1.186e-4,3.096e-14,1.186e-4,
825,8.266e-5,3.104e-14,8.266e-5,
825.03,4.767e-5,3.115e-14,4.767e-5,
825.05,3.284e-5,3.123e-14,3.284e-5,
825.08,1.861e-5,3.135e-14,1.861e-5,
825.1,1.267e-5,3.142e-14,1.267e-5,
825.13,7.050e-6,3.154e-14,7.050e-6,
825.15,4.743e-6,3.162e-14,4.743e-6,
825.18,2.594e-6,3.174e-14,2.594e-6,
825.2,1.725e-6,3.181e-14,1.725e-6,
825.23,9.267e-7,3.193e-14,9.267e-7,
825.25,6.089e-7,3.201e-14,6.089e-7,
825.28,3.214e-7,3.213e-14,3.214e-7,
825.3,2.087e-7,3.220e-14,2.087e-7,
825.33,1.082e-7,3.232e-14,1.082e-7,
825.35,6.947e-8,3.240e-14,6.947e-8,
825.37,4.437e-8,3.248e-14,4.437e-8,
825.4,2.245e-8,3.259e-14,2.245e-8,
825.42,1.417e-8,3.267e-14,1.417e-8,
825.45,7.043e-9,3.279e-14,7.043e-9,
825.47,4.394e-9,3.287e-14,4.394e-9,
825.5,2.146e-9,3.298e-14,2.146e-9,
825.52,1.323e-9,3.306e-14,1.323e-9,
825.55,6.346e-10,3.318e-14,6.346e-10,
825.57,3.867e-10,3.326e-14,3.867e-10,
825.6,1.823e-10,3.337e-14,1.823e-10,
825.62,1.097e-10,3.345e-14,1.097e-10,
825.65,5.082e-11,3.357e-14,5.082e-11,
825.67,3.024e-11,3.364e-14,3.024e-11,
825.7,1.376e-11,3.376e-14,1.376e-11,
825.72,8.092e-12,3.384e-14,8.092e-12,
825.75,3.617e-12,3.396e-14,3.617e-12,
825.77,2.102e-12,3.403e-14,2.102e-12,
825.79,1.216e-12,3.411e-14,1.216e-12,
825.82,5.302e-13,3.423e-14,5.302e-13,
825.84,3.031e-13,3.431e-14,3.031e-13,
825.87,1.299e-13,3.442e-14,1.299e-13,
825.89,7.336e-14,3.450e-14,7.336e-14,
825.92,3.088e-14,3.462e-14,3.088e-14,
825.94,1.724e-14,3.470e-14,1.724e-14,
825.97,7.129e-15,3.481e-14,7.129e-15,
825.99,3.933e-15,3.489e-14,3.933e-15,
871.87,9.096e-17,2.136e-13,9.096e-17,
871.9,2.112e-16,2.137e-13,2.112e-16,
871.92,3.685e-16,2.138e-13,3.685e-16,
871.95,8.423e-16,2.139e-13,8.423e-16,
871.97,1.454e-15,2.140e-13,1.454e-15,
872,3.272e-15,2.141e-13,3.272e-15,
872.02,5.590e-15,2.142e-13,5.590e-15,
872.05,1.238e-14,2.143e-13,1.238e-14,
872.07,2.094e-14,2.144e-13,2.094e-14,
872.1,4.566e-14,2.145e-13,4.566e-14,
872.12,7.639e-14,2.145e-13,7.639e-14,
872.15,1.640e-13,2.147e-13,1.640e-13,
872.17,2.715e-13,2.147e-13,2.715e-13,
872.2,5.739e-13,2.149e-13,5.739e-13,
872.22,9.402e-13,2.149e-13,9.402e-13,
872.25,1.956e-12,2.151e-13,1.956e-12,
872.27,3.172e-12,2.151e-13,3.172e-12,
872.29,5.120e-12,2.152e-13,5.120e-12,
872.32,1.042e-11,2.153e-13,1.042e-11,
872.34,1.665e-11,2.154e-13,1.665e-11,
872.37,3.337e-11,2.155e-13,3.337e-11,
872.39,5.276e-11,2.156e-13,5.276e-11,
872.42,1.041e-10,2.157e-13,1.041e-10,
872.44,1.628e-10,2.158e-13,1.628e-10,
872.47,3.162e-10,2.159e-13,3.162e-10,
872.49,4.896e-10,2.160e-13,4.896e-10,
872.52,9.359e-10,2.161e-13,9.359e-10,
872.54,1.434e-9,2.162e-13,1.434e-9,
872.57,2.699e-9,2.163e-13,2.699e-9,
872.59,4.092e-9,2.164e-13,4.092e-9,
872.62,7.581e-9,2.165e-13,7.581e-9,
872.64,1.138e-8,2.166e-13,1.138e-8,
872.66,1.700e-8,2.166e-13,1.700e-8,
872.69,3.080e-8,2.168e-13,3.080e-8,
872.71,4.555e-8,2.168e-13,4.555e-8,
872.74,8.127e-8,2.170e-13,8.127e-8,
872.76,1.189e-7,2.170e-13,1.189e-7,
872.79,2.089e-7,2.172e-13,2.089e-7,
872.81,3.025e-7,2.172e-13,3.025e-7,
872.84,5.230e-7,2.173e-13,5.230e-7,
872.86,7.495e-7,2.174e-13,7.495e-7,
872.89,1.276e-6,2.175e-13,1.276e-6,
872.91,1.809e-6,2.176e-13,1.809e-6,
872.94,3.031e-6,2.177e-13,3.031e-6,
872.96,4.254e-6,2.178e-13,4.254e-6,
872.99,7.017e-6,2.179e-13,7.017e-6,
873.01,9.745e-6,2.180e-13,9.745e-6,
873.03,1.348e-5,2.181e-13,1.348e-5,
873.06,2.175e-5,2.182e-13,2.175e-5,
873.08,2.976e-5,2.183e-13,2.976e-5,
873.11,4.728e-5,2.184e-13,4.728e-5,
873.13,6.403e-5,2.185e-13,6.403e-5,
873.16,1.001e-4,2.186e-13,1.001e-4,
873.18,1.342e-4,2.187e-13,1.342e-4,
873.21,2.066e-4,2.188e-13,2.066e-4,
873.23,2.740e-4,2.189e-13,2.740e-4,
873.26,4.153e-4,2.190e-13,4.153e-4,
873.28,5.451e-4,2.191e-13,5.451e-4,
873.31,8.133e-4,2.192e-13,8.133e-4,
873.33,1.056e-3,2.193e-13,1.056e-3,
873.36,1.551e-3,2.194e-13,1.551e-3,
873.38,1.994e-3,2.195e-13,1.994e-3,
873.41,2.883e-3,2.196e-13,2.883e-3,
873.43,3.667e-3,2.196e-13,3.667e-3,
873.45,4.645e-3,2.197e-13,4.645e-3,
873.48,6.570e-3,2.198e-13,6.570e-3,
873.5,8.236e-3,2.199e-13,8.236e-3,
873.53,1.147e-2,2.200e-13,1.147e-2,
873.55,1.422e-2,2.201e-13,1.422e-2,
873.58,1.950e-2,2.202e-13,1.950e-2,
873.6,2.393e-2,2.203e-13,2.393e-2,
873.63,3.230e-2,2.204e-13,3.230e-2,
873.65,3.923e-2,2.205e-13,3.923e-2,
873.68,5.212e-2,2.206e-13,5.212e-2,
873.7,6.265e-2,2.207e-13,6.265e-2,
873.73,8.193e-2,2.208e-13,8.193e-2,
873.75,9.746e-2,2.209e-13,9.746e-2,
873.78,1.255e-1,2.210e-13,1.255e-1,
873.8,1.477e-1,2.211e-13,1.477e-1,
873.82,1.732e-1,2.212e-13,1.732e-1,
873.85,2.181e-1,2.213e-13,2.181e-1,
873.87,2.530e-1,2.214e-13,2.530e-1,
873.9,3.137e-1,2.215e-13,3.137e-1,
873.92,3.601e-1,2.216e-13,3.601e-1,
873.95,4.395e-1,2.217e-13,4.395e-1,
873.97,4.993e-1,2.217e-13,4.993e-1,
874,5.999e-1,2.219e-13,5.999e-1,
874.02,6.745e-1,2.219e-13,6.745e-1,
874.05,7.978e-1,2.221e-13,7.978e-1,
874.07,8.876e-1,2.221e-13,8.876e-1,
874.1,1.033e+0,2.223e-13,1.033e+0,
874.12,1.138e+0,2.223e-13,1.138e+0,
874.15,1.304e+0,2.225e-13,1.304e+0,
874.17,1.421e+0,2.225e-13,1.421e+0,
874.19,1.542e+0,2.226e-13,1.542e+0,
874.22,1.729e+0,2.227e-13,1.729e+0,
874.24,1.856e+0,2.228e-13,1.856e+0,
874.27,2.049e+0,2.229e-13,2.049e+0,
874.29,2.177e+0,2.230e-13,2.177e+0,
874.32,2.366e+0,2.231e-13,2.366e+0,
874.34,2.488e+0,2.232e-13,2.488e+0,
874.37,2.662e+0,2.233e-13,2.662e+0,
874.39,2.770e+0,2.234e-13,2.770e+0,
874.42,2.917e+0,2.235e-13,2.917e+0,
874.44,3.004e+0,2.236e-13,3.004e+0,
874.47,3.114e+0,2.237e-13,3.114e+0,
874.49,3.173e+0,2.238e-13,3.173e+0,
874.52,3.238e+0,2.239e-13,3.238e+0,
874.54,3.266e+0,2.240e-13,3.266e+0,
874.57,3.281e+0,2.241e-13,3.281e+0,
874.59,3.274e+0,2.242e-13,3.274e+0,
874.61,3.254e+0,2.242e-13,3.254e+0,
874.64,3.198e+0,2.244e-13,3.198e+0,
874.66,3.145e+0,2.244e-13,3.145e+0,
874.69,3.043e+0,2.246e-13,3.043e+0,
874.71,2.961e+0,2.246e-13,2.961e+0,
874.74,2.821e+0,2.247e-13,2.821e+0,
874.76,2.717e+0,2.248e-13,2.717e+0,
874.79,2.547e+0,2.249e-13,2.547e+0,
874.81,2.428e+0,2.250e-13,2.428e+0,
874.84,2.241e+0,2.251e-13,2.241e+0,
874.86,2.114e+0,2.252e-13,2.114e+0,
874.89,1.921e+0,2.253e-13,1.921e+0,
874.91,1.793e+0,2.254e-13,1.793e+0,
874.94,1.604e+0,2.255e-13,1.604e+0,
874.96,1.481e+0,2.256e-13,1.481e+0,
874.98,1.362e+0,2.257e-13,1.362e+0,
875.01,1.192e+0,2.258e-13,1.192e+0,
875.03,1.085e+0,2.259e-13,1.085e+0,
875.06,9.347e-1,2.260e-13,9.347e-1,
875.08,8.419e-1,2.261e-13,8.419e-1,
875.11,7.140e-1,2.262e-13,7.140e-1,
875.13,6.364e-1,2.263e-13,6.364e-1,
875.16,5.314e-1,2.264e-13,5.314e-1,
875.18,4.687e-1,2.265e-13,4.687e-1,
875.21,3.852e-1,2.266e-13,3.852e-1,
875.23,3.363e-1,2.267e-13,3.363e-1,
875.26,2.721e-1,2.268e-13,2.721e-1,
875.28,2.350e-1,2.269e-13,2.350e-1,
875.31,1.872e-1,2.270e-13,1.872e-1,
875.33,1.600e-1,2.270e-13,1.600e-1,
875.35,1.362e-1,2.271e-13,1.362e-1,
875.38,1.061e-1,2.272e-13,1.061e-1,
875.4,8.941e-2,2.273e-13,8.941e-2,
875.43,6.858e-2,2.274e-13,6.858e-2,
875.45,5.717e-2,2.275e-13,5.717e-2,
875.48,4.317e-2,2.276e-13,4.317e-2,
875.5,3.562e-2,2.277e-13,3.562e-2,
875.53,2.648e-2,2.278e-13,2.648e-2,
875.55,2.161e-2,2.279e-13,2.161e-2,
875.58,1.582e-2,2.280e-13,1.582e-2,
875.6,1.278e-2,2.281e-13,1.278e-2,
875.63,9.206e-3,2.282e-13,9.206e-3,
