Wavelength (nm),Sum(calc),Ca I (3.8e-2),Ca II (9.5e-1),Ca III (1.3e-2)
534.79,3.460e-17,3.427e-12,3.090e-14,3.460e-17
534.82,4.332e-17,3.420e-12,3.091e-14,4.332e-17
534.84,4.965e-17,3.416e-12,3.093e-14,4.965e-17
534.87,5.973e-17,3.409e-12,3.094e-14,5.973e-17
534.89,6.667e-17,3.405e-12,3.096e-14,6.667e-17
534.92,7.712e-17,3.398e-12,3.098e-14,7.712e-17
534.94,8.391e-17,3.394e-12,3.099e-14,8.391e-17
534.97,9.350e-17,3.387e-12,3.101e-14,9.350e-17
534.99,9.931e-17,3.383e-12,3.102e-14,9.931e-17
535.02,1.069e-16,3.376e-12,3.104e-14,1.069e-16
535.04,1.111e-16,3.372e-12,3.105e-14,1.111e-16
535.07,1.159e-16,3.365e-12,3.107e-14,1.159e-16
535.09,1.182e-16,3.361e-12,3.108e-14,1.182e-16
535.11,1.198e-16,3.356e-12,3.109e-14,1.198e-16
535.14,1.209e-16,3.350e-12,3.111e-14,1.209e-16
535.16,1.210e-16,3.345e-12,3.112e-14,1.210e-16
535.19,1.202e-16,3.339e-12,3.114e-14,1.202e-16
535.21,1.193e-16,3.334e-12,3.115e-14,1.193e-16
535.24,1.175e-16,3.328e-12,3.117e-14,1.175e-16
535.26,1.161e-16,3.323e-12,3.118e-14,1.161e-16
535.29,1.138e-16,3.317e-12,3.120e-14,1.138e-16
535.31,1.122e-16,3.312e-12,3.121e-14,1.122e-16
535.34,1.094e-16,3.306e-12,3.123e-14,1.094e-16
535.36,1.074e-16,3.301e-12,3.124e-14,1.074e-16
535.39,1.038e-16,3.295e-12,3.126e-14,1.038e-16
535.41,1.010e-16,3.291e-12,3.128e-14,1.010e-16
535.44,9.608e-17,3.284e-12,3.129e-14,9.608e-17
535.46,9.228e-17,3.280e-12,3.131e-14,9.228e-17
535.48,8.805e-17,3.275e-12,3.132e-14,8.805e-17
535.51,8.097e-17,3.269e-12,3.134e-14,8.097e-17
535.53,7.581e-17,3.264e-12,3.135e-14,7.581e-17
535.56,6.759e-17,3.258e-12,3.137e-14,6.759e-17
535.58,6.191e-17,3.253e-12,3.138e-14,6.191e-17
535.61,5.331e-17,3.247e-12,3.140e-14,5.331e-17
535.63,4.766e-17,3.242e-12,3.141e-14,4.766e-17
535.66,3.953e-17,3.236e-12,3.143e-14,3.953e-17
535.68,3.444e-17,3.231e-12,3.144e-14,3.444e-17
535.71,2.747e-17,3.225e-12,3.146e-14,2.747e-17
535.73,2.332e-17,3.220e-12,3.147e-14,2.332e-17
535.76,1.786e-17,3.214e-12,3.149e-14,1.786e-17
535.78,1.476e-17,3.209e-12,3.150e-14,1.476e-17
535.81,1.085e-17,3.203e-12,3.152e-14,1.085e-17
535.83,8.724e-18,3.198e-12,3.153e-14,8.724e-18
535.86,6.157e-18,3.192e-12,3.155e-14,6.157e-18
535.88,4.814e-18,3.187e-12,3.156e-14,4.814e-18
535.9,3.723e-18,3.183e-12,3.158e-14,3.723e-18
535.93,2.479e-18,3.176e-12,3.159e-14,2.479e-18
535.95,1.865e-18,3.172e-12,3.161e-14,1.865e-18
535.98,1.191e-18,3.165e-12,3.162e-14,1.191e-18
536,8.713e-19,3.161e-12,3.164e-14,8.713e-19
536.03,5.338e-19,3.154e-12,3.165e-14,5.338e-19
536.05,3.797e-19,3.150e-12,3.167e-14,3.797e-19
536.08,2.231e-19,3.143e-12,3.169e-14,2.231e-19
536.1,1.544e-19,3.139e-12,3.170e-14,1.544e-19
536.13,8.700e-20,3.133e-12,3.172e-14,8.700e-20
536.15,5.853e-20,3.128e-12,3.173e-14,5.853e-20
536.18,3.163e-20,3.122e-12,3.175e-14,3.163e-20
536.2,2.070e-20,3.117e-12,3.176e-14,2.070e-20
536.23,1.073e-20,3.111e-12,3.178e-14,1.073e-20
536.25,6.826e-21,3.106e-12,3.179e-14,6.826e-21
536.27,4.295e-21,3.102e-12,3.180e-14,4.295e-21
536.3,2.100e-21,3.095e-12,3.182e-14,2.100e-21
536.32,1.285e-21,3.091e-12,3.183e-14,1.285e-21
536.35,6.022e-22,3.084e-12,3.185e-14,6.022e-22
536.37,3.584e-22,3.080e-12,3.186e-14,3.584e-22
536.4,1.611e-22,3.073e-12,3.188e-14,1.611e-22
536.42,9.324e-23,3.069e-12,3.189e-14,9.324e-23
536.45,4.020e-23,3.062e-12,3.191e-14,4.020e-23
536.47,2.262e-23,3.058e-12,3.192e-14,2.262e-23
536.5,9.353e-24,3.051e-12,3.194e-14,9.353e-24
536.52,5.119e-24,3.047e-12,3.196e-14,5.119e-24
536.55,2.030e-24,3.040e-12,3.197e-14,2.030e-24
536.57,1.080e-24,3.036e-12,3.199e-14,1.080e-24
536.6,4.108e-25,3.029e-12,3.200e-14,4.108e-25
536.62,2.126e-25,3.025e-12,3.202e-14,2.126e-25
536.65,7.753e-26,3.018e-12,3.203e-14,7.753e-26
536.67,3.903e-26,3.014e-12,3.205e-14,3.903e-26
536.69,1.943e-26,3.010e-12,3.206e-14,1.943e-26
536.72,6.680e-27,3.003e-12,3.208e-14,6.680e-27
536.74,3.234e-27,2.999e-12,3.209e-14,3.234e-27
536.77,1.067e-27,2.992e-12,3.211e-14,1.067e-27
536.79,5.020e-28,2.988e-12,3.212e-14,5.020e-28
536.82,1.588e-28,2.981e-12,3.214e-14,1.588e-28
536.84,7.269e-29,2.977e-12,3.215e-14,7.269e-29
536.87,2.205e-29,2.970e-12,3.217e-14,2.205e-29
536.89,9.816e-30,2.966e-12,3.218e-14,9.816e-30
536.92,2.855e-30,2.959e-12,3.220e-14,2.855e-30
536.94,1.236e-30,2.955e-12,3.221e-14,1.236e-30
536.97,3.448e-31,2.948e-12,3.223e-14,3.448e-31
536.99,1.452e-31,2.944e-12,3.224e-14,1.452e-31
537.02,3.884e-32,2.937e-12,3.226e-14,3.884e-32
537.04,1.590e-32,2.933e-12,3.227e-14,1.590e-32
546.35,2.040e-32,8.900e-13,3.798e-14,2.040e-32
546.37,4.889e-32,8.856e-13,3.799e-14,4.889e-32
546.4,1.777e-31,8.790e-13,3.801e-14,1.777e-31
546.42,4.146e-31,8.746e-13,3.802e-14,4.146e-31
546.45,1.448e-30,8.680e-13,3.804e-14,1.448e-30
546.47,3.290e-30,8.636e-13,3.805e-14,3.290e-30
546.5,1.104e-29,8.571e-13,3.807e-14,1.104e-29
546.52,2.442e-29,8.527e-13,3.808e-14,2.442e-29
546.54,5.344e-29,8.483e-13,3.809e-14,5.344e-29
546.57,1.696e-28,8.417e-13,3.811e-14,1.696e-28
546.59,3.614e-28,8.373e-13,3.812e-14,3.614e-28
546.62,1.102e-27,8.307e-13,3.814e-14,1.102e-27
546.64,2.287e-27,8.263e-13,3.815e-14,2.287e-27
546.67,6.699e-27,8.198e-13,3.817e-14,6.699e-27
546.69,1.353e-26,8.154e-13,3.818e-14,1.353e-26
546.72,3.810e-26,8.088e-13,3.820e-14,3.810e-26
546.74,7.495e-26,8.044e-13,3.821e-14,7.495e-26
546.77,2.027e-25,7.978e-13,3.823e-14,2.027e-25
546.79,3.883e-25,7.934e-13,3.825e-14,3.883e-25
546.82,1.009e-24,7.868e-13,3.826e-14,1.009e-24
546.84,1.882e-24,7.825e-13,3.828e-14,1.882e-24
546.87,4.700e-24,7.759e-13,3.829e-14,4.700e-24
546.89,8.536e-24,7.715e-13,3.831e-14,8.536e-24
546.91,1.534e-23,7.671e-13,3.832e-14,1.534e-23
546.94,3.621e-23,7.605e-13,3.834e-14,3.621e-23
546.96,6.336e-23,7.561e-13,3.835e-14,6.336e-23
546.99,1.437e-22,7.495e-13,3.837e-14,1.437e-22
547.01,2.449e-22,7.451e-13,3.838e-14,2.449e-22
547.04,5.338e-22,7.386e-13,3.840e-14,5.338e-22
547.06,8.855e-22,7.342e-13,3.841e-14,8.855e-22
547.09,1.855e-21,7.276e-13,3.843e-14,1.855e-21
547.11,2.996e-21,7.232e-13,3.844e-14,2.996e-21
547.14,6.029e-21,7.166e-13,3.846e-14,6.029e-21
547.16,9.482e-21,7.122e-13,3.847e-14,9.482e-21
547.19,1.833e-20,7.057e-13,3.849e-14,1.833e-20
547.21,2.808e-20,7.013e-13,3.850e-14,2.808e-20
547.24,5.216e-20,6.947e-13,3.852e-14,5.216e-20
547.26,7.778e-20,6.903e-13,3.853e-14,7.778e-20
547.29,1.388e-19,6.837e-13,3.855e-14,1.388e-19
547.31,2.016e-19,6.793e-13,3.856e-14,2.016e-19
547.33,2.896e-19,6.749e-13,3.858e-14,2.896e-19
547.36,4.888e-19,6.683e-13,3.859e-14,4.888e-19
547.38,6.838e-19,6.640e-13,3.861e-14,6.838e-19
547.41,1.109e-18,6.574e-13,3.862e-14,1.109e-18
547.43,1.511e-18,6.530e-13,3.864e-14,1.511e-18
547.46,2.354e-18,6.464e-13,3.866e-14,2.354e-18
547.48,3.122e-18,6.420e-13,3.867e-14,3.122e-18
547.51,4.674e-18,6.354e-13,3.869e-14,4.674e-18
547.53,6.036e-18,6.310e-13,3.870e-14,6.036e-18
547.56,8.683e-18,6.245e-13,3.872e-14,8.683e-18
547.58,1.092e-17,6.201e-13,3.873e-14,1.092e-17
547.61,1.509e-17,6.135e-13,3.875e-14,1.509e-17
547.63,1.848e-17,6.091e-13,3.876e-14,1.848e-17
547.66,2.454e-17,6.025e-13,3.878e-14,2.454e-17
547.68,2.926e-17,5.981e-13,3.879e-14,2.926e-17
547.7,3.451e-17,5.937e-13,3.880e-14,3.451e-17
547.73,4.334e-17,5.872e-13,3.882e-14,4.334e-17
547.75,4.978e-17,5.828e-13,3.883e-14,4.978e-17
547.78,6.006e-17,5.762e-13,3.885e-14,6.006e-17
547.8,6.717e-17,5.718e-13,3.886e-14,6.717e-17
547.83,7.788e-17,5.652e-13,3.888e-14,7.788e-17
547.85,8.481e-17,5.608e-13,3.889e-14,8.481e-17
547.88,9.447e-17,5.542e-13,3.891e-14,9.447e-17
547.9,1.002e-16,5.499e-13,3.892e-14,1.002e-16
547.93,1.072e-16,5.433e-13,3.894e-14,1.072e-16
547.95,1.107e-16,5.389e-13,3.896e-14,1.107e-16
547.98,1.138e-16,5.323e-13,3.897e-14,1.138e-16
548,1.144e-16,5.279e-13,3.899e-14,1.144e-16
548.03,1.131e-16,5.213e-13,3.900e-14,1.131e-16
548.05,1.107e-16,5.169e-13,3.902e-14,1.107e-16
548.08,1.051e-16,5.104e-13,3.904e-14,1.051e-16
548.1,1.002e-16,5.060e-13,3.905e-14,1.002e-16
548.12,9.447e-17,5.016e-13,3.906e-14,9.447e-17
548.15,8.481e-17,4.950e-13,3.908e-14,8.481e-17
548.17,7.788e-17,4.906e-13,3.909e-14,7.788e-17
548.2,6.717e-17,4.840e-13,3.911e-14,6.717e-17
548.22,6.006e-17,4.796e-13,3.912e-14,6.006e-17
548.25,4.978e-17,4.731e-13,3.914e-14,4.978e-17
548.27,4.334e-17,4.687e-13,3.915e-14,4.334e-17
548.3,3.451e-17,4.621e-13,3.917e-14,3.451e-17
548.32,2.926e-17,4.577e-13,3.918e-14,2.926e-17
548.35,2.238e-17,4.511e-13,3.920e-14,2.238e-17
548.37,1.848e-17,4.467e-13,3.921e-14,1.848e-17
548.4,1.358e-17,4.401e-13,3.923e-14,1.358e-17
548.42,1.092e-17,4.358e-13,3.924e-14,1.092e-17
548.45,7.712e-18,4.292e-13,3.926e-14,7.712e-18
548.47,6.036e-18,4.248e-13,3.927e-14,6.036e-18
548.49,4.674e-18,4.204e-13,3.929e-14,4.674e-18
548.52,3.122e-18,4.138e-13,3.930e-14,3.122e-18
548.54,2.354e-18,4.094e-13,3.932e-14,2.354e-18
548.57,1.511e-18,4.028e-13,3.934e-14,1.511e-18
548.59,1.109e-18,3.985e-13,3.935e-14,1.109e-18
548.62,6.838e-19,3.919e-13,3.937e-14,6.838e-19
548.64,4.888e-19,3.875e-13,3.938e-14,4.888e-19
548.67,2.896e-19,3.809e-13,3.940e-14,2.896e-19
548.69,2.016e-19,3.765e-13,3.941e-14,2.016e-19
548.72,1.148e-19,3.699e-13,3.943e-14,1.148e-19
548.74,7.778e-20,3.655e-13,3.944e-14,7.778e-20
548.77,4.254e-20,3.590e-13,3.946e-14,4.254e-20
548.79,2.808e-20,3.546e-13,3.947e-14,2.808e-20
548.82,1.476e-20,3.480e-13,3.949e-14,1.476e-20
548.84,9.482e-21,3.436e-13,3.950e-14,9.482e-21
548.87,4.788e-21,3.370e-13,3.952e-14,4.788e-21
548.89,2.996e-21,3.326e-13,3.953e-14,2.996e-21
548.91,1.855e-21,3.282e-13,3.954e-14,1.855e-21
548.94,8.855e-22,3.217e-13,3.956e-14,8.855e-22
548.96,5.338e-22,3.173e-13,3.957e-14,5.338e-22
548.99,2.449e-22,3.107e-13,3.959e-14,2.449e-22
549.01,1.437e-22,3.063e-13,3.960e-14,1.437e-22
549.04,6.336e-23,2.997e-13,3.962e-14,6.336e-23
549.06,3.621e-23,2.953e-13,3.964e-14,3.621e-23
549.09,1.534e-23,2.887e-13,3.965e-14,1.534e-23
549.11,8.536e-24,2.844e-13,3.967e-14,8.536e-24
549.14,3.474e-24,2.778e-13,3.968e-14,3.474e-24
549.16,1.882e-24,2.734e-13,3.970e-14,1.882e-24
549.19,7.360e-25,2.668e-13,3.971e-14,7.360e-25
549.21,3.883e-25,2.624e-13,3.973e-14,3.883e-25
549.24,1.459e-25,2.558e-13,3.975e-14,1.459e-25
549.26,7.495e-26,2.514e-13,3.976e-14,7.495e-26
549.28,3.810e-26,2.470e-13,3.977e-14,3.810e-26
549.31,1.353e-26,2.405e-13,3.979e-14,1.353e-26
549.33,6.699e-27,2.361e-13,3.980e-14,6.699e-27
549.36,2.287e-27,2.295e-13,3.982e-14,2.287e-27
549.38,1.102e-27,2.251e-13,3.983e-14,1.102e-27
549.41,3.614e-28,2.185e-13,3.985e-14,3.614e-28
549.43,1.696e-28,2.141e-13,3.986e-14,1.696e-28
549.46,5.344e-29,2.076e-13,3.988e-14,5.344e-29
549.48,2.442e-29,2.032e-13,3.989e-14,2.442e-29
549.51,7.394e-30,1.966e-13,3.991e-14,7.394e-30
549.53,3.290e-30,1.922e-13,3.992e-14,3.290e-30
549.56,9.570e-31,1.856e-13,3.994e-14,9.570e-31
549.58,4.146e-31,1.812e-13,3.995e-14,4.146e-31
549.61,1.746e-13,1.746e-13,3.997e-14,1.159e-31
549.63,4.229e-13,4.229e-13,3.998e-14,4.889e-32
549.66,1.562e-12,1.562e-12,4.000e-14,1.313e-32
549.68,3.685e-12,3.685e-12,4.002e-14,1.345e-32
549.7,8.601e-12,8.601e-12,4.003e-14,1.376e-32
549.73,3.007e-11,3.007e-11,4.005e-14,1.424e-32
549.75,6.836e-11,6.836e-11,4.006e-14,1.456e-32
549.78,2.297e-10,2.297e-10,4.008e-14,1.504e-32
549.8,5.087e-10,5.087e-10,4.009e-14,1.535e-32
549.83,1.643e-9,1.643e-9,4.011e-14,1.583e-32
549.85,3.544e-9,3.544e-9,4.012e-14,1.615e-32
549.88,1.101e-8,1.101e-8,4.014e-14,1.662e-32
549.9,2.312e-8,2.312e-8,4.015e-14,1.694e-32
549.93,6.902e-8,6.902e-8,4.017e-14,1.742e-32
549.95,1.412e-7,1.412e-7,4.018e-14,1.774e-32
549.98,4.053e-7,4.053e-7,4.020e-14,1.821e-32
550,8.077e-7,8.077e-7,4.021e-14,1.853e-32
550.03,2.228e-6,2.228e-6,4.023e-14,1.901e-32
550.05,4.325e-6,4.325e-6,4.024e-14,1.933e-32
550.07,8.308e-6,8.308e-6,4.025e-14,1.964e-32
550.1,2.169e-5,2.169e-5,4.027e-14,2.012e-32
550.12,4.057e-5,4.057e-5,4.028e-14,2.044e-32
550.15,1.018e-4,1.018e-4,4.030e-14,2.091e-32
550.17,1.855e-4,1.855e-4,4.032e-14,2.123e-32
550.2,4.475e-4,4.475e-4,4.033e-14,2.171e-32
550.22,7.943e-4,7.943e-4,4.035e-14,2.203e-32
550.25,1.842e-3,1.842e-3,4.036e-14,2.250e-32
550.27,3.184e-3,3.184e-3,4.038e-14,2.282e-32
550.3,7.097e-3,7.097e-3,4.039e-14,2.330e-32
550.32,1.195e-2,1.195e-2,4.041e-14,2.362e-32
550.35,2.561e-2,2.561e-2,4.043e-14,2.409e-32
550.37,4.200e-2,4.200e-2,4.044e-14,2.441e-32
550.4,8.651e-2,8.651e-2,4.046e-14,2.489e-32
550.42,1.382e-1,1.382e-1,4.047e-14,2.520e-32
550.45,2.737e-1,2.737e-1,4.049e-14,2.568e-32
550.47,4.259e-1,4.259e-1,4.050e-14,2.600e-32
550.49,6.557e-1,6.557e-1,4.051e-14,2.632e-32
550.52,1.229e+0,1.229e+0,4.053e-14,2.679e-32
550.54,1.843e+0,1.843e+0,4.054e-14,2.711e-32
550.57,3.318e+0,3.318e+0,4.056e-14,2.759e-32
550.59,4.848e+0,4.848e+0,4.057e-14,2.791e-32
550.62,8.392e+0,8.392e+0,4.059e-14,2.838e-32
550.64,1.194e+1,1.194e+1,4.060e-14,2.870e-32
550.67,1.987e+1,1.987e+1,4.062e-14,2.918e-32
550.69,2.754e+1,2.754e+1,4.063e-14,2.949e-32
550.72,4.406e+1,4.406e+1,4.065e-14,2.997e-32
550.74,5.948e+1,5.948e+1,4.066e-14,3.029e-32
550.77,9.147e+1,9.147e+1,4.068e-14,3.077e-32
550.79,1.203e+2,1.203e+2,4.069e-14,3.108e-32
550.82,1.778e+2,1.778e+2,4.071e-14,3.156e-32
550.84,2.277e+2,2.277e+2,4.073e-14,3.188e-32
550.86,2.886e+2,2.886e+2,4.074e-14,3.220e-32
550.89,4.037e+2,4.037e+2,4.076e-14,3.267e-32
550.91,4.983e+2,4.983e+2,4.077e-14,3.299e-32
550.94,6.700e+2,6.700e+2,4.079e-14,3.347e-32
550.96,8.055e+2,8.055e+2,4.080e-14,3.378e-32
550.99,1.041e+3,1.041e+3,4.082e-14,3.426e-32
551.01,1.219e+3,1.219e+3,4.083e-14,3.458e-32
551.04,1.515e+3,1.515e+3,4.085e-14,3.506e-32
551.06,1.728e+3,1.728e+3,4.086e-14,3.537e-32
551.09,2.064e+3,2.064e+3,4.088e-14,3.585e-32
551.11,2.293e+3,2.293e+3,4.089e-14,3.617e-32
551.14,2.633e+3,2.633e+3,4.091e-14,3.664e-32
551.16,2.850e+3,2.850e+3,4.092e-14,3.696e-32
551.19,3.145e+3,3.145e+3,4.094e-14,3.744e-32
551.21,3.315e+3,3.315e+3,4.095e-14,3.776e-32
551.24,3.518e+3,3.518e+3,4.097e-14,3.823e-32
551.26,3.611e+3,3.611e+3,4.098e-14,3.855e-32
551.28,3.669e+3,3.669e+3,4.100e-14,3.887e-32
551.31,3.683e+3,3.683e+3,4.101e-14,3.935e-32
551.33,3.645e+3,3.645e+3,4.103e-14,3.966e-32
551.36,3.518e+3,3.518e+3,4.104e-14,4.014e-32
551.38,3.390e+3,3.390e+3,4.106e-14,4.046e-32
551.41,3.145e+3,3.145e+3,4.107e-14,4.093e-32
551.43,2.953e+3,2.953e+3,4.109e-14,4.125e-32
551.46,2.633e+3,2.633e+3,4.111e-14,4.173e-32
551.48,2.408e+3,2.408e+3,4.112e-14,4.205e-32
551.51,2.064e+3,2.064e+3,4.114e-14,4.252e-32
551.53,1.838e+3,1.838e+3,4.115e-14,4.284e-32
551.56,1.515e+3,1.515e+3,4.117e-14,4.332e-32
551.58,1.314e+3,1.314e+3,4.118e-14,4.363e-32
551.61,1.041e+3,1.041e+3,4.120e-14,4.411e-32
551.63,8.798e+2,8.798e+2,4.121e-14,4.443e-32
551.65,7.356e+2,7.356e+2,4.122e-14,4.475e-32
551.68,5.514e+2,5.514e+2,4.124e-14,4.522e-32
551.7,4.491e+2,4.491e+2,4.125e-14,4.554e-32
551.73,3.236e+2,3.236e+2,4.127e-14,4.602e-32
551.75,2.567e+2,2.567e+2,4.128e-14,4.634e-32
551.78,1.778e+2,1.778e+2,4.130e-14,4.681e-32
551.8,1.374e+2,1.374e+2,4.131e-14,4.713e-32
551.83,9.147e+1,9.147e+1,4.133e-14,4.761e-32
551.85,6.884e+1,6.884e+1,4.134e-14,4.792e-32
551.88,4.406e+1,4.406e+1,4.136e-14,4.840e-32
551.9,3.230e+1,3.230e+1,4.137e-14,4.872e-32
551.93,1.987e+1,1.987e+1,4.139e-14,4.920e-32
551.95,1.419e+1,1.419e+1,4.141e-14,4.951e-32
551.98,8.392e+0,8.392e+0,4.142e-14,4.999e-32
552,5.836e+0,5.836e+0,4.144e-14,5.031e-32
552.03,3.318e+0,3.318e+0,4.145e-14,5.078e-32
552.05,2.248e+0,2.248e+0,4.147e-14,5.110e-32
552.07,1.506e+0,1.506e+0,4.148e-14,5.142e-32
552.1,8.105e-1,8.105e-1,4.150e-14,5.190e-32
552.12,5.291e-1,5.291e-1,4.151e-14,5.221e-32
552.15,2.737e-1,2.737e-1,4.153e-14,5.269e-32
552.17,1.740e-1,1.740e-1,4.154e-14,5.301e-32
552.2,8.651e-2,8.651e-2,4.156e-14,5.349e-32
552.22,5.358e-2,5.358e-2,4.157e-14,5.380e-32
552.25,2.561e-2,2.561e-2,4.159e-14,5.428e-32
552.27,1.545e-2,1.545e-2,4.160e-14,5.460e-32
552.3,7.097e-3,7.097e-3,4.162e-14,5.507e-32
552.32,4.170e-3,4.170e-3,4.163e-14,5.539e-32
552.35,1.842e-3,1.842e-3,4.165e-14,5.587e-32
552.37,1.054e-3,1.054e-3,4.166e-14,5.619e-32
552.4,4.475e-4,4.475e-4,4.168e-14,5.666e-32
552.42,2.495e-4,2.495e-4,4.169e-14,5.698e-32
552.44,1.376e-4,1.376e-4,4.171e-14,5.730e-32
552.47,5.528e-5,5.528e-5,4.172e-14,5.778e-32
552.49,2.970e-5,2.970e-5,4.174e-14,5.809e-32
552.52,1.147e-5,1.147e-5,4.175e-14,5.857e-32
552.54,6.002e-6,6.002e-6,4.177e-14,5.889e-32
552.57,2.228e-6,2.228e-6,4.179e-14,5.936e-32
552.59,1.136e-6,1.136e-6,4.180e-14,5.968e-32
552.62,4.053e-7,4.053e-7,4.182e-14,6.016e-32
552.64,2.012e-7,2.012e-7,4.183e-14,6.048e-32
552.67,6.902e-8,6.902e-8,4.185e-14,6.095e-32
552.69,3.338e-8,3.338e-8,4.186e-14,6.127e-32
552.72,1.101e-8,1.101e-8,4.188e-14,6.175e-32
552.74,5.184e-9,5.184e-9,4.189e-14,6.207e-32
552.77,1.643e-9,1.643e-9,4.191e-14,6.254e-32
552.79,7.539e-10,7.539e-10,4.192e-14,6.286e-32
552.82,2.297e-10,2.297e-10,4.194e-14,6.334e-32
552.84,1.027e-10,1.027e-10,4.195e-14,6.365e-32
552.86,4.540e-11,4.540e-11,4.196e-14,6.397e-32
552.89,1.309e-11,1.309e-11,4.198e-14,6.445e-32
552.91,5.638e-12,5.638e-12,4.199e-14,6.477e-32
552.94,1.562e-12,1.562e-12,4.201e-14,6.524e-32
552.96,6.555e-13,6.555e-13,4.202e-14,6.556e-32
555.36,1.037e-31,2.881e-13,4.349e-14,1.037e-31
555.38,2.478e-31,2.851e-13,4.351e-14,2.478e-31
555.41,8.983e-31,2.805e-13,4.352e-14,8.983e-31
555.43,2.093e-30,2.774e-13,4.354e-14,2.093e-30
555.46,7.297e-30,2.728e-13,4.356e-14,7.297e-30
555.48,1.656e-29,2.698e-13,4.357e-14,1.656e-29
555.51,5.557e-29,2.652e-13,4.359e-14,5.557e-29
555.53,1.229e-28,2.621e-13,4.360e-14,1.229e-28
555.56,3.968e-28,2.575e-13,4.362e-14,3.968e-28
555.58,8.554e-28,2.545e-13,4.363e-14,8.554e-28
555.6,1.825e-27,2.514e-13,4.364e-14,1.825e-27
555.63,5.581e-27,2.468e-13,4.366e-14,5.581e-27
555.65,1.161e-26,2.437e-13,4.367e-14,1.161e-26
555.68,3.414e-26,2.391e-13,4.369e-14,3.414e-26
555.7,6.918e-26,2.361e-13,4.370e-14,6.918e-26
555.73,1.958e-25,2.315e-13,4.372e-14,1.958e-25
555.75,3.867e-25,2.284e-13,4.373e-14,3.867e-25
555.78,1.053e-24,2.238e-13,4.375e-14,1.053e-24
555.8,2.026e-24,2.208e-13,4.376e-14,2.026e-24
555.83,5.307e-24,2.162e-13,4.378e-14,5.307e-24
555.85,9.956e-24,2.131e-13,4.379e-14,9.956e-24
555.88,2.509e-23,2.085e-13,4.381e-14,2.509e-23
555.9,4.586e-23,2.055e-13,4.382e-14,4.586e-23
555.93,1.112e-22,2.009e-13,4.384e-14,1.112e-22
555.95,1.981e-22,1.978e-13,4.386e-14,1.981e-22
555.98,4.620e-22,1.932e-13,4.387e-14,4.620e-22
556,8.021e-22,1.902e-13,4.389e-14,8.021e-22
556.02,1.378e-21,1.871e-13,4.390e-14,1.378e-21
556.05,3.045e-21,1.825e-13,4.392e-14,3.045e-21
556.07,5.100e-21,1.795e-13,4.393e-14,5.100e-21
556.1,1.084e-20,1.749e-13,4.395e-14,1.084e-20
556.12,1.769e-20,1.718e-13,4.396e-14,1.769e-20
556.15,3.618e-20,1.672e-13,4.398e-14,3.618e-20
556.17,5.754e-20,1.641e-13,4.399e-14,5.754e-20
556.2,1.132e-19,1.596e-13,4.401e-14,1.132e-19
556.22,1.755e-19,1.565e-13,4.402e-14,1.755e-19
556.25,3.321e-19,1.519e-13,4.404e-14,3.321e-19
556.27,5.017e-19,1.488e-13,4.405e-14,5.017e-19
556.3,9.137e-19,1.442e-13,4.407e-14,9.137e-19
556.32,1.345e-18,1.412e-13,4.408e-14,1.345e-18
556.35,2.356e-18,1.366e-13,4.410e-14,2.356e-18
556.37,3.381e-18,1.335e-13,4.411e-14,3.381e-18
556.39,4.800e-18,1.305e-13,4.412e-14,4.800e-18
556.42,7.966e-18,1.259e-13,4.414e-14,7.966e-18
556.44,1.102e-17,1.228e-13,4.416e-14,1.102e-17
556.47,1.760e-17,1.182e-13,4.417e-14,1.760e-17
556.49,1.152e-13,1.152e-13,4.419e-14,2.374e-17
556.52,4.250e-13,4.249e-13,4.420e-14,3.646e-17
556.54,1.002e-12,1.002e-12,4.422e-14,4.792e-17
556.57,3.557e-12,3.557e-12,4.423e-14,7.082e-17
556.59,8.172e-12,8.172e-12,4.425e-14,9.070e-17
556.62,2.792e-11,2.792e-11,4.427e-14,1.290e-16
556.64,6.252e-11,6.252e-11,4.428e-14,1.610e-16
556.67,2.055e-10,2.055e-10,4.430e-14,2.202e-16
556.69,4.486e-10,4.486e-10,4.431e-14,2.678e-16
556.72,1.419e-9,1.419e-9,4.433e-14,3.525e-16
556.74,3.018e-9,3.018e-9,4.434e-14,4.178e-16
556.77,9.186e-9,9.186e-9,4.436e-14,5.290e-16
556.79,1.905e-8,1.905e-8,4.437e-14,6.111e-16
556.81,3.909e-8,3.909e-8,4.438e-14,6.988e-16
556.84,1.127e-7,1.127e-7,4.440e-14,8.381e-16
556.86,2.255e-7,2.255e-7,4.441e-14,9.339e-16
556.89,6.256e-7,6.256e-7,4.443e-14,1.078e-15
556.91,1.220e-6,1.220e-6,4.444e-14,1.170e-15
556.94,3.256e-6,3.256e-6,4.446e-14,1.299e-15
556.96,6.187e-6,6.187e-6,4.447e-14,1.375e-15
556.99,1.590e-5,1.590e-5,4.449e-14,1.468e-15
557.01,2.944e-5,2.944e-5,4.450e-14,1.514e-15
557.04,7.277e-5,7.277e-5,4.452e-14,1.556e-15
557.06,1.313e-4,1.313e-4,4.454e-14,1.564e-15
557.09,3.124e-4,3.124e-4,4.455e-14,1.546e-15
557.11,5.496e-4,5.496e-4,4.457e-14,1.515e-15
557.14,1.258e-3,1.258e-3,4.458e-14,1.440e-15
557.16,2.157e-3,2.157e-3,4.460e-14,1.375e-15
557.18,3.661e-3,3.661e-3,4.461e-14,1.299e-15
