Wavelength (nm),Sum(calc),Al I (1.3e-1),Al II (8.7e-1),Al III (2.5e-5)
489.54,4.043e-15,2.087e-11,4.826e-15,4.043e-15
489.56,7.144e-15,2.086e-11,4.822e-15,7.144e-15
489.58,1.246e-14,2.086e-11,4.818e-15,1.246e-14
489.61,2.798e-14,2.086e-11,4.812e-15,2.798e-14
489.63,4.719e-14,2.086e-11,4.808e-15,4.719e-14
489.66,1.008e-13,2.085e-11,4.802e-15,1.008e-13
489.68,1.645e-13,2.085e-11,4.798e-15,1.645e-13
489.71,3.345e-13,2.085e-11,4.791e-15,3.345e-13
489.73,5.281e-13,2.085e-11,4.787e-15,5.281e-13
489.76,1.022e-12,2.084e-11,4.781e-15,1.022e-12
489.78,1.560e-12,2.084e-11,4.777e-15,1.560e-12
489.81,2.871e-12,2.084e-11,4.771e-15,2.871e-12
489.83,4.241e-12,2.084e-11,4.767e-15,4.241e-12
489.86,7.427e-12,2.083e-11,4.760e-15,7.427e-12
489.88,1.061e-11,2.083e-11,4.756e-15,1.061e-11
489.91,1.768e-11,2.083e-11,4.750e-15,1.768e-11
489.93,2.445e-11,2.082e-11,4.746e-15,2.445e-11
489.96,3.876e-11,2.082e-11,4.740e-15,3.876e-11
489.98,5.183e-11,2.082e-11,4.736e-15,5.183e-11
490,6.839e-11,2.082e-11,4.732e-15,6.839e-11
490.03,1.011e-10,2.081e-11,4.725e-15,1.011e-10
490.05,1.291e-10,2.081e-11,4.721e-15,1.291e-10
490.08,1.816e-10,2.081e-11,4.715e-15,1.816e-10
490.1,2.243e-10,2.081e-11,4.711e-15,2.243e-10
490.13,3.003e-10,2.080e-11,4.705e-15,3.003e-10
490.15,3.588e-10,2.080e-11,4.701e-15,3.588e-10
490.18,4.570e-10,2.080e-11,4.694e-15,4.570e-10
490.2,5.281e-10,2.080e-11,4.690e-15,5.281e-10
490.23,6.400e-10,2.079e-11,4.684e-15,6.400e-10
490.25,7.156e-10,2.079e-11,4.680e-15,7.156e-10
490.28,8.251e-10,2.079e-11,4.674e-15,8.251e-10
490.3,8.924e-10,2.079e-11,4.670e-15,8.924e-10
490.33,9.791e-10,2.078e-11,4.663e-15,9.791e-10
490.35,1.024e-9,2.078e-11,4.659e-15,1.024e-9
490.38,1.069e-9,2.078e-11,4.653e-15,1.069e-9
490.4,1.082e-9,2.078e-11,4.649e-15,1.082e-9
490.43,1.075e-9,2.077e-11,4.643e-15,1.075e-9
490.45,1.053e-9,2.077e-11,4.639e-15,1.053e-9
490.47,1.017e-9,2.077e-11,4.635e-15,1.017e-9
490.5,9.424e-10,2.076e-11,4.628e-15,9.424e-10
490.52,8.809e-10,2.076e-11,4.624e-15,8.809e-10
490.55,7.766e-10,2.076e-11,4.618e-15,7.766e-10
490.57,7.022e-10,2.076e-11,4.614e-15,7.022e-10
490.6,5.890e-10,2.075e-11,4.608e-15,5.890e-10
490.62,5.152e-10,2.075e-11,4.604e-15,5.152e-10
490.65,4.112e-10,2.075e-11,4.597e-15,4.112e-10
490.67,3.479e-10,2.075e-11,4.593e-15,3.479e-10
490.7,2.642e-10,2.074e-11,4.587e-15,2.642e-10
490.72,2.163e-10,2.074e-11,4.583e-15,2.163e-10
490.75,1.563e-10,2.074e-11,4.577e-15,1.563e-10
490.77,1.238e-10,2.074e-11,4.573e-15,1.238e-10
490.8,8.508e-11,2.073e-11,4.566e-15,8.508e-11
490.82,6.518e-11,2.073e-11,4.562e-15,6.518e-11
490.85,4.264e-11,2.073e-11,4.556e-15,4.264e-11
490.87,3.160e-11,2.073e-11,4.552e-15,3.160e-11
490.89,2.311e-11,2.072e-11,4.548e-15,2.311e-11
490.92,1.410e-11,2.072e-11,4.542e-15,1.410e-11
490.94,9.976e-12,2.072e-11,4.538e-15,9.976e-12
490.97,5.791e-12,2.072e-11,4.531e-15,5.791e-12
490.99,3.964e-12,2.071e-11,4.527e-15,3.964e-12
491.02,2.189e-12,2.071e-11,4.521e-15,2.189e-12
491.04,1.450e-12,2.071e-11,4.517e-15,1.450e-12
491.07,7.619e-13,2.071e-11,4.511e-15,7.619e-13
491.09,4.880e-13,2.070e-11,4.507e-15,4.880e-13
491.12,2.440e-13,2.070e-11,4.500e-15,2.440e-13
491.14,1.512e-13,2.070e-11,4.496e-15,1.512e-13
491.17,7.195e-14,2.069e-11,4.490e-15,7.195e-14
491.19,4.313e-14,2.069e-11,4.486e-15,4.313e-14
491.22,1.953e-14,2.069e-11,4.480e-15,1.953e-14
491.24,1.132e-14,2.069e-11,4.476e-15,1.132e-14
491.27,4.878e-15,2.068e-11,4.469e-15,4.878e-15
491.29,2.736e-15,2.068e-11,4.465e-15,2.736e-15
491.32,1.122e-15,2.068e-11,4.459e-15,1.122e-15
491.34,6.086e-16,2.068e-11,4.455e-15,6.086e-16
491.36,3.260e-16,2.067e-11,4.451e-15,3.260e-16
491.39,1.246e-16,2.067e-11,4.445e-15,1.246e-16
491.41,6.456e-17,2.067e-11,4.441e-15,6.456e-17
491.44,2.348e-17,2.067e-11,4.434e-15,2.348e-17
491.46,1.177e-17,2.066e-11,4.430e-15,1.177e-17
491.49,4.073e-18,2.066e-11,4.424e-15,4.073e-18
491.51,1.975e-18,2.066e-11,4.420e-15,1.975e-18
491.54,6.503e-19,2.066e-11,4.414e-15,6.503e-19
491.56,3.050e-19,2.065e-11,4.410e-15,3.050e-19
491.59,9.558e-20,2.065e-11,4.403e-15,9.558e-20
491.61,4.337e-20,2.065e-11,4.399e-15,4.337e-20
491.64,1.293e-20,2.065e-11,4.393e-15,1.293e-20
491.66,5.675e-21,2.064e-11,4.389e-15,5.675e-21
491.69,1.610e-21,2.064e-11,4.383e-15,1.610e-21
491.71,6.835e-22,2.064e-11,4.379e-15,6.835e-22
491.74,1.845e-22,2.063e-11,4.372e-15,1.845e-22
491.76,7.578e-23,2.063e-11,4.368e-15,7.578e-23
491.78,3.072e-23,2.063e-11,4.364e-15,3.072e-23
491.81,7.733e-24,2.063e-11,4.358e-15,7.733e-24
491.83,3.032e-24,2.063e-11,4.354e-15,3.032e-24
491.86,7.263e-25,2.062e-11,4.348e-15,7.263e-25
491.88,2.755e-25,2.062e-11,4.344e-15,2.755e-25
491.91,4.114e-26,2.062e-11,4.337e-15,4.114e-26
512.87,1.131e-17,1.842e-11,1.131e-17,1.495e-22
512.9,4.631e-17,1.842e-11,4.631e-17,1.497e-22
512.92,1.317e-16,1.842e-11,1.317e-16,1.498e-22
512.95,5.183e-16,1.841e-11,5.183e-16,1.500e-22
512.97,1.273e-15,1.841e-11,1.273e-15,1.502e-22
512.99,3.100e-15,1.841e-11,3.100e-15,1.503e-22
513.02,1.146e-14,1.840e-11,1.146e-14,1.505e-22
513.04,2.699e-14,1.840e-11,2.699e-14,1.507e-22
513.07,9.541e-14,1.840e-11,9.541e-14,1.509e-22
513.09,2.181e-13,1.840e-11,2.181e-13,1.510e-22
513.12,7.372e-13,1.839e-11,7.372e-13,1.512e-22
513.14,1.636e-12,1.839e-11,1.636e-12,1.514e-22
513.17,5.286e-12,1.839e-11,5.286e-12,1.516e-22
513.19,1.138e-11,1.839e-11,1.138e-11,1.517e-22
513.22,3.518e-11,1.838e-11,3.518e-11,1.520e-22
513.24,7.354e-11,1.838e-11,7.354e-11,1.521e-22
513.27,2.173e-10,1.838e-11,2.173e-10,1.523e-22
513.29,4.410e-10,1.838e-11,4.410e-10,1.525e-22
513.32,1.246e-9,1.837e-11,1.246e-9,1.527e-22
513.34,2.455e-9,1.837e-11,2.455e-9,1.528e-22
513.37,6.636e-9,1.837e-11,6.636e-9,1.530e-22
513.39,1.269e-8,1.837e-11,1.269e-8,1.532e-22
513.42,3.280e-8,1.836e-11,3.280e-8,1.534e-22
513.44,6.089e-8,1.836e-11,6.089e-8,1.535e-22
513.46,1.117e-7,1.836e-11,1.117e-7,1.537e-22
513.49,2.714e-7,1.836e-11,2.714e-7,1.539e-22
513.51,4.833e-7,1.835e-11,4.833e-7,1.540e-22
513.54,1.123e-6,1.835e-11,1.123e-6,1.542e-22
513.56,1.942e-6,1.835e-11,1.942e-6,1.544e-22
513.59,4.320e-6,1.835e-11,4.320e-6,1.546e-22
513.61,7.253e-6,1.834e-11,7.253e-6,1.547e-22
513.64,1.544e-5,1.834e-11,1.544e-5,1.549e-22
513.66,2.517e-5,1.834e-11,2.517e-5,1.551e-22
513.69,5.126e-5,1.833e-11,5.126e-5,1.553e-22
513.71,8.116e-5,1.833e-11,8.116e-5,1.554e-22
513.74,1.582e-4,1.833e-11,1.582e-4,1.557e-22
513.76,2.433e-4,1.833e-11,2.433e-4,1.558e-22
513.79,4.540e-4,1.832e-11,4.540e-4,1.560e-22
513.81,6.782e-4,1.832e-11,6.782e-4,1.562e-22
513.84,1.212e-3,1.832e-11,1.212e-3,1.564e-22
513.86,1.758e-3,1.832e-11,1.758e-3,1.565e-22
513.88,2.522e-3,1.831e-11,2.522e-3,1.567e-22
513.91,4.240e-3,1.831e-11,4.240e-3,1.569e-22
513.93,5.910e-3,1.831e-11,5.910e-3,1.570e-22
513.96,9.518e-3,1.831e-11,9.518e-3,1.572e-22
513.98,1.289e-2,1.830e-11,1.289e-2,1.574e-22
514.01,1.989e-2,1.830e-11,1.989e-2,1.576e-22
514.03,2.618e-2,1.830e-11,2.618e-2,1.577e-22
514.06,3.869e-2,1.830e-11,3.869e-2,1.579e-22
514.08,4.950e-2,1.829e-11,4.950e-2,1.581e-22
514.11,7.012e-2,1.829e-11,7.012e-2,1.583e-22
514.13,8.721e-2,1.829e-11,8.721e-2,1.584e-22
514.16,1.184e-1,1.829e-11,1.184e-1,1.587e-22
514.18,1.432e-1,1.828e-11,1.432e-1,1.588e-22
514.21,1.864e-1,1.828e-11,1.864e-1,1.590e-22
514.23,2.192e-1,1.828e-11,2.192e-1,1.592e-22
514.26,2.736e-1,1.827e-11,2.736e-1,1.594e-22
514.28,3.128e-1,1.827e-11,3.128e-1,1.595e-22
514.31,3.745e-1,1.827e-11,3.745e-1,1.597e-22
514.33,4.164e-1,1.827e-11,4.164e-1,1.599e-22
514.35,4.579e-1,1.827e-11,4.579e-1,1.600e-22
514.38,5.172e-1,1.826e-11,5.172e-1,1.602e-22
514.4,5.532e-1,1.826e-11,5.532e-1,1.604e-22
514.43,5.994e-1,1.826e-11,5.994e-1,1.606e-22
514.45,6.236e-1,1.826e-11,6.236e-1,1.607e-22
514.48,6.482e-1,1.825e-11,6.482e-1,1.609e-22
514.5,6.560e-1,1.825e-11,6.560e-1,1.611e-22
514.53,6.542e-1,1.825e-11,6.542e-1,1.613e-22
514.55,6.440e-1,1.824e-11,6.440e-1,1.614e-22
514.58,6.162e-1,1.824e-11,6.162e-1,1.616e-22
514.6,5.900e-1,1.824e-11,5.900e-1,1.618e-22
514.63,5.415e-1,1.824e-11,5.415e-1,1.620e-22
514.65,5.044e-1,1.823e-11,5.044e-1,1.621e-22
514.68,4.441e-1,1.823e-11,4.441e-1,1.624e-22
514.7,4.023e-1,1.823e-11,4.023e-1,1.625e-22
514.73,3.397e-1,1.823e-11,3.397e-1,1.627e-22
514.75,2.993e-1,1.822e-11,2.993e-1,1.629e-22
514.77,2.607e-1,1.822e-11,2.607e-1,1.630e-22
514.8,2.076e-1,1.822e-11,2.076e-1,1.632e-22
514.82,1.758e-1,1.822e-11,1.758e-1,1.634e-22
514.85,1.342e-1,1.821e-11,1.342e-1,1.636e-22
514.87,1.106e-1,1.821e-11,1.106e-1,1.637e-22
514.9,8.089e-2,1.821e-11,8.089e-2,1.639e-22
514.92,6.476e-2,1.821e-11,6.476e-2,1.641e-22
514.95,4.541e-2,1.820e-11,4.541e-2,1.643e-22
514.97,3.534e-2,1.820e-11,3.534e-2,1.644e-22
515,2.375e-2,1.820e-11,2.375e-2,1.646e-22
515.02,1.797e-2,1.820e-11,1.797e-2,1.648e-22
515.05,1.158e-2,1.819e-11,1.158e-2,1.650e-22
515.07,8.538e-3,1.819e-11,8.538e-3,1.651e-22
515.1,5.329e-3,1.819e-11,5.329e-3,1.654e-22
515.12,3.884e-3,1.818e-11,3.884e-3,1.655e-22
515.15,2.481e-3,1.818e-11,2.481e-3,1.657e-22
515.17,1.940e-3,1.818e-11,1.940e-3,1.659e-22
515.19,1.653e-3,1.818e-11,1.653e-3,1.660e-22
515.22,1.635e-3,1.817e-11,1.635e-3,1.662e-22
515.24,1.890e-3,1.817e-11,1.890e-3,1.664e-22
515.27,2.707e-3,1.817e-11,2.707e-3,1.666e-22
515.29,3.594e-3,1.817e-11,3.594e-3,1.667e-22
515.32,5.575e-3,1.816e-11,5.575e-3,1.669e-22
515.34,7.437e-3,1.816e-11,7.437e-3,1.671e-22
515.37,1.127e-2,1.816e-11,1.127e-2,1.673e-22
515.39,1.467e-2,1.816e-11,1.467e-2,1.674e-22
515.42,2.131e-2,1.815e-11,2.131e-2,1.676e-22
515.44,2.694e-2,1.815e-11,2.694e-2,1.678e-22
515.47,3.744e-2,1.815e-11,3.744e-2,1.680e-22
515.49,4.594e-2,1.815e-11,4.594e-2,1.681e-22
515.52,6.103e-2,1.814e-11,6.103e-2,1.683e-22
515.54,7.266e-2,1.814e-11,7.266e-2,1.685e-22
515.57,9.228e-2,1.814e-11,9.228e-2,1.687e-22
515.59,1.066e-1,1.814e-11,1.066e-1,1.688e-22
515.62,1.294e-1,1.813e-11,1.294e-1,1.691e-22
515.64,1.451e-1,1.813e-11,1.451e-1,1.692e-22
515.66,1.607e-1,1.813e-11,1.607e-1,1.693e-22
515.69,1.832e-1,1.813e-11,1.832e-1,1.696e-22
515.71,1.969e-1,1.812e-11,1.969e-1,1.697e-22
515.74,2.145e-1,1.812e-11,2.145e-1,1.699e-22
515.76,2.237e-1,1.812e-11,2.237e-1,1.701e-22
515.79,2.330e-1,1.811e-11,2.330e-1,1.703e-22
515.81,2.358e-1,1.811e-11,2.358e-1,1.704e-22
515.84,2.347e-1,1.811e-11,2.347e-1,1.706e-22
515.86,2.305e-1,1.811e-11,2.305e-1,1.708e-22
515.89,2.194e-1,1.810e-11,2.194e-1,1.710e-22
515.91,2.091e-1,1.810e-11,2.091e-1,1.711e-22
515.94,1.902e-1,1.810e-11,1.902e-1,1.713e-22
515.96,1.759e-1,1.810e-11,1.759e-1,1.715e-22
515.99,1.529e-1,1.809e-11,1.529e-1,1.717e-22
516.01,1.372e-1,1.809e-11,1.372e-1,1.718e-22
516.04,1.141e-1,1.809e-11,1.141e-1,1.721e-22
516.06,9.933e-2,1.809e-11,9.933e-2,1.722e-22
516.08,8.547e-2,1.808e-11,8.547e-2,1.723e-22
516.11,6.669e-2,1.808e-11,6.669e-2,1.726e-22
516.13,5.568e-2,1.808e-11,5.568e-2,1.727e-22
516.16,4.154e-2,1.808e-11,4.154e-2,1.729e-22
516.18,3.365e-2,1.807e-11,3.365e-2,1.731e-22
516.21,2.399e-2,1.807e-11,2.399e-2,1.733e-22
516.23,1.886e-2,1.807e-11,1.886e-2,1.734e-22
516.26,1.286e-2,1.807e-11,1.286e-2,1.736e-22
516.28,9.809e-3,1.806e-11,9.809e-3,1.738e-22
516.31,6.391e-3,1.806e-11,6.391e-3,1.740e-22
516.33,4.731e-3,1.806e-11,4.731e-3,1.741e-22
516.36,2.947e-3,1.805e-11,2.947e-3,1.743e-22
516.38,2.117e-3,1.805e-11,2.117e-3,1.745e-22
516.41,1.260e-3,1.805e-11,1.260e-3,1.747e-22
516.43,8.785e-4,1.805e-11,8.785e-4,1.748e-22
516.46,4.999e-4,1.804e-11,4.999e-4,1.750e-22
516.48,3.382e-4,1.804e-11,3.382e-4,1.752e-22
516.51,1.840e-4,1.804e-11,1.840e-4,1.754e-22
516.53,1.208e-4,1.804e-11,1.208e-4,1.755e-22
516.55,7.832e-5,1.803e-11,7.832e-5,1.757e-22
516.58,4.000e-5,1.803e-11,4.000e-5,1.759e-22
516.6,2.517e-5,1.803e-11,2.517e-5,1.760e-22
516.63,1.229e-5,1.803e-11,1.229e-5,1.763e-22
516.65,7.505e-6,1.802e-11,7.505e-6,1.764e-22
516.68,3.502e-6,1.802e-11,3.502e-6,1.766e-22
516.7,2.076e-6,1.802e-11,2.076e-6,1.768e-22
516.73,9.259e-7,1.802e-11,9.259e-7,1.770e-22
516.75,5.325e-7,1.801e-11,5.325e-7,1.771e-22
516.78,2.270e-7,1.801e-11,2.270e-7,1.773e-22
516.8,1.267e-7,1.801e-11,1.267e-7,1.775e-22
516.83,5.164e-8,1.801e-11,5.164e-8,1.777e-22
516.85,2.796e-8,1.800e-11,2.796e-8,1.778e-22
516.88,1.090e-8,1.800e-11,1.090e-8,1.780e-22
516.9,5.725e-9,1.800e-11,5.725e-9,1.782e-22
516.93,2.132e-9,1.800e-11,2.132e-9,1.784e-22
516.95,1.087e-9,1.799e-11,1.087e-9,1.785e-22
516.97,5.478e-10,1.799e-11,5.478e-10,1.787e-22
517,1.915e-10,1.799e-11,1.915e-10,1.789e-22
517.02,9.364e-11,1.799e-11,9.364e-11,1.790e-22
517.05,3.130e-11,1.798e-11,3.130e-11,1.793e-22
517.07,1.485e-11,1.798e-11,1.485e-11,1.794e-22
517.1,4.744e-12,1.798e-11,4.744e-12,1.796e-22
517.12,2.184e-12,1.798e-11,2.184e-12,1.798e-22
517.15,6.670e-13,1.797e-11,6.670e-13,1.800e-22
517.17,2.980e-13,1.797e-11,2.980e-13,1.801e-22
517.2,8.698e-14,1.797e-11,8.698e-14,1.803e-22
517.22,3.771e-14,1.796e-11,3.771e-14,1.805e-22
517.25,1.052e-14,1.796e-11,1.052e-14,1.807e-22
517.27,4.426e-15,1.796e-11,4.426e-15,1.808e-22
517.3,1.181e-15,1.796e-11,1.181e-15,1.810e-22
517.32,4.820e-16,1.795e-11,4.820e-16,1.812e-22
517.35,1.229e-16,1.795e-11,1.229e-16,1.814e-22
517.37,4.868e-17,1.795e-11,4.868e-17,1.815e-22
517.4,1.187e-17,1.795e-11,1.187e-17,1.817e-22
557.61,4.491e-16,1.373e-11,4.491e-16,4.684e-22
557.64,1.661e-15,1.373e-11,1.661e-15,4.686e-22
557.66,3.922e-15,1.373e-11,3.922e-15,4.687e-22
557.69,1.396e-14,1.372e-11,1.396e-14,4.690e-22
557.71,3.213e-14,1.372e-11,3.213e-14,4.691e-22
557.74,1.101e-13,1.372e-11,1.101e-13,4.693e-22
557.76,2.469e-13,1.372e-11,2.469e-13,4.695e-22
557.79,8.141e-13,1.371e-11,8.141e-13,4.697e-22
557.81,1.780e-12,1.371e-11,1.780e-12,4.698e-22
557.84,5.648e-12,1.371e-11,5.648e-12,4.700e-22
557.86,1.204e-11,1.371e-11,1.204e-11,4.702e-22
557.89,3.676e-11,1.370e-11,3.676e-11,4.704e-22
557.91,7.638e-11,1.370e-11,7.638e-11,4.705e-22
557.94,2.244e-10,1.370e-11,2.244e-10,4.707e-22
557.96,4.546e-10,1.370e-11,4.546e-10,4.709e-22
557.99,1.285e-9,1.369e-11,1.285e-9,4.711e-22
558.01,2.538e-9,1.369e-11,2.538e-9,4.712e-22
558.04,6.906e-9,1.369e-11,6.906e-9,4.715e-22
558.06,1.329e-8,1.368e-11,1.329e-8,4.716e-22
558.08,2.532e-8,1.368e-11,2.532e-8,4.717e-22
558.11,6.529e-8,1.368e-11,6.529e-8,4.720e-22
558.13,1.212e-7,1.368e-11,1.212e-7,4.721e-22
558.16,3.009e-7,1.367e-11,3.009e-7,4.723e-22
558.18,5.446e-7,1.367e-11,5.446e-7,4.725e-22
558.21,1.301e-6,1.367e-11,1.301e-6,4.727e-22
558.23,2.295e-6,1.367e-11,2.295e-6,4.728e-22
558.26,5.275e-6,1.366e-11,5.275e-6,4.730e-22
558.28,9.071e-6,1.366e-11,9.071e-6,4.732e-22
558.31,2.007e-5,1.366e-11,2.007e-5,4.734e-22
558.33,3.364e-5,1.366e-11,3.364e-5,4.735e-22
558.36,7.161e-5,1.365e-11,7.161e-5,4.737e-22
558.38,1.170e-4,1.365e-11,1.170e-4,4.739e-22
558.41,2.397e-4,1.365e-11,2.397e-4,4.741e-22
558.43,3.818e-4,1.365e-11,3.818e-4,4.742e-22
558.46,7.528e-4,1.364e-11,7.528e-4,4.744e-22
558.48,1.169e-3,1.364e-11,1.169e-3,4.746e-22
558.5,1.796e-3,1.364e-11,1.796e-3,4.747e-22
558.53,3.356e-3,1.364e-11,3.356e-3,4.749e-22
558.55,5.027e-3,1.363e-11,5.027e-3,4.751e-22
558.58,9.039e-3,1.363e-11,9.039e-3,4.753e-22
558.6,1.320e-2,1.363e-11,1.320e-2,4.754e-22
558.63,2.284e-2,1.363e-11,2.284e-2,4.757e-22
558.65,3.251e-2,1.362e-11,3.251e-2,4.758e-22
558.68,5.414e-2,1.362e-11,5.414e-2,4.760e-22
558.7,7.511e-2,1.362e-11,7.511e-2,4.762e-22
558.73,1.204e-1,1.361e-11,1.204e-1,4.764e-22
558.75,1.628e-1,1.361e-11,1.628e-1,4.765e-22
558.78,2.511e-1,1.361e-11,2.511e-1,4.767e-22
558.8,3.310e-1,1.361e-11,3.310e-1,4.769e-22
558.83,4.913e-1,1.360e-11,4.913e-1,4.771e-22
558.85,6.313e-1,1.360e-11,6.313e-1,4.772e-22
558.88,9.018e-1,1.360e-11,9.018e-1,4.774e-22
558.9,1.129e+0,1.360e-11,1.129e+0,4.776e-22
558.93,1.553e+0,1.359e-11,1.553e+0,4.778e-22
558.95,1.896e+0,1.359e-11,1.896e+0,4.779e-22
558.97,2.290e+0,1.359e-11,2.290e+0,4.781e-22
559,2.984e+0,1.359e-11,2.984e+0,4.783e-22
559.02,3.515e+0,1.358e-11,3.515e+0,4.784e-22
559.05,4.408e+0,1.358e-11,4.408e+0,4.787e-22
559.07,5.061e+0,1.358e-11,5.061e+0,4.788e-22
559.1,6.107e+0,1.358e-11,6.107e+0,4.790e-22
559.12,6.834e+0,1.357e-11,6.834e+0,4.792e-22
559.15,7.937e+0,1.357e-11,7.937e+0,4.794e-22
559.17,8.658e+0,1.357e-11,8.658e+0,4.795e-22
559.2,9.677e+0,1.357e-11,9.677e+0,4.797e-22
559.22,1.029e+1,1.356e-11,1.029e+1,4.799e-22
559.25,1.107e+1,1.356e-11,1.107e+1,4.801e-22
559.27,1.147e+1,1.356e-11,1.147e+1,4.802e-22
559.3,1.187e+1,1.355e-11,1.187e+1,4.804e-22
559.32,1.200e+1,1.355e-11,1.200e+1,4.806e-22
559.35,1.195e+1,1.355e-11,1.195e+1,4.808e-22
559.37,1.177e+1,1.355e-11,1.177e+1,4.809e-22
559.39,1.147e+1,1.355e-11,1.147e+1,4.811e-22
559.42,1.083e+1,1.354e-11,1.083e+1,4.813e-22
559.44,1.029e+1,1.354e-11,1.029e+1,4.814e-22
559.47,9.348e+0,1.354e-11,9.348e+0,4.816e-22
559.49,8.658e+0,1.353e-11,8.658e+0,4.818e-22
559.52,7.570e+0,1.353e-11,7.570e+0,4.820e-22
559.54,6.834e+0,1.353e-11,6.834e+0,4.821e-22
559.57,5.751e+0,1.353e-11,5.751e+0,4.824e-22
559.59,5.061e+0,1.352e-11,5.061e+0,4.825e-22
559.62,4.098e+0,1.352e-11,4.098e+0,4.827e-22
559.64,3.515e+0,1.352e-11,3.515e+0,4.829e-22
559.67,2.739e+0,1.352e-11,2.739e+0,4.831e-22
559.69,2.290e+0,1.351e-11,2.290e+0,4.832e-22
559.72,1.718e+0,1.351e-11,1.718e+0,4.834e-22
559.74,1.400e+0,1.351e-11,1.400e+0,4.836e-22
559.77,1.011e+0,1.351e-11,1.011e+0,4.838e-22
559.79,8.028e-1,1.350e-11,8.028e-1,4.839e-22
559.82,5.576e-1,1.350e-11,5.576e-1,4.841e-22
559.84,4.318e-1,1.350e-11,4.318e-1,4.843e-22
559.86,3.310e-1,1.350e-11,3.310e-1,4.844e-22
559.89,2.179e-1,1.349e-11,2.179e-1,4.846e-22
559.91,1.628e-1,1.349e-11,1.628e-1,4.848e-22
559.94,1.031e-1,1.349e-11,1.031e-1,4.850e-22
559.96,7.511e-2,1.349e-11,7.511e-2,4.851e-22
559.99,4.579e-2,1.348e-11,4.579e-2,4.854e-22
560.01,3.251e-2,1.348e-11,3.251e-2,4.855e-22
560.04,1.907e-2,1.348e-11,1.907e-2,4.857e-22
560.06,1.320e-2,1.348e-11,1.320e-2,4.859e-22
560.09,7.452e-3,1.347e-11,7.452e-3,4.861e-22
560.11,5.027e-3,1.347e-11,5.027e-3,4.862e-22
560.14,2.732e-3,1.347e-11,2.732e-3,4.864e-22
560.16,1.796e-3,1.346e-11,1.796e-3,4.866e-22
560.19,9.392e-4,1.346e-11,9.392e-4,4.868e-22
560.21,6.019e-4,1.346e-11,6.019e-4,4.869e-22
560.24,3.029e-4,1.346e-11,3.029e-4,4.871e-22
560.26,1.893e-4,1.345e-11,1.893e-4,4.873e-22
560.28,1.170e-4,1.345e-11,1.170e-4,4.874e-22
560.31,5.590e-5,1.345e-11,5.590e-5,4.876e-22
560.33,3.378e-5,1.345e-11,3.378e-5,4.878e-22
560.36,1.575e-5,1.344e-11,1.575e-5,4.880e-22
560.38,9.575e-6,1.344e-11,9.575e-6,4.881e-22
560.41,5.033e-6,1.344e-11,5.033e-6,4.883e-22
560.43,3.924e-6,1.344e-11,3.924e-6,4.885e-22
560.46,4.172e-6,1.343e-11,4.172e-6,4.887e-22
560.48,5.492e-6,1.343e-11,5.492e-6,4.888e-22
560.51,9.568e-6,1.343e-11,9.568e-6,4.891e-22
560.53,1.422e-5,1.343e-11,1.422e-5,4.892e-22
560.56,2.569e-5,1.342e-11,2.569e-5,4.894e-22
560.58,3.774e-5,1.342e-11,3.774e-5,4.896e-22
560.61,6.602e-5,1.342e-11,6.602e-5,4.898e-22
560.63,9.468e-5,1.342e-11,9.468e-5,4.899e-22
560.66,1.595e-4,1.341e-11,1.595e-4,4.901e-22
560.68,2.230e-4,1.341e-11,2.230e-4,4.903e-22
560.7,3.087e-4,1.341e-11,3.087e-4,4.904e-22
560.73,4.931e-4,1.341e-11,4.931e-4,4.906e-22
560.75,6.654e-4,1.340e-11,6.654e-4,4.908e-22
560.78,1.023e-3,1.340e-11,1.023e-3,4.910e-22
560.8,1.346e-3,1.340e-11,1.346e-3,4.911e-22
560.83,1.993e-3,1.339e-11,1.993e-3,4.913e-22
560.85,2.555e-3,1.339e-11,2.555e-3,4.915e-22
560.88,3.642e-3,1.339e-11,3.642e-3,4.917e-22
560.9,4.553e-3,1.339e-11,4.553e-3,4.918e-22
560.93,6.246e-3,1.338e-11,6.246e-3,4.921e-22
560.95,7.614e-3,1.338e-11,7.614e-3,4.922e-22
560.98,1.005e-2,1.338e-11,1.005e-2,4.924e-22
561,1.195e-2,1.338e-11,1.195e-2,4.926e-22
561.03,1.519e-2,1.337e-11,1.519e-2,4.928e-22
561.05,1.760e-2,1.337e-11,1.760e-2,4.929e-22
561.08,2.153e-2,1.337e-11,2.153e-2,4.931e-22
561.1,2.433e-2,1.337e-11,2.433e-2,4.933e-22
561.13,2.865e-2,1.336e-11,2.865e-2,4.935e-22
561.15,3.156e-2,1.336e-11,3.156e-2,4.936e-22
561.17,3.440e-2,1.336e-11,3.440e-2,4.938e-22
561.2,3.842e-2,1.336e-11,3.842e-2,4.940e-22
561.22,4.083e-2,1.335e-11,4.083e-2,4.941e-22
561.25,4.390e-2,1.335e-11,4.390e-2,4.943e-22
561.27,4.549e-2,1.335e-11,4.549e-2,4.945e-22
561.3,4.707e-2,1.335e-11,4.707e-2,4.947e-22
561.32,4.755e-2,1.334e-11,4.755e-2,4.948e-22
561.35,4.737e-2,1.334e-11,4.737e-2,4.951e-22
561.37,4.666e-2,1.334e-11,4.666e-2,4.952e-22
561.4,4.474e-2,1.333e-11,4.474e-2,4.954e-22
561.42,4.296e-2,1.333e-11,4.296e-2,4.955e-22
