Wavelength (nm),Sum(calc),Li I (4.0e-2),Li II (9.6e-1),Li III (5.9e-34)
250.8989,7.625e-132,,7.625e-132,0
250.8991,3.790e-135,,3.790e-135,0
250.8993,1.680e-138,,1.680e-138,0
250.8994,3.389e-140,,3.389e-140,0
250.8996,1.266e-143,,1.266e-143,0
250.8998,4.215e-147,,4.215e-147,0
250.9,1.252e-150,,1.252e-150,0
250.9001,2.068e-152,,2.068e-152,0
250.9003,5.174e-156,,5.174e-156,0
250.9005,1.155e-159,,1.155e-159,0
250.9006,1.653e-161,,1.653e-161,0
250.9008,3.107e-165,,3.107e-165,0
250.901,5.209e-169,,5.209e-169,0
250.9012,7.791e-173,,7.791e-173,0
250.9013,9.127e-175,,9.127e-175,0
250.9015,1.150e-178,,1.150e-178,0
250.9017,1.292e-182,,1.292e-182,0
250.9018,1.312e-184,,1.312e-184,0
250.902,1.241e-188,,1.241e-188,0
250.9022,1.048e-192,,1.048e-192,0
250.9024,7.890e-197,,7.890e-197,0
250.9025,6.558e-199,,6.558e-199,0
250.9027,4.159e-203,,4.159e-203,0
250.9029,2.352e-207,,2.352e-207,0
250.9031,1.187e-211,,1.187e-211,0
250.9032,8.075e-214,,8.075e-214,0
250.9034,3.431e-218,,3.431e-218,0
250.9036,1.301e-222,,1.301e-222,0
250.9037,7.670e-225,,7.670e-225,0
250.9039,2.449e-229,,2.449e-229,0
250.9041,6.973e-234,,6.973e-234,0
250.9043,1.771e-238,,1.771e-238,0
250.9044,8.549e-241,,8.549e-241,0
250.9046,1.829e-245,,1.829e-245,0
250.9048,3.490e-250,,3.490e-250,0
250.905,5.939e-255,,5.939e-255,0
250.9051,2.347e-257,,2.347e-257,0
250.9053,3.364e-262,,3.364e-262,0
250.9055,4.301e-267,,4.301e-267,0
250.9056,1.473e-269,,1.473e-269,0
250.9058,1.587e-274,,1.587e-274,0
250.906,1.524e-279,,1.524e-279,0
250.9062,1.306e-284,,1.306e-284,0
250.9063,3.661e-287,,3.661e-287,0
250.9065,2.642e-292,,2.642e-292,0
250.9067,1.701e-297,,1.701e-297,0
250.9068,4.133e-300,,4.133e-300,0
250.907,2.241e-305,,2.241e-305,0
250.9072,1.084e-310,,1.084e-310,0
250.9074,4.673e-316,,4.673e-316,0
250.9075,9.298e-319,,9.298e-319,0
250.9077,4.941e-324,,4.941e-324,0
250.9079,0,,0,0
250.9081,0,,0,0
250.9082,0,,0,0
250.9084,0,,0,0
250.9086,0,,0,0
250.9087,0,,0,0
250.9089,0,,0,0
250.9091,0,,0,0
250.9093,0,,0,0
250.9094,0,,0,0
250.9096,0,,0,0
250.9098,0,,0,0
250.91,0,,0,0
250.9101,0,,0,0
250.9103,0,,0,0
250.9105,0,,0,0
250.9106,0,,0,0
250.9108,0,,0,0
250.911,0,,0,0
250.9112,0,,0,0
250.9113,0,,0,0
250.9115,0,,0,0
250.9117,0,,0,0
250.9118,0,,0,0
250.912,0,,0,0
250.9122,0,,0,0
250.9124,0,,0,0
250.9125,0,,0,0
250.9127,0,,0,0
250.9129,0,,0,0
250.9131,0,,0,0
250.9132,0,,0,0
250.9134,0,,0,0
250.9136,0,,0,0
250.9137,0,,0,0
250.9139,0,,0,0
250.9141,0,,0,0
250.9143,0,,0,0
250.9144,0,,0,0
250.9146,0,,0,0
250.9148,0,,0,0
250.915,0,,0,0
250.9151,0,,0,0
250.9153,0,,0,0
250.9155,0,,0,0
250.9156,0,,0,0
250.9158,0,,0,0
250.916,0,,0,0
250.9162,0,,0,0
250.9163,0,,0,0
250.9165,0,,0,0
250.9167,0,,0,0
250.9168,0,,0,0
250.917,0,,0,0
250.9172,0,,0,0
250.9174,0,,0,0
250.9175,0,,0,0
250.9177,0,,0,0
250.9179,0,,0,0
250.9181,0,,0,0
250.9182,0,,0,0
250.9184,0,,0,0
250.9186,0,,0,0
250.9187,0,,0,0
250.9189,0,,0,0
250.9191,0,,0,0
250.9193,0,,0,0
250.9194,0,,0,0
250.9196,0,,0,0
250.9198,0,,0,0
250.92,0,,0,0
250.9201,0,,0,0
250.9203,0,,0,0
250.9205,0,,0,0
250.9206,0,,0,0
250.9208,0,,0,0
250.921,0,,0,0
250.9212,0,,0,0
250.9213,0,,0,0
250.9215,0,,0,0
250.9217,0,,0,0
250.9218,0,,0,0
250.922,0,,0,0
250.9222,0,,0,0
250.9224,0,,0,0
250.9225,0,,0,0
250.9227,0,,0,0
250.9229,0,,0,0
250.9231,0,,0,0
250.9232,0,,0,0
250.9234,0,,0,0
250.9236,0,,0,0
250.9237,0,,0,0
250.9239,0,,0,0
250.9241,0,,0,0
250.9243,0,,0,0
250.9244,0,,0,0
250.9246,0,,0,0
250.9248,0,,0,0
250.925,0,,0,0
250.9251,0,,0,0
250.9253,0,,0,0
250.9255,0,,0,0
250.9256,0,,0,0
250.9258,0,,0,0
250.926,0,,0,0
250.9262,0,,0,0
250.9263,0,,0,0
250.9265,0,,0,0
250.9267,0,,0,0
250.9268,0,,0,0
250.927,0,,0,0
250.9272,0,,0,0
250.9274,0,,0,0
250.9275,0,,0,0
250.9277,0,,0,0
250.9279,0,,0,0
250.9281,0,,0,0
250.9282,0,,0,0
250.9284,0,,0,0
250.9286,0,,0,0
250.9287,0,,0,0
250.9289,0,,0,0
250.9291,0,,0,0
250.9293,0,,0,0
250.9294,0,,0,0
250.9296,0,,0,0
250.9298,0,,0,0
250.93,0,,0,0
250.9301,0,,0,0
250.9303,0,,0,0
250.9305,0,,0,0
250.9306,0,,0,0
250.9308,0,,0,0
250.931,0,,0,0
250.9312,0,,0,0
250.9313,0,,0,0
250.9315,0,,0,0
250.9317,0,,0,0
250.9318,0,,0,0
250.932,0,,0,0
250.9322,0,,0,0
250.9324,0,,0,0
250.9325,0,,0,0
250.9327,0,,0,0
250.9329,0,,0,0
250.9331,0,,0,0
250.9332,0,,0,0
250.9334,0,,0,0
250.9336,0,,0,0
250.9337,0,,0,0
250.9339,0,,0,0
250.9341,0,,0,0
250.9343,0,,0,0
250.9344,0,,0,0
250.9346,0,,0,0
250.9348,0,,0,0
250.935,0,,0,0
250.9351,0,,0,0
250.9353,0,,0,0
250.9355,0,,0,0
250.9356,0,,0,0
250.9358,0,,0,0
250.936,0,,0,0
250.9362,0,,0,0
250.9363,0,,0,0
250.9365,0,,0,0
250.9367,0,,0,0
250.9368,0,,0,0
250.937,0,,0,0
250.9372,0,,0,0
250.9374,0,,0,0
250.9375,0,,0,0
250.9377,0,,0,0
250.9379,0,,0,0
250.9381,0,,0,0
250.9382,0,,0,0
250.9384,0,,0,0
250.9386,0,,0,0
250.9387,0,,0,0
250.9389,0,,0,0
250.9391,0,,0,0
250.9393,0,,0,0
250.9394,0,,0,0
250.9396,0,,0,0
250.9398,0,,0,0
250.94,0,,0,0
250.9401,0,,0,0
250.9403,0,,0,0
250.9405,0,,0,0
250.9406,0,,0,0
250.9408,0,,0,0
250.941,0,,0,0
250.9412,0,,0,0
250.9413,0,,0,0
250.9415,0,,0,0
250.9417,0,,0,0
250.9418,0,,0,0
250.942,0,,0,0
250.9422,0,,0,0
250.9424,0,,0,0
250.9425,0,,0,0
250.9427,0,,0,0
250.9429,0,,0,0
250.9431,0,,0,0
250.9432,0,,0,0
250.9434,0,,0,0
250.9436,0,,0,0
250.9437,0,,0,0
250.9439,0,,0,0
250.9441,0,,0,0
250.9443,0,,0,0
250.9444,0,,0,0
250.9446,0,,0,0
250.9448,0,,0,0
250.945,0,,0,0
250.9451,0,,0,0
250.9453,0,,0,0
250.9455,0,,0,0
250.9456,0,,0,0
250.9458,0,,0,0
250.946,0,,0,0
250.9462,0,,0,0
250.9463,0,,0,0
250.9465,0,,0,0
250.9467,0,,0,0
250.9468,0,,0,0
250.947,0,,0,0
250.9472,0,,0,0
250.9474,0,,0,0
250.9475,0,,0,0
250.9477,0,,0,0
250.9479,0,,0,0
250.9481,0,,0,0
250.9482,0,,0,0
250.9484,0,,0,0
250.9486,0,,0,0
250.9487,0,,0,0
250.9489,0,,0,0
250.9491,0,,0,0
250.9493,0,,0,0
250.9494,0,,0,0
250.9496,0,,0,0
250.9498,0,,0,0
250.95,0,,0,0
250.9501,0,,0,0
250.9503,0,,0,0
250.9505,0,,0,0
250.9506,0,,0,0
250.9508,0,,0,0
250.951,0,,0,0
250.9512,0,,0,0
250.9513,0,,0,0
250.9515,0,,0,0
250.9517,0,,0,0
250.9518,0,,0,0
250.952,0,,0,0
250.9522,0,,0,0
250.9524,0,,0,0
250.9525,0,,0,0
250.9527,0,,0,0
250.9529,0,,0,0
250.9531,0,,0,0
250.9532,0,,0,0
250.9534,0,,0,0
250.9536,0,,0,0
250.9537,0,,0,0
250.9539,0,,0,0
250.9541,0,,0,0
250.9543,0,,0,0
250.9544,0,,0,0
250.9546,0,,0,0
250.9548,0,,0,0
250.955,0,,0,0
250.9551,0,,0,0
250.9553,0,,0,0
250.9555,0,,0,0
250.9556,0,,0,0
250.9558,0,,0,0
250.956,0,,0,0
250.9562,0,,0,0
250.9563,0,,0,0
250.9565,0,,0,0
250.9567,0,,0,0
250.9568,0,,0,0
250.957,0,,0,0
250.9572,0,,0,0
250.9574,0,,0,0
253.8768,0,,0,0
253.8769,0,,0,0
253.8771,0,,0,0
253.8773,0,,0,0
253.8775,0,,0,0
253.8776,0,,0,0
253.8778,0,,0,0
253.878,0,,0,0
253.8782,0,,0,0
253.8783,0,,0,0
253.8785,0,,0,0
253.8787,0,,0,0
253.8788,0,,0,0
253.879,0,,0,0
253.8792,0,,0,0
253.8794,0,,0,0
253.8795,0,,0,0
253.8797,0,,0,0
253.8799,0,,0,0
253.88,0,,0,0
253.8802,0,,0,0
253.8804,0,,0,0
253.8806,0,,0,0
253.8807,0,,0,0
253.8809,0,,0,0
253.8811,0,,0,0
253.8813,0,,0,0
253.8814,0,,0,0
253.8816,0,,0,0
253.8818,0,,0,0
253.8819,0,,0,0
253.8821,0,,0,0
253.8823,0,,0,0
253.8825,0,,0,0
253.8826,0,,0,0
253.8828,0,,0,0
253.883,0,,0,0
253.8832,0,,0,0
253.8833,0,,0,0
253.8835,0,,0,0
253.8837,0,,0,0
253.8838,0,,0,0
253.884,0,,0,0
253.8842,0,,0,0
253.8844,0,,0,0
253.8845,0,,0,0
253.8847,0,,0,0
253.8849,0,,0,0
253.885,0,,0,0
253.8852,0,,0,0
253.8854,0,,0,0
253.8856,0,,0,0
253.8857,0,,0,0
253.8859,0,,0,0
253.8861,0,,0,0
253.8863,0,,0,0
253.8864,0,,0,0
253.8866,0,,0,0
253.8868,0,,0,0
253.8869,0,,0,0
253.8871,0,,0,0
253.8873,0,,0,0
253.8875,0,,0,0
253.8876,0,,0,0
253.8878,0,,0,0
253.888,0,,0,0
253.8882,0,,0,0
253.8883,0,,0,0
253.8885,0,,0,0
253.8887,0,,0,0
253.8888,0,,0,0
253.889,0,,0,0
253.8892,0,,0,0
253.8894,0,,0,0
253.8895,0,,0,0
253.8897,0,,0,0
253.8899,0,,0,0
253.89,0,,0,0
253.8902,0,,0,0
253.8904,0,,0,0
253.8906,0,,0,0
253.8907,0,,0,0
253.8909,0,,0,0
253.8911,0,,0,0
253.8913,0,,0,0
253.8914,0,,0,0
253.8916,0,,0,0
253.8918,0,,0,0
253.8919,0,,0,0
253.8921,0,,0,0
253.8923,0,,0,0
253.8925,0,,0,0
253.8926,0,,0,0
253.8928,0,,0,0
253.893,0,,0,0
253.8932,0,,0,0
253.8933,0,,0,0
253.8935,0,,0,0
253.8937,0,,0,0
253.8938,0,,0,0
253.894,0,,0,0
253.8942,0,,0,0
253.8944,0,,0,0
253.8945,0,,0,0
253.8947,0,,0,0
253.8949,0,,0,0
253.895,0,,0,0
253.8952,0,,0,0
253.8954,0,,0,0
253.8956,0,,0,0
253.8957,0,,0,0
253.8959,0,,0,0
253.8961,0,,0,0
253.8963,0,,0,0
253.8964,0,,0,0
253.8966,0,,0,0
253.8968,0,,0,0
253.8969,0,,0,0
253.8971,0,,0,0
253.8973,0,,0,0
253.8975,0,,0,0
253.8976,0,,0,0
253.8978,0,,0,0
253.898,0,,0,0
253.8982,0,,0,0
253.8983,0,,0,0
253.8985,0,,0,0
253.8987,0,,0,0
253.8988,0,,0,0
253.899,0,,0,0
253.8992,0,,0,0
253.8994,0,,0,0
253.8995,0,,0,0
253.8997,0,,0,0
253.8999,0,,0,0
253.9,0,,0,0
253.9002,0,,0,0
253.9004,0,,0,0
253.9006,0,,0,0
253.9007,0,,0,0
253.9009,0,,0,0
253.9011,0,,0,0
253.9013,0,,0,0
253.9014,0,,0,0
253.9016,0,,0,0
253.9018,0,,0,0
253.9019,0,,0,0
253.9021,0,,0,0
253.9023,0,,0,0
253.9025,0,,0,0
253.9026,0,,0,0
253.9028,0,,0,0
253.903,0,,0,0
253.9032,0,,0,0
253.9033,0,,0,0
253.9035,0,,0,0
253.9037,0,,0,0
253.9038,0,,0,0
253.904,0,,0,0
253.9042,0,,0,0
253.9044,0,,0,0
253.9045,0,,0,0
253.9047,0,,0,0
253.9049,0,,0,0
253.905,0,,0,0
253.9052,0,,0,0
253.9054,0,,0,0
253.9056,0,,0,0
253.9057,0,,0,0
253.9059,0,,0,0
253.9061,0,,0,0
253.9063,0,,0,0
253.9064,0,,0,0
253.9066,0,,0,0
253.9068,0,,0,0
253.9069,0,,0,0
253.9071,0,,0,0
253.9073,0,,0,0
253.9075,0,,0,0
253.9076,0,,0,0
253.9078,0,,0,0
253.908,0,,0,0
253.9082,0,,0,0
253.9083,0,,0,0
253.9085,0,,0,0
253.9087,0,,0,0
253.9088,0,,0,0
253.909,0,,0,0
253.9092,0,,0,0
253.9094,0,,0,0
253.9095,0,,0,0
253.9097,0,,0,0
253.9099,0,,0,0
253.91,0,,0,0
253.9102,0,,0,0
253.9104,0,,0,0
253.9106,0,,0,0
253.9107,0,,0,0
253.9109,0,,0,0
253.9111,0,,0,0
253.9113,0,,0,0
253.9114,0,,0,0
253.9116,0,,0,0
253.9118,0,,0,0
253.9119,0,,0,0
253.9121,0,,0,0
253.9123,0,,0,0
253.9125,0,,0,0
253.9126,0,,0,0
253.9128,0,,0,0
253.913,0,,0,0
253.9132,0,,0,0
253.9133,0,,0,0
253.9135,0,,0,0
253.9137,0,,0,0
253.9138,0,,0,0
253.914,0,,0,0
253.9142,0,,0,0
253.9144,0,,0,0
253.9145,0,,0,0
253.9147,0,,0,0
253.9149,0,,0,0
253.915,0,,0,0
253.9152,0,,0,0
253.9154,0,,0,0
253.9156,0,,0,0
253.9157,0,,0,0
253.9159,0,,0,0
253.9161,0,,0,0
253.9163,0,,0,0
253.9164,0,,0,0
253.9166,0,,0,0
253.9168,0,,0,0
253.9169,0,,0,0
253.9171,0,,0,0
253.9173,0,,0,0
253.9175,0,,0,0
253.9176,0,,0,0
253.9178,0,,0,0
253.918,0,,0,0
253.9182,0,,0,0
253.9183,0,,0,0
253.9185,0,,0,0
253.9187,0,,0,0
253.9188,0,,0,0
253.919,0,,0,0
253.9192,0,,0,0
253.9194,0,,0,0
253.9195,0,,0,0
253.9197,0,,0,0
253.9199,0,,0,0
253.92,0,,0,0
253.9202,0,,0,0
253.9204,0,,0,0
253.9206,0,,0,0
253.9207,0,,0,0
253.9209,0,,0,0
253.9211,0,,0,0
253.9213,0,,0,0
253.9214,0,,0,0
253.9216,0,,0,0
253.9218,0,,0,0
253.9219,0,,0,0
253.9221,0,,0,0
253.9223,0,,0,0
253.9225,0,,0,0
253.9226,0,,0,0
253.9228,0,,0,0
253.923,0,,0,0
253.9232,0,,0,0
253.9233,0,,0,0
253.9235,0,,0,0
253.9237,0,,0,0
253.9238,0,,0,0
253.924,0,,0,0
253.9242,0,,0,0
253.9244,0,,0,0
253.9245,0,,0,0
253.9247,0,,0,0
253.9249,0,,0,0
253.925,0,,0,0
253.9252,0,,0,0
253.9254,0,,0,0
253.9256,0,,0,0
253.9257,0,,0,0
253.9259,0,,0,0
253.9261,0,,0,0
253.9263,0,,0,0
253.9264,0,,0,0
253.9266,4.976e-319,,4.976e-319,0
253.9268,1.073e-313,,1.073e-313,0
253.9269,4.775e-311,,4.775e-311,0
253.9271,8.707e-306,,8.707e-306,0
253.9273,1.420e-300,,1.420e-300,0
253.9275,2.070e-295,,2.070e-295,0
253.9276,7.582e-293,,7.582e-293,0
253.9278,9.353e-288,,9.353e-288,0
253.928,1.032e-282,,1.032e-282,0
253.9282,1.018e-277,,1.018e-277,0
253.9283,3.066e-275,,3.066e-275,0
253.9285,2.559e-270,,2.559e-270,0
253.9287,1.910e-265,,1.910e-265,0
253.9288,5.004e-263,,5.004e-263,0
253.929,3.159e-258,,3.159e-258,0
253.9292,1.783e-253,,1.783e-253,0
253.9294,9.004e-249,,9.004e-249,0
253.9295,1.940e-246,,1.940e-246,0
253.9297,8.287e-242,,8.287e-242,0
253.9299,3.165e-237,,3.165e-237,0
253.93,5.932e-235,,5.932e-235,0
253.9302,1.916e-230,,1.916e-230,0
253.9304,5.537e-226,,5.537e-226,0
253.9306,1.431e-221,,1.431e-221,0
253.9307,2.206e-219,,2.206e-219,0
253.9309,4.821e-215,,4.821e-215,0
253.9311,9.425e-211,,9.425e-211,0
253.9313,1.648e-206,,1.648e-206,0
253.9314,2.089e-204,,2.089e-204,0
253.9316,3.089e-200,,3.089e-200,0
253.9318,4.086e-196,,4.086e-196,0
253.9319,4.506e-194,,4.506e-194,0
253.9321,5.040e-190,,5.040e-190,0
253.9323,5.042e-186,,5.042e-186,0
253.9325,4.511e-182,,4.511e-182,0
253.9326,4.092e-180,,4.092e-180,0
253.9328,3.097e-176,,3.097e-176,0
253.933,2.096e-172,,2.096e-172,0
253.9332,1.269e-168,,1.269e-168,0
253.9333,9.466e-167,,9.466e-167,0
253.9335,4.846e-163,,4.846e-163,0
253.9337,2.219e-159,,2.219e-159,0
253.9338,1.440e-157,,1.440e-157,0
253.934,5.577e-154,,5.577e-154,0
253.9342,1.932e-150,,1.932e-150,0
253.9344,5.984e-147,,5.984e-147,0
253.9345,3.194e-145,,3.194e-145,0
253.9347,8.369e-142,,8.369e-142,0
253.9349,1.961e-138,,1.961e-138,0
253.9351,4.111e-135,,4.111e-135,0
253.9352,1.805e-133,,1.805e-133,0
253.9354,3.199e-130,,3.199e-130,0
253.9356,5.072e-127,,5.072e-127,0
253.9357,1.937e-125,,1.937e-125,0
253.9359,2.597e-122,,2.597e-122,0
253.9361,3.114e-119,,3.114e-119,0
253.9363,3.340e-116,,3.340e-116,0
253.9364,1.049e-114,,1.049e-114,0
253.9366,9.518e-112,,9.518e-112,0
253.9368,7.723e-109,,7.723e-109,0
253.9369,2.110e-107,,2.110e-107,0
253.9371,1.448e-104,,1.448e-104,0
253.9373,8.885e-102,,8.885e-102,0
253.9375,4.877e-99,,4.877e-99,0
253.9376,1.096e-97,,1.096e-97,0
253.9378,5.088e-95,,5.088e-95,0
253.938,2.113e-92,,2.113e-92,0
253.9382,7.846e-90,,7.846e-90,0
253.9383,1.450e-88,,1.450e-88,0
253.9385,4.555e-86,,4.555e-86,0
253.9387,1.279e-83,,1.279e-83,0
253.9388,2.057e-82,,2.057e-82,0
253.939,4.887e-80,,4.887e-80,0
253.9392,1.038e-77,,1.038e-77,0
253.9394,1.974e-75,,1.974e-75,0
253.9395,2.609e-74,,2.609e-74,0
253.9397,4.195e-72,,4.195e-72,0
253.9399,6.030e-70,,6.030e-70,0
253.9401,7.754e-68,,7.754e-68,0
253.9402,8.432e-67,,8.432e-67,0
253.9404,9.170e-65,,9.170e-65,0
253.9406,8.920e-63,,8.920e-63,0
253.9407,8.436e-62,,8.436e-62,0
253.9409,6.941e-60,,6.941e-60,0
253.9411,5.107e-58,,5.107e-58,0
253.9413,3.360e-56,,3.360e-56,0
253.9414,2.614e-55,,2.614e-55,0
253.9416,1.455e-53,,1.455e-53,0
253.9418,7.243e-52,,7.243e-52,0
253.9419,4.901e-51,,4.901e-51,0
253.9421,2.063e-49,,2.063e-49,0
253.9423,7.770e-48,,7.770e-48,0
253.9425,2.617e-46,,2.617e-46,0
253.9426,1.456e-45,,1.456e-45,0
253.9428,4.148e-44,,4.148e-44,0
253.943,1.057e-42,,1.057e-42,0
253.9432,2.408e-41,,2.408e-41,0
253.9433,1.102e-40,,1.102e-40,0
253.9435,2.124e-39,,2.124e-39,0
253.9437,3.661e-38,,3.661e-38,0
253.9438,1.457e-37,,1.457e-37,0
253.944,2.124e-36,,2.124e-36,0
253.9442,2.770e-35,,2.770e-35,0
253.9444,3.230e-34,,3.230e-34,0
253.9445,1.058e-33,,1.058e-33,0
253.9447,1.043e-32,,1.043e-32,0
253.9449,9.201e-32,,9.201e-32,0
253.9451,7.258e-31,,7.258e-31,0
253.9452,1.955e-30,,1.955e-30,0
253.9454,1.304e-29,,1.304e-29,0
253.9456,7.784e-29,,7.784e-29,0
253.9457,1.824e-28,,1.824e-28,0
253.9459,9.204e-28,,9.204e-28,0
253.9461,4.155e-27,,4.155e-27,0
253.9463,1.677e-26,,1.677e-26,0
253.9464,3.232e-26,,3.232e-26,0
253.9466,1.104e-25,,1.104e-25,0
253.9468,3.371e-25,,3.371e-25,0
253.9469,5.649e-25,,5.649e-25,0
253.9471,1.459e-24,,1.459e-24,0
253.9473,3.371e-24,,3.371e-24,0
253.9475,6.965e-24,,6.965e-24,0
253.9476,9.602e-24,,9.602e-24,0
253.9478,1.678e-23,,1.678e-23,0
253.948,2.623e-23,,2.623e-23,0
253.9482,3.666e-23,,3.666e-23,0
253.9483,4.157e-23,,4.157e-23,0
253.9485,4.914e-23,,4.914e-23,0
253.9487,5.197e-23,,5.197e-23,0
253.9488,5.125e-23,,5.125e-23,0
253.949,4.583e-23,,4.583e-23,0
253.9492,3.666e-23,,3.666e-23,0
253.9494,2.623e-23,,2.623e-23,0
253.9495,2.127e-23,,2.127e-23,0
253.9497,1.287e-23,,1.287e-23,0
253.9499,6.965e-24,,6.965e-24,0
253.9501,3.371e-24,,3.371e-24,0
253.9502,2.249e-24,,2.249e-24,0
253.9504,9.207e-25,,9.207e-25,0
253.9506,3.371e-25,,3.371e-25,0
253.9507,1.956e-25,,1.956e-25,0
253.9509,6.057e-26,,6.057e-26,0
253.9511,1.677e-26,,1.677e-26,0
253.9513,4.155e-27,,4.155e-27,0
253.9514,1.983e-27,,1.983e-27,0
253.9516,4.155e-28,,4.155e-28,0
253.9518,7.784e-29,,7.784e-29,0
253.9519,3.231e-29,,3.231e-29,0
253.9521,5.121e-30,,5.121e-30,0
253.9523,7.258e-31,,7.258e-31,0
253.9525,9.201e-32,,9.201e-32,0
253.9526,3.141e-32,,3.141e-32,0
253.9528,3.368e-33,,3.368e-33,0
253.953,3.230e-34,,3.230e-34,0
253.9532,2.770e-35,,2.770e-35,0
253.9533,7.779e-36,,7.779e-36,0
253.9535,5.643e-37,,5.643e-37,0
253.9537,3.661e-38,,3.661e-38,0
253.9538,8.941e-39,,8.941e-39,0
253.954,4.906e-40,,4.906e-40,0
253.9542,2.408e-41,,2.408e-41,0
253.9544,1.057e-42,,1.057e-42,0
253.9545,2.123e-43,,2.123e-43,0
253.9547,7.881e-45,,7.881e-45,0
253.9549,2.617e-46,,2.617e-46,0
253.9551,7.770e-48,,7.770e-48,0
253.9552,1.284e-48,,1.284e-48,0
253.9554,3.225e-50,,3.225e-50,0
253.9556,7.243e-52,,7.243e-52,0
253.9557,1.041e-52,,1.041e-52,0
253.9559,1.978e-54,,1.978e-54,0
253.9561,3.360e-56,,3.360e-56,0
253.9563,5.107e-58,,5.107e-58,0
253.9564,6.037e-59,,6.037e-59,0
253.9566,7.760e-61,,7.760e-61,0
253.9568,8.920e-63,,8.920e-63,0
253.9569,9.171e-64,,9.171e-64,0
253.9571,8.917e-66,,8.917e-66,0
253.9573,7.754e-68,,7.754e-68,0
253.9575,6.030e-70,,6.030e-70,0
253.9576,5.100e-71,,5.100e-71,0
253.9578,3.355e-73,,3.355e-73,0
253.958,1.974e-75,,1.974e-75,0
253.9582,1.038e-77,,1.038e-77,0
253.9583,7.224e-79,,7.224e-79,0
253.9585,3.215e-81,,3.215e-81,0
253.9587,1.279e-83,,1.279e-83,0
253.9588,7.741e-85,,7.741e-85,0
253.959,2.606e-87,,2.606e-87,0
253.9592,7.846e-90,,7.846e-90,0
253.9594,2.113e-92,,2.113e-92,0
253.9595,1.051e-93,,1.051e-93,0
253.9597,2.394e-96,,2.394e-96,0
253.9599,4.877e-99,,4.877e-99,0
253.9601,8.885e-102,,8.885e-102,0
253.9602,3.637e-103,,3.637e-103,0
253.9604,5.604e-106,,5.604e-106,0
253.9606,7.723e-109,,7.723e-109,0
253.9607,2.749e-110,,2.749e-110,0
253.9609,3.204e-113,,3.204e-113,0
253.9611,3.340e-116,,3.340e-116,0
253.9613,3.114e-119,,3.114e-119,0
253.9614,9.120e-121,,9.120e-121,0
253.9616,7.191e-124,,7.191e-124,0
253.9618,5.072e-127,,5.072e-127,0
253.9619,1.292e-128,,1.292e-128,0
253.9621,7.705e-132,,7.705e-132,0
253.9623,4.111e-135,,4.111e-135,0
253.9625,1.961e-138,,1.961e-138,0
253.9626,4.108e-140,,4.108e-140,0
253.9628,1.658e-143,,1.658e-143,0
253.963,5.984e-147,,5.984e-147,0
253.9632,1.932e-150,,1.932e-150,0
253.9633,3.329e-152,,3.329e-152,0
253.9635,9.088e-156,,9.088e-156,0
253.9637,2.219e-159,,2.219e-159,0
253.9638,3.326e-161,,3.326e-161,0
253.964,6.868e-165,,6.868e-165,0
253.9642,1.269e-168,,1.269e-168,0
253.9644,2.096e-172,,2.096e-172,0
253.9645,2.583e-174,,2.583e-174,0
253.9647,3.610e-178,,3.610e-178,0
253.9649,4.511e-182,,4.511e-182,0
253.9651,5.042e-186,,5.042e-186,0
253.9652,5.112e-188,,5.112e-188,0
253.9654,4.832e-192,,4.832e-192,0
253.9656,4.086e-196,,4.086e-196,0
253.9657,3.603e-198,,3.603e-198,0
253.9659,2.576e-202,,2.576e-202,0
253.9661,1.648e-206,,1.648e-206,0
253.9663,9.425e-211,,9.425e-211,0
253.9664,6.836e-213,,6.836e-213,0
253.9666,3.307e-217,,3.307e-217,0
253.9668,1.431e-221,,1.431e-221,0
253.9669,9.026e-224,,9.026e-224,0
253.9671,3.303e-228,,3.303e-228,0
253.9673,1.081e-232,,1.081e-232,0
253.9675,3.165e-237,,3.165e-237,0
253.9676,1.642e-239,,1.642e-239,0
253.9678,4.066e-244,,4.066e-244,0
253.968,9.004e-249,,9.004e-249,0
253.9682,1.783e-253,,1.783e-253,0
253.9683,7.610e-256,,7.610e-256,0
253.9685,1.275e-260,,1.275e-260,0
253.9687,1.910e-265,,1.910e-265,0
253.9688,7.089e-268,,7.089e-268,0
253.969,8.983e-273,,8.983e-273,0
253.9692,1.018e-277,,1.018e-277,0
253.9694,1.032e-282,,1.032e-282,0
253.9695,3.150e-285,,3.150e-285,0
253.9697,2.700e-290,,2.700e-290,0
253.9699,2.070e-295,,2.070e-295,0
253.9701,1.420e-300,,1.420e-300,0
253.9702,3.565e-303,,3.565e-303,0
253.9704,2.068e-308,,2.068e-308,0
253.9706,1.073e-313,,1.073e-313,0
253.9707,2.343e-316,,2.343e-316,0
253.9709,1.028e-321,,1.028e-321,0
253.9711,0,,0,0
253.9713,0,,0,0
253.9714,0,,0,0
253.9716,0,,0,0
253.9718,0,,0,0
253.9719,0,,0,0
253.9721,0,,0,0
253.9723,0,,0,0
253.9725,0,,0,0
253.9726,0,,0,0
253.9728,0,,0,0
253.973,0,,0,0
253.9732,0,,0,0
253.9733,0,,0,0
253.9735,0,,0,0
253.9737,0,,0,0
253.9738,0,,0,0
253.974,0,,0,0
253.9742,0,,0,0
253.9744,0,,0,0
253.9745,0,,0,0
253.9747,0,,0,0
253.9749,0,,0,0
253.9751,0,,0,0
