Wavelength (nm),Sum(calc),Ca I (3.8e-2),Ca II (9.5e-1),Ca III (1.3e-2)
559.855,9.318e+4,9.318e+4,8.886e-20,4.072e-41
559.857,8.500e+4,8.500e+4,8.887e-20,4.071e-41
559.858,8.049e+4,8.049e+4,8.887e-20,4.070e-41
559.86,7.094e+4,7.094e+4,8.887e-20,4.069e-41
559.862,6.110e+4,6.110e+4,8.888e-20,4.068e-41
559.863,5.622e+4,5.622e+4,8.888e-20,4.067e-41
559.865,4.678e+4,4.678e+4,8.889e-20,4.066e-41
559.867,3.804e+4,3.804e+4,8.890e-20,4.065e-41
559.868,3.401e+4,3.401e+4,8.890e-20,4.064e-41
559.87,2.672e+4,2.672e+4,8.890e-20,4.063e-41
559.872,2.052e+4,2.052e+4,8.891e-20,4.062e-41
559.873,1.783e+4,1.783e+4,8.891e-20,4.061e-41
559.875,1.322e+4,1.322e+4,8.892e-20,4.060e-41
559.877,9.587e+3,9.587e+3,8.893e-20,4.059e-41
559.878,8.093e+3,8.093e+3,8.893e-20,4.059e-41
559.88,5.668e+3,5.668e+3,8.894e-20,4.057e-41
559.882,3.880e+3,3.880e+3,8.894e-20,4.056e-41
559.883,3.183e+3,3.183e+3,8.894e-20,4.056e-41
559.885,2.105e+3,2.105e+3,8.895e-20,4.054e-41
559.887,1.360e+3,1.360e+3,8.896e-20,4.053e-41
559.888,1.084e+3,1.084e+3,8.896e-20,4.053e-41
559.89,6.771e+2,6.771e+2,8.897e-20,4.052e-41
559.892,4.132e+2,4.132e+2,8.897e-20,4.050e-41
559.893,3.200e+2,3.200e+2,8.898e-20,4.050e-41
559.895,1.887e+2,1.887e+2,8.898e-20,4.049e-41
559.897,1.087e+2,1.087e+2,8.899e-20,4.047e-41
559.898,8.181e+1,8.181e+1,8.899e-20,4.047e-41
559.9,4.554e+1,4.554e+1,8.900e-20,4.046e-41
559.902,2.478e+1,2.478e+1,8.900e-20,4.044e-41
559.903,1.812e+1,1.812e+1,8.901e-20,4.044e-41
559.905,9.523e+0,9.523e+0,8.901e-20,4.043e-41
559.907,4.891e+0,4.891e+0,8.902e-20,4.042e-41
559.908,3.476e+0,3.476e+0,8.902e-20,4.041e-41
559.91,1.725e+0,1.725e+0,8.903e-20,4.040e-41
559.912,8.366e-1,8.366e-1,8.903e-20,4.039e-41
559.913,5.776e-1,5.776e-1,8.904e-20,4.038e-41
559.915,2.706e-1,2.706e-1,8.904e-20,4.037e-41
559.917,1.239e-1,1.239e-1,8.905e-20,4.036e-41
559.918,8.315e-2,8.315e-2,8.905e-20,4.035e-41
559.92,3.679e-2,3.679e-2,8.906e-20,4.034e-41
559.922,1.591e-2,1.591e-2,8.906e-20,4.033e-41
559.923,1.037e-2,1.037e-2,8.907e-20,4.032e-41
559.925,4.332e-3,4.332e-3,8.907e-20,4.031e-41
559.927,1.768e-3,1.768e-3,8.908e-20,4.030e-41
559.928,1.120e-3,1.120e-3,8.908e-20,4.029e-41
559.93,4.418e-4,4.418e-4,8.909e-20,4.028e-41
559.932,1.703e-4,1.703e-4,8.909e-20,4.027e-41
559.933,1.048e-4,1.048e-4,8.910e-20,4.026e-41
559.935,3.904e-5,3.904e-5,8.910e-20,4.025e-41
559.937,1.421e-5,1.421e-5,8.911e-20,4.024e-41
559.938,8.497e-6,8.497e-6,8.911e-20,4.023e-41
559.94,2.988e-6,2.988e-6,8.912e-20,4.022e-41
559.942,1.027e-6,1.027e-6,8.913e-20,4.021e-41
559.943,5.967e-7,5.967e-7,8.913e-20,4.020e-41
559.945,1.981e-7,1.981e-7,8.913e-20,4.019e-41
559.947,6.427e-8,6.427e-8,8.914e-20,4.018e-41
559.948,3.630e-8,3.630e-8,8.914e-20,4.018e-41
559.95,1.138e-8,1.138e-8,8.915e-20,4.016e-41
559.952,3.486e-9,3.486e-9,8.916e-20,4.015e-41
559.953,1.913e-9,1.913e-9,8.916e-20,4.015e-41
559.955,5.661e-10,5.661e-10,8.917e-20,4.013e-41
559.957,1.637e-10,1.637e-10,8.917e-20,4.012e-41
559.958,8.731e-11,8.731e-11,8.917e-20,4.012e-41
559.96,2.440e-11,2.440e-11,8.918e-20,4.011e-41
559.962,6.663e-12,6.663e-12,8.919e-20,4.009e-41
559.963,3.452e-12,3.452e-12,8.919e-20,4.009e-41
559.965,9.109e-13,9.109e-13,8.920e-20,4.008e-41
559.967,2.349e-13,2.349e-13,8.920e-20,4.006e-41
559.968,1.183e-13,1.183e-13,8.921e-20,4.006e-41
559.97,2.946e-14,2.946e-14,8.921e-20,4.005e-41
559.972,7.173e-15,7.173e-15,8.922e-20,4.003e-41
559.973,3.509e-15,3.509e-15,8.922e-20,4.003e-41
559.975,8.254e-16,8.254e-16,8.923e-20,4.002e-41
559.977,1.897e-16,1.897e-16,8.923e-20,4.001e-41
559.978,9.019e-17,9.019e-17,8.924e-20,4.000e-41
559.98,2.003e-17,2.003e-17,8.924e-20,3.999e-41
559.982,4.348e-18,4.348e-18,8.925e-20,3.998e-41
559.983,2.008e-18,2.008e-18,8.925e-20,3.997e-41
559.985,4.223e-19,4.223e-19,8.926e-20,3.996e-41
559.987,9.238e-20,9.238e-20,8.926e-20,3.995e-41
559.988,5.233e-20,5.233e-20,8.927e-20,3.994e-41
559.99,7.469e-20,7.469e-20,8.927e-20,3.993e-41
559.992,3.242e-19,3.242e-19,8.928e-20,3.992e-41
559.993,7.023e-19,7.023e-19,8.928e-20,3.991e-41
559.995,3.268e-18,3.268e-18,8.929e-20,3.990e-41
559.997,1.486e-17,1.486e-17,8.929e-20,3.989e-41
559.998,3.142e-17,3.142e-17,8.930e-20,3.988e-41
560,1.381e-16,1.381e-16,8.930e-20,3.987e-41
560.002,5.928e-16,5.928e-16,8.931e-20,3.986e-41
560.003,1.218e-15,1.218e-15,8.931e-20,3.985e-41
560.005,5.053e-15,5.053e-15,8.932e-20,3.984e-41
560.007,2.049e-14,2.049e-14,8.932e-20,3.983e-41
560.008,4.090e-14,4.090e-14,8.933e-20,3.982e-41
560.01,1.602e-13,1.602e-13,8.933e-20,3.981e-41
560.012,6.135e-13,6.135e-13,8.934e-20,3.980e-41
560.013,1.190e-12,1.190e-12,8.934e-20,3.979e-41
560.015,4.402e-12,4.402e-12,8.935e-20,3.978e-41
560.017,1.591e-11,1.591e-11,8.936e-20,3.977e-41
560.018,3.000e-11,3.000e-11,8.936e-20,3.977e-41
560.02,1.048e-10,1.048e-10,8.936e-20,3.975e-41
560.022,3.577e-10,3.577e-10,8.937e-20,3.974e-41
560.023,6.552e-10,6.552e-10,8.937e-20,3.974e-41
560.025,2.161e-9,2.161e-9,8.938e-20,3.972e-41
560.027,6.965e-9,6.965e-9,8.939e-20,3.971e-41
560.028,1.240e-8,1.240e-8,8.939e-20,3.971e-41
560.03,3.861e-8,3.861e-8,8.940e-20,3.970e-41
560.032,1.175e-7,1.175e-7,8.940e-20,3.968e-41
560.033,2.032e-7,2.032e-7,8.940e-20,3.968e-41
560.035,5.976e-7,5.976e-7,8.941e-20,3.967e-41
560.037,1.717e-6,1.717e-6,8.942e-20,3.965e-41
560.038,2.886e-6,2.886e-6,8.942e-20,3.965e-41
560.04,8.014e-6,8.014e-6,8.943e-20,3.964e-41
560.042,2.175e-5,2.175e-5,8.943e-20,3.963e-41
560.043,3.552e-5,3.552e-5,8.944e-20,3.962e-41
560.045,9.312e-5,9.312e-5,8.944e-20,3.961e-41
560.047,2.386e-4,2.386e-4,8.945e-20,3.960e-41
560.048,3.786e-4,3.786e-4,8.945e-20,3.959e-41
560.05,9.374e-4,9.374e-4,8.946e-20,3.958e-41
560.052,2.268e-3,2.268e-3,8.946e-20,3.957e-41
560.053,3.497e-3,3.497e-3,8.947e-20,3.956e-41
560.055,8.175e-3,8.175e-3,8.947e-20,3.955e-41
560.057,1.868e-2,1.868e-2,8.948e-20,3.954e-41
560.058,2.799e-2,2.799e-2,8.948e-20,3.953e-41
560.06,6.177e-2,6.177e-2,8.949e-20,3.952e-41
560.062,1.333e-1,1.333e-1,8.949e-20,3.951e-41
560.063,1.940e-1,1.940e-1,8.950e-20,3.950e-41
560.065,4.044e-1,4.044e-1,8.950e-20,3.949e-41
560.067,8.237e-1,8.237e-1,8.951e-20,3.948e-41
560.068,1.165e+0,1.165e+0,8.951e-20,3.947e-41
560.07,2.294e+0,2.294e+0,8.952e-20,3.946e-41
560.072,4.411e+0,4.411e+0,8.952e-20,3.945e-41
560.073,6.065e+0,6.065e+0,8.953e-20,3.944e-41
560.075,1.127e+1,1.127e+1,8.953e-20,3.943e-41
560.077,2.047e+1,2.047e+1,8.954e-20,3.942e-41
560.078,2.735e+1,2.735e+1,8.954e-20,3.941e-41
560.08,4.798e+1,4.798e+1,8.955e-20,3.940e-41
560.082,8.228e+1,8.228e+1,8.955e-20,3.939e-41
560.083,1.068e+2,1.068e+2,8.956e-20,3.938e-41
560.085,1.770e+2,1.770e+2,8.956e-20,3.937e-41
560.087,2.866e+2,2.866e+2,8.957e-20,3.936e-41
560.088,3.615e+2,3.615e+2,8.957e-20,3.936e-41
560.09,5.656e+2,5.656e+2,8.958e-20,3.934e-41
560.092,8.647e+2,8.647e+2,8.959e-20,3.933e-41
560.093,1.060e+3,1.060e+3,8.959e-20,3.933e-41
560.095,1.566e+3,1.566e+3,8.959e-20,3.931e-41
560.097,2.261e+3,2.261e+3,8.960e-20,3.930e-41
560.098,2.693e+3,2.693e+3,8.960e-20,3.930e-41
560.1,3.756e+3,3.756e+3,8.961e-20,3.929e-41
560.102,5.120e+3,5.120e+3,8.962e-20,3.927e-41
560.103,5.927e+3,5.927e+3,8.962e-20,3.927e-41
560.105,7.805e+3,7.805e+3,8.963e-20,3.926e-41
560.107,1.005e+4,1.005e+4,8.963e-20,3.924e-41
560.108,1.130e+4,1.130e+4,8.963e-20,3.924e-41
560.11,1.405e+4,1.405e+4,8.964e-20,3.923e-41
560.112,1.708e+4,1.708e+4,8.965e-20,3.922e-41
560.113,1.867e+4,1.867e+4,8.965e-20,3.921e-41
560.115,2.192e+4,2.192e+4,8.966e-20,3.920e-41
560.117,2.516e+4,2.516e+4,8.966e-20,3.919e-41
560.118,2.672e+4,2.672e+4,8.967e-20,3.918e-41
560.12,2.963e+4,2.963e+4,8.967e-20,3.917e-41
560.122,3.211e+4,3.211e+4,8.968e-20,3.916e-41
560.123,3.314e+4,3.314e+4,8.968e-20,3.915e-41
560.125,3.469e+4,3.469e+4,8.969e-20,3.914e-41
560.127,3.550e+4,3.550e+4,8.969e-20,3.913e-41
560.128,3.560e+4,3.560e+4,8.970e-20,3.912e-41
560.13,3.519e+4,3.519e+4,8.970e-20,3.911e-41
560.132,3.400e+4,3.400e+4,8.971e-20,3.910e-41
560.133,3.314e+4,3.314e+4,8.971e-20,3.909e-41
560.135,3.093e+4,3.093e+4,8.972e-20,3.908e-41
560.137,2.822e+4,2.822e+4,8.972e-20,3.907e-41
560.138,2.672e+4,2.672e+4,8.973e-20,3.906e-41
560.14,2.355e+4,2.355e+4,8.973e-20,3.905e-41
560.142,2.029e+4,2.029e+4,8.974e-20,3.904e-41
560.143,1.867e+4,1.867e+4,8.974e-20,3.903e-41
560.145,1.554e+4,1.554e+4,8.975e-20,3.902e-41
560.147,1.264e+4,1.264e+4,8.975e-20,3.901e-41
560.148,1.130e+4,1.130e+4,8.976e-20,3.900e-41
560.15,8.881e+3,8.881e+3,8.976e-20,3.899e-41
560.152,6.821e+3,6.821e+3,8.977e-20,3.898e-41
560.153,5.927e+3,5.927e+3,8.977e-20,3.897e-41
560.155,4.398e+3,4.398e+3,8.978e-20,3.896e-41
560.157,3.189e+3,3.189e+3,8.978e-20,3.895e-41
560.158,2.693e+3,2.693e+3,8.979e-20,3.895e-41
560.16,1.887e+3,1.887e+3,8.979e-20,3.893e-41
560.162,1.292e+3,1.292e+3,8.980e-20,3.892e-41
560.163,1.060e+3,1.060e+3,8.980e-20,3.892e-41
560.165,7.013e+2,7.013e+2,8.981e-20,3.890e-41
560.167,4.535e+2,4.535e+2,8.982e-20,3.889e-41
560.168,3.615e+2,3.615e+2,8.982e-20,3.889e-41
560.17,2.259e+2,2.259e+2,8.982e-20,3.888e-41
560.172,1.379e+2,1.379e+2,8.983e-20,3.886e-41
560.173,1.068e+2,1.068e+2,8.983e-20,3.886e-41
560.175,6.301e+1,6.301e+1,8.984e-20,3.885e-41
560.177,3.633e+1,3.633e+1,8.985e-20,3.883e-41
560.178,2.735e+1,2.735e+1,8.985e-20,3.883e-41
560.18,1.523e+1,1.523e+1,8.986e-20,3.882e-41
560.182,8.292e+0,8.292e+0,8.986e-20,3.881e-41
560.183,6.065e+0,6.065e+0,8.986e-20,3.880e-41
560.185,3.190e+0,3.190e+0,8.987e-20,3.879e-41
560.187,1.640e+0,1.640e+0,8.988e-20,3.878e-41
560.188,1.165e+0,1.165e+0,8.988e-20,3.877e-41
560.19,5.788e-1,5.788e-1,8.989e-20,3.876e-41
560.192,2.809e-1,2.809e-1,8.989e-20,3.875e-41
560.193,1.940e-1,1.940e-1,8.989e-20,3.874e-41
560.195,9.099e-2,9.099e-2,8.990e-20,3.873e-41
560.197,4.171e-2,4.171e-2,8.991e-20,3.872e-41
560.198,2.801e-2,2.801e-2,8.991e-20,3.871e-41
560.2,1.245e-2,1.245e-2,8.992e-20,3.870e-41
560.202,5.511e-3,5.511e-3,8.992e-20,3.869e-41
560.203,3.734e-3,3.734e-3,8.993e-20,3.868e-41
560.205,2.054e-3,2.054e-3,8.993e-20,3.867e-41
560.207,2.044e-3,2.044e-3,8.994e-20,3.866e-41
560.208,2.622e-3,2.622e-3,8.994e-20,3.865e-41
560.21,5.452e-3,5.452e-3,8.995e-20,3.864e-41
560.212,1.231e-2,1.231e-2,8.995e-20,3.863e-41
560.213,1.849e-2,1.849e-2,8.996e-20,3.862e-41
560.215,4.120e-2,4.120e-2,8.996e-20,3.861e-41
560.217,8.984e-2,8.984e-2,8.997e-20,3.860e-41
560.218,1.315e-1,1.315e-1,8.997e-20,3.859e-41
560.22,2.772e-1,2.772e-1,8.998e-20,3.858e-41
560.222,5.709e-1,5.709e-1,8.998e-20,3.857e-41
560.223,8.122e-1,8.122e-1,8.999e-20,3.856e-41
560.225,1.616e+0,1.616e+0,8.999e-20,3.855e-41
560.227,3.143e+0,3.143e+0,9.000e-20,3.854e-41
560.228,4.346e+0,4.346e+0,9.000e-20,3.854e-41
560.23,8.166e+0,8.166e+0,9.001e-20,3.852e-41
560.232,1.500e+1,1.500e+1,9.001e-20,3.851e-41
560.233,2.015e+1,2.015e+1,9.002e-20,3.851e-41
560.235,3.575e+1,3.575e+1,9.002e-20,3.849e-41
560.237,6.199e+1,6.199e+1,9.003e-20,3.848e-41
560.238,8.093e+1,8.093e+1,9.003e-20,3.848e-41
560.24,1.356e+2,1.356e+2,9.004e-20,3.847e-41
560.242,2.220e+2,2.220e+2,9.005e-20,3.845e-41
560.243,2.817e+2,2.817e+2,9.005e-20,3.845e-41
560.245,4.456e+2,4.456e+2,9.005e-20,3.844e-41
560.247,6.890e+2,6.890e+2,9.006e-20,3.842e-41
560.248,8.494e+2,8.494e+2,9.006e-20,3.842e-41
560.25,1.269e+3,1.269e+3,9.007e-20,3.841e-41
560.252,1.853e+3,1.853e+3,9.008e-20,3.840e-41
560.253,2.219e+3,2.219e+3,9.008e-20,3.839e-41
560.255,3.131e+3,3.131e+3,9.008e-20,3.838e-41
560.257,4.316e+3,4.316e+3,9.009e-20,3.837e-41
560.258,5.024e+3,5.024e+3,9.009e-20,3.836e-41
560.26,6.692e+3,6.692e+3,9.010e-20,3.835e-41
560.262,8.712e+3,8.712e+3,9.011e-20,3.834e-41
560.263,9.855e+3,9.855e+3,9.011e-20,3.833e-41
560.265,1.240e+4,1.240e+4,9.012e-20,3.832e-41
560.267,1.524e+4,1.524e+4,9.012e-20,3.831e-41
560.268,1.675e+4,1.675e+4,9.012e-20,3.830e-41
560.27,1.989e+4,1.989e+4,9.013e-20,3.829e-41
560.272,2.309e+4,2.309e+4,9.014e-20,3.828e-41
560.273,2.467e+4,2.467e+4,9.014e-20,3.827e-41
560.275,2.766e+4,2.766e+4,9.015e-20,3.826e-41
560.277,3.032e+4,3.032e+4,9.015e-20,3.825e-41
560.278,3.147e+4,3.147e+4,9.016e-20,3.824e-41
560.28,3.333e+4,3.333e+4,9.016e-20,3.823e-41
560.282,3.450e+4,3.450e+4,9.017e-20,3.822e-41
560.283,3.480e+4,3.480e+4,9.017e-20,3.821e-41
560.285,3.480e+4,3.480e+4,9.018e-20,3.820e-41
560.287,3.401e+4,3.401e+4,9.018e-20,3.819e-41
560.288,3.333e+4,3.333e+4,9.019e-20,3.818e-41
560.29,3.147e+4,3.147e+4,9.019e-20,3.817e-41
560.292,2.905e+4,2.905e+4,9.020e-20,3.816e-41
560.293,2.766e+4,2.766e+4,9.020e-20,3.815e-41
560.295,2.467e+4,2.467e+4,9.021e-20,3.814e-41
560.297,2.150e+4,2.150e+4,9.021e-20,3.813e-41
560.298,1.989e+4,1.989e+4,9.022e-20,3.813e-41
560.3,1.675e+4,1.675e+4,9.022e-20,3.811e-41
560.302,1.378e+4,1.378e+4,9.023e-20,3.810e-41
560.303,1.240e+4,1.240e+4,9.023e-20,3.810e-41
560.305,9.855e+3,9.855e+3,9.024e-20,3.808e-41
560.307,7.658e+3,7.658e+3,9.024e-20,3.807e-41
560.308,6.692e+3,6.692e+3,9.025e-20,3.807e-41
560.31,5.024e+3,5.024e+3,9.025e-20,3.806e-41
560.312,3.686e+3,3.686e+3,9.026e-20,3.804e-41
560.313,3.131e+3,3.131e+3,9.026e-20,3.804e-41
560.315,2.219e+3,2.219e+3,9.027e-20,3.803e-41
560.317,1.538e+3,1.538e+3,9.027e-20,3.801e-41
560.318,1.269e+3,1.269e+3,9.028e-20,3.801e-41
560.32,8.494e+2,8.494e+2,9.028e-20,3.800e-41
560.322,5.557e+2,5.557e+2,9.029e-20,3.799e-41
560.323,4.456e+2,4.456e+2,9.029e-20,3.798e-41
560.325,2.817e+2,2.817e+2,9.030e-20,3.797e-41
560.327,1.740e+2,1.740e+2,9.031e-20,3.796e-41
560.328,1.356e+2,1.356e+2,9.031e-20,3.795e-41
560.33,8.093e+1,8.093e+1,9.031e-20,3.794e-41
560.332,4.721e+1,4.721e+1,9.032e-20,3.793e-41
560.333,3.575e+1,3.575e+1,9.032e-20,3.792e-41
560.335,2.015e+1,2.015e+1,9.033e-20,3.791e-41
560.336,1.500e+1,1.500e+1,9.033e-20,3.790e-41
560.338,8.166e+0,8.166e+0,9.034e-20,3.789e-41
560.34,4.346e+0,4.346e+0,9.035e-20,3.788e-41
560.341,3.143e+0,3.143e+0,9.035e-20,3.787e-41
560.343,1.616e+0,1.616e+0,9.035e-20,3.786e-41
560.345,8.122e-1,8.122e-1,9.036e-20,3.785e-41
560.346,5.709e-1,5.709e-1,9.036e-20,3.784e-41
560.348,2.772e-1,2.772e-1,9.037e-20,3.783e-41
560.35,1.315e-1,1.315e-1,9.038e-20,3.782e-41
560.351,8.983e-2,8.983e-2,9.038e-20,3.782e-41
560.353,4.119e-2,4.119e-2,9.039e-20,3.780e-41
560.355,1.846e-2,1.846e-2,9.039e-20,3.779e-41
560.356,1.225e-2,1.225e-2,9.039e-20,3.779e-41
560.358,5.303e-3,5.303e-3,9.040e-20,3.777e-41
560.36,2.244e-3,2.244e-3,9.041e-20,3.776e-41
560.361,1.447e-3,1.447e-3,9.041e-20,3.776e-41
560.363,5.916e-4,5.916e-4,9.042e-20,3.775e-41
560.365,2.364e-4,2.364e-4,9.042e-20,3.773e-41
560.366,1.481e-4,1.481e-4,9.043e-20,3.773e-41
560.368,5.718e-5,5.718e-5,9.043e-20,3.772e-41
560.37,2.157e-5,2.157e-5,9.044e-20,3.770e-41
560.371,1.314e-5,1.314e-5,9.044e-20,3.770e-41
560.373,4.788e-6,4.788e-6,9.045e-20,3.769e-41
560.375,1.706e-6,1.706e-6,9.045e-20,3.767e-41
560.376,1.009e-6,1.009e-6,9.046e-20,3.767e-41
560.378,3.475e-7,3.475e-7,9.046e-20,3.766e-41
560.38,1.169e-7,1.169e-7,9.047e-20,3.765e-41
560.381,6.721e-8,6.721e-8,9.047e-20,3.764e-41
560.383,2.185e-8,2.185e-8,9.048e-20,3.763e-41
560.385,6.940e-9,6.940e-9,9.048e-20,3.762e-41
560.386,3.878e-9,3.878e-9,9.049e-20,3.761e-41
560.388,1.190e-9,1.190e-9,9.049e-20,3.760e-41
560.39,3.570e-10,3.570e-10,9.050e-20,3.759e-41
560.391,1.938e-10,1.938e-10,9.050e-20,3.758e-41
560.393,5.617e-11,5.617e-11,9.051e-20,3.757e-41
560.395,1.591e-11,1.591e-11,9.051e-20,3.756e-41
560.396,8.395e-12,8.395e-12,9.052e-20,3.755e-41
560.398,2.297e-12,2.297e-12,9.052e-20,3.754e-41
560.4,6.144e-13,6.144e-13,9.053e-20,3.753e-41
560.401,3.150e-13,3.150e-13,9.053e-20,3.752e-41
560.403,8.141e-14,8.141e-14,9.054e-20,3.751e-41
560.405,2.056e-14,2.056e-14,9.054e-20,3.750e-41
560.406,1.024e-14,1.024e-14,9.055e-20,3.749e-41
560.408,2.499e-15,2.499e-15,9.055e-20,3.748e-41
560.41,5.961e-16,5.961e-16,9.056e-20,3.747e-41
560.411,2.886e-16,2.886e-16,9.056e-20,3.746e-41
560.413,6.649e-17,6.649e-17,9.057e-20,3.745e-41
560.415,1.497e-17,1.497e-17,9.058e-20,3.744e-41
560.416,7.045e-18,7.045e-18,9.058e-20,3.743e-41
560.418,1.533e-18,1.533e-18,9.058e-20,3.742e-41
560.42,3.259e-19,3.259e-19,9.059e-20,3.741e-41
560.421,1.490e-19,1.490e-19,9.059e-20,3.741e-41
560.423,3.061e-20,3.061e-20,9.060e-20,3.739e-41
560.425,6.146e-21,6.146e-21,9.061e-20,3.738e-41
560.426,2.730e-21,2.730e-21,9.061e-20,3.738e-41
560.428,5.297e-22,5.297e-22,9.062e-20,3.736e-41
566.22,3.442e-42,1.385e-21,1.084e-19,3.442e-42
566.221,7.832e-42,1.385e-21,1.084e-19,7.832e-42
566.223,3.987e-41,1.385e-21,1.084e-19,3.987e-41
566.225,1.984e-40,1.386e-21,1.084e-19,1.984e-40
566.226,4.390e-40,1.386e-21,1.084e-19,4.390e-40
566.228,2.113e-39,1.386e-21,1.084e-19,2.113e-39
566.23,9.941e-39,1.386e-21,1.084e-19,9.941e-39
566.231,2.138e-38,1.386e-21,1.084e-19,2.138e-38
566.233,9.729e-38,1.387e-21,1.084e-19,9.729e-38
566.235,4.328e-37,1.387e-21,1.084e-19,4.328e-37
566.236,9.053e-37,1.387e-21,1.084e-19,9.053e-37
566.238,3.894e-36,1.388e-21,1.084e-19,3.894e-36
566.24,1.638e-35,1.388e-21,1.084e-19,1.638e-35
566.241,3.331e-35,1.388e-21,1.084e-19,3.331e-35
566.243,1.355e-34,1.388e-21,1.084e-19,1.355e-34
566.245,5.387e-34,1.389e-21,1.084e-19,5.387e-34
566.246,1.065e-33,1.389e-21,1.084e-19,1.065e-33
566.248,4.096e-33,1.389e-21,1.085e-19,4.096e-33
566.25,1.540e-32,1.389e-21,1.085e-19,1.540e-32
566.251,2.961e-32,1.389e-21,1.085e-19,2.961e-32
566.253,1.076e-31,1.390e-21,1.085e-19,1.076e-31
566.255,3.826e-31,1.390e-21,1.085e-19,3.826e-31
566.256,7.152e-31,1.390e-21,1.085e-19,7.152e-31
566.258,2.458e-30,1.390e-21,1.085e-19,2.458e-30
566.26,8.260e-30,1.391e-21,1.085e-19,8.260e-30
566.261,1.501e-29,1.391e-21,1.085e-19,1.501e-29
566.263,4.878e-29,1.391e-21,1.085e-19,4.878e-29
566.265,1.550e-28,1.391e-21,1.085e-19,1.550e-28
566.266,2.740e-28,1.392e-21,1.085e-19,2.740e-28
566.268,8.415e-28,1.392e-21,1.085e-19,8.415e-28
566.27,2.528e-27,1.392e-21,1.085e-19,2.528e-27
566.271,4.344e-27,1.392e-21,1.085e-19,4.344e-27
566.273,1.262e-26,1.393e-21,1.085e-19,1.262e-26
566.275,3.583e-26,1.393e-21,1.085e-19,3.583e-26
566.276,5.987e-26,1.393e-21,1.085e-19,5.987e-26
566.278,1.644e-25,1.393e-21,1.085e-19,1.644e-25
566.28,4.414e-25,1.394e-21,1.085e-19,4.414e-25
566.281,7.171e-25,1.394e-21,1.086e-19,7.171e-25
566.283,1.862e-24,1.394e-21,1.086e-19,1.862e-24
566.285,4.726e-24,1.394e-21,1.086e-19,4.726e-24
566.286,7.466e-24,1.395e-21,1.086e-19,7.466e-24
566.288,1.832e-23,1.395e-21,1.086e-19,1.832e-23
566.29,4.397e-23,1.395e-21,1.086e-19,4.397e-23
566.291,6.755e-23,1.395e-21,1.086e-19,6.755e-23
566.293,1.567e-22,1.396e-21,1.086e-19,1.567e-22
566.295,3.556e-22,1.396e-21,1.086e-19,3.556e-22
566.296,5.311e-22,1.396e-21,1.086e-19,5.311e-22
566.298,1.165e-21,1.396e-21,1.086e-19,1.165e-21
566.3,2.499e-21,1.397e-21,1.086e-19,2.499e-21
566.301,3.630e-21,1.397e-21,1.086e-19,3.630e-21
566.303,7.528e-21,1.397e-21,1.086e-19,7.528e-21
566.305,1.527e-20,1.397e-21,1.086e-19,1.527e-20
566.306,2.156e-20,1.398e-21,1.086e-19,2.156e-20
566.308,4.228e-20,1.398e-21,1.086e-19,4.228e-20
566.31,8.106e-20,1.398e-21,1.086e-19,8.106e-20
566.311,1.113e-19,1.398e-21,1.086e-19,1.113e-19
566.313,2.063e-19,1.399e-21,1.087e-19,2.063e-19
566.315,3.740e-19,1.399e-21,1.087e-19,3.740e-19
566.316,4.993e-19,1.399e-21,1.087e-19,4.993e-19
566.318,8.752e-19,1.399e-21,1.087e-19,8.752e-19
566.32,1.500e-18,1.400e-21,1.087e-19,1.500e-18
566.321,1.947e-18,1.400e-21,1.087e-19,1.947e-18
566.323,3.226e-18,1.400e-21,1.087e-19,3.226e-18
566.325,5.227e-18,1.400e-21,1.087e-19,5.227e-18
566.326,6.598e-18,1.400e-21,1.087e-19,6.598e-18
566.328,1.034e-17,1.401e-21,1.087e-19,1.034e-17
566.33,1.583e-17,1.401e-21,1.087e-19,1.583e-17
566.331,1.943e-17,1.401e-21,1.087e-19,1.943e-17
566.333,2.878e-17,1.402e-21,1.087e-19,2.878e-17
566.335,4.169e-17,1.402e-21,1.087e-19,4.169e-17
566.336,4.975e-17,1.402e-21,1.087e-19,4.975e-17
566.338,6.966e-17,1.402e-21,1.087e-19,6.966e-17
566.34,9.538e-17,1.403e-21,1.087e-19,9.538e-17
566.341,1.107e-16,1.403e-21,1.087e-19,1.107e-16
566.343,1.465e-16,1.403e-21,1.087e-19,1.465e-16
566.345,1.897e-16,1.403e-21,1.087e-19,1.897e-16
566.346,2.140e-16,1.403e-21,1.088e-19,2.140e-16
566.348,2.678e-16,1.404e-21,1.088e-19,2.678e-16
566.35,3.278e-16,1.404e-21,1.088e-19,3.278e-16
566.351,3.596e-16,1.404e-21,1.088e-19,3.596e-16
566.353,4.255e-16,1.404e-21,1.088e-19,4.255e-16
566.355,4.924e-16,1.405e-21,1.088e-19,4.924e-16
566.356,5.252e-16,1.405e-21,1.088e-19,5.252e-16
566.358,5.876e-16,1.405e-21,1.088e-19,5.876e-16
566.36,6.427e-16,1.406e-21,1.088e-19,6.427e-16
566.361,6.666e-16,1.406e-21,1.088e-19,6.666e-16
566.363,7.051e-16,1.406e-21,1.088e-19,7.051e-16
566.365,7.292e-16,1.406e-21,1.088e-19,7.292e-16
566.366,7.354e-16,1.406e-21,1.088e-19,7.354e-16
566.368,7.354e-16,1.407e-21,1.088e-19,7.354e-16
