Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
318.839,1.231e-14,,1.231e-14,
318.841,4.731e-15,,4.731e-15,
318.842,2.856e-15,,2.856e-15,
318.844,9.869e-16,,9.869e-16,
318.846,3.177e-16,,3.177e-16,
318.847,1.755e-16,,1.755e-16,
318.849,5.082e-17,,5.082e-17,
318.851,1.371e-17,,1.371e-17,
318.852,6.931e-18,,6.931e-18,
318.854,1.681e-18,,1.681e-18,
318.856,3.797e-19,,3.797e-19,
318.857,1.757e-19,,1.757e-19,
318.859,3.570e-20,,3.570e-20,
318.861,6.757e-21,,6.757e-21,
318.862,2.862e-21,,2.862e-21,
318.864,4.871e-22,,4.871e-22,
318.866,7.723e-23,,7.723e-23,
318.867,2.994e-23,,2.994e-23,
318.869,4.269e-24,,4.269e-24,
318.871,5.669e-25,,5.669e-25,
318.872,2.012e-25,,2.012e-25,
318.874,2.402e-26,,2.402e-26,
318.876,2.673e-27,,2.673e-27,
318.877,8.681e-28,,8.681e-28,
318.879,8.685e-29,,8.685e-29,
318.881,8.094e-30,,8.094e-30,
318.882,2.406e-30,,2.406e-30,
318.884,2.016e-31,,2.016e-31,
318.886,1.574e-32,,1.574e-32,
318.887,4.283e-33,,4.283e-33,
318.889,3.007e-34,,3.007e-34,
318.891,1.967e-35,,1.967e-35,
318.892,4.923e-36,,4.923e-36,
318.894,8.154e-37,,8.154e-37,
318.896,1.032e-35,,1.032e-35,
318.897,4.434e-35,,4.434e-35,
318.899,7.787e-34,,7.787e-34,
318.901,1.274e-32,,1.274e-32,
318.902,5.020e-32,,5.020e-32,
318.904,7.388e-31,,7.388e-31,
318.906,1.013e-29,,1.013e-29,
318.907,3.653e-29,,3.653e-29,
318.909,4.505e-28,,4.505e-28,
318.911,5.175e-27,,5.175e-27,
318.912,1.708e-26,,1.708e-26,
318.914,1.765e-25,,1.765e-25,
318.916,1.699e-24,,1.699e-24,
318.917,5.132e-24,,5.132e-24,
318.919,4.442e-23,,4.442e-23,
318.921,3.583e-22,,3.583e-22,
318.922,9.908e-22,,9.908e-22,
318.924,7.186e-21,,7.186e-21,
318.926,4.856e-20,,4.856e-20,
318.927,1.229e-19,,1.229e-19,
318.929,7.469e-19,,7.469e-19,
318.931,4.229e-18,,4.229e-18,
318.932,9.799e-18,,9.799e-18,
318.934,4.989e-17,,4.989e-17,
318.936,2.367e-16,,2.367e-16,
318.937,5.019e-16,,5.019e-16,
318.939,2.141e-15,,2.141e-15,
318.941,8.510e-15,,8.510e-15,
318.942,1.652e-14,,1.652e-14,
318.944,5.905e-14,,5.905e-14,
318.946,1.966e-13,,1.966e-13,
318.947,3.494e-13,,3.494e-13,
318.949,1.046e-12,,1.046e-12,
318.951,2.920e-12,,2.920e-12,
318.952,4.749e-12,,4.749e-12,
318.954,1.192e-11,,1.192e-11,
318.956,2.786e-11,,2.786e-11,
318.957,4.147e-11,,4.147e-11,
318.959,8.719e-11,,8.719e-11,
318.961,1.708e-10,,1.708e-10,
318.962,2.327e-10,,2.327e-10,
318.964,4.100e-10,,4.100e-10,
318.966,6.728e-10,,6.728e-10,
318.967,8.393e-10,,8.393e-10,
318.969,1.239e-9,,1.239e-9,
318.971,1.703e-9,,1.703e-9,
318.972,1.945e-9,,1.945e-9,
318.974,2.405e-9,,2.405e-9,
318.976,2.770e-9,,2.770e-9,
318.977,2.895e-9,,2.895e-9,
318.979,3.000e-9,,3.000e-9,
318.981,2.895e-9,,2.895e-9,
318.982,2.770e-9,,2.770e-9,
318.984,2.405e-9,,2.405e-9,
318.986,1.945e-9,,1.945e-9,
318.987,1.703e-9,,1.703e-9,
318.989,1.239e-9,,1.239e-9,
318.991,8.393e-10,,8.393e-10,
318.992,6.728e-10,,6.728e-10,
318.994,4.100e-10,,4.100e-10,
318.996,2.327e-10,,2.327e-10,
318.997,1.708e-10,,1.708e-10,
318.999,8.719e-11,,8.719e-11,
319.001,4.147e-11,,4.147e-11,
319.002,2.786e-11,,2.786e-11,
319.004,1.192e-11,,1.192e-11,
319.006,4.749e-12,,4.749e-12,
319.007,2.920e-12,,2.920e-12,
319.009,1.046e-12,,1.046e-12,
319.011,3.494e-13,,3.494e-13,
319.012,1.966e-13,,1.966e-13,
319.014,5.905e-14,,5.905e-14,
319.016,1.652e-14,,1.652e-14,
319.017,8.510e-15,,8.510e-15,
319.019,2.141e-15,,2.141e-15,
319.021,5.019e-16,,5.019e-16,
319.022,2.367e-16,,2.367e-16,
319.024,4.989e-17,,4.989e-17,
319.026,9.799e-18,,9.799e-18,
319.027,4.229e-18,,4.229e-18,
319.029,7.469e-19,,7.469e-19,
319.031,1.229e-19,,1.229e-19,
319.032,4.856e-20,,4.856e-20,
319.034,7.186e-21,,7.186e-21,
319.036,9.908e-22,,9.908e-22,
319.037,3.583e-22,,3.583e-22,
319.039,4.442e-23,,4.442e-23,
319.041,5.132e-24,,5.132e-24,
319.042,1.699e-24,,1.699e-24,
319.044,1.765e-25,,1.765e-25,
319.046,1.708e-26,,1.708e-26,
319.047,5.175e-27,,5.175e-27,
319.049,4.505e-28,,4.505e-28,
319.051,3.653e-29,,3.653e-29,
319.052,1.013e-29,,1.013e-29,
319.054,7.388e-31,,7.388e-31,
319.056,5.020e-32,,5.020e-32,
319.057,1.274e-32,,1.274e-32,
319.059,7.787e-34,,7.787e-34,
319.061,4.433e-35,,4.433e-35,
319.062,1.030e-35,,1.030e-35,
319.064,5.274e-37,,5.274e-37,
319.066,2.516e-38,,2.516e-38,
319.067,5.350e-39,,5.350e-39,
319.069,2.295e-40,,2.295e-40,
319.071,9.172e-42,,9.172e-42,
319.072,1.786e-42,,1.786e-42,
319.074,6.418e-44,,6.418e-44,
319.076,2.149e-45,,2.149e-45,
319.077,3.830e-46,,3.830e-46,
319.079,1.153e-47,,1.153e-47,
319.081,3.236e-49,,3.236e-49,
319.082,5.278e-50,,5.278e-50,
319.084,1.332e-51,,1.332e-51,
319.086,3.130e-53,,3.130e-53,
319.087,4.673e-54,,4.673e-54,
319.089,9.879e-56,,9.879e-56,
319.091,1.946e-57,,1.946e-57,
319.092,2.659e-58,,2.659e-58,
319.094,4.710e-60,,4.710e-60,
319.096,7.773e-62,,7.773e-62,
319.097,9.723e-63,,9.723e-63,
319.099,1.443e-64,,1.443e-64,
319.101,1.995e-66,,1.995e-66,
319.102,2.284e-67,,2.284e-67,
321.094,1.830e-68,,1.830e-68,
321.095,1.605e-67,,1.605e-67,
321.097,1.173e-65,,1.173e-65,
321.099,7.995e-64,,7.995e-64,
321.1,6.429e-63,,6.429e-63,
321.102,3.946e-61,,3.946e-61,
321.104,2.259e-59,,2.259e-59,
321.105,1.665e-58,,1.665e-58,
321.107,8.581e-57,,8.581e-57,
321.109,4.126e-55,,4.126e-55,
321.11,2.787e-54,,2.787e-54,
321.112,1.207e-52,,1.207e-52,
321.114,4.872e-51,,4.872e-51,
321.115,3.016e-50,,3.016e-50,
321.117,1.097e-48,,1.097e-48,
321.119,3.720e-47,,3.720e-47,
321.12,2.110e-46,,2.110e-46,
321.122,6.446e-45,,6.446e-45,
321.124,1.836e-43,,1.836e-43,
321.125,9.548e-43,,9.548e-43,
321.127,2.450e-41,,2.450e-41,
321.129,5.861e-40,,5.861e-40,
321.13,2.793e-39,,2.793e-39,
321.132,6.018e-38,,6.018e-38,
321.134,1.209e-36,,1.209e-36,
321.135,5.282e-36,,5.282e-36,
321.137,9.559e-35,,9.559e-35,
321.139,1.614e-33,,1.614e-33,
321.14,6.458e-33,,6.458e-33,
321.142,9.817e-32,,9.817e-32,
321.144,1.392e-30,,1.392e-30,
321.145,5.105e-30,,5.105e-30,
321.147,6.518e-29,,6.518e-29,
321.149,7.762e-28,,7.762e-28,
321.15,2.609e-27,,2.609e-27,
321.152,2.798e-26,,2.798e-26,
321.154,2.799e-25,,2.799e-25,
321.155,8.622e-25,,8.622e-25,
321.157,7.766e-24,,7.766e-24,
321.159,6.524e-23,,6.524e-23,
321.16,1.842e-22,,1.842e-22,
321.162,1.394e-21,,1.394e-21,
321.164,9.833e-21,,9.833e-21,
321.165,2.544e-20,,2.544e-20,
321.167,1.617e-19,,1.617e-19,
321.169,9.582e-19,,9.582e-19,
321.17,2.272e-18,,2.272e-18,
321.172,1.213e-17,,1.213e-17,
321.174,6.037e-17,,6.037e-17,
321.175,1.312e-16,,1.312e-16,
321.177,5.882e-16,,5.882e-16,
321.179,2.459e-15,,2.459e-15,
321.18,4.898e-15,,4.898e-15,
321.182,1.844e-14,,1.844e-14,
321.184,6.476e-14,,6.476e-14,
321.185,1.182e-13,,1.182e-13,
321.187,3.739e-13,,3.739e-13,
321.189,1.103e-12,,1.103e-12,
321.19,1.845e-12,,1.845e-12,
321.192,4.900e-12,,4.900e-12,
321.194,1.214e-11,,1.214e-11,
321.195,1.861e-11,,1.861e-11,
321.197,4.153e-11,,4.153e-11,
321.198,6.042e-11,,6.042e-11,
321.2,1.214e-10,,1.214e-10,
321.202,2.275e-10,,2.275e-10,
321.203,3.034e-10,,3.034e-10,
321.205,5.120e-10,,5.120e-10,
321.207,8.059e-10,,8.059e-10,
321.208,9.849e-10,,9.849e-10,
321.21,1.396e-9,,1.396e-9,
321.212,1.846e-9,,1.846e-9,
321.213,2.067e-9,,2.067e-9,
321.215,2.461e-9,,2.461e-9,
321.217,2.733e-9,,2.733e-9,
321.218,2.805e-9,,2.805e-9,
321.22,2.805e-9,,2.805e-9,
321.222,2.616e-9,,2.616e-9,
321.223,2.461e-9,,2.461e-9,
321.225,2.067e-9,,2.067e-9,
321.227,1.619e-9,,1.619e-9,
321.228,1.396e-9,,1.396e-9,
321.23,9.849e-10,,9.849e-10,
321.232,6.480e-10,,6.480e-10,
321.233,5.120e-10,,5.120e-10,
321.235,3.034e-10,,3.034e-10,
321.237,1.677e-10,,1.677e-10,
321.238,1.214e-10,,1.214e-10,
321.24,6.042e-11,,6.042e-11,
321.242,2.804e-11,,2.804e-11,
321.243,1.861e-11,,1.861e-11,
321.245,7.780e-12,,7.780e-12,
321.247,3.033e-12,,3.033e-12,
321.248,1.845e-12,,1.845e-12,
321.25,6.477e-13,,6.477e-13,
321.252,2.121e-13,,2.121e-13,
321.253,1.182e-13,,1.182e-13,
321.255,3.486e-14,,3.486e-14,
321.257,9.588e-15,,9.588e-15,
321.258,4.898e-15,,4.898e-15,
321.26,1.213e-15,,1.213e-15,
321.262,2.802e-16,,2.802e-16,
321.263,1.312e-16,,1.312e-16,
321.265,2.730e-17,,2.730e-17,
321.267,5.296e-18,,5.296e-18,
321.268,2.272e-18,,2.272e-18,
321.27,3.971e-19,,3.971e-19,
321.272,6.470e-20,,6.470e-20,
321.273,2.544e-20,,2.544e-20,
321.275,3.734e-21,,3.734e-21,
321.277,5.111e-22,,5.111e-22,
321.278,1.842e-22,,1.842e-22,
321.28,2.271e-23,,2.271e-23,
321.282,2.610e-24,,2.610e-24,
321.283,8.622e-25,,8.622e-25,
321.285,8.927e-26,,8.927e-26,
321.287,8.620e-27,,8.620e-27,
321.288,2.609e-27,,2.609e-27,
321.29,2.269e-28,,2.269e-28,
321.292,1.840e-29,,1.840e-29,
321.293,5.105e-30,,5.105e-30,
321.295,3.729e-31,,3.729e-31,
321.297,2.540e-32,,2.540e-32,
321.298,6.458e-33,,6.458e-33,
321.3,3.962e-34,,3.962e-34,
321.302,2.267e-35,,2.267e-35,
321.303,5.282e-36,,5.282e-36,
321.305,2.721e-37,,2.721e-37,
321.307,1.308e-38,,1.308e-38,
321.308,2.793e-39,,2.793e-39,
321.31,1.209e-40,,1.209e-40,
321.312,4.879e-42,,4.879e-42,
321.313,9.548e-43,,9.548e-43,
321.315,3.471e-44,,3.471e-44,
321.317,1.177e-45,,1.177e-45,
321.318,2.110e-46,,2.110e-46,
321.32,6.444e-48,,6.444e-48,
321.322,1.835e-49,,1.835e-49,
321.323,3.016e-50,,3.016e-50,
321.325,7.734e-52,,7.734e-52,
321.327,1.850e-53,,1.850e-53,
321.328,2.787e-54,,2.787e-54,
321.33,6.002e-56,,6.002e-56,
321.332,1.206e-57,,1.206e-57,
321.333,1.665e-58,,1.665e-58,
321.335,3.011e-60,,3.011e-60,
321.337,5.081e-62,,5.081e-62,
321.338,6.429e-63,,6.429e-63,
321.34,9.769e-65,,9.769e-65,
321.342,1.384e-66,,1.384e-66,
321.343,1.605e-67,,1.605e-67,
321.503,9.313e-72,,9.313e-72,
321.505,7.217e-70,,7.217e-70,
321.507,5.216e-68,,5.216e-68,
321.508,4.320e-67,,4.320e-67,
321.51,2.813e-65,,2.813e-65,
321.512,1.709e-63,,1.709e-63,
321.513,1.297e-62,,1.297e-62,
321.515,7.098e-61,,7.098e-61,
321.517,3.622e-59,,3.622e-59,
321.518,2.521e-58,,2.521e-58,
321.52,1.159e-56,,1.159e-56,
321.522,4.971e-55,,4.971e-55,
321.523,3.171e-54,,3.171e-54,
321.525,1.225e-52,,1.225e-52,
321.527,4.415e-51,,4.415e-51,
321.528,2.582e-50,,2.582e-50,
321.53,8.382e-49,,8.382e-49,
321.532,2.538e-47,,2.538e-47,
321.533,1.361e-46,,1.361e-46,
321.535,3.712e-45,,3.712e-45,
321.537,9.445e-44,,9.445e-44,
321.538,4.642e-43,,4.642e-43,
321.54,1.064e-41,,1.064e-41,
321.542,2.275e-40,,2.275e-40,
321.543,1.025e-39,,1.025e-39,
321.545,1.974e-38,,1.974e-38,
321.547,3.546e-37,,3.546e-37,
321.548,1.464e-36,,1.464e-36,
321.55,2.370e-35,,2.370e-35,
321.552,3.578e-34,,3.578e-34,
321.553,1.354e-33,,1.354e-33,
321.555,1.842e-32,,1.842e-32,
321.557,2.337e-31,,2.337e-31,
321.558,8.109e-31,,8.109e-31,
321.56,9.267e-30,,9.267e-30,
321.562,9.878e-29,,9.878e-29,
321.563,3.142e-28,,3.142e-28,
321.565,3.017e-27,,3.017e-27,
321.567,2.703e-26,,2.703e-26,
321.568,7.880e-26,,7.880e-26,
321.57,6.359e-25,,6.359e-25,
321.572,4.786e-24,,4.786e-24,
321.573,1.279e-23,,1.279e-23,
321.575,8.674e-23,,8.674e-23,
321.577,5.486e-22,,5.486e-22,
321.578,1.344e-21,,1.344e-21,
321.58,7.659e-21,,7.659e-21,
321.582,4.070e-20,,4.070e-20,
321.583,9.141e-20,,9.141e-20,
321.585,4.377e-19,,4.377e-19,
321.587,1.955e-18,,1.955e-18,
321.588,4.024e-18,,4.024e-18,
321.59,1.619e-17,,1.619e-17,
321.592,6.075e-17,,6.075e-17,
321.593,1.146e-16,,1.146e-16,
321.595,3.876e-16,,3.876e-16,
321.597,1.222e-15,,1.222e-15,
321.598,2.114e-15,,2.114e-15,
321.6,6.006e-15,,6.006e-15,
321.602,1.591e-14,,1.591e-14,
321.603,2.524e-14,,2.524e-14,
321.605,6.024e-14,,6.024e-14,
321.607,1.341e-13,,1.341e-13,
321.608,1.950e-13,,1.950e-13,
321.61,3.911e-13,,3.911e-13,
321.612,7.317e-13,,7.317e-13,
321.613,9.750e-13,,9.750e-13,
321.615,1.643e-12,,1.643e-12,
321.617,2.583e-12,,2.583e-12,
321.618,3.156e-12,,3.156e-12,
321.62,4.469e-12,,4.469e-12,
321.622,5.904e-12,,5.904e-12,
321.623,6.611e-12,,6.611e-12,
321.625,7.867e-12,,7.867e-12,
321.627,8.733e-12,,8.733e-12,
321.628,8.964e-12,,8.964e-12,
321.63,8.964e-12,,8.964e-12,
321.632,8.361e-12,,8.361e-12,
321.633,7.867e-12,,7.867e-12,
321.635,6.611e-12,,6.611e-12,
321.637,5.182e-12,,5.182e-12,
321.638,4.469e-12,,4.469e-12,
321.64,3.156e-12,,3.156e-12,
321.642,2.078e-12,,2.078e-12,
321.643,1.643e-12,,1.643e-12,
321.645,9.750e-13,,9.750e-13,
321.647,5.396e-13,,5.396e-13,
321.648,3.911e-13,,3.911e-13,
321.65,1.950e-13,,1.950e-13,
321.652,9.067e-14,,9.067e-14,
321.653,6.024e-14,,6.024e-14,
321.655,2.524e-14,,2.524e-14,
321.657,9.862e-15,,9.862e-15,
321.658,6.006e-15,,6.006e-15,
321.66,2.114e-15,,2.114e-15,
321.662,6.943e-16,,6.943e-16,
321.663,3.876e-16,,3.876e-16,
321.665,1.146e-16,,1.146e-16,
321.667,3.163e-17,,3.163e-17,
321.668,1.619e-17,,1.619e-17,
321.67,4.024e-18,,4.024e-18,
321.672,9.330e-19,,9.330e-19,
321.673,4.377e-19,,4.377e-19,
321.675,9.141e-20,,9.141e-20,
321.677,1.781e-20,,1.781e-20,
321.678,7.659e-21,,7.659e-21,
321.68,1.344e-21,,1.344e-21,
321.682,2.201e-22,,2.201e-22,
321.683,8.674e-23,,8.674e-23,
321.685,1.279e-23,,1.279e-23,
321.687,1.760e-24,,1.760e-24,
321.688,6.359e-25,,6.359e-25,
321.69,7.880e-26,,7.880e-26,
321.692,9.109e-27,,9.109e-27,
321.693,3.017e-27,,3.017e-27,
321.695,3.142e-28,,3.142e-28,
321.697,3.052e-29,,3.052e-29,
321.698,9.267e-30,,9.267e-30,
321.7,8.109e-31,,8.109e-31,
321.702,6.618e-32,,6.618e-32,
321.703,1.842e-32,,1.842e-32,
321.705,1.354e-33,,1.354e-33,
321.707,9.290e-35,,9.290e-35,
321.708,2.370e-35,,2.370e-35,
321.71,1.464e-36,,1.464e-36,
321.712,8.439e-38,,8.439e-38,
321.713,1.974e-38,,1.974e-38,
321.715,1.025e-39,,1.025e-39,
321.717,4.963e-41,,4.963e-41,
321.718,1.064e-41,,1.064e-41,
321.72,4.642e-43,,4.642e-43,
321.722,1.889e-44,,1.889e-44,
321.723,3.712e-45,,3.712e-45,
321.725,1.361e-46,,1.361e-46,
321.727,4.653e-48,,4.653e-48,
321.728,8.382e-49,,8.382e-49,
321.73,2.582e-50,,2.582e-50,
321.732,7.419e-52,,7.419e-52,
321.733,1.225e-52,,1.225e-52,
321.735,3.171e-54,,3.171e-54,
321.737,7.657e-56,,7.657e-56,
321.738,1.159e-56,,1.159e-56,
321.74,2.521e-58,,2.521e-58,
321.742,5.115e-60,,5.115e-60,
321.743,7.098e-61,,7.098e-61,
321.745,1.297e-62,,1.297e-62,
321.747,2.211e-64,,2.211e-64,
321.748,2.813e-65,,2.813e-65,
321.75,4.320e-67,,4.320e-67,
321.752,6.189e-69,,6.189e-69,
321.753,7.217e-70,,7.217e-70,
322.473,1.637e-70,,1.637e-70,
322.475,1.194e-68,,1.194e-68,
322.476,9.933e-68,,9.933e-68,
322.478,6.530e-66,,6.530e-66,
322.48,4.005e-64,,4.005e-64,
322.481,3.057e-63,,3.057e-63,
322.483,1.690e-61,,1.690e-61,
322.485,8.722e-60,,8.722e-60,
322.486,6.105e-59,,6.105e-59,
322.488,2.840e-57,,2.840e-57,
322.49,1.233e-55,,1.233e-55,
322.491,7.912e-55,,7.912e-55,
322.493,3.096e-53,,3.096e-53,
322.495,1.130e-51,,1.130e-51,
322.496,6.654e-51,,6.654e-51,
322.498,2.190e-49,,2.190e-49,
322.5,6.726e-48,,6.726e-48,
322.501,3.632e-47,,3.632e-47,
322.503,1.005e-45,,1.005e-45,
322.505,2.598e-44,,2.598e-44,
322.506,1.286e-43,,1.286e-43,
322.508,2.996e-42,,2.996e-42,
322.51,6.510e-41,,6.510e-41,
322.511,2.957e-40,,2.957e-40,
322.513,5.792e-39,,5.792e-39,
322.515,1.059e-37,,1.059e-37,
322.516,4.411e-37,,4.411e-37,
322.518,7.268e-36,,7.268e-36,
322.52,1.117e-34,,1.117e-34,
322.521,4.270e-34,,4.270e-34,
322.523,5.918e-33,,5.918e-33,
322.525,7.654e-32,,7.654e-32,
322.526,2.682e-31,,2.682e-31,
322.528,3.127e-30,,3.127e-30,
322.53,3.402e-29,,3.402e-29,
322.531,1.093e-28,,1.093e-28,
322.533,1.072e-27,,1.072e-27,
322.535,9.812e-27,,9.812e-27,
322.536,2.892e-26,,2.892e-26,
322.538,2.386e-25,,2.386e-25,
322.54,1.837e-24,,1.837e-24,
322.541,4.965e-24,,4.965e-24,
322.543,3.446e-23,,3.446e-23,
322.545,2.231e-22,,2.231e-22,
322.546,5.532e-22,,5.532e-22,
322.548,3.229e-21,,3.229e-21,
322.55,1.759e-20,,1.759e-20,
322.551,4.000e-20,,4.000e-20,
322.553,1.964e-19,,1.964e-19,
322.555,8.997e-19,,8.997e-19,
322.556,1.876e-18,,1.876e-18,
322.558,7.750e-18,,7.750e-18,
322.56,2.987e-17,,2.987e-17,
322.561,5.713e-17,,5.713e-17,
322.563,1.985e-16,,1.985e-16,
322.565,6.435e-16,,6.435e-16,
322.566,1.129e-15,,1.129e-15,
322.568,3.299e-15,,3.299e-15,
322.57,8.996e-15,,8.996e-15,
322.571,1.447e-14,,1.447e-14,
322.573,3.558e-14,,3.558e-14,
322.575,8.162e-14,,8.162e-14,
322.576,1.204e-13,,1.204e-13,
322.578,2.490e-13,,2.490e-13,
322.58,4.805e-13,,4.805e-13,
322.581,6.504e-13,,6.504e-13,
322.583,1.131e-12,,1.131e-12,
322.585,1.836e-12,,1.836e-12,
322.586,2.279e-12,,2.279e-12,
322.588,3.334e-12,,3.334e-12,
322.59,4.552e-12,,4.552e-12,
322.591,5.183e-12,,5.183e-12,
322.593,6.378e-12,,6.378e-12,
322.595,7.325e-12,,7.325e-12,
322.596,7.648e-12,,7.648e-12,
322.598,7.918e-12,,7.918e-12,
322.6,7.648e-12,,7.648e-12,
322.601,7.325e-12,,7.325e-12,
322.603,6.378e-12,,6.378e-12,
322.605,5.183e-12,,5.183e-12,
322.606,4.552e-12,,4.552e-12,
322.608,3.334e-12,,3.334e-12,
322.61,2.279e-12,,2.279e-12,
322.611,1.836e-12,,1.836e-12,
322.613,1.131e-12,,1.131e-12,
322.615,6.504e-13,,6.504e-13,
322.616,4.805e-13,,4.805e-13,
322.618,2.490e-13,,2.490e-13,
322.62,1.204e-13,,1.204e-13,
322.621,8.162e-14,,8.162e-14,
322.623,3.558e-14,,3.558e-14,
322.625,1.447e-14,,1.447e-14,
322.626,8.996e-15,,8.996e-15,
322.628,3.299e-15,,3.299e-15,
322.63,1.129e-15,,1.129e-15,
322.631,6.435e-16,,6.435e-16,
322.633,1.985e-16,,1.985e-16,
322.635,5.713e-17,,5.713e-17,
322.636,2.987e-17,,2.987e-17,
322.638,7.750e-18,,7.750e-18,
322.64,1.876e-18,,1.876e-18,
322.641,8.997e-19,,8.997e-19,
322.643,1.964e-19,,1.964e-19,
322.645,4.000e-20,,4.000e-20,
322.646,1.759e-20,,1.759e-20,
322.648,3.229e-21,,3.229e-21,
322.65,5.532e-22,,5.532e-22,
322.651,2.231e-22,,2.231e-22,
322.653,3.446e-23,,3.446e-23,
322.655,4.965e-24,,4.965e-24,
322.656,1.837e-24,,1.837e-24,
322.658,2.386e-25,,2.386e-25,
322.66,2.892e-26,,2.892e-26,
322.661,9.812e-27,,9.812e-27,
322.663,1.072e-27,,1.072e-27,
322.665,1.093e-28,,1.093e-28,
322.666,3.402e-29,,3.402e-29,
322.668,3.127e-30,,3.127e-30,
322.67,2.682e-31,,2.682e-31,
322.671,7.654e-32,,7.654e-32,
322.673,5.918e-33,,5.918e-33,
322.675,4.270e-34,,4.270e-34,
322.676,1.117e-34,,1.117e-34,
322.678,7.268e-36,,7.268e-36,
322.68,4.411e-37,,4.411e-37,
322.681,1.059e-37,,1.059e-37,
322.683,5.792e-39,,5.792e-39,
322.685,2.957e-40,,2.957e-40,
322.686,6.510e-41,,6.510e-41,
322.688,2.996e-42,,2.996e-42,
322.69,1.286e-43,,1.286e-43,
322.691,2.598e-44,,2.598e-44,
322.693,1.005e-45,,1.005e-45,
322.695,3.632e-47,,3.632e-47,
322.696,6.726e-48,,6.726e-48,
322.698,2.190e-49,,2.190e-49,
322.7,6.654e-51,,6.654e-51,
322.701,1.130e-51,,1.130e-51,
322.703,3.096e-53,,3.096e-53,
322.705,7.912e-55,,7.912e-55,
322.706,1.233e-55,,1.233e-55,
322.708,2.840e-57,,2.840e-57,
322.71,6.105e-59,,6.105e-59,
322.711,8.722e-60,,8.722e-60,
322.713,1.690e-61,,1.690e-61,
322.715,3.057e-63,,3.057e-63,
322.716,4.005e-64,,4.005e-64,
322.718,6.530e-66,,6.530e-66,
322.72,9.933e-68,,9.933e-68,
322.721,1.194e-68,,1.194e-68,
322.723,1.637e-70,,1.637e-70,
323.368,3.877e-70,,3.877e-70,
323.37,2.761e-68,,2.761e-68,
323.371,2.271e-67,,2.271e-67,
323.373,1.459e-65,,1.459e-65,
323.375,8.747e-64,,8.747e-64,
323.376,6.601e-63,,6.601e-63,
323.378,3.570e-61,,3.570e-61,
323.38,1.802e-59,,1.802e-59,
323.381,1.248e-58,,1.248e-58,
323.383,5.683e-57,,5.683e-57,
323.385,2.416e-55,,2.416e-55,
323.386,1.535e-54,,1.535e-54,
323.388,5.886e-53,,5.886e-53,
323.39,2.107e-51,,2.107e-51,
323.391,1.228e-50,,1.228e-50,
323.393,3.965e-49,,3.965e-49,
323.395,1.195e-47,,1.195e-47,
323.396,6.392e-47,,6.392e-47,
323.398,1.738e-45,,1.738e-45,
323.4,4.409e-44,,4.409e-44,
323.401,2.164e-43,,2.164e-43,
323.403,4.953e-42,,4.953e-42,
323.405,1.058e-40,,1.058e-40,
323.406,4.766e-40,,4.766e-40,
323.408,9.184e-39,,9.184e-39,
323.41,1.652e-37,,1.652e-37,
323.411,6.828e-37,,6.828e-37,
323.413,1.108e-35,,1.108e-35,
323.415,1.678e-34,,1.678e-34,
323.416,6.363e-34,,6.363e-34,
323.418,8.692e-33,,8.692e-33,
323.42,1.108e-31,,1.108e-31,
323.421,3.858e-31,,3.858e-31,
323.423,4.437e-30,,4.437e-30,
323.425,4.764e-29,,4.764e-29,
323.426,1.521e-28,,1.521e-28,
323.428,1.473e-27,,1.473e-27,
323.43,1.332e-26,,1.332e-26,
323.431,3.902e-26,,3.902e-26,
323.433,3.182e-25,,3.182e-25,
323.435,2.422e-24,,2.422e-24,
323.436,6.511e-24,,6.511e-24,
323.438,4.470e-23,,4.470e-23,
323.44,2.865e-22,,2.865e-22,
323.441,7.067e-22,,7.067e-22,
323.443,4.085e-21,,4.085e-21,
323.445,2.204e-20,,2.204e-20,
323.446,4.990e-20,,4.990e-20,
323.448,2.429e-19,,2.429e-19,
323.45,1.103e-18,,1.103e-18,
323.451,2.292e-18,,2.292e-18,
323.453,9.392e-18,,9.392e-18,
323.455,3.593e-17,,3.593e-17,
323.456,6.848e-17,,6.848e-17,
323.458,2.363e-16,,2.363e-16,
323.46,7.610e-16,,7.610e-16,
323.461,1.331e-15,,1.331e-15,
323.463,3.866e-15,,3.866e-15,
323.465,1.049e-14,,1.049e-14,
323.466,1.683e-14,,1.683e-14,
323.468,4.116e-14,,4.116e-14,
323.47,9.398e-14,,9.398e-14,
323.471,1.384e-13,,1.384e-13,
323.473,2.850e-13,,2.850e-13,
323.475,5.479e-13,,5.479e-13,
323.476,7.403e-13,,7.403e-13,
323.478,1.284e-12,,1.284e-12,
323.48,2.078e-12,,2.078e-12,
323.481,2.576e-12,,2.576e-12,
323.483,3.762e-12,,3.762e-12,
323.485,5.127e-12,,5.127e-12,
323.486,5.832e-12,,5.832e-12,
323.488,7.170e-12,,7.170e-12,
323.49,8.227e-12,,8.227e-12,
323.491,8.589e-12,,8.589e-12,
323.493,8.889e-12,,8.889e-12,
323.495,8.589e-12,,8.589e-12,
323.496,8.227e-12,,8.227e-12,
323.498,7.170e-12,,7.170e-12,
323.5,5.832e-12,,5.832e-12,
323.501,5.127e-12,,5.127e-12,
323.503,3.762e-12,,3.762e-12,
323.505,2.576e-12,,2.576e-12,
323.506,2.078e-12,,2.078e-12,
323.508,1.284e-12,,1.284e-12,
