Wavelength (nm),Sum(calc),Al I (1.3e-1),Al II (8.7e-1),Al III (2.5e-5)
783.577,3.366e+3,3.366e+3,8.020e-26,3.855e-32
783.579,3.859e+3,3.859e+3,8.020e-26,3.855e-32
783.58,4.152e+3,4.152e+3,8.020e-26,3.856e-32
783.582,4.831e+3,4.831e+3,8.021e-26,3.856e-32
783.584,5.629e+3,5.629e+3,8.021e-26,3.857e-32
783.585,6.071e+3,6.071e+3,8.021e-26,3.857e-32
783.587,7.031e+3,7.031e+3,8.022e-26,3.857e-32
783.589,8.083e+3,8.083e+3,8.022e-26,3.858e-32
783.59,8.637e+3,8.637e+3,8.022e-26,3.858e-32
783.592,9.792e+3,9.792e+3,8.023e-26,3.858e-32
783.594,1.099e+4,1.099e+4,8.023e-26,3.859e-32
783.595,1.159e+4,1.159e+4,8.023e-26,3.859e-32
783.597,1.279e+4,1.279e+4,8.024e-26,3.859e-32
783.599,1.396e+4,1.396e+4,8.024e-26,3.860e-32
783.6,1.452e+4,1.452e+4,8.025e-26,3.860e-32
783.602,1.557e+4,1.557e+4,8.025e-26,3.860e-32
783.604,1.651e+4,1.651e+4,8.025e-26,3.861e-32
783.605,1.692e+4,1.692e+4,8.026e-26,3.861e-32
783.607,1.763e+4,1.763e+4,8.026e-26,3.862e-32
783.609,1.815e+4,1.815e+4,8.026e-26,3.862e-32
783.61,1.834e+4,1.834e+4,8.027e-26,3.862e-32
783.612,1.856e+4,1.856e+4,8.027e-26,3.863e-32
783.614,1.856e+4,1.856e+4,8.027e-26,3.863e-32
783.615,1.847e+4,1.847e+4,8.028e-26,3.863e-32
783.617,1.815e+4,1.815e+4,8.028e-26,3.864e-32
783.619,1.763e+4,1.763e+4,8.028e-26,3.864e-32
783.62,1.730e+4,1.730e+4,8.029e-26,3.864e-32
783.622,1.650e+4,1.650e+4,8.029e-26,3.865e-32
783.624,1.556e+4,1.556e+4,8.029e-26,3.865e-32
783.625,1.505e+4,1.505e+4,8.030e-26,3.866e-32
783.627,1.394e+4,1.394e+4,8.030e-26,3.866e-32
783.629,1.277e+4,1.277e+4,8.031e-26,3.866e-32
783.63,1.217e+4,1.217e+4,8.031e-26,3.867e-32
783.632,1.095e+4,1.095e+4,8.031e-26,3.867e-32
783.634,9.736e+3,9.736e+3,8.032e-26,3.868e-32
783.635,9.142e+3,9.142e+3,8.032e-26,3.868e-32
783.637,7.989e+3,7.989e+3,8.032e-26,3.868e-32
783.639,6.899e+3,6.899e+3,8.033e-26,3.869e-32
783.64,6.384e+3,6.384e+3,8.033e-26,3.869e-32
783.642,5.417e+3,5.417e+3,8.033e-26,3.869e-32
783.644,4.544e+3,4.544e+3,8.034e-26,3.870e-32
783.645,4.143e+3,4.143e+3,8.034e-26,3.870e-32
783.647,3.414e+3,3.414e+3,8.034e-26,3.870e-32
783.649,2.781e+3,2.781e+3,8.035e-26,3.871e-32
783.65,2.499e+3,2.499e+3,8.035e-26,3.871e-32
783.652,2.000e+3,2.000e+3,8.035e-26,3.872e-32
783.654,1.582e+3,1.582e+3,8.036e-26,3.872e-32
783.655,1.400e+3,1.400e+3,8.036e-26,3.872e-32
783.657,1.088e+3,1.088e+3,8.036e-26,3.873e-32
783.659,8.360e+2,8.360e+2,8.037e-26,3.873e-32
783.66,7.295e+2,7.295e+2,8.037e-26,3.873e-32
783.662,5.505e+2,5.505e+2,8.037e-26,3.874e-32
783.664,4.107e+2,4.107e+2,8.038e-26,3.874e-32
783.665,3.531e+2,3.531e+2,8.038e-26,3.874e-32
783.667,2.588e+2,2.588e+2,8.038e-26,3.875e-32
783.669,1.875e+2,1.875e+2,8.039e-26,3.875e-32
783.67,1.589e+2,1.589e+2,8.039e-26,3.875e-32
783.672,1.131e+2,1.131e+2,8.039e-26,3.876e-32
783.674,7.954e+1,7.954e+1,8.040e-26,3.876e-32
783.675,6.642e+1,6.642e+1,8.040e-26,3.877e-32
783.677,4.591e+1,4.591e+1,8.040e-26,3.877e-32
783.679,3.136e+1,3.136e+1,8.041e-26,3.877e-32
783.68,2.580e+1,2.580e+1,8.041e-26,3.878e-32
783.682,1.732e+1,1.732e+1,8.041e-26,3.878e-32
783.684,1.149e+1,1.149e+1,8.042e-26,3.879e-32
783.685,9.318e+0,9.318e+0,8.042e-26,3.879e-32
783.687,6.074e+0,6.074e+0,8.043e-26,3.879e-32
783.689,3.913e+0,3.913e+0,8.043e-26,3.880e-32
783.69,3.127e+0,3.127e+0,8.043e-26,3.880e-32
783.692,1.979e+0,1.979e+0,8.044e-26,3.880e-32
783.694,1.238e+0,1.238e+0,8.044e-26,3.881e-32
783.695,9.751e-1,9.751e-1,8.044e-26,3.881e-32
783.697,5.994e-1,5.994e-1,8.045e-26,3.881e-32
783.699,3.642e-1,3.642e-1,8.045e-26,3.882e-32
783.7,2.826e-1,2.826e-1,8.045e-26,3.882e-32
783.702,1.687e-1,1.687e-1,8.046e-26,3.883e-32
783.704,9.953e-2,9.953e-2,8.046e-26,3.883e-32
783.705,7.612e-2,7.612e-2,8.046e-26,3.883e-32
783.707,4.412e-2,4.412e-2,8.047e-26,3.884e-32
783.709,2.528e-2,2.528e-2,8.047e-26,3.884e-32
783.71,1.905e-2,1.905e-2,8.047e-26,3.884e-32
783.712,1.073e-2,1.073e-2,8.048e-26,3.885e-32
783.714,5.968e-3,5.968e-3,8.048e-26,3.885e-32
783.715,4.432e-3,4.432e-3,8.048e-26,3.885e-32
783.717,2.423e-3,2.423e-3,8.049e-26,3.886e-32
783.719,1.309e-3,1.309e-3,8.049e-26,3.886e-32
783.72,9.581e-4,9.581e-4,8.049e-26,3.887e-32
783.722,5.087e-4,5.087e-4,8.050e-26,3.887e-32
783.724,2.669e-4,2.669e-4,8.050e-26,3.887e-32
783.725,1.925e-4,1.925e-4,8.050e-26,3.888e-32
783.727,9.924e-5,9.924e-5,8.051e-26,3.888e-32
783.729,5.057e-5,5.057e-5,8.051e-26,3.888e-32
783.73,3.594e-5,3.594e-5,8.051e-26,3.889e-32
783.732,1.799e-5,1.799e-5,8.052e-26,3.889e-32
783.734,8.904e-6,8.904e-6,8.052e-26,3.890e-32
783.736,4.355e-6,4.355e-6,8.053e-26,3.890e-32
783.737,3.032e-6,3.032e-6,8.053e-26,3.890e-32
783.739,1.457e-6,1.457e-6,8.053e-26,3.891e-32
783.741,6.920e-7,6.920e-7,8.054e-26,3.891e-32
783.742,4.748e-7,4.748e-7,8.054e-26,3.891e-32
783.744,2.216e-7,2.216e-7,8.054e-26,3.892e-32
783.746,1.022e-7,1.022e-7,8.055e-26,3.892e-32
783.747,6.910e-8,6.910e-8,8.055e-26,3.892e-32
783.749,3.131e-8,3.131e-8,8.055e-26,3.893e-32
783.751,1.403e-8,1.403e-8,8.056e-26,3.893e-32
783.752,9.345e-9,9.345e-9,8.056e-26,3.894e-32
783.754,4.113e-9,4.113e-9,8.056e-26,3.894e-32
783.756,1.789e-9,1.789e-9,8.057e-26,3.894e-32
783.757,1.175e-9,1.175e-9,8.057e-26,3.895e-32
783.759,5.020e-10,5.020e-10,8.057e-26,3.895e-32
783.761,2.120e-10,2.120e-10,8.058e-26,3.896e-32
783.762,1.372e-10,1.372e-10,8.058e-26,3.896e-32
783.764,5.694e-11,5.694e-11,8.058e-26,3.896e-32
783.766,2.336e-11,2.336e-11,8.059e-26,3.897e-32
783.767,1.489e-11,1.489e-11,8.059e-26,3.897e-32
783.769,6.003e-12,6.003e-12,8.059e-26,3.897e-32
783.771,2.391e-12,2.391e-12,8.060e-26,3.898e-32
783.772,1.503e-12,1.503e-12,8.060e-26,3.898e-32
783.774,5.881e-13,5.881e-13,8.061e-26,3.898e-32
783.776,2.275e-13,2.275e-13,8.061e-26,3.899e-32
783.777,1.409e-13,1.409e-13,8.061e-26,3.899e-32
783.779,5.355e-14,5.355e-14,8.062e-26,3.900e-32
783.781,2.011e-14,2.011e-14,8.062e-26,3.900e-32
783.782,1.227e-14,1.227e-14,8.062e-26,3.900e-32
783.784,4.531e-15,4.531e-15,8.063e-26,3.901e-32
783.786,1.653e-15,1.653e-15,8.063e-26,3.901e-32
783.787,9.939e-16,9.939e-16,8.063e-26,3.901e-32
783.789,3.563e-16,3.563e-16,8.064e-26,3.902e-32
783.791,1.262e-16,1.262e-16,8.064e-26,3.902e-32
783.792,7.479e-17,7.479e-17,8.064e-26,3.902e-32
783.794,2.603e-17,2.603e-17,8.065e-26,3.903e-32
783.796,8.957e-18,8.957e-18,8.065e-26,3.903e-32
783.797,5.231e-18,5.231e-18,8.065e-26,3.903e-32
783.799,1.768e-18,1.768e-18,8.066e-26,3.904e-32
783.801,5.907e-19,5.907e-19,8.066e-26,3.904e-32
783.802,3.399e-19,3.399e-19,8.066e-26,3.905e-32
783.804,1.116e-19,1.116e-19,8.067e-26,3.905e-32
783.806,3.621e-20,3.621e-20,8.067e-26,3.905e-32
783.807,2.053e-20,2.053e-20,8.067e-26,3.906e-32
783.809,6.545e-21,6.545e-21,8.068e-26,3.906e-32
783.811,2.062e-21,2.062e-21,8.068e-26,3.907e-32
787.979,4.825e-32,4.199e-21,8.931e-26,4.825e-32
787.98,8.577e-32,4.200e-21,8.931e-26,8.577e-32
787.982,2.686e-31,4.201e-21,8.932e-26,2.686e-31
787.984,8.315e-31,4.202e-21,8.932e-26,8.315e-31
787.985,1.457e-30,4.203e-21,8.932e-26,1.457e-30
787.987,4.432e-30,4.204e-21,8.933e-26,4.432e-30
787.989,1.333e-29,4.205e-21,8.933e-26,1.333e-29
787.99,2.301e-29,4.205e-21,8.933e-26,2.301e-29
787.992,6.801e-29,4.206e-21,8.934e-26,6.801e-29
787.994,1.987e-28,4.207e-21,8.934e-26,1.987e-28
787.995,3.381e-28,4.208e-21,8.934e-26,3.381e-28
787.997,9.708e-28,4.209e-21,8.935e-26,9.708e-28
787.999,2.755e-27,4.210e-21,8.935e-26,2.755e-27
788,4.622e-27,4.210e-21,8.935e-26,4.622e-27
788.002,1.289e-26,4.211e-21,8.936e-26,1.289e-26
788.004,3.554e-26,4.212e-21,8.936e-26,3.554e-26
788.005,5.875e-26,4.213e-21,8.936e-26,5.875e-26
788.007,1.592e-25,4.214e-21,8.937e-26,1.592e-25
788.009,4.263e-25,4.215e-21,8.937e-26,4.263e-25
788.01,6.946e-25,4.215e-21,8.937e-26,6.946e-25
788.012,1.828e-24,4.216e-21,8.938e-26,1.828e-24
788.014,4.757e-24,4.217e-21,8.938e-26,4.757e-24
788.015,7.639e-24,4.218e-21,8.938e-26,7.639e-24
788.017,1.953e-23,4.219e-21,8.939e-26,1.953e-23
788.019,4.937e-23,4.220e-21,8.939e-26,4.937e-23
788.02,7.815e-23,4.220e-21,8.939e-26,7.815e-23
788.022,1.941e-22,4.222e-21,8.940e-26,1.941e-22
788.024,4.766e-22,4.223e-21,8.940e-26,4.766e-22
788.026,1.157e-21,4.224e-21,8.941e-26,1.157e-21
788.027,1.794e-21,4.224e-21,8.941e-26,1.794e-21
788.029,4.279e-21,4.225e-21,8.941e-26,4.279e-21
788.031,1.009e-20,4.226e-21,8.942e-26,1.009e-20
788.032,1.542e-20,4.227e-21,8.942e-26,1.542e-20
788.034,3.574e-20,4.228e-21,8.942e-26,3.574e-20
788.036,8.184e-20,4.229e-21,8.943e-26,8.184e-20
788.037,1.233e-19,4.229e-21,8.943e-26,1.233e-19
788.039,2.776e-19,4.230e-21,8.943e-26,2.776e-19
788.041,6.176e-19,4.231e-21,8.944e-26,6.176e-19
788.042,9.172e-19,4.232e-21,8.944e-26,9.172e-19
788.044,2.006e-18,4.233e-21,8.944e-26,2.006e-18
788.046,4.335e-18,4.234e-21,8.945e-26,4.335e-18
788.047,6.345e-18,4.234e-21,8.945e-26,6.345e-18
788.049,1.348e-17,4.235e-21,8.945e-26,1.348e-17
788.051,2.830e-17,4.236e-21,8.946e-26,2.830e-17
788.052,4.083e-17,4.237e-21,8.946e-26,4.083e-17
788.054,8.424e-17,4.238e-21,8.947e-26,8.424e-17
788.056,1.718e-16,4.239e-21,8.947e-26,1.718e-16
788.057,2.443e-16,4.239e-21,8.947e-26,2.443e-16
788.059,4.898e-16,4.240e-21,8.948e-26,4.898e-16
788.061,9.704e-16,4.242e-21,8.948e-26,9.704e-16
788.062,1.360e-15,4.242e-21,8.948e-26,1.360e-15
788.064,2.648e-15,4.243e-21,8.949e-26,2.648e-15
788.066,5.098e-15,4.244e-21,8.949e-26,5.098e-15
788.067,7.042e-15,4.245e-21,8.949e-26,7.042e-15
788.069,1.332e-14,4.246e-21,8.950e-26,1.332e-14
788.071,2.491e-14,4.247e-21,8.950e-26,2.491e-14
788.072,3.391e-14,4.247e-21,8.950e-26,3.391e-14
788.074,6.232e-14,4.248e-21,8.951e-26,6.232e-14
788.076,1.132e-13,4.249e-21,8.951e-26,1.132e-13
788.077,1.519e-13,4.250e-21,8.951e-26,1.519e-13
788.079,2.712e-13,4.251e-21,8.952e-26,2.712e-13
788.081,4.785e-13,4.252e-21,8.952e-26,4.785e-13
788.082,6.329e-13,4.252e-21,8.952e-26,6.329e-13
788.084,1.097e-12,4.253e-21,8.953e-26,1.097e-12
788.086,1.881e-12,4.254e-21,8.953e-26,1.881e-12
788.087,2.452e-12,4.255e-21,8.953e-26,2.452e-12
788.089,4.131e-12,4.256e-21,8.954e-26,4.131e-12
788.091,6.880e-12,4.257e-21,8.954e-26,6.880e-12
788.092,8.839e-12,4.257e-21,8.954e-26,8.839e-12
788.094,1.447e-11,4.258e-21,8.955e-26,1.447e-11
788.096,2.340e-11,4.259e-21,8.955e-26,2.340e-11
788.097,2.963e-11,4.260e-21,8.955e-26,2.963e-11
788.099,4.711e-11,4.261e-21,8.956e-26,4.711e-11
788.101,7.403e-11,4.262e-21,8.956e-26,7.403e-11
788.102,9.241e-11,4.263e-21,8.956e-26,9.241e-11
788.104,1.427e-10,4.264e-21,8.957e-26,1.427e-10
788.106,2.179e-10,4.265e-21,8.957e-26,2.179e-10
788.107,2.680e-10,4.265e-21,8.957e-26,2.680e-10
788.109,4.021e-10,4.266e-21,8.958e-26,4.021e-10
788.111,5.963e-10,4.267e-21,8.958e-26,5.963e-10
788.112,7.230e-10,4.268e-21,8.959e-26,7.230e-10
788.114,1.054e-9,4.269e-21,8.959e-26,1.054e-9
788.116,1.518e-9,4.270e-21,8.959e-26,1.518e-9
788.117,1.814e-9,4.270e-21,8.960e-26,1.814e-9
788.119,2.569e-9,4.271e-21,8.960e-26,2.569e-9
788.121,3.595e-9,4.272e-21,8.960e-26,3.595e-9
788.122,4.234e-9,4.273e-21,8.961e-26,4.234e-9
788.124,5.823e-9,4.274e-21,8.961e-26,5.823e-9
788.126,7.917e-9,4.275e-21,8.961e-26,7.917e-9
788.127,9.191e-9,4.275e-21,8.962e-26,9.191e-9
788.129,1.228e-8,4.276e-21,8.962e-26,1.228e-8
788.131,1.622e-8,4.277e-21,8.962e-26,1.622e-8
788.132,1.856e-8,4.278e-21,8.963e-26,1.856e-8
788.134,2.409e-8,4.279e-21,8.963e-26,2.409e-8
788.136,3.090e-8,4.280e-21,8.963e-26,3.090e-8
788.137,3.485e-8,4.280e-21,8.964e-26,3.485e-8
788.139,4.394e-8,4.281e-21,8.964e-26,4.394e-8
788.141,5.477e-8,4.283e-21,8.965e-26,5.477e-8
788.142,6.088e-8,4.283e-21,8.965e-26,6.088e-8
788.144,7.457e-8,4.284e-21,8.965e-26,7.457e-8
788.146,9.028e-8,4.285e-21,8.966e-26,9.028e-8
788.147,9.891e-8,4.286e-21,8.966e-26,9.891e-8
788.149,1.177e-7,4.287e-21,8.966e-26,1.177e-7
788.151,1.384e-7,4.288e-21,8.967e-26,1.384e-7
788.152,1.495e-7,4.288e-21,8.967e-26,1.495e-7
788.154,1.728e-7,4.289e-21,8.967e-26,1.728e-7
788.156,1.974e-7,4.290e-21,8.968e-26,1.974e-7
788.157,2.101e-7,4.291e-21,8.968e-26,2.101e-7
788.159,2.359e-7,4.292e-21,8.968e-26,2.359e-7
788.161,2.618e-7,4.293e-21,8.969e-26,2.618e-7
788.162,2.747e-7,4.293e-21,8.969e-26,2.747e-7
788.164,2.996e-7,4.294e-21,8.969e-26,2.996e-7
788.166,3.231e-7,4.295e-21,8.970e-26,3.231e-7
788.167,3.340e-7,4.296e-21,8.970e-26,3.340e-7
788.169,3.539e-7,4.297e-21,8.970e-26,3.539e-7
788.171,3.707e-7,4.298e-21,8.971e-26,3.707e-7
788.172,3.778e-7,4.298e-21,8.971e-26,3.778e-7
788.174,3.889e-7,4.299e-21,8.971e-26,3.889e-7
788.176,3.957e-7,4.300e-21,8.972e-26,3.957e-7
788.177,3.974e-7,4.301e-21,8.972e-26,3.974e-7
788.179,3.974e-7,4.302e-21,8.972e-26,3.974e-7
788.181,3.929e-7,4.303e-21,8.973e-26,3.929e-7
788.182,3.889e-7,4.304e-21,8.973e-26,3.889e-7
788.184,3.778e-7,4.305e-21,8.973e-26,3.778e-7
788.186,3.628e-7,4.306e-21,8.974e-26,3.628e-7
788.187,3.540e-7,4.306e-21,8.974e-26,3.540e-7
788.189,3.341e-7,4.307e-21,8.974e-26,3.341e-7
788.191,3.118e-7,4.308e-21,8.975e-26,3.118e-7
788.192,2.998e-7,4.309e-21,8.975e-26,2.998e-7
788.194,2.750e-7,4.310e-21,8.975e-26,2.750e-7
788.196,2.494e-7,4.311e-21,8.976e-26,2.494e-7
788.197,2.365e-7,4.311e-21,8.976e-26,2.365e-7
788.199,2.108e-7,4.312e-21,8.977e-26,2.108e-7
788.201,1.860e-7,4.313e-21,8.977e-26,1.860e-7
788.202,1.739e-7,4.314e-21,8.977e-26,1.739e-7
788.204,1.510e-7,4.315e-21,8.978e-26,1.510e-7
788.206,1.299e-7,4.316e-21,8.978e-26,1.299e-7
788.207,1.200e-7,4.316e-21,8.978e-26,1.200e-7
788.209,1.019e-7,4.317e-21,8.979e-26,1.019e-7
788.211,8.604e-8,4.318e-21,8.979e-26,8.604e-8
788.212,7.892e-8,4.319e-21,8.979e-26,7.892e-8
788.214,6.633e-8,4.320e-21,8.980e-26,6.633e-8
788.216,5.589e-8,4.321e-21,8.980e-26,5.589e-8
788.217,5.144e-8,4.321e-21,8.980e-26,5.144e-8
788.219,4.398e-8,4.323e-21,8.981e-26,4.398e-8
788.221,3.831e-8,4.324e-21,8.981e-26,3.831e-8
788.222,3.608e-8,4.324e-21,8.981e-26,3.608e-8
788.224,3.275e-8,4.325e-21,8.982e-26,3.275e-8
788.226,3.073e-8,4.326e-21,8.982e-26,3.073e-8
788.227,3.015e-8,4.327e-21,8.982e-26,3.015e-8
788.229,2.973e-8,4.328e-21,8.983e-26,2.973e-8
788.231,3.013e-8,4.329e-21,8.983e-26,3.013e-8
788.232,3.058e-8,4.329e-21,8.983e-26,3.058e-8
788.234,3.187e-8,4.330e-21,8.984e-26,3.187e-8
788.236,3.354e-8,4.331e-21,8.984e-26,3.354e-8
788.237,3.446e-8,4.332e-21,8.984e-26,3.446e-8
788.239,3.641e-8,4.333e-21,8.985e-26,3.641e-8
788.241,3.835e-8,4.334e-21,8.985e-26,3.835e-8
788.242,3.928e-8,4.334e-21,8.985e-26,3.928e-8
788.244,4.100e-8,4.335e-21,8.986e-26,4.100e-8
788.246,4.243e-8,4.336e-21,8.986e-26,4.243e-8
788.247,4.302e-8,4.337e-21,8.986e-26,4.302e-8
788.249,4.388e-8,4.338e-21,8.987e-26,4.388e-8
788.251,4.430e-8,4.339e-21,8.987e-26,4.430e-8
788.252,4.433e-8,4.339e-21,8.988e-26,4.433e-8
788.254,4.402e-8,4.340e-21,8.988e-26,4.402e-8
788.256,4.323e-8,4.341e-21,8.988e-26,4.323e-8
788.257,4.266e-8,4.342e-21,8.989e-26,4.266e-8
788.259,4.119e-8,4.343e-21,8.989e-26,4.119e-8
788.261,3.931e-8,4.344e-21,8.989e-26,3.931e-8
788.262,3.824e-8,4.345e-21,8.990e-26,3.824e-8
788.264,3.588e-8,4.346e-21,8.990e-26,3.588e-8
788.266,3.327e-8,4.347e-21,8.990e-26,3.327e-8
788.267,3.190e-8,4.347e-21,8.991e-26,3.190e-8
788.269,2.907e-8,4.348e-21,8.991e-26,2.907e-8
788.271,2.619e-8,4.349e-21,8.991e-26,2.619e-8
788.272,2.476e-8,4.350e-21,8.992e-26,2.476e-8
788.274,2.192e-8,4.351e-21,8.992e-26,2.192e-8
788.276,1.918e-8,4.352e-21,8.992e-26,1.918e-8
788.277,1.787e-8,4.352e-21,8.993e-26,1.787e-8
788.279,1.537e-8,4.353e-21,8.993e-26,1.537e-8
788.281,1.307e-8,4.354e-21,8.994e-26,1.307e-8
788.282,1.200e-8,4.355e-21,8.994e-26,1.200e-8
788.284,1.003e-8,4.356e-21,8.994e-26,1.003e-8
788.286,8.281e-9,4.357e-21,8.995e-26,8.281e-9
788.287,7.493e-9,4.357e-21,8.995e-26,7.493e-9
788.289,6.083e-9,4.358e-21,8.995e-26,6.083e-9
788.291,4.881e-9,4.359e-21,8.996e-26,4.881e-9
788.292,4.353e-9,4.360e-21,8.996e-26,4.353e-9
788.294,3.432e-9,4.361e-21,8.996e-26,3.432e-9
788.296,2.675e-9,4.362e-21,8.997e-26,2.675e-9
788.297,2.352e-9,4.363e-21,8.997e-26,2.352e-9
788.299,1.802e-9,4.364e-21,8.997e-26,1.802e-9
788.301,1.364e-9,4.365e-21,8.998e-26,1.364e-9
788.302,1.182e-9,4.365e-21,8.998e-26,1.182e-9
788.304,8.796e-10,4.366e-21,8.998e-26,8.796e-10
788.306,6.470e-10,4.367e-21,8.999e-26,6.470e-10
788.307,5.525e-10,4.368e-21,8.999e-26,5.525e-10
788.309,3.994e-10,4.369e-21,8.999e-26,3.994e-10
788.311,2.854e-10,4.370e-21,9.000e-26,2.854e-10
788.313,2.016e-10,4.371e-21,9.000e-26,2.016e-10
788.314,1.687e-10,4.371e-21,9.000e-26,1.687e-10
788.316,1.171e-10,4.372e-21,9.001e-26,1.171e-10
788.318,8.036e-11,4.373e-21,9.001e-26,8.036e-11
788.319,6.628e-11,4.374e-21,9.001e-26,6.628e-11
788.321,4.470e-11,4.375e-21,9.002e-26,4.470e-11
788.323,2.980e-11,4.376e-21,9.002e-26,2.980e-11
788.324,2.422e-11,4.376e-21,9.002e-26,2.422e-11
788.326,1.587e-11,4.377e-21,9.003e-26,1.587e-11
788.328,1.028e-11,4.378e-21,9.003e-26,1.028e-11
788.329,8.233e-12,4.379e-21,9.003e-26,8.233e-12
788.331,5.239e-12,4.380e-21,9.004e-26,5.239e-12
788.333,3.296e-12,4.381e-21,9.004e-26,3.296e-12
788.334,2.603e-12,4.381e-21,9.004e-26,2.603e-12
788.336,1.609e-12,4.383e-21,9.005e-26,1.609e-12
788.338,9.833e-13,4.384e-21,9.005e-26,9.833e-13
788.339,7.654e-13,4.384e-21,9.006e-26,7.654e-13
788.341,4.597e-13,4.385e-21,9.006e-26,4.597e-13
788.343,2.729e-13,4.386e-21,9.006e-26,2.729e-13
788.344,2.093e-13,4.387e-21,9.007e-26,2.093e-13
788.346,1.221e-13,4.388e-21,9.007e-26,1.221e-13
788.348,7.044e-14,4.389e-21,9.007e-26,7.044e-14
788.349,5.326e-14,4.389e-21,9.008e-26,5.326e-14
788.351,3.019e-14,4.390e-21,9.008e-26,3.019e-14
788.353,1.691e-14,4.391e-21,9.008e-26,1.691e-14
788.354,1.260e-14,4.392e-21,9.009e-26,1.260e-14
788.356,6.939e-15,4.393e-21,9.009e-26,6.939e-15
788.358,3.776e-15,4.394e-21,9.009e-26,3.776e-15
788.359,2.774e-15,4.394e-21,9.010e-26,2.774e-15
788.361,1.484e-15,4.395e-21,9.010e-26,1.484e-15
788.363,7.844e-16,4.396e-21,9.010e-26,7.844e-16
788.364,5.679e-16,4.397e-21,9.011e-26,5.679e-16
788.366,2.951e-16,4.398e-21,9.011e-26,2.951e-16
788.368,1.515e-16,4.399e-21,9.012e-26,1.515e-16
788.369,1.081e-16,4.399e-21,9.012e-26,1.081e-16
788.371,5.458e-17,4.400e-21,9.012e-26,5.458e-17
788.373,2.723e-17,4.401e-21,9.013e-26,2.723e-17
788.374,1.915e-17,4.402e-21,9.013e-26,1.915e-17
788.376,9.392e-18,4.403e-21,9.013e-26,9.392e-18
788.378,4.552e-18,4.404e-21,9.014e-26,4.552e-18
788.379,3.155e-18,4.405e-21,9.014e-26,3.155e-18
788.381,1.503e-18,4.406e-21,9.014e-26,1.503e-18
788.383,7.077e-19,4.407e-21,9.015e-26,7.077e-19
788.384,4.835e-19,4.407e-21,9.015e-26,4.835e-19
788.386,2.237e-19,4.408e-21,9.015e-26,2.237e-19
788.388,1.023e-19,4.409e-21,9.016e-26,1.023e-19
788.389,6.892e-20,4.410e-21,9.016e-26,6.892e-20
788.391,3.098e-20,4.411e-21,9.016e-26,3.098e-20
788.393,1.377e-20,4.412e-21,9.017e-26,1.377e-20
788.394,9.136e-21,4.412e-21,9.017e-26,9.136e-21
788.396,3.990e-21,4.413e-21,9.017e-26,3.990e-21
788.398,1.722e-21,4.414e-21,9.018e-26,1.722e-21
788.399,1.127e-21,4.415e-21,9.018e-26,1.127e-21
788.401,4.779e-22,4.416e-21,9.018e-26,4.779e-22
788.403,2.004e-22,4.417e-21,9.019e-26,2.004e-22
788.404,1.292e-22,4.417e-21,9.019e-26,1.292e-22
788.406,5.325e-23,4.418e-21,9.019e-26,5.325e-23
788.408,2.169e-23,4.419e-21,9.020e-26,2.169e-23
788.409,1.379e-23,4.420e-21,9.020e-26,1.379e-23
788.411,5.519e-24,4.421e-21,9.020e-26,5.519e-24
788.413,2.184e-24,4.422e-21,9.021e-26,2.184e-24
788.414,1.368e-24,4.423e-21,9.021e-26,1.368e-24
788.416,5.320e-25,4.424e-21,9.021e-26,5.320e-25
788.418,2.045e-25,4.425e-21,9.022e-26,2.045e-25
788.419,1.263e-25,4.425e-21,9.022e-26,1.263e-25
788.421,4.770e-26,4.426e-21,9.022e-26,4.770e-26
788.423,1.781e-26,4.427e-21,9.023e-26,1.781e-26
788.424,1.084e-26,4.428e-21,9.023e-26,1.084e-26
788.426,3.978e-27,4.429e-21,9.024e-26,3.978e-27
788.428,1.443e-27,4.430e-21,9.024e-26,1.443e-27
788.429,8.655e-28,4.430e-21,9.024e-26,8.655e-28
788.431,3.086e-28,4.431e-21,9.025e-26,3.086e-28
788.433,1.087e-28,4.432e-21,9.025e-26,1.087e-28
788.434,6.428e-29,4.433e-21,9.025e-26,6.428e-29
788.436,2.226e-29,4.434e-21,9.026e-26,2.226e-29
788.438,7.622e-30,4.435e-21,9.026e-26,7.622e-30
788.439,4.441e-30,4.435e-21,9.026e-26,4.441e-30
788.441,1.494e-30,4.436e-21,9.027e-26,1.494e-30
788.443,4.969e-31,4.437e-21,9.027e-26,4.969e-31
788.444,2.853e-31,4.438e-21,9.027e-26,2.853e-31
788.446,9.327e-32,4.439e-21,9.028e-26,9.327e-32
788.448,3.013e-32,4.440e-21,9.028e-26,3.013e-32
788.449,1.705e-32,4.440e-21,9.028e-26,1.705e-32
790.352,3.775e-32,5.416e-21,9.422e-26,3.775e-32
790.353,6.686e-32,5.417e-21,9.422e-26,6.686e-32
790.355,2.080e-31,5.418e-21,9.423e-26,2.080e-31
790.357,6.395e-31,5.419e-21,9.423e-26,6.395e-31
790.358,1.116e-30,5.419e-21,9.423e-26,1.116e-30
790.36,3.374e-30,5.420e-21,9.424e-26,3.374e-30
790.362,1.008e-29,5.421e-21,9.424e-26,1.008e-29
790.363,1.735e-29,5.422e-21,9.424e-26,1.735e-29
790.365,5.094e-29,5.423e-21,9.425e-26,5.094e-29
790.367,1.479e-28,5.424e-21,9.425e-26,1.479e-28
790.368,2.508e-28,5.424e-21,9.426e-26,2.508e-28
790.37,7.157e-28,5.425e-21,9.426e-26,7.157e-28
