Wavelength (nm),Sum(calc),K I (3.1e-2),K II (9.7e-1),K III (2.7e-11)
342.341,4.143e-27,,9.325e-28,4.143e-27
342.346,1.034e-27,,9.327e-28,1.034e-27
342.351,2.474e-28,,9.328e-28,2.474e-28
342.356,5.669e-29,,9.329e-28,5.669e-29
342.361,1.245e-29,,9.330e-28,1.245e-29
342.366,2.619e-30,,9.332e-28,2.619e-30
342.371,5.281e-31,,9.333e-28,5.281e-31
342.376,1.020e-31,,9.334e-28,1.020e-31
342.381,1.889e-32,,9.335e-28,1.889e-32
342.386,3.350e-33,,9.337e-28,3.350e-33
342.391,5.694e-34,,9.338e-28,5.694e-34
342.396,9.274e-35,,9.339e-28,9.274e-35
342.402,9.930e-36,,9.341e-28,9.930e-36
342.407,1.472e-36,,9.342e-28,1.472e-36
342.412,2.091e-37,,9.343e-28,2.091e-37
342.417,2.847e-38,,9.344e-28,2.847e-38
342.422,3.713e-39,,9.346e-28,3.713e-39
342.427,4.640e-40,,9.347e-28,4.640e-40
342.432,5.556e-41,,9.348e-28,5.556e-41
342.437,6.376e-42,,9.349e-28,6.376e-42
343.743,9.675e-28,,9.675e-28,3.152e-42
343.748,8.311e-27,,8.311e-27,3.139e-42
343.753,6.844e-26,,6.844e-26,3.127e-42
343.758,5.403e-25,,5.403e-25,3.115e-42
343.763,4.089e-24,,4.089e-24,3.102e-42
343.768,2.966e-23,,2.966e-23,3.090e-42
343.773,2.063e-22,,2.063e-22,3.078e-42
343.778,1.375e-21,,1.375e-21,3.065e-42
343.783,8.790e-21,,8.790e-21,3.053e-42
343.788,5.385e-20,,5.385e-20,3.041e-42
343.793,3.163e-19,,3.163e-19,3.028e-42
343.798,1.781e-18,,1.781e-18,3.016e-42
343.803,9.611e-18,,9.611e-18,3.004e-42
343.808,4.973e-17,,4.973e-17,2.991e-42
343.813,2.466e-16,,2.466e-16,2.979e-42
343.818,1.173e-15,,1.173e-15,2.967e-42
343.823,5.345e-15,,5.345e-15,2.954e-42
343.828,2.335e-14,,2.335e-14,2.942e-42
343.833,9.782e-14,,9.782e-14,2.930e-42
343.839,5.160e-13,,5.160e-13,2.915e-42
343.844,1.970e-12,,1.970e-12,2.902e-42
343.849,7.206e-12,,7.206e-12,2.890e-42
343.854,2.528e-11,,2.528e-11,2.878e-42
343.859,8.499e-11,,8.499e-11,2.865e-42
343.864,2.739e-10,,2.739e-10,2.853e-42
343.869,8.465e-10,,8.465e-10,2.841e-42
343.874,2.507e-9,,2.507e-9,2.828e-42
343.879,7.119e-9,,7.119e-9,2.816e-42
343.884,1.938e-8,,1.938e-8,2.804e-42
343.889,5.057e-8,,5.057e-8,2.791e-42
343.894,1.265e-7,,1.265e-7,2.779e-42
343.899,3.033e-7,,3.033e-7,2.767e-42
343.904,6.973e-7,,6.973e-7,2.754e-42
343.909,1.537e-6,,1.537e-6,2.742e-42
343.914,3.246e-6,,3.246e-6,2.730e-42
343.919,6.574e-6,,6.574e-6,2.717e-42
343.924,1.276e-5,,1.276e-5,2.705e-42
343.929,2.375e-5,,2.375e-5,2.693e-42
343.934,4.237e-5,,4.237e-5,2.680e-42
343.939,7.246e-5,,7.246e-5,2.668e-42
343.944,1.188e-4,,1.188e-4,2.656e-42
343.949,1.867e-4,,1.867e-4,2.643e-42
343.954,2.813e-4,,2.813e-4,2.631e-42
343.96,4.350e-4,,4.350e-4,2.616e-42
343.965,5.972e-4,,5.972e-4,2.604e-42
343.97,7.860e-4,,7.860e-4,2.591e-42
343.975,9.916e-4,,9.916e-4,2.579e-42
343.98,1.199e-3,,1.199e-3,2.567e-42
343.985,1.390e-3,,1.390e-3,2.554e-42
343.99,1.545e-3,,1.545e-3,2.542e-42
343.995,1.646e-3,,1.646e-3,2.530e-42
344,1.682e-3,,1.682e-3,2.517e-42
344.005,1.646e-3,,1.646e-3,2.505e-42
344.01,1.545e-3,,1.545e-3,2.493e-42
344.015,1.390e-3,,1.390e-3,2.480e-42
344.02,1.199e-3,,1.199e-3,2.468e-42
344.025,9.916e-4,,9.916e-4,2.456e-42
344.03,7.860e-4,,7.860e-4,2.443e-42
344.035,5.972e-4,,5.972e-4,2.431e-42
344.04,4.350e-4,,4.350e-4,2.419e-42
344.045,3.038e-4,,3.038e-4,2.406e-42
344.05,2.033e-4,,2.033e-4,2.394e-42
344.055,1.305e-4,,1.305e-4,2.382e-42
344.06,8.026e-5,,8.026e-5,2.369e-42
344.065,4.733e-5,,4.733e-5,2.357e-42
344.07,2.675e-5,,2.675e-5,2.345e-42
344.075,1.450e-5,,1.450e-5,2.332e-42
344.081,6.574e-6,,6.574e-6,2.317e-42
344.086,3.246e-6,,3.246e-6,2.305e-42
344.091,1.537e-6,,1.537e-6,2.293e-42
344.096,6.973e-7,,6.973e-7,2.280e-42
344.101,3.033e-7,,3.033e-7,2.268e-42
344.106,1.265e-7,,1.265e-7,2.256e-42
344.111,5.057e-8,,5.057e-8,2.243e-42
344.116,1.938e-8,,1.938e-8,2.231e-42
344.121,7.119e-9,,7.119e-9,2.219e-42
344.126,2.507e-9,,2.507e-9,2.206e-42
344.131,8.465e-10,,8.465e-10,2.194e-42
344.136,2.739e-10,,2.739e-10,2.182e-42
344.141,8.499e-11,,8.499e-11,2.169e-42
344.146,2.528e-11,,2.528e-11,2.157e-42
344.151,7.206e-12,,7.206e-12,2.145e-42
344.156,1.970e-12,,1.970e-12,2.132e-42
344.161,5.160e-13,,5.160e-13,2.120e-42
344.166,1.296e-13,,1.296e-13,2.108e-42
344.171,3.121e-14,,3.121e-14,2.095e-42
344.176,7.202e-15,,7.202e-15,2.083e-42
344.181,1.594e-15,,1.594e-15,2.070e-42
344.186,3.380e-16,,3.380e-16,2.058e-42
344.191,6.873e-17,,6.873e-17,2.046e-42
344.196,1.340e-17,,1.340e-17,2.033e-42
344.202,1.781e-18,,1.781e-18,2.019e-42
344.207,3.163e-19,,3.163e-19,2.006e-42
344.212,5.385e-20,,5.385e-20,1.994e-42
344.217,8.790e-21,,8.790e-21,1.982e-42
344.222,1.375e-21,,1.375e-21,1.969e-42
344.227,2.063e-22,,2.063e-22,1.957e-42
344.232,2.966e-23,,2.966e-23,1.945e-42
344.237,4.089e-24,,4.089e-24,1.932e-42
344.242,5.403e-25,,5.403e-25,1.920e-42
344.247,6.844e-26,,6.844e-26,1.908e-42
344.252,8.311e-27,,8.311e-27,1.895e-42
344.544,1.174e-42,,8.120e-27,1.174e-42
344.549,1.016e-41,,8.117e-27,1.016e-41
344.554,8.424e-41,,8.114e-27,8.424e-41
344.56,1.009e-39,,8.110e-27,1.009e-39
344.565,7.627e-39,,8.107e-27,7.627e-39
344.57,5.529e-38,,8.103e-27,5.529e-38
344.575,3.843e-37,,8.100e-27,3.843e-37
344.58,2.561e-36,,8.097e-27,2.561e-36
344.585,1.636e-35,,8.094e-27,1.636e-35
344.59,1.002e-34,,8.090e-27,1.002e-34
344.595,5.888e-34,,8.087e-27,5.888e-34
344.6,3.317e-33,,8.084e-27,3.317e-33
344.605,1.791e-32,,8.081e-27,1.791e-32
344.61,9.274e-32,,8.077e-27,9.274e-32
344.615,4.604e-31,,8.074e-27,4.604e-31
344.62,2.192e-30,,8.071e-27,2.192e-30
344.625,1.000e-29,,8.068e-27,1.000e-29
344.63,4.377e-29,,8.064e-27,4.377e-29
344.635,1.837e-28,,8.061e-27,1.837e-28
344.64,7.389e-28,,8.058e-27,7.389e-28
344.645,2.850e-27,,8.054e-27,2.850e-27
344.65,1.054e-26,,8.051e-27,1.054e-26
344.655,3.738e-26,,8.048e-27,3.738e-26
344.66,1.271e-25,,8.045e-27,1.271e-25
344.665,4.144e-25,,8.041e-27,4.144e-25
344.67,1.295e-24,,8.038e-27,1.295e-24
344.675,3.882e-24,,8.035e-27,3.882e-24
344.681,1.371e-23,,8.031e-27,1.371e-23
344.686,3.746e-23,,8.028e-27,3.746e-23
344.691,9.814e-23,,8.024e-27,9.814e-23
344.696,2.465e-22,,8.021e-27,2.465e-22
344.701,5.937e-22,,8.018e-27,5.937e-22
344.706,1.371e-21,,8.015e-27,1.371e-21
344.711,3.035e-21,,8.011e-27,3.035e-21
344.716,6.444e-21,,8.008e-27,6.444e-21
344.721,1.312e-20,,8.005e-27,1.312e-20
344.726,2.560e-20,,8.002e-27,2.560e-20
344.731,4.791e-20,,7.998e-27,4.791e-20
344.736,8.595e-20,,7.995e-27,8.595e-20
344.741,1.479e-19,,7.992e-27,1.479e-19
344.746,2.439e-19,,7.988e-27,2.439e-19
344.751,3.858e-19,,7.985e-27,3.858e-19
344.756,5.850e-19,,7.982e-27,5.850e-19
344.761,8.505e-19,,7.979e-27,8.505e-19
344.766,1.186e-18,,7.975e-27,1.186e-18
344.771,1.585e-18,,7.972e-27,1.585e-18
344.776,2.031e-18,,7.969e-27,2.031e-18
344.781,2.496e-18,,7.966e-27,2.496e-18
344.786,2.941e-18,,7.962e-27,2.941e-18
344.791,3.323e-18,,7.959e-27,3.323e-18
344.796,3.599e-18,,7.956e-27,3.599e-18
344.802,3.747e-18,,7.952e-27,3.747e-18
344.807,3.700e-18,,7.949e-27,3.700e-18
344.812,3.503e-18,,7.945e-27,3.503e-18
344.817,3.180e-18,,7.942e-27,3.180e-18
344.822,2.768e-18,,7.939e-27,2.768e-18
344.827,2.310e-18,,7.936e-27,2.310e-18
344.832,1.849e-18,,7.932e-27,1.849e-18
344.837,1.418e-18,,7.929e-27,1.418e-18
344.842,1.043e-18,,7.926e-27,1.043e-18
344.847,7.360e-19,,7.922e-27,7.360e-19
344.852,4.977e-19,,7.919e-27,4.977e-19
344.857,3.228e-19,,7.916e-27,3.228e-19
344.862,2.007e-19,,7.913e-27,2.007e-19
344.867,1.196e-19,,7.909e-27,1.196e-19
344.872,6.838e-20,,7.906e-27,6.838e-20
344.877,3.747e-20,,7.903e-27,3.747e-20
344.882,1.969e-20,,7.900e-27,1.969e-20
344.887,9.921e-21,,7.896e-27,9.921e-21
344.892,4.793e-21,,7.893e-27,4.793e-21
344.897,2.220e-21,,7.890e-27,2.220e-21
344.902,9.859e-22,,7.887e-27,9.859e-22
344.907,4.198e-22,,7.883e-27,4.198e-22
344.912,1.714e-22,,7.880e-27,1.714e-22
344.918,5.534e-23,,7.876e-27,5.534e-23
344.923,2.060e-23,,7.873e-27,2.060e-23
344.928,7.351e-24,,7.870e-27,7.351e-24
344.933,2.515e-24,,7.866e-27,2.515e-24
344.938,8.253e-25,,7.863e-27,8.253e-25
344.943,2.596e-25,,7.860e-27,2.596e-25
344.948,7.830e-26,,7.856e-27,7.830e-26
344.953,2.264e-26,,7.853e-27,2.264e-26
344.958,6.279e-27,,7.850e-27,6.279e-27
344.963,1.669e-27,,7.847e-27,1.669e-27
344.968,4.256e-28,,7.843e-27,4.256e-28
344.973,1.040e-28,,7.840e-27,1.040e-28
344.978,2.438e-29,,7.837e-27,2.438e-29
344.983,5.477e-30,,7.834e-27,5.477e-30
344.988,1.180e-30,,7.830e-27,1.180e-30
344.993,2.438e-31,,7.827e-27,2.438e-31
344.998,4.828e-32,,7.824e-27,4.828e-32
345.003,9.169e-33,,7.821e-27,9.169e-33
345.008,1.670e-33,,7.817e-27,1.670e-33
345.013,2.915e-34,,7.814e-27,2.915e-34
345.018,4.879e-35,,7.811e-27,4.879e-35
345.023,7.832e-36,,7.807e-27,7.832e-36
345.028,1.205e-36,,7.804e-27,1.205e-36
345.033,1.778e-37,,7.801e-27,1.778e-37
345.039,1.693e-38,,7.797e-27,1.693e-38
345.044,2.277e-39,,7.794e-27,2.277e-39
345.049,2.937e-40,,7.790e-27,2.937e-40
345.054,3.632e-41,,7.787e-27,3.632e-41
346.571,7.665e-42,,6.796e-27,7.665e-42
346.576,6.519e-41,,6.793e-27,6.519e-41
346.581,5.318e-40,,6.789e-27,5.318e-40
346.586,4.162e-39,,6.786e-27,4.162e-39
346.591,3.125e-38,,6.783e-27,3.125e-38
346.597,3.324e-37,,6.779e-27,3.324e-37
346.602,2.277e-36,,6.776e-27,2.277e-36
346.607,1.497e-35,,6.772e-27,1.497e-35
346.612,9.437e-35,,6.769e-27,9.437e-35
346.617,5.708e-34,,6.766e-27,5.708e-34
346.622,3.312e-33,,6.763e-27,3.312e-33
346.627,1.843e-32,,6.759e-27,1.843e-32
346.632,9.842e-32,,6.756e-27,9.842e-32
346.637,5.041e-31,,6.753e-27,5.041e-31
346.642,2.477e-30,,6.749e-27,2.477e-30
346.647,1.167e-29,,6.746e-27,1.167e-29
346.652,5.279e-29,,6.743e-27,5.279e-29
346.657,2.290e-28,,6.740e-27,2.290e-28
346.662,9.526e-28,,6.736e-27,9.526e-28
346.667,3.802e-27,,6.733e-27,3.802e-27
346.672,1.456e-26,,6.730e-27,1.456e-26
346.677,5.347e-26,,6.727e-27,5.347e-26
346.682,1.884e-25,,6.723e-27,1.884e-25
346.687,6.368e-25,,6.720e-27,6.368e-25
346.692,2.065e-24,,6.717e-27,2.065e-24
346.697,6.422e-24,,6.713e-27,6.422e-24
346.702,1.916e-23,,6.710e-27,1.916e-23
346.707,5.485e-23,,6.707e-27,5.485e-23
346.712,1.506e-22,,6.704e-27,1.506e-22
346.718,4.790e-22,,6.700e-27,4.790e-22
346.723,1.200e-21,,6.697e-27,1.200e-21
346.728,2.885e-21,,6.693e-27,2.885e-21
346.733,6.653e-21,,6.690e-27,6.653e-21
346.738,1.472e-20,,6.687e-27,1.472e-20
346.743,3.123e-20,,6.683e-27,3.123e-20
346.748,6.357e-20,,6.680e-27,6.357e-20
346.753,1.241e-19,,6.677e-27,1.241e-19
346.758,2.325e-19,,6.674e-27,2.325e-19
346.763,4.178e-19,,6.670e-27,4.178e-19
346.768,7.202e-19,,6.667e-27,7.202e-19
346.773,1.191e-18,,6.664e-27,1.191e-18
346.778,1.889e-18,,6.661e-27,1.889e-18
346.783,2.875e-18,,6.657e-27,2.875e-18
346.788,4.196e-18,,6.654e-27,4.196e-18
346.793,5.876e-18,,6.651e-27,5.876e-18
346.798,7.893e-18,,6.647e-27,7.893e-18
346.803,1.017e-17,,6.644e-27,1.017e-17
346.808,1.257e-17,,6.641e-27,1.257e-17
346.813,1.491e-17,,6.638e-27,1.491e-17
346.818,1.696e-17,,6.634e-27,1.696e-17
346.823,1.851e-17,,6.631e-27,1.851e-17
346.828,1.937e-17,,6.628e-27,1.937e-17
346.833,1.945e-17,,6.625e-27,1.945e-17
346.839,1.851e-17,,6.621e-27,1.851e-17
346.844,1.696e-17,,6.617e-27,1.696e-17
346.849,1.491e-17,,6.614e-27,1.491e-17
346.854,1.257e-17,,6.611e-27,1.257e-17
346.859,1.017e-17,,6.608e-27,1.017e-17
346.864,7.893e-18,,6.604e-27,7.893e-18
346.869,5.876e-18,,6.601e-27,5.876e-18
346.874,4.196e-18,,6.598e-27,4.196e-18
346.879,2.875e-18,,6.595e-27,2.875e-18
346.884,1.889e-18,,6.591e-27,1.889e-18
346.889,1.191e-18,,6.588e-27,1.191e-18
346.894,7.202e-19,,6.585e-27,7.202e-19
346.899,4.178e-19,,6.581e-27,4.178e-19
346.904,2.325e-19,,6.578e-27,2.325e-19
346.909,1.241e-19,,6.575e-27,1.241e-19
346.914,6.357e-20,,6.572e-27,6.357e-20
346.919,3.123e-20,,6.568e-27,3.123e-20
346.924,1.472e-20,,6.565e-27,1.472e-20
346.929,6.653e-21,,6.562e-27,6.653e-21
346.934,2.885e-21,,6.559e-27,2.885e-21
346.939,1.200e-21,,6.555e-27,1.200e-21
346.944,4.790e-22,,6.552e-27,4.790e-22
346.949,1.834e-22,,6.549e-27,1.834e-22
346.955,5.485e-23,,6.545e-27,5.485e-23
346.96,1.916e-23,,6.542e-27,1.916e-23
346.965,6.422e-24,,6.538e-27,6.422e-24
346.97,2.065e-24,,6.535e-27,2.065e-24
346.975,6.368e-25,,6.532e-27,6.368e-25
346.98,1.884e-25,,6.529e-27,1.884e-25
346.985,5.347e-26,,6.525e-27,5.347e-26
346.99,1.456e-26,,6.522e-27,1.456e-26
346.995,3.802e-27,,6.519e-27,3.802e-27
347,9.526e-28,,6.515e-27,9.526e-28
347.005,2.290e-28,,6.512e-27,2.290e-28
347.01,5.279e-29,,6.509e-27,5.279e-29
347.015,1.167e-29,,6.506e-27,1.167e-29
347.02,2.477e-30,,6.502e-27,2.477e-30
347.025,5.041e-31,,6.499e-27,5.041e-31
347.03,9.842e-32,,6.496e-27,9.842e-32
347.035,1.843e-32,,6.493e-27,1.843e-32
347.04,3.312e-33,,6.489e-27,3.312e-33
347.045,5.708e-34,,6.486e-27,5.708e-34
347.05,9.437e-35,,6.483e-27,9.437e-35
347.055,1.497e-35,,6.480e-27,1.497e-35
347.06,2.277e-36,,6.476e-27,2.277e-36
347.065,3.324e-37,,6.473e-27,3.324e-37
347.07,4.653e-38,,6.470e-27,4.653e-38
347.076,4.162e-39,,6.466e-27,4.162e-39
347.081,5.318e-40,,6.463e-27,5.318e-40
347.086,6.519e-41,,6.459e-27,6.519e-41
347.852,1.463e-42,,5.959e-27,1.463e-42
347.857,1.235e-41,,5.955e-27,1.235e-41
347.862,1.000e-40,,5.952e-27,1.000e-40
347.867,7.776e-40,,5.949e-27,7.776e-40
347.872,5.800e-39,,5.946e-27,5.800e-39
347.877,4.151e-38,,5.942e-27,4.151e-38
347.882,2.851e-37,,5.939e-27,2.851e-37
347.887,1.879e-36,,5.936e-27,1.879e-36
347.892,1.188e-35,,5.933e-27,1.188e-35
347.897,7.210e-35,,5.929e-27,7.210e-35
347.902,4.198e-34,,5.926e-27,4.198e-34
347.907,2.346e-33,,5.923e-27,2.346e-33
347.912,1.258e-32,,5.920e-27,1.258e-32
347.918,8.935e-32,,5.916e-27,8.935e-32
347.923,4.375e-31,,5.912e-27,4.375e-31
347.928,2.056e-30,,5.909e-27,2.056e-30
347.933,9.268e-30,,5.906e-27,9.268e-30
347.938,4.010e-29,,5.903e-27,4.010e-29
347.943,1.665e-28,,5.899e-27,1.665e-28
347.948,6.631e-28,,5.896e-27,6.631e-28
347.953,2.535e-27,,5.893e-27,2.535e-27
347.958,9.299e-27,,5.889e-27,9.299e-27
347.963,3.273e-26,,5.886e-27,3.273e-26
347.968,1.106e-25,,5.883e-27,1.106e-25
347.973,3.583e-25,,5.880e-27,3.583e-25
347.978,1.114e-24,,5.876e-27,1.114e-24
347.983,3.326e-24,,5.873e-27,3.326e-24
347.988,9.524e-24,,5.870e-27,9.524e-24
347.993,2.617e-23,,5.867e-27,2.617e-23
347.998,6.901e-23,,5.863e-27,6.901e-23
348.003,1.746e-22,,5.860e-27,1.746e-22
348.008,4.240e-22,,5.857e-27,4.240e-22
348.013,9.879e-22,,5.853e-27,9.879e-22
348.018,2.209e-21,,5.850e-27,2.209e-21
348.023,4.738e-21,,5.847e-27,4.738e-21
348.028,9.755e-21,,5.844e-27,9.755e-21
348.034,2.197e-20,,5.840e-27,2.197e-20
348.039,4.131e-20,,5.837e-27,4.131e-20
348.044,7.452e-20,,5.833e-27,7.452e-20
348.049,1.290e-19,,5.830e-27,1.290e-19
348.054,2.143e-19,,5.827e-27,2.143e-19
348.059,3.416e-19,,5.823e-27,3.416e-19
348.064,5.224e-19,,5.820e-27,5.224e-19
348.069,7.668e-19,,5.817e-27,7.668e-19
348.074,1.080e-18,,5.814e-27,1.080e-18
348.079,1.460e-18,,5.810e-27,1.460e-18
348.084,1.893e-18,,5.807e-27,1.893e-18
348.089,2.355e-18,,5.804e-27,2.355e-18
348.094,2.813e-18,,5.801e-27,2.813e-18
348.099,3.223e-18,,5.797e-27,3.223e-18
348.104,3.544e-18,,5.794e-27,3.544e-18
348.109,3.739e-18,,5.791e-27,3.739e-18
348.114,3.786e-18,,5.787e-27,3.786e-18
348.119,3.678e-18,,5.784e-27,3.678e-18
348.124,3.429e-18,,5.781e-27,3.429e-18
348.129,3.067e-18,,5.778e-27,3.067e-18
348.134,2.633e-18,,5.774e-27,2.633e-18
348.139,2.169e-18,,5.771e-27,2.169e-18
348.144,1.714e-18,,5.768e-27,1.714e-18
348.149,1.300e-18,,5.765e-27,1.300e-18
348.155,8.837e-19,,5.761e-27,8.837e-19
348.16,6.121e-19,,5.757e-27,6.121e-19
348.165,4.069e-19,,5.754e-27,4.069e-19
348.17,2.595e-19,,5.751e-27,2.595e-19
348.175,1.588e-19,,5.748e-27,1.588e-19
348.18,9.327e-20,,5.744e-27,9.327e-20
348.185,5.256e-20,,5.741e-27,5.256e-20
348.19,2.842e-20,,5.738e-27,2.842e-20
348.195,1.475e-20,,5.735e-27,1.475e-20
348.2,7.344e-21,,5.731e-27,7.344e-21
348.205,3.509e-21,,5.728e-27,3.509e-21
348.21,1.609e-21,,5.725e-27,1.609e-21
348.215,7.078e-22,,5.721e-27,7.078e-22
348.22,2.988e-22,,5.718e-27,2.988e-22
348.225,1.211e-22,,5.715e-27,1.211e-22
348.23,4.706e-23,,5.712e-27,4.706e-23
348.235,1.755e-23,,5.708e-27,1.755e-23
348.24,6.283e-24,,5.705e-27,6.283e-24
348.245,2.158e-24,,5.702e-27,2.158e-24
348.25,7.113e-25,,5.699e-27,7.113e-25
348.255,2.250e-25,,5.695e-27,2.250e-25
348.26,6.828e-26,,5.692e-27,6.828e-26
348.265,1.988e-26,,5.689e-27,1.988e-26
348.27,5.556e-27,,5.686e-27,5.556e-27
348.276,1.139e-27,,5.682e-27,1.139e-27
348.281,2.908e-28,,5.678e-27,2.908e-28
348.286,7.121e-29,,5.675e-27,7.121e-29
348.291,1.673e-29,,5.672e-27,1.673e-29
348.296,3.773e-30,,5.669e-27,3.773e-30
348.301,8.164e-31,,5.665e-27,8.164e-31
348.306,1.695e-31,,5.662e-27,1.695e-31
348.311,3.377e-32,,5.659e-27,3.377e-32
348.316,6.457e-33,,5.655e-27,6.457e-33
348.321,1.185e-33,,5.652e-27,1.185e-33
348.326,2.085e-34,,5.649e-27,2.085e-34
348.331,3.522e-35,,5.646e-27,3.522e-35
348.336,5.710e-36,,5.642e-27,5.710e-36
348.341,8.881e-37,,5.639e-27,8.881e-37
348.346,1.326e-37,,5.636e-27,1.326e-37
348.351,1.899e-38,,5.633e-27,1.899e-38
348.356,2.609e-39,,5.629e-27,2.609e-39
348.361,3.441e-40,,5.626e-27,3.441e-40
348.366,4.355e-41,,5.623e-27,4.355e-41
351.124,6.854e-41,,3.820e-27,6.854e-41
351.129,5.428e-40,,3.817e-27,5.428e-40
351.134,4.128e-39,,3.814e-27,4.128e-39
351.139,3.015e-38,,3.811e-27,3.015e-38
351.144,2.115e-37,,3.807e-27,2.115e-37
351.149,1.424e-36,,3.804e-27,1.424e-36
351.155,1.332e-35,,3.800e-27,1.332e-35
351.16,8.204e-35,,3.797e-27,8.204e-35
351.165,4.854e-34,,3.794e-27,4.854e-34
351.17,2.758e-33,,3.790e-27,2.758e-33
351.175,1.505e-32,,3.787e-27,1.505e-32
351.18,7.885e-32,,3.784e-27,7.885e-32
351.185,3.968e-31,,3.781e-27,3.968e-31
351.19,1.917e-30,,3.777e-27,1.917e-30
351.195,8.897e-30,,3.774e-27,8.897e-30
351.2,3.965e-29,,3.771e-27,3.965e-29
351.205,1.697e-28,,3.768e-27,1.697e-28
351.21,6.972e-28,,3.764e-27,6.972e-28
351.215,2.752e-27,,3.761e-27,2.752e-27
351.22,1.043e-26,,3.758e-27,1.043e-26
351.225,3.795e-26,,3.754e-27,3.795e-26
351.23,1.326e-25,,3.751e-27,1.326e-25
351.235,4.452e-25,,3.748e-27,4.452e-25
351.24,1.435e-24,,3.745e-27,1.435e-24
351.245,4.441e-24,,3.741e-27,4.441e-24
351.25,1.320e-23,,3.738e-27,1.320e-23
351.255,3.768e-23,,3.735e-27,3.768e-23
351.26,1.033e-22,,3.732e-27,1.033e-22
351.265,2.719e-22,,3.728e-27,2.719e-22
351.271,8.232e-22,,3.724e-27,8.232e-22
351.276,1.982e-21,,3.721e-27,1.982e-21
351.281,4.584e-21,,3.718e-27,4.584e-21
351.286,1.018e-20,,3.715e-27,1.018e-20
351.291,2.170e-20,,3.711e-27,2.170e-20
351.296,4.445e-20,,3.708e-27,4.445e-20
351.301,8.741e-20,,3.705e-27,8.741e-20
351.306,1.651e-19,,3.702e-27,1.651e-19
351.311,2.994e-19,,3.698e-27,2.994e-19
351.316,5.214e-19,,3.695e-27,5.214e-19
351.321,8.720e-19,,3.692e-27,8.720e-19
351.326,1.400e-18,,3.688e-27,1.400e-18
351.331,2.160e-18,,3.685e-27,2.160e-18
351.336,3.199e-18,,3.682e-27,3.199e-18
351.341,4.551e-18,,3.679e-27,4.551e-18
351.346,6.216e-18,,3.675e-27,6.216e-18
351.351,8.153e-18,,3.672e-27,8.153e-18
351.356,1.027e-17,,3.669e-27,1.027e-17
351.361,1.242e-17,,3.666e-27,1.242e-17
351.366,1.443e-17,,3.662e-27,1.443e-17
351.371,1.610e-17,,3.659e-27,1.610e-17
351.376,1.725e-17,,3.656e-27,1.725e-17
351.381,1.774e-17,,3.653e-27,1.774e-17
351.386,1.753e-17,,3.649e-27,1.753e-17
351.392,1.637e-17,,3.645e-27,1.637e-17
351.397,1.480e-17,,3.642e-27,1.480e-17
351.402,1.284e-17,,3.639e-27,1.284e-17
351.407,1.070e-17,,3.636e-27,1.070e-17
351.412,8.566e-18,,3.632e-27,8.566e-18
351.417,6.583e-18,,3.629e-27,6.583e-18
351.422,4.859e-18,,3.626e-27,4.859e-18
351.427,3.444e-18,,3.622e-27,3.444e-18
351.432,2.344e-18,,3.619e-27,2.344e-18
351.437,1.532e-18,,3.616e-27,1.532e-18
351.442,9.618e-19,,3.613e-27,9.618e-19
351.447,5.797e-19,,3.609e-27,5.797e-19
351.452,3.356e-19,,3.606e-27,3.356e-19
351.457,1.865e-19,,3.603e-27,1.865e-19
351.462,9.958e-20,,3.600e-27,9.958e-20
351.467,5.105e-20,,3.596e-27,5.105e-20
351.472,2.513e-20,,3.593e-27,2.513e-20
351.477,1.188e-20,,3.590e-27,1.188e-20
351.482,5.394e-21,,3.587e-27,5.394e-21
351.487,2.352e-21,,3.583e-27,2.352e-21
351.492,9.846e-22,,3.580e-27,9.846e-22
351.497,3.959e-22,,3.577e-27,3.959e-22
351.502,1.528e-22,,3.573e-27,1.528e-22
351.507,5.667e-23,,3.570e-27,5.667e-23
351.513,1.633e-23,,3.566e-27,1.633e-23
351.518,5.540e-24,,3.563e-27,5.540e-24
351.523,1.804e-24,,3.560e-27,1.804e-24
351.528,5.644e-25,,3.556e-27,5.644e-25
351.533,1.695e-25,,3.553e-27,1.695e-25
351.538,4.890e-26,,3.550e-27,4.890e-26
351.543,1.355e-26,,3.547e-27,1.355e-26
351.548,3.603e-27,,3.543e-27,3.603e-27
351.553,9.205e-28,,3.540e-27,9.205e-28
351.558,2.258e-28,,3.537e-27,2.258e-28
351.563,5.320e-29,,3.534e-27,5.320e-29
351.568,1.203e-29,,3.530e-27,1.203e-29
351.573,2.615e-30,,3.527e-27,2.615e-30
351.578,5.455e-31,,3.524e-27,5.455e-31
351.583,1.093e-31,,3.521e-27,1.093e-31
351.588,2.103e-32,,3.517e-27,2.103e-32
351.593,3.885e-33,,3.514e-27,3.885e-33
351.598,6.893e-34,,3.511e-27,6.893e-34
351.603,1.175e-34,,3.507e-27,1.175e-34
351.608,1.922e-35,,3.504e-27,1.922e-35
351.613,3.020e-36,,3.501e-27,3.020e-36
351.618,4.557e-37,,3.498e-27,4.557e-37
351.623,6.603e-38,,3.494e-27,6.603e-38
351.628,9.189e-39,,3.491e-27,9.189e-39
351.634,8.171e-40,,3.487e-27,8.171e-40
351.639,1.040e-40,,3.484e-27,1.040e-40
352.808,2.720e-27,,2.720e-27,
352.813,2.181e-26,,2.181e-26,
352.818,1.680e-25,,1.680e-25,
352.823,1.243e-24,,1.243e-24,
