Wavelength (nm),Sum(calc),Si I (3.4e-1),Si II (6.6e-1),Si III (3.0e-5)
250.197,8.212e+0,2.413e-18,8.212e+0,5.577e-33
250.202,8.147e+0,2.412e-18,8.147e+0,5.591e-33
250.207,7.461e+0,2.411e-18,7.461e+0,5.606e-33
250.212,6.309e+0,2.410e-18,6.309e+0,5.621e-33
250.217,4.925e+0,2.409e-18,4.925e+0,5.635e-33
250.222,3.550e+0,2.409e-18,3.550e+0,5.650e-33
250.227,2.362e+0,2.408e-18,2.362e+0,5.665e-33
250.232,1.451e+0,2.407e-18,1.451e+0,5.680e-33
250.237,8.230e-1,2.406e-18,8.230e-1,5.694e-33
250.242,4.310e-1,2.405e-18,4.310e-1,5.709e-33
250.247,2.084e-1,2.405e-18,2.084e-1,5.724e-33
250.252,9.313e-2,2.404e-18,9.313e-2,5.738e-33
250.257,3.880e-2,2.403e-18,3.880e-2,5.753e-33
250.262,1.603e-2,2.402e-18,1.603e-2,5.768e-33
250.267,9.196e-3,2.401e-18,9.196e-3,5.783e-33
250.272,1.219e-2,2.400e-18,1.219e-2,5.797e-33
250.277,2.563e-2,2.400e-18,2.563e-2,5.812e-33
250.282,5.552e-2,2.399e-18,5.552e-2,5.827e-33
250.287,1.127e-1,2.398e-18,1.127e-1,5.841e-33
250.292,2.116e-1,2.397e-18,2.116e-1,5.856e-33
250.297,3.670e-1,2.396e-18,3.670e-1,5.871e-33
250.301,5.382e-1,2.396e-18,5.382e-1,5.883e-33
250.306,8.085e-1,2.395e-18,8.085e-1,5.897e-33
250.311,1.121e+0,2.394e-18,1.121e+0,5.912e-33
250.316,1.436e+0,2.393e-18,1.436e+0,5.927e-33
250.321,1.698e+0,2.392e-18,1.698e+0,5.941e-33
250.326,1.854e+0,2.392e-18,1.854e+0,5.956e-33
250.331,1.869e+0,2.391e-18,1.869e+0,5.971e-33
250.336,1.739e+0,2.390e-18,1.739e+0,5.986e-33
250.341,1.495e+0,2.389e-18,1.495e+0,6.000e-33
250.346,1.186e+0,2.388e-18,1.186e+0,6.015e-33
250.351,8.691e-1,2.387e-18,8.691e-1,6.030e-33
250.356,5.889e-1,2.387e-18,5.889e-1,6.044e-33
250.361,3.713e-1,2.386e-18,3.713e-1,6.059e-33
250.366,2.247e-1,2.385e-18,2.247e-1,6.074e-33
250.371,1.494e-1,2.384e-18,1.494e-1,6.089e-33
250.376,1.503e-1,2.383e-18,1.503e-1,6.103e-33
250.381,2.515e-1,2.383e-18,2.515e-1,6.118e-33
250.386,5.090e-1,2.382e-18,5.090e-1,6.133e-33
250.391,1.017e+0,2.381e-18,1.017e+0,6.147e-33
250.396,1.904e+0,2.380e-18,1.904e+0,6.162e-33
250.401,3.298e+0,2.379e-18,3.298e+0,6.177e-33
250.406,5.278e+0,2.378e-18,5.278e+0,6.192e-33
250.411,7.801e+0,2.378e-18,7.801e+0,6.206e-33
250.416,1.065e+1,2.377e-18,1.065e+1,6.221e-33
250.421,1.341e+1,2.376e-18,1.341e+1,6.236e-33
250.426,1.561e+1,2.375e-18,1.561e+1,6.250e-33
250.431,1.677e+1,2.374e-18,1.677e+1,6.265e-33
250.436,1.664e+1,2.374e-18,1.664e+1,6.280e-33
250.441,1.525e+1,2.373e-18,1.525e+1,6.295e-33
250.446,1.291e+1,2.372e-18,1.291e+1,6.309e-33
250.451,1.011e+1,2.371e-18,1.011e+1,6.324e-33
250.456,7.366e+0,2.370e-18,7.366e+0,6.339e-33
250.461,5.070e+0,2.369e-18,5.070e+0,6.353e-33
250.466,3.458e+0,2.369e-18,3.458e+0,6.368e-33
250.471,2.612e+0,2.368e-18,2.612e+0,6.383e-33
250.476,2.512e+0,2.367e-18,2.512e+0,6.398e-33
250.481,3.074e+0,2.366e-18,3.074e+0,6.412e-33
250.486,4.164e+0,2.365e-18,4.164e+0,6.427e-33
250.491,5.586e+0,2.365e-18,5.586e+0,6.442e-33
250.496,7.080e+0,2.364e-18,7.080e+0,6.456e-33
250.501,8.344e+0,2.363e-18,8.344e+0,6.471e-33
250.506,9.100e+0,2.362e-18,9.100e+0,6.486e-33
250.511,9.171e+0,4.242e-17,9.171e+0,6.501e-33
250.516,8.536e+0,7.035e-16,8.536e+0,6.515e-33
250.521,7.336e+0,1.077e-14,7.336e+0,6.530e-33
250.526,5.823e+0,1.524e-13,5.823e+0,6.545e-33
250.531,4.268e+0,1.991e-12,4.268e+0,6.559e-33
250.536,2.888e+0,2.402e-11,2.888e+0,6.574e-33
250.541,1.805e+0,2.676e-10,1.805e+0,6.589e-33
250.546,1.042e+0,2.754e-9,1.042e+0,6.604e-33
250.551,5.551e-1,2.617e-8,5.551e-1,6.618e-33
250.556,2.731e-1,2.296e-7,2.731e-1,6.633e-33
250.561,1.241e-1,1.861e-6,1.241e-1,6.648e-33
250.566,5.209e-2,1.393e-5,5.208e-2,6.662e-33
250.571,2.027e-2,9.629e-5,2.018e-2,6.677e-33
250.576,7.834e-3,6.147e-4,7.220e-3,6.692e-33
250.581,6.009e-3,3.624e-3,2.385e-3,6.707e-33
250.586,2.046e-2,1.973e-2,7.277e-4,6.721e-33
250.591,9.942e-2,9.921e-2,2.050e-4,6.736e-33
250.596,4.608e-1,4.607e-1,5.333e-5,6.751e-33
250.601,1.976e+0,1.976e+0,1.281e-5,6.765e-33
250.606,7.825e+0,7.825e+0,2.842e-6,6.780e-33
250.611,2.862e+1,2.862e+1,5.821e-7,6.795e-33
250.616,9.669e+1,9.669e+1,1.101e-7,6.810e-33
250.621,3.016e+2,3.016e+2,1.923e-8,6.824e-33
250.626,8.690e+2,8.690e+2,3.102e-9,6.839e-33
250.631,2.312e+3,2.312e+3,4.620e-10,6.854e-33
250.636,5.682e+3,5.682e+3,6.354e-11,6.868e-33
250.641,1.289e+4,1.289e+4,8.069e-12,6.883e-33
250.646,2.702e+4,2.702e+4,9.463e-13,6.898e-33
250.651,5.230e+4,5.230e+4,1.025e-13,6.913e-33
250.656,9.348e+4,9.348e+4,1.025e-14,6.927e-33
250.661,1.543e+5,1.543e+5,9.462e-16,6.942e-33
250.666,2.353e+5,2.353e+5,8.068e-17,6.957e-33
250.671,3.312e+5,3.312e+5,6.353e-18,6.971e-33
250.676,4.307e+5,4.307e+5,4.619e-19,6.986e-33
250.681,5.171e+5,5.171e+5,3.101e-20,7.001e-33
250.686,5.735e+5,5.735e+5,1.923e-21,7.016e-33
250.691,5.873e+5,5.873e+5,1.922e-21,7.030e-33
250.696,5.555e+5,5.555e+5,1.921e-21,7.045e-33
250.701,4.852e+5,4.852e+5,1.921e-21,7.060e-33
250.706,3.914e+5,3.914e+5,1.920e-21,7.074e-33
250.711,2.916e+5,2.916e+5,1.919e-21,7.089e-33
250.716,2.006e+5,2.006e+5,1.919e-21,7.104e-33
250.721,1.275e+5,1.275e+5,1.918e-21,7.119e-33
250.726,7.481e+4,7.481e+4,1.918e-21,7.133e-33
250.731,4.054e+4,4.054e+4,1.917e-21,7.148e-33
250.736,2.029e+4,2.029e+4,1.916e-21,7.163e-33
250.741,9.379e+3,9.379e+3,1.916e-21,7.177e-33
250.746,4.003e+3,4.003e+3,1.915e-21,7.192e-33
250.751,1.578e+3,1.578e+3,1.914e-21,7.207e-33
250.756,5.746e+2,5.746e+2,1.914e-21,7.222e-33
250.761,1.932e+2,1.932e+2,1.913e-21,7.236e-33
250.765,7.628e+1,7.628e+1,1.913e-21,7.248e-33
250.77,2.222e+1,2.222e+1,1.912e-21,7.263e-33
250.775,5.980e+0,5.980e+0,1.911e-21,7.277e-33
250.78,1.486e+0,1.486e+0,1.911e-21,7.292e-33
250.785,3.411e-1,3.411e-1,1.910e-21,7.307e-33
250.79,7.229e-2,7.229e-2,1.910e-21,7.322e-33
250.795,1.415e-2,1.415e-2,1.909e-21,7.336e-33
250.8,2.558e-3,2.558e-3,1.908e-21,7.351e-33
250.805,4.270e-4,4.270e-4,1.908e-21,7.366e-33
250.81,6.583e-5,6.583e-5,1.907e-21,7.380e-33
250.815,9.373e-6,9.373e-6,1.907e-21,7.395e-33
250.82,1.232e-6,1.232e-6,1.906e-21,7.410e-33
250.825,1.497e-7,1.497e-7,1.905e-21,7.425e-33
250.83,1.679e-8,1.679e-8,1.905e-21,7.439e-33
250.835,1.739e-9,1.739e-9,1.904e-21,7.454e-33
250.84,1.663e-10,1.663e-10,1.903e-21,7.469e-33
250.845,1.469e-11,1.469e-11,1.903e-21,7.483e-33
250.85,1.198e-12,1.198e-12,1.902e-21,7.498e-33
250.855,9.029e-14,9.029e-14,1.902e-21,7.513e-33
250.86,6.283e-15,6.283e-15,1.901e-21,7.528e-33
250.865,4.037e-16,4.037e-16,1.900e-21,7.542e-33
251.249,4.819e-18,4.819e-18,1.853e-21,8.672e-33
251.254,8.375e-17,8.375e-17,1.852e-21,8.687e-33
251.259,1.345e-15,1.345e-15,1.852e-21,8.702e-33
251.264,1.995e-14,1.995e-14,1.851e-21,8.716e-33
251.269,2.735e-13,2.735e-13,1.850e-21,8.731e-33
251.274,3.463e-12,3.463e-12,1.850e-21,8.746e-33
251.279,4.053e-11,4.053e-11,1.849e-21,8.761e-33
251.284,4.382e-10,4.382e-10,1.849e-21,8.775e-33
251.289,4.377e-9,4.377e-9,1.848e-21,8.790e-33
251.294,4.040e-8,4.040e-8,1.847e-21,8.805e-33
251.299,3.446e-7,3.446e-7,1.847e-21,8.819e-33
251.304,2.715e-6,2.715e-6,1.846e-21,8.834e-33
251.309,1.977e-5,1.977e-5,1.845e-21,8.849e-33
251.314,1.330e-4,1.330e-4,1.845e-21,8.864e-33
251.319,8.265e-4,8.265e-4,1.844e-21,8.878e-33
251.324,4.746e-3,4.746e-3,1.844e-21,8.893e-33
251.329,2.518e-2,2.518e-2,1.843e-21,8.908e-33
251.334,1.235e-1,1.235e-1,1.842e-21,8.922e-33
251.339,5.592e-1,5.592e-1,1.842e-21,8.937e-33
251.344,2.341e+0,2.341e+0,1.841e-21,8.952e-33
251.349,9.051e+0,9.051e+0,1.841e-21,8.967e-33
251.354,3.234e+1,3.234e+1,1.840e-21,8.981e-33
251.359,1.068e+2,1.068e+2,1.839e-21,8.996e-33
251.364,3.256e+2,3.256e+2,1.839e-21,9.011e-33
251.369,9.176e+2,9.176e+2,1.838e-21,9.025e-33
251.374,2.389e+3,2.389e+3,1.837e-21,9.040e-33
251.379,5.749e+3,5.749e+3,1.837e-21,9.055e-33
251.384,1.278e+4,1.278e+4,1.836e-21,9.070e-33
251.389,2.625e+4,2.625e+4,1.836e-21,9.084e-33
251.394,4.981e+4,4.981e+4,1.835e-21,9.099e-33
251.399,8.733e+4,8.733e+4,1.834e-21,9.114e-33
251.404,1.415e+5,1.415e+5,1.834e-21,9.128e-33
251.409,2.118e+5,2.118e+5,1.833e-21,9.143e-33
251.414,2.929e+5,2.929e+5,1.832e-21,9.158e-33
251.419,3.743e+5,3.743e+5,1.832e-21,9.173e-33
251.424,4.419e+5,4.419e+5,1.831e-21,9.187e-33
251.429,4.821e+5,4.821e+5,1.831e-21,9.202e-33
251.434,4.859e+5,4.859e+5,1.830e-21,9.217e-33
251.439,4.525e+5,4.525e+5,1.829e-21,9.231e-33
251.444,3.894e+5,3.894e+5,1.829e-21,9.246e-33
251.449,3.096e+5,3.096e+5,1.828e-21,9.261e-33
251.454,2.274e+5,2.274e+5,1.828e-21,9.276e-33
251.459,1.543e+5,1.543e+5,1.827e-21,9.290e-33
251.464,9.679e+4,9.679e+4,1.826e-21,9.305e-33
251.469,5.608e+4,5.608e+4,1.826e-21,9.320e-33
251.474,3.002e+4,3.002e+4,1.825e-21,9.334e-33
251.479,1.485e+4,1.485e+4,1.824e-21,9.349e-33
251.484,6.787e+3,6.787e+3,1.824e-21,9.364e-33
251.489,2.866e+3,2.866e+3,1.823e-21,9.379e-33
251.494,1.118e+3,1.118e+3,1.823e-21,9.393e-33
251.499,4.031e+2,4.031e+2,1.822e-21,9.408e-33
251.504,1.343e+2,1.343e+2,1.821e-21,9.423e-33
251.509,4.145e+1,4.145e+1,1.821e-21,9.437e-33
251.514,1.238e+1,1.238e+1,1.820e-21,9.452e-33
251.519,5.899e+0,5.899e+0,1.819e-21,9.467e-33
251.524,1.231e+1,1.231e+1,1.819e-21,9.482e-33
251.529,4.409e+1,4.409e+1,1.818e-21,9.496e-33
251.534,1.542e+2,1.542e+2,1.818e-21,9.511e-33
251.539,5.001e+2,5.001e+2,1.817e-21,9.526e-33
251.544,1.499e+3,1.499e+3,1.816e-21,9.540e-33
251.549,4.153e+3,4.153e+3,1.816e-21,9.555e-33
251.554,1.063e+4,1.063e+4,1.815e-21,9.570e-33
251.559,2.514e+4,2.514e+4,1.815e-21,9.585e-33
251.564,5.495e+4,5.495e+4,1.814e-21,9.599e-33
251.569,1.110e+5,1.110e+5,1.813e-21,9.614e-33
251.574,2.071e+5,2.071e+5,1.813e-21,9.629e-33
251.579,3.571e+5,3.571e+5,1.812e-21,9.643e-33
251.584,5.691e+5,5.691e+5,1.811e-21,9.658e-33
251.589,8.381e+5,8.381e+5,1.811e-21,9.673e-33
251.594,1.140e+6,1.140e+6,1.810e-21,9.688e-33
251.599,1.434e+6,1.434e+6,1.810e-21,9.702e-33
251.604,1.666e+6,1.666e+6,1.809e-21,9.717e-33
251.609,1.789e+6,1.789e+6,1.808e-21,9.732e-33
251.614,1.775e+6,1.775e+6,1.808e-21,9.746e-33
251.619,1.627e+6,1.627e+6,1.807e-21,9.761e-33
251.624,1.378e+6,1.378e+6,1.807e-21,9.776e-33
251.629,1.079e+6,1.079e+6,1.806e-21,9.791e-33
251.634,7.806e+5,7.806e+5,1.805e-21,9.805e-33
251.639,5.218e+5,5.218e+5,1.805e-21,9.820e-33
251.644,3.223e+5,3.223e+5,1.804e-21,9.835e-33
251.649,1.840e+5,1.840e+5,1.803e-21,9.849e-33
251.654,9.703e+4,9.703e+4,1.803e-21,9.864e-33
251.659,4.729e+4,4.729e+4,1.802e-21,9.879e-33
251.664,2.130e+4,2.130e+4,1.802e-21,9.894e-33
251.669,8.863e+3,8.863e+3,1.801e-21,9.908e-33
251.674,3.409e+3,3.409e+3,1.800e-21,9.923e-33
251.679,1.211e+3,1.211e+3,1.800e-21,9.938e-33
251.684,3.978e+2,3.978e+2,1.799e-21,9.952e-33
251.689,1.207e+2,1.207e+2,1.798e-21,9.967e-33
251.693,4.392e+1,4.392e+1,1.798e-21,9.979e-33
251.698,1.156e+1,1.156e+1,1.797e-21,9.994e-33
251.703,2.812e+0,2.812e+0,1.797e-21,1.001e-32
251.708,6.320e-1,6.320e-1,1.796e-21,1.002e-32
251.713,1.313e-1,1.313e-1,1.796e-21,1.004e-32
251.718,2.519e-2,2.519e-2,1.795e-21,1.005e-32
251.723,4.468e-3,4.468e-3,1.794e-21,1.007e-32
251.728,7.322e-4,7.322e-4,1.794e-21,1.008e-32
251.733,1.109e-4,1.109e-4,1.793e-21,1.010e-32
251.738,1.552e-5,1.552e-5,1.792e-21,1.011e-32
251.743,2.006e-6,2.006e-6,1.792e-21,1.013e-32
251.748,2.398e-7,2.398e-7,1.791e-21,1.014e-32
251.753,2.647e-8,2.647e-8,1.791e-21,1.016e-32
251.758,2.701e-9,2.701e-9,1.790e-21,1.017e-32
251.763,2.596e-10,2.596e-10,1.789e-21,1.018e-32
251.768,7.828e-11,7.828e-11,1.789e-21,1.020e-32
251.773,5.933e-10,5.933e-10,1.788e-21,1.021e-32
251.778,5.765e-9,5.765e-9,1.787e-21,1.023e-32
251.783,5.193e-8,5.193e-8,1.787e-21,1.024e-32
251.788,4.323e-7,4.323e-7,1.786e-21,1.026e-32
251.793,3.327e-6,3.327e-6,1.786e-21,1.027e-32
251.798,2.366e-5,2.366e-5,1.785e-21,1.029e-32
251.803,1.555e-4,1.555e-4,1.784e-21,1.030e-32
251.808,9.447e-4,9.447e-4,1.784e-21,1.032e-32
251.813,5.304e-3,5.304e-3,1.783e-21,1.033e-32
251.818,2.753e-2,2.753e-2,1.783e-21,1.035e-32
251.823,1.320e-1,1.320e-1,1.782e-21,1.036e-32
251.828,5.852e-1,5.852e-1,1.781e-21,1.038e-32
251.833,2.398e+0,2.398e+0,1.781e-21,1.039e-32
251.838,9.079e+0,9.079e+0,1.780e-21,1.041e-32
251.843,3.177e+1,3.177e+1,1.779e-21,1.042e-32
251.848,1.028e+2,1.028e+2,1.779e-21,1.043e-32
251.853,3.072e+2,3.072e+2,1.778e-21,1.045e-32
251.858,8.489e+2,8.489e+2,1.778e-21,1.046e-32
251.863,2.168e+3,2.168e+3,1.777e-21,1.048e-32
251.868,5.117e+3,5.117e+3,1.776e-21,1.049e-32
251.873,1.116e+4,1.116e+4,1.776e-21,1.051e-32
251.878,2.250e+4,2.250e+4,1.775e-21,1.052e-32
251.883,4.193e+4,4.193e+4,1.774e-21,1.054e-32
251.888,7.222e+4,7.222e+4,1.774e-21,1.055e-32
251.893,1.150e+5,1.150e+5,1.773e-21,1.057e-32
251.898,1.691e+5,1.691e+5,1.773e-21,1.058e-32
251.903,2.299e+5,2.299e+5,1.772e-21,1.060e-32
251.908,2.890e+5,2.890e+5,1.771e-21,1.061e-32
251.913,3.356e+5,3.356e+5,1.771e-21,1.063e-32
251.918,3.603e+5,3.603e+5,1.770e-21,1.064e-32
251.923,3.575e+5,3.575e+5,1.770e-21,1.066e-32
251.928,3.278e+5,3.278e+5,1.769e-21,1.067e-32
251.933,2.778e+5,2.778e+5,1.768e-21,1.069e-32
251.938,2.176e+5,2.176e+5,1.768e-21,1.070e-32
251.943,1.575e+5,1.575e+5,1.767e-21,1.071e-32
251.948,1.054e+5,1.054e+5,1.766e-21,1.073e-32
251.953,6.519e+4,6.519e+4,1.766e-21,1.074e-32
251.958,3.726e+4,3.726e+4,1.765e-21,1.076e-32
251.963,1.968e+4,1.968e+4,1.765e-21,1.077e-32
251.968,9.610e+3,9.610e+3,1.764e-21,1.079e-32
251.973,4.336e+3,4.336e+3,1.763e-21,1.080e-32
251.978,1.809e+3,1.809e+3,1.763e-21,1.082e-32
251.983,6.971e+2,6.971e+2,1.762e-21,1.083e-32
251.988,2.484e+2,2.484e+2,1.761e-21,1.085e-32
251.993,8.178e+1,8.178e+1,1.761e-21,1.086e-32
251.998,2.489e+1,2.489e+1,1.760e-21,1.088e-32
252.003,7.000e+0,7.000e+0,1.760e-21,1.089e-32
252.008,1.820e+0,1.820e+0,1.759e-21,1.091e-32
252.013,4.372e-1,4.372e-1,1.758e-21,1.092e-32
252.018,9.709e-2,9.709e-2,1.758e-21,1.094e-32
252.023,1.993e-2,1.993e-2,1.757e-21,1.095e-32
252.028,3.780e-3,3.780e-3,1.757e-21,1.096e-32
252.033,6.627e-4,6.627e-4,1.756e-21,1.098e-32
252.038,1.074e-4,1.074e-4,1.755e-21,1.099e-32
252.043,1.608e-5,1.608e-5,1.755e-21,1.101e-32
252.048,2.226e-6,2.226e-6,1.754e-21,1.102e-32
252.053,2.848e-7,2.848e-7,1.753e-21,1.104e-32
252.058,3.367e-8,3.367e-8,1.753e-21,1.105e-32
252.063,3.679e-9,3.679e-9,1.752e-21,1.107e-32
252.068,3.716e-10,3.716e-10,1.752e-21,1.108e-32
252.073,3.469e-11,3.469e-11,1.751e-21,1.110e-32
252.078,2.993e-12,2.993e-12,1.750e-21,1.111e-32
252.083,2.386e-13,2.386e-13,1.750e-21,1.113e-32
252.088,1.759e-14,1.759e-14,1.749e-21,1.114e-32
252.093,1.198e-15,1.198e-15,1.749e-21,1.116e-32
252.098,7.541e-17,7.541e-17,1.748e-21,1.117e-32
252.103,4.388e-18,4.388e-18,1.747e-21,1.119e-32
252.227,4.118e-18,4.118e-18,1.732e-21,1.155e-32
252.232,7.111e-17,7.111e-17,1.731e-21,1.156e-32
252.237,1.135e-15,1.135e-15,1.731e-21,1.158e-32
252.242,1.675e-14,1.675e-14,1.730e-21,1.159e-32
252.247,2.286e-13,2.286e-13,1.729e-21,1.161e-32
252.252,2.884e-12,2.884e-12,1.729e-21,1.162e-32
252.257,3.363e-11,3.363e-11,1.728e-21,1.164e-32
252.262,3.626e-10,3.626e-10,1.728e-21,1.165e-32
252.267,3.615e-9,3.615e-9,1.727e-21,1.167e-32
252.272,3.332e-8,3.332e-8,1.726e-21,1.168e-32
252.277,2.839e-7,2.839e-7,1.726e-21,1.170e-32
252.282,2.236e-6,2.236e-6,1.725e-21,1.171e-32
252.287,1.629e-5,1.629e-5,1.725e-21,1.173e-32
252.292,1.097e-4,1.097e-4,1.724e-21,1.174e-32
252.297,6.826e-4,6.826e-4,1.723e-21,1.176e-32
252.302,3.928e-3,3.928e-3,1.723e-21,1.177e-32
252.307,2.090e-2,2.090e-2,1.722e-21,1.179e-32
252.312,1.028e-1,1.028e-1,1.721e-21,1.180e-32
252.317,4.676e-1,4.676e-1,1.721e-21,1.182e-32
252.322,1.966e+0,1.966e+0,1.720e-21,1.183e-32
252.327,7.642e+0,7.642e+0,1.720e-21,1.184e-32
252.332,2.746e+1,2.746e+1,1.719e-21,1.186e-32
252.337,9.125e+1,9.125e+1,1.718e-21,1.187e-32
252.342,2.803e+2,2.803e+2,1.718e-21,1.189e-32
252.347,7.961e+2,7.961e+2,1.717e-21,1.190e-32
252.352,2.090e+3,2.090e+3,1.716e-21,1.192e-32
252.357,5.073e+3,5.073e+3,1.716e-21,1.193e-32
252.362,1.139e+4,1.139e+4,1.715e-21,1.195e-32
252.367,2.362e+4,2.362e+4,1.715e-21,1.196e-32
252.372,4.531e+4,4.531e+4,1.714e-21,1.198e-32
252.377,8.036e+4,8.036e+4,1.713e-21,1.199e-32
252.382,1.317e+5,1.317e+5,1.713e-21,1.201e-32
252.387,1.997e+5,1.997e+5,1.712e-21,1.202e-32
252.392,2.799e+5,2.799e+5,1.712e-21,1.204e-32
252.397,3.626e+5,3.626e+5,1.711e-21,1.205e-32
252.402,4.343e+5,4.343e+5,1.710e-21,1.207e-32
252.407,4.810e+5,4.810e+5,1.710e-21,1.208e-32
252.412,4.924e+5,4.924e+5,1.709e-21,1.209e-32
252.417,4.661e+5,4.661e+5,1.708e-21,1.211e-32
252.422,4.079e+5,4.079e+5,1.708e-21,1.212e-32
252.427,3.300e+5,3.300e+5,1.707e-21,1.214e-32
252.432,2.468e+5,2.468e+5,1.707e-21,1.215e-32
252.437,1.707e+5,1.707e+5,1.706e-21,1.217e-32
252.442,1.091e+5,1.091e+5,1.705e-21,1.218e-32
252.447,6.451e+4,6.451e+4,1.705e-21,1.220e-32
252.452,3.525e+4,3.525e+4,1.704e-21,1.221e-32
252.457,1.781e+4,1.781e+4,1.703e-21,1.223e-32
252.462,8.318e+3,8.318e+3,1.703e-21,1.224e-32
252.467,3.592e+3,3.592e+3,1.702e-21,1.226e-32
252.472,1.434e+3,1.434e+3,1.702e-21,1.227e-32
252.477,5.293e+2,5.293e+2,1.701e-21,1.229e-32
252.482,1.806e+2,1.806e+2,1.700e-21,1.230e-32
252.487,5.698e+1,5.698e+1,1.700e-21,1.232e-32
252.492,1.662e+1,1.662e+1,1.699e-21,1.233e-32
252.497,4.482e+0,4.482e+0,1.699e-21,1.234e-32
252.502,1.117e+0,1.117e+0,1.698e-21,1.236e-32
252.507,2.575e-1,2.575e-1,1.697e-21,1.237e-32
252.512,5.488e-2,5.488e-2,1.697e-21,1.239e-32
252.517,1.081e-2,1.081e-2,1.696e-21,1.240e-32
252.522,1.969e-3,1.969e-3,1.695e-21,1.242e-32
252.527,3.316e-4,3.316e-4,1.695e-21,1.243e-32
252.532,5.162e-5,5.162e-5,1.694e-21,1.245e-32
252.537,7.430e-6,7.430e-6,1.694e-21,1.246e-32
252.542,9.886e-7,9.886e-7,1.693e-21,1.248e-32
252.547,1.216e-7,1.216e-7,1.692e-21,1.249e-32
252.552,1.383e-8,1.383e-8,1.692e-21,1.251e-32
252.557,1.455e-9,1.455e-9,1.691e-21,1.252e-32
252.562,1.414e-10,1.414e-10,1.691e-21,1.254e-32
252.567,1.271e-11,1.271e-11,1.690e-21,1.255e-32
252.572,1.056e-12,1.056e-12,1.689e-21,1.257e-32
252.577,8.113e-14,8.113e-14,1.689e-21,1.258e-32
252.582,5.762e-15,5.762e-15,1.688e-21,1.259e-32
252.587,3.783e-16,3.783e-16,1.687e-21,1.261e-32
252.592,2.297e-17,2.297e-17,1.687e-21,1.262e-32
252.666,3.355e-18,3.355e-18,1.678e-21,1.284e-32
252.671,5.826e-17,5.826e-17,1.677e-21,2.095e-31
252.676,9.356e-16,9.356e-16,1.676e-21,3.161e-30
252.681,1.390e-14,1.390e-14,1.676e-21,4.410e-29
252.686,1.908e-13,1.908e-13,1.675e-21,5.690e-28
252.691,2.424e-12,2.424e-12,1.675e-21,6.789e-27
252.696,2.847e-11,2.847e-11,1.674e-21,7.491e-26
252.701,3.093e-10,3.093e-10,1.673e-21,7.644e-25
252.706,3.107e-9,3.107e-9,1.673e-21,7.214e-24
252.711,2.886e-8,2.886e-8,1.672e-21,6.295e-23
252.716,2.479e-7,2.479e-7,1.671e-21,5.080e-22
252.721,1.970e-6,1.970e-6,1.671e-21,3.791e-21
252.726,1.447e-5,1.447e-5,1.670e-21,2.617e-20
252.731,9.831e-5,9.831e-5,1.670e-21,1.670e-19
252.736,6.177e-4,6.177e-4,1.669e-21,9.857e-19
252.741,3.589e-3,3.589e-3,1.668e-21,5.380e-18
252.746,1.928e-2,1.928e-2,1.668e-21,2.716e-17
252.751,9.582e-2,9.582e-2,1.667e-21,1.268e-16
252.756,4.403e-1,4.403e-1,1.667e-21,5.472e-16
252.761,1.871e+0,1.871e+0,1.666e-21,2.184e-15
252.766,7.354e+0,7.354e+0,1.665e-21,8.064e-15
252.771,2.672e+1,2.672e+1,1.665e-21,2.753e-14
252.776,8.982e+1,8.982e+1,1.664e-21,8.692e-14
252.781,2.792e+2,2.792e+2,1.663e-21,2.538e-13
252.786,8.024e+2,8.024e+2,1.663e-21,6.852e-13
252.791,2.133e+3,2.133e+3,1.662e-21,1.711e-12
252.796,5.242e+3,5.242e+3,1.662e-21,3.950e-12
252.801,1.192e+4,1.192e+4,1.661e-21,8.435e-12
252.806,2.505e+4,2.505e+4,1.660e-21,1.666e-11
252.811,4.870e+4,4.870e+4,1.660e-21,3.042e-11
252.816,8.755e+4,8.755e+4,1.659e-21,5.137e-11
252.821,1.456e+5,1.456e+5,1.658e-21,8.023e-11
252.826,2.238e+5,2.238e+5,1.658e-21,1.159e-10
252.831,3.182e+5,3.182e+5,1.657e-21,1.547e-10
252.836,4.183e+5,4.183e+5,1.657e-21,1.911e-10
252.841,5.087e+5,5.087e+5,1.656e-21,2.183e-10
252.846,5.720e+5,5.720e+5,1.655e-21,2.306e-10
252.851,5.948e+5,5.948e+5,1.655e-21,2.252e-10
252.856,5.720e+5,5.720e+5,1.654e-21,2.035e-10
252.861,5.087e+5,5.087e+5,1.654e-21,1.700e-10
252.866,4.183e+5,4.183e+5,1.653e-21,1.313e-10
252.871,3.182e+5,3.182e+5,1.652e-21,9.381e-11
252.876,2.238e+5,2.238e+5,1.652e-21,6.198e-11
252.881,1.456e+5,1.456e+5,1.651e-21,3.787e-11
252.886,8.755e+4,8.755e+4,1.650e-21,2.139e-11
252.891,4.870e+4,4.870e+4,1.650e-21,1.118e-11
252.896,2.505e+4,2.505e+4,1.649e-21,5.401e-12
252.901,1.192e+4,1.192e+4,1.649e-21,2.414e-12
252.906,5.242e+3,5.242e+3,1.648e-21,9.974e-13
252.911,2.133e+3,2.133e+3,1.647e-21,3.811e-13
252.916,8.024e+2,8.024e+2,1.647e-21,1.347e-13
252.921,2.792e+2,2.792e+2,1.646e-21,4.402e-14
252.926,8.982e+1,8.982e+1,1.645e-21,1.330e-14
252.931,2.672e+1,2.672e+1,1.645e-21,3.718e-15
