Wavelength (nm),Sum(calc),Mg I (1.1e-1),Mg II (8.9e-1),Mg III (5.4e-4)
382.795,4.466e-47,4.466e-47,1.962e-57,
382.796,2.475e-46,2.475e-46,1.962e-57,
382.798,7.328e-45,7.328e-45,1.962e-57,
382.8,2.065e-43,2.065e-43,1.962e-57,
382.801,1.076e-42,1.076e-42,1.962e-57,
382.803,2.819e-41,2.819e-41,1.963e-57,
382.805,7.027e-40,7.027e-40,1.963e-57,
382.806,3.444e-39,3.444e-39,1.963e-57,
382.808,7.977e-38,7.977e-38,1.963e-57,
382.81,1.759e-36,1.759e-36,1.963e-57,
382.811,8.108e-36,8.108e-36,1.963e-57,
382.813,1.661e-34,1.661e-34,1.963e-57,
382.815,3.239e-33,3.239e-33,1.963e-57,
382.816,1.404e-32,1.404e-32,1.963e-57,
382.818,2.544e-31,2.544e-31,1.964e-57,
382.82,4.389e-30,4.389e-30,1.964e-57,
382.821,1.790e-29,1.790e-29,1.964e-57,
382.823,2.868e-28,2.868e-28,1.964e-57,
382.825,4.376e-27,4.376e-27,1.964e-57,
382.826,1.678e-26,1.678e-26,1.964e-57,
382.828,2.378e-25,2.378e-25,1.964e-57,
382.83,3.210e-24,3.210e-24,1.964e-57,
382.831,1.158e-23,1.158e-23,1.964e-57,
382.833,1.451e-22,1.451e-22,1.965e-57,
382.835,1.732e-21,1.732e-21,1.965e-57,
382.836,5.875e-21,5.875e-21,1.965e-57,
382.838,6.514e-20,6.514e-20,1.965e-57,
382.84,6.877e-19,6.877e-19,1.965e-57,
382.841,2.194e-18,2.194e-18,1.965e-57,
382.843,2.151e-17,2.151e-17,1.965e-57,
382.845,2.009e-16,2.009e-16,1.965e-57,
382.846,6.027e-16,6.027e-16,1.966e-57,
382.848,5.228e-15,5.228e-15,1.966e-57,
382.85,4.318e-14,4.318e-14,1.966e-57,
382.851,1.218e-13,1.218e-13,1.966e-57,
382.853,9.347e-13,9.347e-13,1.966e-57,
382.855,6.828e-12,6.828e-12,1.966e-57,
382.856,1.812e-11,1.812e-11,1.966e-57,
382.858,1.230e-10,1.230e-10,1.966e-57,
382.86,7.944e-10,7.944e-10,1.966e-57,
382.861,1.982e-9,1.982e-9,1.967e-57,
382.863,1.190e-8,1.190e-8,1.967e-57,
382.865,6.800e-8,6.800e-8,1.967e-57,
382.866,1.596e-7,1.596e-7,1.967e-57,
382.868,8.473e-7,8.473e-7,1.967e-57,
382.87,4.283e-6,4.283e-6,1.967e-57,
382.871,9.453e-6,9.453e-6,1.967e-57,
382.873,4.439e-5,4.439e-5,1.967e-57,
382.875,1.984e-4,1.984e-4,1.967e-57,
382.876,4.119e-4,4.119e-4,1.968e-57,
382.878,1.711e-3,1.711e-3,1.968e-57,
382.88,6.765e-3,6.765e-3,1.968e-57,
382.881,1.321e-2,1.321e-2,1.968e-57,
382.883,4.852e-2,4.852e-2,1.968e-57,
382.885,1.697e-1,1.697e-1,1.968e-57,
382.886,3.116e-1,3.116e-1,1.968e-57,
382.888,1.012e+0,1.012e+0,1.968e-57,
382.89,3.132e+0,3.132e+0,1.969e-57,
382.891,5.408e+0,5.408e+0,1.969e-57,
382.893,1.554e+1,1.554e+1,1.969e-57,
382.895,4.252e+1,4.252e+1,1.969e-57,
382.896,6.905e+1,6.905e+1,1.969e-57,
382.898,1.755e+2,1.755e+2,1.969e-57,
382.9,4.248e+2,4.248e+2,1.969e-57,
382.901,6.488e+2,6.488e+2,1.969e-57,
382.903,1.459e+3,1.459e+3,1.969e-57,
382.905,3.122e+3,3.122e+3,1.970e-57,
382.906,4.484e+3,4.484e+3,1.970e-57,
382.908,8.917e+3,8.917e+3,1.970e-57,
382.91,1.688e+4,1.688e+4,1.970e-57,
382.911,2.281e+4,2.281e+4,1.970e-57,
382.913,4.011e+4,4.011e+4,1.970e-57,
382.915,6.717e+4,6.717e+4,1.970e-57,
382.916,8.534e+4,8.534e+4,1.970e-57,
382.918,1.328e+5,1.328e+5,1.970e-57,
382.92,1.966e+5,1.966e+5,1.971e-57,
382.921,2.349e+5,2.349e+5,1.971e-57,
382.923,3.233e+5,3.233e+5,1.971e-57,
382.925,4.235e+5,4.235e+5,1.971e-57,
382.926,4.758e+5,4.758e+5,1.971e-57,
382.928,5.791e+5,5.791e+5,1.971e-57,
382.93,6.710e+5,6.710e+5,1.971e-57,
382.931,7.091e+5,7.091e+5,1.971e-57,
382.933,7.633e+5,7.633e+5,1.971e-57,
382.935,7.823e+5,7.823e+5,1.972e-57,
382.936,7.775e+5,7.775e+5,1.972e-57,
382.938,7.403e+5,7.403e+5,1.972e-57,
382.94,6.710e+5,6.710e+5,1.972e-57,
382.941,6.272e+5,6.272e+5,1.972e-57,
382.943,5.282e+5,5.282e+5,1.972e-57,
382.945,4.235e+5,4.235e+5,1.972e-57,
382.946,3.723e+5,3.723e+5,1.972e-57,
382.948,2.773e+5,2.773e+5,1.972e-57,
382.95,1.966e+5,1.966e+5,1.973e-57,
382.951,1.626e+5,1.626e+5,1.973e-57,
382.953,1.071e+5,1.071e+5,1.973e-57,
382.955,6.717e+4,6.717e+4,1.973e-57,
382.956,5.223e+4,5.223e+4,1.973e-57,
382.958,3.043e+4,3.043e+4,1.973e-57,
382.96,1.688e+4,1.688e+4,1.973e-57,
382.961,1.235e+4,1.235e+4,1.973e-57,
382.963,6.363e+3,6.363e+3,1.973e-57,
382.965,3.122e+3,3.122e+3,1.974e-57,
382.966,2.147e+3,2.147e+3,1.974e-57,
382.968,9.787e+2,9.787e+2,1.974e-57,
382.97,4.248e+2,4.248e+2,1.974e-57,
382.971,2.747e+2,2.747e+2,1.974e-57,
382.973,1.108e+2,1.108e+2,1.974e-57,
382.975,4.252e+1,4.252e+1,1.974e-57,
382.976,2.586e+1,2.586e+1,1.974e-57,
382.978,9.224e+0,9.224e+0,1.975e-57,
382.98,3.132e+0,3.132e+0,1.975e-57,
382.981,1.791e+0,1.791e+0,1.975e-57,
382.983,5.651e-1,5.651e-1,1.975e-57,
382.985,1.697e-1,1.697e-1,1.975e-57,
382.986,9.130e-2,9.130e-2,1.975e-57,
382.988,2.547e-2,2.547e-2,1.975e-57,
382.99,6.765e-3,6.765e-3,1.975e-57,
382.991,3.423e-3,3.423e-3,1.975e-57,
382.993,8.447e-4,8.447e-4,1.976e-57,
382.995,1.984e-4,1.984e-4,1.976e-57,
382.996,9.443e-5,9.443e-5,1.976e-57,
382.998,2.061e-5,2.061e-5,1.976e-57,
383,4.283e-6,4.283e-6,1.976e-57,
383.001,1.917e-6,1.917e-6,1.976e-57,
383.003,3.700e-7,3.700e-7,1.976e-57,
383.005,6.800e-8,6.800e-8,1.976e-57,
383.006,2.862e-8,2.862e-8,1.976e-57,
383.008,4.887e-9,4.887e-9,1.977e-57,
383.01,7.944e-10,7.944e-10,1.977e-57,
383.011,3.145e-10,3.145e-10,1.977e-57,
383.013,4.749e-11,4.749e-11,1.977e-57,
383.015,6.828e-12,6.828e-12,1.977e-57,
383.016,2.542e-12,2.542e-12,1.977e-57,
383.018,3.395e-13,3.395e-13,1.977e-57,
383.02,4.318e-14,4.318e-14,1.977e-57,
383.021,1.512e-14,1.512e-14,1.977e-57,
383.023,1.786e-15,1.786e-15,1.978e-57,
383.025,2.009e-16,2.009e-16,1.978e-57,
383.026,6.615e-17,6.615e-17,1.978e-57,
383.028,6.912e-18,6.912e-18,1.978e-57,
383.03,6.877e-19,6.877e-19,1.978e-57,
383.031,2.130e-19,2.130e-19,1.978e-57,
383.033,1.968e-20,1.968e-20,1.978e-57,
383.035,1.732e-21,1.732e-21,1.978e-57,
383.036,5.044e-22,5.044e-22,1.978e-57,
383.038,4.124e-23,4.124e-23,1.979e-57,
383.04,3.210e-24,3.210e-24,1.979e-57,
383.041,8.791e-25,8.791e-25,1.979e-57,
383.043,6.356e-26,6.356e-26,1.979e-57,
383.045,4.376e-27,4.376e-27,1.979e-57,
383.046,1.127e-27,1.127e-27,1.979e-57,
383.048,7.208e-29,7.208e-29,1.979e-57,
383.05,4.389e-30,4.389e-30,1.979e-57,
383.051,1.063e-30,1.063e-30,1.979e-57,
383.053,6.015e-32,6.015e-32,1.980e-57,
383.055,3.239e-33,3.239e-33,1.980e-57,
383.056,7.380e-34,7.380e-34,1.980e-57,
383.058,3.692e-35,3.692e-35,1.980e-57,
383.06,1.759e-36,1.759e-36,1.980e-57,
383.061,3.769e-37,3.769e-37,1.980e-57,
383.063,1.668e-38,1.668e-38,1.980e-57,
383.065,7.027e-40,7.027e-40,1.980e-57,
383.066,1.416e-40,1.416e-40,1.981e-57,
383.068,5.542e-42,5.542e-42,1.981e-57,
383.07,2.065e-43,2.065e-43,1.981e-57,
383.071,3.914e-44,3.914e-44,1.981e-57,
383.073,1.355e-45,1.355e-45,1.981e-57,
383.075,4.466e-47,4.466e-47,1.981e-57,
383.076,7.961e-48,7.961e-48,1.981e-57,
383.078,2.438e-49,2.438e-49,1.981e-57,
383.08,7.109e-51,7.109e-51,1.981e-57,
383.081,1.210e-51,1.210e-51,1.982e-57,
383.083,7.556e-52,7.556e-52,1.982e-57,
383.085,2.592e-50,2.592e-50,1.982e-57,
383.086,1.523e-49,1.523e-49,1.982e-57,
383.088,5.070e-48,5.070e-48,1.982e-57,
383.09,1.607e-46,1.607e-46,1.982e-57,
383.091,8.883e-46,8.883e-46,1.982e-57,
383.093,2.616e-44,2.616e-44,1.982e-57,
383.095,7.336e-43,7.336e-43,1.982e-57,
383.096,3.814e-42,3.814e-42,1.983e-57,
383.098,9.936e-41,9.936e-41,1.983e-57,
383.1,2.465e-39,2.465e-39,1.983e-57,
383.101,1.205e-38,1.205e-38,1.983e-57,
383.103,2.778e-37,2.778e-37,1.983e-57,
383.105,6.096e-36,6.096e-36,1.983e-57,
383.106,2.804e-35,2.804e-35,1.983e-57,
383.108,5.717e-34,5.717e-34,1.983e-57,
383.11,1.110e-32,1.110e-32,1.984e-57,
383.111,4.801e-32,4.801e-32,1.984e-57,
383.113,8.659e-31,8.659e-31,1.984e-57,
383.115,1.487e-29,1.487e-29,1.984e-57,
383.116,6.051e-29,6.051e-29,1.984e-57,
383.118,9.655e-28,9.655e-28,1.984e-57,
383.12,1.467e-26,1.467e-26,1.984e-57,
383.121,5.614e-26,5.614e-26,1.984e-57,
383.123,7.925e-25,7.925e-25,1.984e-57,
383.125,1.065e-23,1.065e-23,1.985e-57,
383.126,3.834e-23,3.834e-23,1.985e-57,
383.128,4.788e-22,4.788e-22,1.985e-57,
383.13,5.693e-21,5.693e-21,1.985e-57,
383.131,1.927e-20,1.927e-20,1.985e-57,
383.133,2.129e-19,2.129e-19,1.985e-57,
383.135,2.240e-18,2.240e-18,1.985e-57,
383.136,7.131e-18,7.131e-18,1.985e-57,
383.138,6.970e-17,6.970e-17,1.985e-57,
383.14,6.486e-16,6.486e-16,1.986e-57,
383.141,1.942e-15,1.942e-15,1.986e-57,
383.143,1.679e-14,1.679e-14,1.986e-57,
383.145,1.382e-13,1.382e-13,1.986e-57,
383.146,3.894e-13,3.894e-13,1.986e-57,
383.148,2.979e-12,2.979e-12,1.986e-57,
383.15,2.169e-11,2.169e-11,1.986e-57,
383.151,5.747e-11,5.747e-11,1.986e-57,
383.153,3.889e-10,3.889e-10,1.986e-57,
383.155,2.505e-9,2.505e-9,1.987e-57,
383.156,6.243e-9,6.243e-9,1.987e-57,
383.158,3.737e-8,3.737e-8,1.987e-57,
383.16,2.130e-7,2.130e-7,1.987e-57,
383.161,4.992e-7,4.992e-7,1.987e-57,
383.163,2.644e-6,2.644e-6,1.987e-57,
383.165,1.333e-5,1.333e-5,1.987e-57,
383.166,2.938e-5,2.938e-5,1.987e-57,
383.168,1.377e-4,1.377e-4,1.987e-57,
383.17,6.140e-4,6.140e-4,1.988e-57,
383.171,1.273e-3,1.273e-3,1.988e-57,
383.173,5.276e-3,5.276e-3,1.988e-57,
383.175,2.082e-2,2.082e-2,1.988e-57,
383.176,4.060e-2,4.060e-2,1.988e-57,
383.178,1.489e-1,1.489e-1,1.988e-57,
383.18,5.196e-1,5.196e-1,1.988e-57,
383.181,9.532e-1,9.532e-1,1.988e-57,
383.183,3.091e+0,3.091e+0,1.988e-57,
383.185,9.546e+0,9.546e+0,1.989e-57,
383.186,1.647e+1,1.647e+1,1.989e-57,
383.188,4.726e+1,4.726e+1,1.989e-57,
383.19,1.291e+2,1.291e+2,1.989e-57,
383.191,2.095e+2,2.095e+2,1.989e-57,
383.193,5.318e+2,5.318e+2,1.989e-57,
383.195,1.285e+3,1.285e+3,1.989e-57,
383.196,1.961e+3,1.961e+3,1.989e-57,
383.198,4.404e+3,4.404e+3,1.990e-57,
383.2,9.417e+3,9.417e+3,1.990e-57,
383.201,1.352e+4,1.352e+4,1.990e-57,
383.203,2.685e+4,2.685e+4,1.990e-57,
383.205,5.079e+4,5.079e+4,1.990e-57,
383.206,6.858e+4,6.858e+4,1.990e-57,
383.208,1.205e+5,1.205e+5,1.990e-57,
383.21,2.016e+5,2.016e+5,1.990e-57,
383.211,2.561e+5,2.561e+5,1.990e-57,
383.213,3.981e+5,3.981e+5,1.991e-57,
383.215,5.893e+5,5.893e+5,1.991e-57,
383.216,7.039e+5,7.039e+5,1.991e-57,
383.218,9.681e+5,9.681e+5,1.991e-57,
383.22,1.268e+6,1.268e+6,1.991e-57,
383.221,1.424e+6,1.424e+6,1.991e-57,
383.223,1.733e+6,1.733e+6,1.991e-57,
383.225,2.007e+6,2.007e+6,1.991e-57,
383.226,2.121e+6,2.121e+6,1.991e-57,
383.228,2.283e+6,2.283e+6,1.992e-57,
383.23,2.340e+6,2.340e+6,1.992e-57,
383.231,2.325e+6,2.325e+6,1.992e-57,
383.233,2.214e+6,2.214e+6,1.992e-57,
383.235,2.007e+6,2.007e+6,1.992e-57,
383.236,1.876e+6,1.876e+6,1.992e-57,
383.238,1.581e+6,1.581e+6,1.992e-57,
383.24,1.268e+6,1.268e+6,1.992e-57,
383.241,1.115e+6,1.115e+6,1.992e-57,
383.243,8.306e+5,8.306e+5,1.993e-57,
383.245,5.893e+5,5.893e+5,1.993e-57,
383.246,4.873e+5,4.873e+5,1.993e-57,
383.248,3.213e+5,3.213e+5,1.993e-57,
383.25,2.016e+5,2.016e+5,1.993e-57,
383.251,1.568e+5,1.568e+5,1.993e-57,
383.253,9.147e+4,9.147e+4,1.993e-57,
383.255,5.079e+4,5.079e+4,1.993e-57,
383.256,3.716e+4,3.716e+4,1.993e-57,
383.258,1.917e+4,1.917e+4,1.994e-57,
383.26,9.417e+3,9.417e+3,1.994e-57,
383.261,6.480e+3,6.480e+3,1.994e-57,
383.263,2.957e+3,2.957e+3,1.994e-57,
383.265,1.285e+3,1.285e+3,1.994e-57,
383.266,8.317e+2,8.317e+2,1.994e-57,
383.268,3.358e+2,3.358e+2,1.994e-57,
383.27,1.291e+2,1.291e+2,1.994e-57,
383.271,7.859e+1,7.859e+1,1.995e-57,
383.273,2.807e+1,2.807e+1,1.995e-57,
383.275,9.546e+0,9.546e+0,1.995e-57,
383.276,5.466e+0,5.466e+0,1.995e-57,
383.278,1.727e+0,1.727e+0,1.995e-57,
383.28,5.196e-1,5.196e-1,1.995e-57,
383.281,2.798e-1,2.798e-1,1.995e-57,
383.283,7.822e-2,7.822e-2,1.995e-57,
383.285,2.082e-2,2.082e-2,1.995e-57,
383.286,1.055e-2,1.055e-2,1.996e-57,
383.288,2.608e-3,2.608e-3,1.996e-57,
383.29,6.140e-4,6.140e-4,1.996e-57,
383.291,2.925e-4,2.925e-4,1.996e-57,
383.293,6.399e-5,6.399e-5,1.996e-57,
383.295,1.333e-5,1.333e-5,1.996e-57,
383.296,5.973e-6,5.973e-6,1.996e-57,
383.298,1.156e-6,1.156e-6,1.996e-57,
383.3,2.130e-7,2.130e-7,1.996e-57,
383.301,8.977e-8,8.977e-8,1.997e-57,
383.303,1.537e-8,1.537e-8,1.997e-57,
383.305,2.505e-9,2.505e-9,1.997e-57,
383.306,9.931e-10,9.931e-10,1.997e-57,
383.308,1.504e-10,1.504e-10,1.997e-57,
383.31,2.169e-11,2.169e-11,1.997e-57,
383.311,8.088e-12,8.088e-12,1.997e-57,
383.313,1.084e-12,1.084e-12,1.997e-57,
383.315,1.382e-13,1.382e-13,1.998e-57,
383.316,4.848e-14,4.848e-14,1.998e-57,
383.318,5.746e-15,5.746e-15,1.998e-57,
383.32,6.486e-16,6.486e-16,1.998e-57,
383.321,2.139e-16,2.139e-16,1.998e-57,
383.323,2.243e-17,2.243e-17,1.998e-57,
383.325,2.240e-18,2.240e-18,1.998e-57,
383.326,6.948e-19,6.948e-19,1.998e-57,
383.328,6.445e-20,6.445e-20,1.998e-57,
383.33,5.693e-21,5.693e-21,1.999e-57,
383.331,1.661e-21,1.661e-21,1.999e-57,
383.333,1.363e-22,1.363e-22,1.999e-57,
383.335,1.065e-23,1.065e-23,1.999e-57,
383.336,2.923e-24,2.923e-24,1.999e-57,
383.338,2.122e-25,2.122e-25,1.999e-57,
383.34,1.467e-26,1.467e-26,1.999e-57,
383.341,3.787e-27,3.787e-27,1.999e-57,
383.343,2.432e-28,2.432e-28,1.999e-57,
383.345,1.487e-29,1.487e-29,2.000e-57,
383.346,3.611e-30,3.611e-30,2.000e-57,
383.348,2.051e-31,2.051e-31,2.000e-57,
383.35,1.110e-32,1.110e-32,2.000e-57,
383.351,2.534e-33,2.534e-33,2.000e-57,
383.353,1.274e-34,1.274e-34,2.000e-57,
383.355,6.096e-36,6.096e-36,2.000e-57,
383.356,1.309e-36,1.309e-36,2.000e-57,
383.358,5.822e-38,5.822e-38,2.000e-57,
383.36,2.465e-39,2.465e-39,2.001e-57,
383.361,4.979e-40,4.979e-40,2.001e-57,
383.363,1.959e-41,1.959e-41,2.001e-57,
383.365,7.336e-43,7.336e-43,2.001e-57,
383.366,1.394e-43,1.394e-43,2.001e-57,
383.368,4.850e-45,4.850e-45,2.001e-57,
383.37,1.607e-46,1.607e-46,2.001e-57,
383.371,2.872e-47,2.872e-47,2.001e-57,
383.373,8.842e-49,8.842e-49,2.001e-57,
383.374,1.523e-49,1.523e-49,2.002e-57,
383.376,4.356e-51,4.356e-51,2.002e-57,
383.378,1.186e-52,1.186e-52,2.002e-57,
383.379,1.922e-53,1.922e-53,2.002e-57,
383.381,4.864e-55,4.864e-55,2.002e-57,
383.383,1.172e-56,1.172e-56,2.002e-57,
383.384,1.786e-57,1.786e-57,2.002e-57,
383.386,3.997e-59,3.997e-59,2.002e-57,
383.388,6.386e-61,6.386e-61,2.002e-57,
383.671,2.256e-60,2.256e-60,2.022e-57,
383.673,1.046e-58,1.046e-58,2.022e-57,
383.674,6.991e-58,6.991e-58,2.022e-57,
383.676,3.012e-56,3.012e-56,2.022e-57,
383.678,1.236e-54,1.236e-54,2.022e-57,
383.679,7.771e-54,7.771e-54,2.022e-57,
383.681,2.963e-52,2.963e-52,2.022e-57,
383.683,1.076e-50,1.076e-50,2.023e-57,
383.684,6.365e-50,6.365e-50,2.023e-57,
383.686,2.148e-48,2.148e-48,2.023e-57,
383.688,6.901e-47,6.901e-47,2.023e-57,
383.689,3.841e-46,3.841e-46,2.023e-57,
383.691,1.147e-44,1.147e-44,2.023e-57,
383.693,3.262e-43,3.262e-43,2.023e-57,
383.694,1.708e-42,1.708e-42,2.023e-57,
383.696,4.513e-41,4.513e-41,2.023e-57,
383.698,1.136e-39,1.136e-39,2.024e-57,
383.699,5.594e-39,5.594e-39,2.024e-57,
383.701,1.308e-37,1.308e-37,2.024e-57,
383.703,2.914e-36,2.914e-36,2.024e-57,
383.704,1.350e-35,1.350e-35,2.024e-57,
383.706,2.795e-34,2.795e-34,2.024e-57,
383.708,5.509e-33,5.509e-33,2.024e-57,
383.709,2.401e-32,2.401e-32,2.024e-57,
383.711,4.399e-31,4.399e-31,2.025e-57,
383.713,7.673e-30,7.673e-30,2.025e-57,
383.714,3.147e-29,3.147e-29,2.025e-57,
383.716,5.101e-28,5.101e-28,2.025e-57,
383.718,7.874e-27,7.874e-27,2.025e-57,
383.719,3.038e-26,3.038e-26,2.025e-57,
383.721,4.358e-25,4.358e-25,2.025e-57,
383.723,5.954e-24,5.954e-24,2.025e-57,
383.724,2.161e-23,2.161e-23,2.025e-57,
383.726,2.743e-22,2.743e-22,2.026e-57,
383.728,3.317e-21,3.317e-21,2.026e-57,
383.729,1.132e-20,1.132e-20,2.026e-57,
383.731,1.272e-19,1.272e-19,2.026e-57,
383.733,1.362e-18,1.362e-18,2.026e-57,
383.734,4.373e-18,4.373e-18,2.026e-57,
383.736,4.348e-17,4.348e-17,2.026e-57,
383.738,4.118e-16,4.118e-16,2.026e-57,
383.739,1.244e-15,1.244e-15,2.026e-57,
383.741,1.095e-14,1.095e-14,2.027e-57,
383.743,9.176e-14,9.176e-14,2.027e-57,
383.744,2.608e-13,2.608e-13,2.027e-57,
383.746,2.031e-12,2.031e-12,2.027e-57,
383.748,1.507e-11,1.507e-11,2.027e-57,
383.749,4.028e-11,4.028e-11,2.027e-57,
383.751,2.776e-10,2.776e-10,2.027e-57,
383.753,1.822e-9,1.822e-9,2.027e-57,
383.754,4.584e-9,4.584e-9,2.027e-57,
383.756,2.796e-8,2.796e-8,2.028e-57,
383.758,1.624e-7,1.624e-7,2.028e-57,
383.759,3.844e-7,3.844e-7,2.028e-57,
383.761,2.075e-6,2.075e-6,2.028e-57,
383.763,1.067e-5,1.067e-5,2.028e-57,
383.764,2.374e-5,2.374e-5,2.028e-57,
383.766,1.134e-4,1.134e-4,2.028e-57,
383.768,5.161e-4,5.161e-4,2.028e-57,
383.769,1.081e-3,1.081e-3,2.028e-57,
383.771,4.570e-3,4.570e-3,2.029e-57,
383.773,1.840e-2,1.840e-2,2.029e-57,
383.774,3.625e-2,3.625e-2,2.029e-57,
383.776,1.356e-1,1.356e-1,2.029e-57,
383.778,4.833e-1,4.833e-1,2.029e-57,
383.779,8.956e-1,8.956e-1,2.029e-57,
383.781,2.966e+0,2.966e+0,2.029e-57,
383.783,9.352e+0,9.352e+0,2.029e-57,
383.784,1.631e+1,1.631e+1,2.029e-57,
383.786,4.779e+1,4.779e+1,2.030e-57,
383.788,1.334e+2,1.334e+2,2.030e-57,
383.789,2.187e+2,2.187e+2,2.030e-57,
383.791,5.673e+2,5.673e+2,2.030e-57,
383.793,1.401e+3,1.401e+3,2.030e-57,
383.794,2.162e+3,2.162e+3,2.030e-57,
383.796,4.962e+3,4.962e+3,2.030e-57,
383.798,1.085e+4,1.085e+4,2.030e-57,
383.799,1.574e+4,1.574e+4,2.031e-57,
383.801,3.198e+4,3.198e+4,2.031e-57,
383.803,6.185e+4,6.185e+4,2.031e-57,
383.804,8.446e+4,8.446e+4,2.031e-57,
383.806,1.518e+5,1.518e+5,2.031e-57,
383.808,2.599e+5,2.599e+5,2.031e-57,
383.809,3.339e+5,3.339e+5,2.031e-57,
383.811,5.312e+5,5.312e+5,2.031e-57,
383.813,8.047e+5,8.047e+5,2.031e-57,
383.814,9.725e+5,9.725e+5,2.032e-57,
383.816,1.369e+6,1.369e+6,2.032e-57,
383.818,1.836e+6,1.836e+6,2.032e-57,
383.819,2.087e+6,2.087e+6,2.032e-57,
383.821,2.600e+6,2.600e+6,2.032e-57,
383.823,3.086e+6,3.086e+6,2.032e-57,
383.824,3.300e+6,3.300e+6,2.032e-57,
383.826,3.639e+6,3.639e+6,2.032e-57,
383.828,3.821e+6,3.821e+6,2.032e-57,
383.829,3.845e+6,3.845e+6,2.033e-57,
383.831,3.752e+6,3.752e+6,2.033e-57,
383.833,3.487e+6,3.487e+6,2.033e-57,
383.834,3.300e+6,3.300e+6,2.033e-57,
383.836,2.850e+6,2.850e+6,2.033e-57,
383.838,2.344e+6,2.344e+6,2.033e-57,
383.839,2.087e+6,2.087e+6,2.033e-57,
383.841,1.595e+6,1.595e+6,2.033e-57,
383.843,1.161e+6,1.161e+6,2.034e-57,
383.844,9.725e+5,9.725e+5,2.034e-57,
383.846,6.578e+5,6.578e+5,2.034e-57,
383.848,4.237e+5,4.237e+5,2.034e-57,
383.849,3.339e+5,3.339e+5,2.034e-57,
383.851,1.999e+5,1.999e+5,2.034e-57,
383.853,1.139e+5,1.139e+5,2.034e-57,
383.854,8.446e+4,8.446e+4,2.034e-57,
383.856,4.475e+4,4.475e+4,2.034e-57,
383.858,2.257e+4,2.257e+4,2.035e-57,
383.859,1.574e+4,1.574e+4,2.035e-57,
383.861,7.381e+3,7.381e+3,2.035e-57,
383.863,3.295e+3,3.295e+3,2.035e-57,
383.864,2.162e+3,2.162e+3,2.035e-57,
383.866,8.970e+2,8.970e+2,2.035e-57,
383.868,3.544e+2,3.544e+2,2.035e-57,
383.869,2.187e+2,2.187e+2,2.035e-57,
383.871,8.032e+1,8.032e+1,2.035e-57,
383.873,2.809e+1,2.809e+1,2.036e-57,
383.874,1.631e+1,1.631e+1,2.036e-57,
383.876,5.299e+0,5.299e+0,2.036e-57,
383.878,1.640e+0,1.640e+0,2.036e-57,
383.879,8.956e-1,8.956e-1,2.036e-57,
383.881,2.576e-1,2.576e-1,2.036e-57,
383.883,7.054e-2,7.054e-2,2.036e-57,
383.884,3.625e-2,3.625e-2,2.036e-57,
383.886,9.225e-3,9.225e-3,2.036e-57,
383.888,2.236e-3,2.236e-3,2.037e-57,
383.889,1.081e-3,1.081e-3,2.037e-57,
383.891,2.434e-4,2.434e-4,2.037e-57,
383.893,5.222e-5,5.222e-5,2.037e-57,
383.894,2.374e-5,2.374e-5,2.037e-57,
383.896,4.733e-6,4.733e-6,2.037e-57,
383.898,8.985e-7,8.985e-7,2.037e-57,
383.899,3.844e-7,3.844e-7,2.037e-57,
383.901,6.781e-8,6.781e-8,2.037e-57,
383.903,1.139e-8,1.139e-8,2.038e-57,
383.904,4.584e-9,4.584e-9,2.038e-57,
383.906,7.157e-10,7.157e-10,2.038e-57,
383.908,1.064e-10,1.064e-10,2.038e-57,
383.909,4.028e-11,4.028e-11,2.038e-57,
383.911,5.566e-12,5.566e-12,2.038e-57,
383.913,7.323e-13,7.323e-13,2.038e-57,
383.914,2.608e-13,2.608e-13,2.038e-57,
383.916,3.189e-14,3.189e-14,2.039e-57,
383.918,3.713e-15,3.713e-15,2.039e-57,
383.919,1.244e-15,1.244e-15,2.039e-57,
383.921,1.346e-16,1.346e-16,2.039e-57,
383.923,1.387e-17,1.387e-17,2.039e-57,
383.924,4.373e-18,4.373e-18,2.039e-57,
383.926,4.188e-19,4.188e-19,2.039e-57,
383.928,3.819e-20,3.819e-20,2.039e-57,
383.929,1.132e-20,1.132e-20,2.039e-57,
383.931,9.598e-22,9.598e-22,2.040e-57,
383.933,7.746e-23,7.746e-23,2.040e-57,
383.934,2.161e-23,2.161e-23,2.040e-57,
383.936,1.621e-24,1.621e-24,2.040e-57,
383.938,1.158e-25,1.158e-25,2.040e-57,
383.939,3.038e-26,3.038e-26,2.040e-57,
383.941,2.016e-27,2.016e-27,2.040e-57,
383.943,1.275e-28,1.275e-28,2.040e-57,
383.944,3.147e-29,3.147e-29,2.040e-57,
383.946,1.848e-30,1.848e-30,2.041e-57,
383.948,1.034e-31,1.034e-31,2.041e-57,
383.949,2.401e-32,2.401e-32,2.041e-57,
383.951,1.248e-33,1.248e-33,2.041e-57,
383.953,6.181e-35,6.181e-35,2.041e-57,
383.954,1.350e-35,1.350e-35,2.041e-57,
383.956,6.213e-37,6.213e-37,2.041e-57,
383.958,2.722e-38,2.722e-38,2.041e-57,
383.959,5.594e-39,5.594e-39,2.041e-57,
383.961,2.278e-40,2.278e-40,2.042e-57,
383.963,8.833e-42,8.833e-42,2.042e-57,
383.964,1.708e-42,1.708e-42,2.042e-57,
383.966,6.154e-44,6.154e-44,2.042e-57,
383.968,2.112e-45,2.112e-45,2.042e-57,
